test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
18844.086606378703	23095.065920261037	62521.798504789	-20.21936744492059	200.0	0.0	0.0	-18.427351873849457	0.0	-18.427351873849457	-18.427351873849457	200.0	0.0	0.0	1	1703.1791313613533	6059.445098146725	38150.80868407265	-69.88517861342207	200.0	20000	20000	676.2223	961.98175	5462.1484	-190.306	676.2175	961.9882	5444.4873	-195.94427	3.7898405	6.989738	210.06444	-11.701801	-693.11444	937.8351	934.8958	0.5926601700526907	0.0	0.0	0.0	166.7340145111084
56114.92872657578	26041.275832906806	90828.7485927398	5809.750165371118	200.0	0.0	0.0	61519.647668472826	0.0	61519.647668472826	61519.647668472826	200.0	0.0	0.0	2	21267.518766946847	34347.82449072899	165626.4825923137	-69.7926813028911	200.0	40000	40000	3549.8623	3927.6777	46271.605	-1726.9594	3549.8047	3927.5908	47160.695	-1746.9177	4.0688024	4.5080824	80.23856	-14.355661	-3567.0244	31851.182	32130.26	2.880439017081261	0.0	0.0	0.02	358.65415120124817
62235.981146623075	54355.10398628665	138019.21429235602	1199.6634962540809	200.0	0.2	0.2	74938.35253452347	0.0	74938.35253452347	74938.35253452347	200.0	0.0	0.0	3	101623.2792274445	59526.12848130495	216868.05132691693	-17.49002353674528	200.0	60000	60000	16703.59	17658.08	86599.8	-7295.994	16703.598	17657.852	86069.38	-6915.388	4.0347643	3.5006409	65.2283	-14.120276	-16815.006	293264.94	294744.44	11.49495887901783	0.0	0.0	0.19	543.1646072864532
116609.653542046	56709.60508118312	173066.1648099719	11631.379067579312	200.0	0.5	0.5	185520.44326600106	0.0	185520.44326600106	185520.44326600106	200.0	1.0	1.0	4	132315.57070702777	54617.70896755284	246386.94769295224	959.7734768798232	200.0	80000	80000	40597.426	26588.623	117371.664	-7837.5015	40597.055	26588.727	118607.38	-7220.8984	4.0034184	3.0089915	53.099327	-12.699747	-40735.08	663216.0	673860.2	16.97821304922104	0.0	0.0	0.57	727.8242506980896
168406.12951188238	32293.556560095905	226412.79402836334	125835.75820708796	200.0	0.7	0.7	126923.2641062814	0.0	126923.2641062814	126923.2641062814	200.0	1.0	1.0	5	128541.58545905503	54651.898644971225	246377.64853291644	-20.606079735667244	200.0	100000	100000	54325.562	32441.19	154428.28	-12480.595	54325.215	32442.707	154740.48	-15764.44	3.9949195	2.794586	82.38255	-12.877134	-54388.8	1234939.0	1199855.9	17.329750340366363	0.0	0.0	0.57	913.1140682697296
127.7218705942209	436.9249941277107	1438.3957323020484	-33.21373024520599	200.0	0.0	0.0	-16.692391114709125	0.0	-16.692391114709125	-16.692391114709125	200.0	0.0	0.0	6	130758.73632523499	52568.588517519536	249752.1577387021	-18.870416526228453	200.0	120000	120000	64802.133	37863.832	180370.27	-21746.082	64802.207	37864.992	180873.88	-25093.275	4.006555	2.9732504	80.32727	-15.863197	-64870.344	1739375.9	1685318.6	18.853078138446808	0.0	0.0	0.64	1097.3357796669006
42427.47386978606	52515.2105388561	133996.36331177162	-17.410584584336743	200.0	0.2	0.2	77285.46117476706	0.0	77285.46117476706	77285.46117476706	200.0	1.0	1.0	7	119070.2189716504	61121.113833830714	271549.4611314471	-46.89281052173781	200.0	140000	140000	70783.945	41434.99	182958.11	-38731.47	70784.336	41435.508	182646.34	-43686.582	4.0217195	3.3514946	135.68219	-17.362984	-70824.81	2646593.2	2588117.8	22.411151809978485	0.0	0.0	0.59	1281.4660353660583
123943.16770787821	40192.04654755042	179784.09988849485	48166.83444289754	200.0	0.9	0.9	142020.77174804235	0.0	142020.77174804235	142020.77174804235	200.0	1.0	1.0	8	80361.79667044691	60173.38068359055	208719.6287475727	-52.10094203465789	200.0	160000	160000	70801.81	43575.332	186193.19	-41873.508	70802.7	43574.32	187840.61	-44346.547	4.03697	3.3114123	119.89898	-12.750978	-70856.48	4308884.0	4275357.5	25.94468573951721	0.0	0.0	0.4	1464.495318889618
544.6234517993802	1050.3829289158057	3539.263437576497	-36.9943579259733	200.0	0.0	0.0	39104.41584392941	0.0	39104.41584392941	39104.41584392941	200.0	0.0	0.0	9	77299.61544097646	66394.55992092221	259708.67978527103	-51.58741667712114	200.0	180000	180000	68887.09	42706.566	186108.36	-44393.773	68887.09	42704.42	184907.12	-46075.445	3.9937856	3.5809352	110.54096	-13.051856	-68975.42	4240572.0	4302540.5	26.591272310066223	0.0	0.0	0.34	1646.620347738266
142759.4870092204	99079.69153879416	301226.9124001816	32983.1512137459	200.0	0.7	0.7	40434.77899320474	0.0	40434.77899320474	40434.77899320474	200.0	0.0	0.0	10	100130.5414486413	70907.81677954334	265835.3028998718	-49.14594544441163	200.0	200000	200000	68456.375	42574.07	187740.23	-42179.457	68456.03	42573.6	190137.22	-41018.285	4.060375	3.7904203	115.58708	-13.224379	-68525.32	4136770.0	4166166.0	24.40761372241974	0.0	0.0	0.49	1829.1105947494507
65947.52468849634	34541.0938069421	145619.72221968087	-34.725478354076465	200.0	0.3	0.3	34293.5273421716	0.0	34293.5273421716	34293.5273421716	200.0	0.0	0.0	11	100404.94644344405	64416.798618896646	248346.712280038	-41.502614919498384	200.0	220000	220000	71590.4	41796.01	189879.31	-31852.133	71590.19	41797.152	189623.02	-38001.93	4.0271096	3.4280407	122.227264	-12.506975	-71678.13	3835724.5	3804656.8	23.27802878894806	0.0	0.0	0.54	2010.9755046367645
189256.23355411348	31934.058149519962	223477.0285988399	138811.60028121388	200.0	1.0	1.0	214977.07720460105	0.0	214977.07720460105	214977.07720460105	200.0	1.0	1.0	12	104949.46759770525	62577.37056737632	261852.32486057485	2653.3663629971325	200.0	240000	240000	75816.69	41682.203	196558.45	-50562.902	75816.47	41682.047	196082.64	-51592.68	3.9845731	3.202745	70.51063	-12.72965	-75925.94	3899044.8	3924883.5	21.249091947174072	0.0	0.0	0.53	2192.535385608673
146815.91863198642	24969.527329953253	185274.57830793675	92700.76461739527	200.0	0.9	0.9	141004.50163127552	0.0	141004.50163127552	141004.50163127552	200.0	1.0	1.0	13	113520.29406809244	70643.90655552087	289516.3856704101	1197.9421939036185	200.0	260000	260000	78441.91	41077.043	201055.97	-75140.77	78442.0	41075.566	200635.03	-77477.46	4.0159917	3.3402445	100.61863	-13.840714	-78530.64	4378580.0	4444448.5	21.706195439338686	0.0	0.0	0.57	2374.307737827301
114736.69040944865	62839.11057293047	207123.56969895112	3907.4586872043697	200.0	0.4	0.4	80684.76450922564	0.0	80684.76450922564	80684.76450922564	200.0	0.0	0.0	14	114660.67987532799	68565.18479760745	303412.5393096834	7532.255082318626	200.0	280000	280000	79243.61	40870.836	198137.08	-80018.97	79243.945	40869.43	197741.64	-79044.34	4.0124717	3.1314418	80.44266	-12.63668	-79319.945	4319637.0	4374964.0	20.815702528762817	0.0	0.0	0.63	2554.73636841774
96380.18716534911	46799.82851012649	160517.19425294624	32516.588076503478	200.0	0.4	0.4	113660.17741815155	0.0	113660.17741815155	113660.17741815155	200.0	0.0	0.0	15	123118.40427277176	68373.50111579787	290009.4769894834	5419.147691477904	200.0	300000	300000	82478.88	40705.29	205149.4	-54906.086	82478.88	40704.547	203918.36	-58666.695	3.9844167	3.1184106	86.27014	-13.831173	-82552.695	4435218.5	4477550.5	20.94546440935135	0.0	0.0	0.73	2735.630821943283
78488.53988124634	30145.107750943353	137763.90763968564	29268.405499761626	200.0	0.2	0.2	66874.04493953643	0.0	66874.04493953643	66874.04493953643	200.0	0.0	0.0	16	130392.12019257488	67430.81291060548	298105.64875564625	3839.8055687755163	200.0	320000	320000	87555.65	39942.867	210878.6	-28934.61	87555.52	39941.758	211241.17	-28437.322	4.005753	3.0357633	61.331238	-15.621383	-87629.234	3896205.8	3967137.5	20.308470466804504	0.0	0.0	0.72	2915.46119761467
46374.77114739741	22176.590017696748	110154.9849162646	29989.512317611177	200.0	0.1	0.1	47535.6177547135	0.0	47535.6177547135	47535.6177547135	200.0	0.0	0.0	17	162719.88737521996	59529.35207595714	295674.0739039851	35175.048073225094	200.0	340000	340000	91578.125	40434.566	210838.62	-28832.14	91577.99	40433.62	210497.8	-27308.65	4.00105	2.99212	63.26142	-14.342773	-91668.27	3637980.8	3694970.5	21.275205095672607	0.0	0.0	0.84	3095.2518315315247
143791.85937141688	82697.06436175689	280445.8385634512	34331.08850538592	200.0	0.7	0.7	170103.9801122315	0.0	170103.9801122315	170103.9801122315	200.0	0.0	0.0	18	162625.96463919486	61587.64423005806	288474.9892439492	20308.36668359223	200.0	360000	360000	96533.484	41114.71	214723.1	-25355.482	96533.45	41114.367	214959.83	-24128.355	3.9987836	3.0559435	80.53238	-13.885163	-96639.3	3390030.8	3423769.5	21.002007586193084	0.0	0.0	0.88	3273.9587440490723
193097.8444491292	52199.08058591927	294169.5081909714	132027.00981604191	200.0	0.9	0.9	226067.54593509875	0.0	226067.54593509875	226067.54593509875	200.0	1.0	1.0	19	153857.1665163635	68132.0090708225	296994.86950851773	38479.702985420656	200.0	380000	380000	101090.51	41407.438	217795.84	-24578.344	101090.56	41406.484	217060.42	-24272.873	4.0013437	3.1828098	67.25816	-13.479004	-101203.52	3539676.8	3593592.5	22.097548690414428	0.0	0.0	0.88	3452.496330022812
215396.0339992858	53087.155679875075	293801.48894237087	136434.4895442159	200.0	0.8	0.8	236631.8499668159	0.0	236631.8499668159	236631.8499668159	200.0	1.0	1.0	20	166048.55646314373	63343.91245932314	295561.1148474969	11636.976901742333	200.0	400000	400000	104116.984	41753.07	220096.94	-26942.621	104116.99	41752.16	219955.8	-28627.334	4.0071335	3.183695	77.30344	-14.492442	-104224.84	3561359.2	3605552.0	21.430290278911592	0.0	0.0	0.88	3631.258355140686
211021.58762612537	63533.689929926724	281603.95596719754	52661.978730115574	200.0	0.8	0.8	180180.52625053044	0.0	180180.52625053044	180180.52625053044	200.0	1.0	1.0	21	157482.24235254628	58493.01298818381	272270.9668326119	28766.93421998713	200.0	420000	420000	107205.31	41901.586	219722.6	-28470.164	107205.18	41901.434	219789.27	-29937.82	3.9988704	3.069274	76.48744	-12.924887	-107307.97	3588017.2	3611575.0	21.3303224694252	0.0	0.0	0.82	3810.514950275421
122583.70325656817	62540.89857187358	214781.297863904	31814.085682960427	200.0	0.6	0.6	73939.82406926206	0.0	73939.82406926206	73939.82406926206	200.0	1.0	1.0	22	166462.94054387265	63293.677703033594	294403.8964314849	41486.76470915446	200.0	440000	440000	108573.13	42064.43	219709.27	-31404.236	108573.01	42063.926	219956.25	-33721.184	4.0010047	3.1112652	63.199707	-15.1073675	-108665.484	3853407.0	3897341.2	21.88082723865509	0.0	0.0	0.86	3989.355383872986
2852.841859330535	2999.4236395340754	10710.590458692675	-16.813777946133197	200.0	0.0	0.0	956.2136990020492	0.0	956.2136990020492	956.2136990020492	200.0	0.0	0.0	23	171163.4538512247	55080.2125615418	280070.2540098628	40367.886557106845	200.0	460000	460000	109435.164	41781.01	216988.19	-23793.307	109435.01	41780.445	218342.38	-25527.094	4.0081244	3.1349914	67.147095	-12.0164585	-109533.72	3764738.8	3818986.2	21.97067881298065	0.0	0.0	0.9	4167.5067892074585
193993.65299233192	43230.6245501523	240146.21646372022	113658.2818156576	200.0	1.0	1.0	229322.91774848304	0.0	229322.91774848304	229322.91774848304	200.0	1.0	1.0	24	158670.20917643316	59196.946392360725	296795.51400050387	38340.77473627659	200.0	480000	480000	110078.12	41592.293	214968.38	-28201.068	110077.9	41591.75	215109.77	-28243.12	3.9926226	3.165706	72.364784	-13.509196	-110175.14	3816982.0	3849986.8	22.5968963514328	0.0	0.0	0.89	4346.273848295212
133694.6822130659	78814.33510028	247314.86584596697	31465.869120347383	200.0	0.7	0.7	165910.42356470364	0.0	165910.42356470364	165910.42356470364	200.0	1.0	1.0	25	169524.50168308115	64974.642484391734	296692.3600565937	45077.11261861116	200.0	500000	500000	110284.99	41521.473	216317.9	-27309.85	110284.81	41521.227	215992.19	-27900.102	3.999305	3.1756787	69.464386	-15.037972	-110368.72	3969271.0	4010464.5	21.90818365316391	0.0	0.0	0.92	4525.205560922623
