test/stochastic/0/push-wall-v1/return/avg	test/stochastic/0/push-wall-v1/return/std	test/stochastic/0/push-wall-v1/return/max	test/stochastic/0/push-wall-v1/return/min	test/stochastic/0/push-wall-v1/ep_length	test/stochastic/0/push-wall-v1/success	test/stochastic/average_success	test/deterministic/0/push-wall-v1/return/avg	test/deterministic/0/push-wall-v1/return/std	test/deterministic/0/push-wall-v1/return/max	test/deterministic/0/push-wall-v1/return/min	test/deterministic/0/push-wall-v1/ep_length	test/deterministic/0/push-wall-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-32.27031722192875	13.358827308200445	-8.359699819262724	-55.505855826549606	200.0	0.0	0.0	-34.172284174020824	0.0	-34.172284174020824	-34.172284174020824	200.0	0.0	0.0	1	15.177663792125264	351.11413988602754	3063.733247562193	-92.607800387687	200.0	20000	20000	43.687904	50.307972	778.6777	-47.55148	43.686787	50.300846	880.0763	-46.242958	2.7120538	6.147575	139.9743	-12.978577	-44.428013	6.931705	7.5025725	0.15138172789604257	0.0	0.0	0.0	168.25896501541138
-29.91841186899501	25.424288131597436	38.216711190005306	-55.709613515053995	200.0	0.0	0.0	-20.26378799461004	0.0	-20.26378799461004	-20.26378799461004	200.0	0.0	0.0	2	49.411047435494275	553.9249127063841	4913.77950993338	-129.83110903125532	200.0	40000	40000	46.222527	83.27165	2543.337	-351.4767	46.22091	83.25582	2655.5715	-334.81998	4.2188873	6.618125	273.58533	-14.157511	-45.817272	130.99178	132.13554	0.08962808356825262	0.0	0.0	0.0	357.0523407459259
9374.711285529005	26961.23689237553	90194.87586912035	-46.81436124946525	200.0	0.3	0.3	-41.67927958989322	0.0	-41.67927958989322	-41.67927958989322	200.0	0.0	0.0	3	1832.4369538957783	5157.315248480303	32119.24462318213	-172.02139247583347	200.0	60000	60000	155.0172	533.6803	6920.6387	-810.0324	155.0244	533.7147	6886.8955	-806.57654	4.1106405	5.643342	129.95007	-13.2647705	-158.91185	1396.903	1380.8492	0.34282067741602656	0.0	0.0	0.01	538.7678415775299
17070.46393398915	47298.74253086624	158868.68989615462	-42.34101051747731	200.0	0.1	0.1	-177.6187470324657	0.0	-177.6187470324657	-177.6187470324657	200.0	0.0	0.0	4	5938.795396936899	19679.206731252594	144228.30926064536	-79.81321225765238	200.0	80000	80000	671.53156	1874.9111	44428.99	-2824.1975	671.5829	1875.0471	44528.63	-2700.4583	4.0899196	4.8908753	91.8911	-14.816563	-686.9913	16396.494	16132.304	0.8994642544358968	0.0	0.0	0.17	720.0587258338928
33498.25043114246	50013.10493171794	134051.6813443386	175.96000360766257	200.0	0.2	0.2	1069.9928646596752	0.0	1069.9928646596752	1069.9928646596752	200.0	0.0	0.0	5	10681.283744106093	30467.535350944887	166146.30098800577	-134.37548210846248	200.0	100000	100000	2592.4514	7153.4395	90047.41	-5839.4224	2592.5151	7153.5693	88137.695	-5653.076	4.0641475	4.835856	91.18045	-13.351893	-2656.0256	175191.3	173560.31	2.9596299579262735	0.0	0.0	0.16	901.4477167129517
70786.78631370563	84174.9613326282	246813.14622298747	-81.64545648923274	200.0	0.7	0.7	39.85419498458661	0.0	39.85419498458661	39.85419498458661	200.0	0.0	0.0	6	13640.482060304475	35664.53648359971	156834.5102992042	-118.4995585183183	200.0	120000	120000	7460.405	14922.842	117152.17	-9903.418	7460.2593	14922.997	116689.03	-9693.808	4.0168943	4.475645	70.70049	-13.239688	-7584.3154	552649.9	547911.8	5.761829386746883	0.0	0.0	0.2	1082.849641084671
21965.76258710069	30240.40039992355	83859.1659687626	-44.16315855732112	200.0	0.2	0.2	3054.8783595143814	0.0	3054.8783595143814	3054.8783595143814	200.0	0.0	0.0	7	25382.02311005145	45416.16464983846	194570.47972503526	-92.55330448122038	200.0	140000	140000	12031.575	20522.83	137643.58	-13978.39	12031.38	20523.02	139060.3	-13423.699	4.010462	3.8307388	48.44681	-13.66201	-12184.874	842473.2	839956.06	7.489696793174744	0.0	0.0	0.17	1263.4674603939056
10611.573115007839	28211.491659338782	94958.25522404711	-76.91459163977444	200.0	0.1	0.1	-69.3918424050439	0.0	-69.3918424050439	-69.3918424050439	200.0	0.0	0.0	8	32392.94823919145	55832.01454326358	256421.7270629935	-86.86895579241043	200.0	160000	160000	16976.705	24985.363	150266.62	-24260.94	16976.28	24986.021	150071.56	-23818.564	4.0047536	3.6092906	54.51309	-14.186594	-17139.818	1273837.1	1273619.5	9.35614719619751	0.0	0.0	0.31	1443.6334991455078
29534.714656832344	71801.7940998645	239691.54084669135	-68.84814064512531	200.0	0.2	0.2	-23.92771736572909	0.0	-23.92771736572909	-23.92771736572909	200.0	0.0	0.0	9	46807.06859335073	67793.3669566759	313226.31283705693	-116.12305065931396	200.0	180000	180000	20760.45	29027.12	174528.33	-23442.793	20760.371	29027.69	175874.38	-22818.035	4.0058484	3.6859455	84.50209	-12.085041	-20940.314	1638128.9	1636845.0	11.102068962955475	0.0	0.0	0.38	1624.3079323768616
113187.60732487934	78654.90116492435	205965.36689151288	35.17236921481991	200.0	0.8	0.8	-25.583289885153565	0.0	-25.583289885153565	-25.583289885153565	200.0	0.0	0.0	10	57262.401867701636	76826.20348605994	326756.3919012975	-67.53435382321493	200.0	200000	200000	24834.322	33374.527	186565.89	-26645.846	24834.62	33374.258	186903.86	-28035.904	4.0034966	3.6949065	67.390625	-12.730266	-25019.021	1963980.0	1973485.8	13.092108382225037	0.0	0.0	0.45	1804.7785367965698
