test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-97.78346064216285	3.4136434541606167	-91.95118169523107	-103.16361842230405	200.0	0.0	0.0	-96.2196483490419	0.0	-96.2196483490419	-96.2196483490419	200.0	0.0	0.0	1	-26.75279715910633	31.887265873899953	259.8505859375	-68.29953622565205	200.0	20000	20000	11.634944	5.4463134	106.97233	-11.78545	11.634966	5.44644	110.59868	-12.340837	2.0260262	5.343597	127.958145	-13.051979	-11.924622	0.046815764	0.04610318	0.10830422016251587	0.0	0.0	0.0	170.48244762420654
-7.360692711221484	13.995775847572359	33.22146224975586	-17.71139827547875	200.0	0.0	0.0	-7.33055510912288	0.0	-7.33055510912288	-7.33055510912288	200.0	0.0	0.0	2	605.9460044443555	2909.735231026994	21955.896484375	-129.00076915694186	200.0	40000	40000	266.96024	748.41876	10181.239	-168.00195	266.96365	748.4149	10119.308	-169.54115	5.8061967	9.096852	221.84064	-14.376326	-275.69623	470.10266	474.09726	0.29668486463134175	0.0	0.0	0.0	358.84390687942505
-29.61568249677208	2.9277016760194394	-23.80671762180008	-33.819525010348805	200.0	0.0	0.0	-27.78443980001336	0.0	-27.78443980001336	-27.78443980001336	200.0	0.0	0.0	3	537.4090655428852	2461.2576718854098	18377.3046875	-91.46905848659588	200.0	60000	60000	1354.2166	1767.925	26559.283	-1408.9741	1354.1167	1768.0471	26318.393	-1557.2987	4.067772	5.45631	133.54704	-15.038653	-1361.4548	13039.06	13123.8545	1.3183608507424593	0.0	0.0	0.0	542.1437225341797
-47.57794188773387	4.251485917347561	-41.42818715621002	-55.67561957231546	200.0	0.0	0.0	-45.37727152739764	0.0	-45.37727152739764	-45.37727152739764	200.0	0.0	0.0	4	1575.3266669109664	6300.551850891041	42817.58203125	-81.0490123344193	200.0	80000	80000	1444.4454	2440.9604	31788.03	-3232.7383	1444.2634	2441.3354	32518.58	-3230.164	4.0285115	5.1863375	171.05862	-15.975206	-1455.7657	43633.984	43669.57	2.0765831460535527	0.0	0.0	0.01	726.3182551860809
-72.41546003274796	5.303790273012417	-66.24545188201225	-79.26663363551081	200.0	0.0	0.0	-70.7166123039204	0.0	-70.7166123039204	-70.7166123039204	200.0	0.0	0.0	5	6607.086745255875	17817.20948671403	79868.5703125	-52.073638916015625	200.0	100000	100000	1992.9294	3586.068	43921.914	-4059.099	1992.7362	3585.5728	43537.598	-4312.7983	4.0341167	5.0063477	155.3436	-12.377575	-2009.3636	88239.445	90589.67	2.6273556220710277	0.0	0.0	0.01	912.5932853221893
25938.384766168787	33193.38271812177	88118.4375	-16.93864584557202	200.0	0.0	0.0	89001.234	0.0	89001.234	89001.234	200.0	0.0	0.0	6	12548.397086478839	25251.59058929088	104639.5	-42.633131057859885	200.0	120000	120000	4119.6357	7747.636	59378.797	-9772.0205	4119.1836	7748.4004	59225.21	-10484.541	4.055488	4.928617	90.24639	-14.466742	-4178.9736	321873.03	318132.44	5.625272873926162	0.0	0.0	0.0	1099.8434009552002
159964.71088825446	63223.71250846101	283603.9375	54457.64453125	200.0	0.0	0.0	34.878437	0.0	34.878437	34.878437	200.0	0.0	0.0	7	34206.53899255345	41429.3218423321	168498.453125	-38.166913916862825	200.0	140000	140000	10171.696	12072.889	66537.016	-15854.723	10170.69	12073.92	66235.31	-15119.287	3.9994636	4.3075037	69.86799	-14.293433	-10274.998	547954.2	547839.1	9.331756407546997	0.0	0.0	0.01	1289.875487089157
-13.753243959793755	12.704796177039634	23.816591262817383	-21.74336479384871	200.0	0.0	0.0	-15.0748223964036	0.0	-15.0748223964036	-15.0748223964036	200.0	0.0	0.0	8	65324.64619248004	62874.21111120406	302379.1875	-40.662289027822816	200.0	160000	160000	17486.969	16379.024	86044.445	-20949.682	17486.424	16380.024	82944.77	-20982.447	4.016575	3.9633157	65.7642	-12.520266	-17623.646	760686.4	755993.56	11.885248500156402	0.0	0.0	0.0	1480.3189888000488
80036.06	50442.227	158924.44	8.098358	200.0	0.0	0.0	88533.125	0.0	88533.125	88533.125	200.0	0.0	0.0	9	82409.85946600021	69231.49734588961	344438.15625	-20.98405151557179	200.0	180000	180000	26553.127	20937.957	100840.4	-30501.484	26552.305	20939.523	101140.58	-31021.828	4.0108175	3.746417	73.27556	-14.760498	-26753.924	1023501.5	1019999.75	16.19892803516388	0.0	0.0	0.01	1672.2555873394012
95584.75889742703	61654.699406480984	227624.3125	-5.760613918304443	200.0	0.0	0.0	91555.57	0.0	91555.57	91555.57	200.0	0.0	0.0	10	66843.75949901024	84090.84173519495	405749.0	-19.66798244044948	200.0	200000	200000	34186.742	22376.746	120073.15	-46017.254	34185.777	22379.096	120941.2	-45537.67	4.0029674	3.7071652	55.690613	-14.724341	-34382.68	1284336.2	1271609.8	19.454710760974883	0.0	0.0	0.02	1862.3765761852264
