test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/1/push-wall-v1/return/avg	test/stochastic/1/push-wall-v1/return/std	test/stochastic/1/push-wall-v1/return/max	test/stochastic/1/push-wall-v1/return/min	test/stochastic/1/push-wall-v1/ep_length	test/stochastic/1/push-wall-v1/success	test/stochastic/2/faucet-close-v1/return/avg	test/stochastic/2/faucet-close-v1/return/std	test/stochastic/2/faucet-close-v1/return/max	test/stochastic/2/faucet-close-v1/return/min	test/stochastic/2/faucet-close-v1/ep_length	test/stochastic/2/faucet-close-v1/success	test/stochastic/3/push-back-v1/return/avg	test/stochastic/3/push-back-v1/return/std	test/stochastic/3/push-back-v1/return/max	test/stochastic/3/push-back-v1/return/min	test/stochastic/3/push-back-v1/ep_length	test/stochastic/3/push-back-v1/success	test/stochastic/4/stick-pull-v1/return/avg	test/stochastic/4/stick-pull-v1/return/std	test/stochastic/4/stick-pull-v1/return/max	test/stochastic/4/stick-pull-v1/return/min	test/stochastic/4/stick-pull-v1/ep_length	test/stochastic/4/stick-pull-v1/success	test/stochastic/5/handle-press-side-v1/return/avg	test/stochastic/5/handle-press-side-v1/return/std	test/stochastic/5/handle-press-side-v1/return/max	test/stochastic/5/handle-press-side-v1/return/min	test/stochastic/5/handle-press-side-v1/ep_length	test/stochastic/5/handle-press-side-v1/success	test/stochastic/6/push-v1/return/avg	test/stochastic/6/push-v1/return/std	test/stochastic/6/push-v1/return/max	test/stochastic/6/push-v1/return/min	test/stochastic/6/push-v1/ep_length	test/stochastic/6/push-v1/success	test/stochastic/7/shelf-place-v1/return/avg	test/stochastic/7/shelf-place-v1/return/std	test/stochastic/7/shelf-place-v1/return/max	test/stochastic/7/shelf-place-v1/return/min	test/stochastic/7/shelf-place-v1/ep_length	test/stochastic/7/shelf-place-v1/success	test/stochastic/8/window-close-v1/return/avg	test/stochastic/8/window-close-v1/return/std	test/stochastic/8/window-close-v1/return/max	test/stochastic/8/window-close-v1/return/min	test/stochastic/8/window-close-v1/ep_length	test/stochastic/8/window-close-v1/success	test/stochastic/9/peg-unplug-side-v1/return/avg	test/stochastic/9/peg-unplug-side-v1/return/std	test/stochastic/9/peg-unplug-side-v1/return/max	test/stochastic/9/peg-unplug-side-v1/return/min	test/stochastic/9/peg-unplug-side-v1/ep_length	test/stochastic/9/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/1/push-wall-v1/return/avg	test/deterministic/1/push-wall-v1/return/std	test/deterministic/1/push-wall-v1/return/max	test/deterministic/1/push-wall-v1/return/min	test/deterministic/1/push-wall-v1/ep_length	test/deterministic/1/push-wall-v1/success	test/deterministic/2/faucet-close-v1/return/avg	test/deterministic/2/faucet-close-v1/return/std	test/deterministic/2/faucet-close-v1/return/max	test/deterministic/2/faucet-close-v1/return/min	test/deterministic/2/faucet-close-v1/ep_length	test/deterministic/2/faucet-close-v1/success	test/deterministic/3/push-back-v1/return/avg	test/deterministic/3/push-back-v1/return/std	test/deterministic/3/push-back-v1/return/max	test/deterministic/3/push-back-v1/return/min	test/deterministic/3/push-back-v1/ep_length	test/deterministic/3/push-back-v1/success	test/deterministic/4/stick-pull-v1/return/avg	test/deterministic/4/stick-pull-v1/return/std	test/deterministic/4/stick-pull-v1/return/max	test/deterministic/4/stick-pull-v1/return/min	test/deterministic/4/stick-pull-v1/ep_length	test/deterministic/4/stick-pull-v1/success	test/deterministic/5/handle-press-side-v1/return/avg	test/deterministic/5/handle-press-side-v1/return/std	test/deterministic/5/handle-press-side-v1/return/max	test/deterministic/5/handle-press-side-v1/return/min	test/deterministic/5/handle-press-side-v1/ep_length	test/deterministic/5/handle-press-side-v1/success	test/deterministic/6/push-v1/return/avg	test/deterministic/6/push-v1/return/std	test/deterministic/6/push-v1/return/max	test/deterministic/6/push-v1/return/min	test/deterministic/6/push-v1/ep_length	test/deterministic/6/push-v1/success	test/deterministic/7/shelf-place-v1/return/avg	test/deterministic/7/shelf-place-v1/return/std	test/deterministic/7/shelf-place-v1/return/max	test/deterministic/7/shelf-place-v1/return/min	test/deterministic/7/shelf-place-v1/ep_length	test/deterministic/7/shelf-place-v1/success	test/deterministic/8/window-close-v1/return/avg	test/deterministic/8/window-close-v1/return/std	test/deterministic/8/window-close-v1/return/max	test/deterministic/8/window-close-v1/return/min	test/deterministic/8/window-close-v1/ep_length	test/deterministic/8/window-close-v1/success	test/deterministic/9/peg-unplug-side-v1/return/avg	test/deterministic/9/peg-unplug-side-v1/return/std	test/deterministic/9/peg-unplug-side-v1/return/max	test/deterministic/9/peg-unplug-side-v1/return/min	test/deterministic/9/peg-unplug-side-v1/ep_length	test/deterministic/9/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/alpha/2	train/alpha/3	train/alpha/4	train/alpha/5	train/alpha/6	train/alpha/7	train/alpha/8	train/alpha/9	train/loss_reg	train/agem_violation	train/success	walltime
-68.26277470552813	4.275530709184995	-62.09575121978881	-74.72434514323459	200.0	0.0	-57.046072715551574	3.0268361301772075	-51.69918944584691	-62.030797689405595	200.0	0.0	-60.59789396355002	5.769866765821931	-52.11915650604383	-70.84458720400795	200.0	0.0	-128.79555284600247	6.170770766143336	-120.45400034920205	-139.69809251861557	200.0	0.0	-101.71933203179515	7.0774599511907645	-90.32616986894044	-116.07936274249901	200.0	0.0	-37.79335718154102	14.015466601626953	-19.445379565087617	-57.80978367910529	200.0	0.0	-57.55556588568719	4.498543580489193	-48.89481290108952	-63.940144130829935	200.0	0.0	-105.51178717545815	15.011316896957132	-82.84342280219678	-126.04891252563779	200.0	0.0	-69.96018360998805	9.323122680698273	-57.080806790714554	-85.016242586949	200.0	0.0	-59.73530769745554	6.396138215049018	-47.95323142777292	-69.85544628103544	200.0	0.0	0.0	-69.89653653108323	0.0	-69.89653653108323	-69.89653653108323	200.0	0.0	-60.783929095065275	0.0	-60.783929095065275	-60.783929095065275	200.0	0.0	-41.067135325083335	0.0	-41.067135325083335	-41.067135325083335	200.0	0.0	-139.58428587443686	0.0	-139.58428587443686	-139.58428587443686	200.0	0.0	-102.74395349297006	0.0	-102.74395349297006	-102.74395349297006	200.0	0.0	-55.368511223817606	0.0	-55.368511223817606	-55.368511223817606	200.0	0.0	-61.543170323016035	0.0	-61.543170323016035	-61.543170323016035	200.0	0.0	-124.09235766837277	0.0	-124.09235766837277	-124.09235766837277	200.0	0.0	-75.09585629687753	0.0	-75.09585629687753	-75.09585629687753	200.0	0.0	-59.46050855541428	0.0	-59.46050855541428	-59.46050855541428	200.0	0.0	0.0	1	22.437459054395823	736.2993632891099	7291.121111426677	-161.23545354257266	200.0	20000	20000	492.19504	1613.7333	20517.709	-226.68054	492.2187	1613.7365	20502.455	-226.96063	-0.39256677	3.024247	41.24669	-13.564888	-503.56015	435.26523	423.0433	1.2134145535512975	1.2386884343671172	1.241254711361308	1.2453487343474439	1.230174215589699	3.938829995782752	1.2071166816416539	1.1892710570002858	1.187966026036363	1.2085978634749588	0.0	0.0	0.0	240.2114315032959
-43.07767521600128	4.7579681773889995	-37.59514882223024	-52.5847374616887	200.0	0.0	-74.48937229130769	2.9590327826700356	-71.31225966325127	-79.83561625914693	200.0	0.0	4228.499460062718	6537.155760426203	15552.28375464953	-65.49640485512458	200.0	0.0	-69.2660819193116	9.804386700493753	-49.67030240204409	-83.37365574248636	200.0	0.0	-68.08427872370962	4.625813676194984	-62.518650095486464	-74.91497511084961	200.0	0.0	810.8670544109211	1438.677804915361	3840.2261401934393	-50.938202796144004	200.0	0.0	-59.40007089110763	20.578964467524965	-30.98571391270988	-84.30714797375597	200.0	0.0	-70.57270847247835	17.129491378775406	-43.282082541460646	-94.68445388853436	200.0	0.0	-50.68092918449322	2.0060810398709057	-47.9629496330002	-53.800947382699604	200.0	0.0	-129.1147984447749	13.98262089813299	-105.41597865780254	-149.8028939214035	200.0	0.0	0.0	-54.2491814489358	0.0	-54.2491814489358	-54.2491814489358	200.0	0.0	-77.2869683568073	0.0	-77.2869683568073	-77.2869683568073	200.0	0.0	-61.071914517833925	0.0	-61.071914517833925	-61.071914517833925	200.0	0.0	-80.21651596824988	0.0	-80.21651596824988	-80.21651596824988	200.0	0.0	-68.37605069110619	0.0	-68.37605069110619	-68.37605069110619	200.0	0.0	-50.80398972421422	0.0	-50.80398972421422	-50.80398972421422	200.0	0.0	-63.44159010806962	0.0	-63.44159010806962	-63.44159010806962	200.0	0.0	-83.58483916770659	0.0	-83.58483916770659	-83.58483916770659	200.0	0.0	-51.25319918693076	0.0	-51.25319918693076	-51.25319918693076	200.0	0.0	-153.42647298836943	0.0	-153.42647298836943	-153.42647298836943	200.0	0.0	0.0	2	-15.357718653197717	391.4554450273948	3463.218056900397	-201.97035208403463	200.0	40000	40000	1099.709	2649.5535	16755.336	-682.1063	1099.7185	2649.5562	16730.277	-683.7329	2.48581	3.3386366	42.776035	-13.293746	-1107.2795	209.7818	211.94917	0.19742806694172324	0.26682433943599465	0.2764954394377768	0.6721180183604359	0.1949730333637446	6.530932780599594	0.2808200042717159	0.2290994469638914	0.2175818906135857	0.2743744245186448	0.0	0.0	0.0	522.8474462032318
-86.74965485390577	7.540750109027523	-73.51718513530291	-99.73044102793068	200.0	0.0	-33.691242300037295	3.3982998598650656	-26.372025476478235	-37.646393932242674	200.0	0.0	-37.04342524157558	7.500161618610228	-27.54350980465905	-51.65326171764664	200.0	0.0	186.12970809807422	394.68316774160456	976.573974609375	-84.5865513078276	200.0	0.0	-45.010909847855075	5.498679767808651	-36.822520860928684	-53.52368011045353	200.0	0.0	12111.552480076909	11634.340532915934	29704.90541078873	-36.57991229671296	200.0	0.0	4064.8238673900296	8044.196820122708	24105.882359014748	-36.8231269196905	200.0	0.1	-157.08824366553011	13.084782261224676	-132.5938884298589	-177.85924396769155	200.0	0.0	-87.41630130036035	1.6126387701648066	-85.89779286890625	-91.15874150284134	200.0	0.0	-28.21503866795834	3.613421813535464	-23.086610140405014	-33.850905085580166	200.0	0.0	0.01	-99.80527096214963	0.0	-99.80527096214963	-99.80527096214963	200.0	0.0	-34.15746680610059	0.0	-34.15746680610059	-34.15746680610059	200.0	0.0	-30.01875268650259	0.0	-30.01875268650259	-30.01875268650259	200.0	0.0	-87.51329914739564	0.0	-87.51329914739564	-87.51329914739564	200.0	0.0	-48.078188627228954	0.0	-48.078188627228954	-48.078188627228954	200.0	0.0	-23.42431395630414	0.0	-23.42431395630414	-23.42431395630414	200.0	0.0	-13.80306849593314	0.0	-13.80306849593314	-13.80306849593314	200.0	0.0	-167.96911016495872	0.0	-167.96911016495872	-167.96911016495872	200.0	0.0	-88.26274939617116	0.0	-88.26274939617116	-88.26274939617116	200.0	0.0	-38.95173914343208	0.0	-38.95173914343208	-38.95173914343208	200.0	0.0	0.0	3	520.1664198217618	3153.126068898157	23377.893879132087	-169.7511739180711	200.0	60000	60000	750.6348	1777.3217	7816.2754	-608.0503	750.6378	1777.32	7833.8667	-610.3233	3.0509582	3.093534	37.530632	-13.309069	-755.1132	104.94504	104.19279	0.03327518257312476	0.08387028991635889	0.14575545070432128	0.5127910786777735	0.03072425381699577	2.9836554437041283	0.0926688435830176	0.044253358200285586	0.050073529382422564	0.18182157355546952	0.0	0.0	0.0	782.4493892192841
-44.50623189888866	9.939467497461868	-30.3654249793271	-62.15789792990303	200.0	0.0	-52.83460146429595	3.3880761215340653	-48.78152088922339	-60.14217305981988	200.0	0.0	-35.11034674798002	4.463454757041272	-31.195699004533466	-45.81517190787303	200.0	0.0	-155.4274868656801	5.37350006713581	-147.81438570819319	-165.32898714556129	200.0	0.0	-41.355763284610944	5.267237703810744	-33.33673858642578	-48.9568204817145	200.0	0.0	5322.717002845899	7400.634835866909	24513.777581601884	-59.12830246802704	200.0	0.0	-77.73404140908289	14.55035698274029	-45.486591234983834	-93.44219990150215	200.0	0.0	-94.5586157223077	20.51012845295582	-41.454714752764396	-112.59404012820286	200.0	0.0	-49.64529021206426	8.14580679234619	-34.40606987239853	-61.212054782181795	200.0	0.0	233.83786843469824	533.6022515087553	1583.4600830078125	-77.5086765459852	200.0	0.0	0.0	-76.2906408092171	0.0	-76.2906408092171	-76.2906408092171	200.0	0.0	-51.259966634722026	0.0	-51.259966634722026	-51.259966634722026	200.0	0.0	-42.95689147467894	0.0	-42.95689147467894	-42.95689147467894	200.0	0.0	-159.00534307282794	0.0	-159.00534307282794	-159.00534307282794	200.0	0.0	-49.02191236351632	0.0	-49.02191236351632	-49.02191236351632	200.0	0.0	-57.90486086400956	0.0	-57.90486086400956	-57.90486086400956	200.0	0.0	-85.48015048415628	0.0	-85.48015048415628	-85.48015048415628	200.0	0.0	-92.94183730257058	0.0	-92.94183730257058	-92.94183730257058	200.0	0.0	-62.662508899045	0.0	-62.662508899045	-62.662508899045	200.0	0.0	-48.154503524372	0.0	-48.154503524372	-48.154503524372	200.0	0.0	0.0	4	469.236113428082	2404.7907854316913	18924.69615613597	-168.17951613604498	200.0	80000	80000	657.4772	1659.8606	9030.564	-425.2929	657.46216	1659.8732	9052.041	-431.5181	3.9400737	3.374439	29.440918	-14.314612	-663.3557	328.31906	315.31546	0.01751762650674209	0.05126298925783485	0.1045413271907717	0.21285651223957539	0.012342628033412621	3.2092076651215553	0.09013532678037882	0.024351308018434794	0.0493454328417778	0.15824003241434692	0.0	0.0	0.0	1043.5247724056244
-101.02447067014	5.058169426015079	-91.23872808448543	-107.25734669106376	200.0	0.0	-82.42537120479416	2.2283241065720705	-77.6789512075879	-85.23658427589196	200.0	0.0	-46.27758029077804	8.49435794529897	-36.83207214207104	-62.69230671624748	200.0	0.0	-34.9097995899413	139.7366365218088	351.8794250488281	-132.7475604940948	200.0	0.0	-13.762770459083242	6.150033930902134	-5.987401485443115	-28.317441940307617	200.0	0.0	12606.451399380854	14845.916890929922	45053.11717749879	-16.107087104973186	200.0	0.0	-47.16246228404887	3.3438502390894302	-43.0992334889184	-53.03631147791524	200.0	0.0	-49.62053363922517	19.304438423730254	-25.977721717462664	-75.32428234596506	200.0	0.0	963.8765858364443	1084.624859938288	2502.3497839706743	-15.468860838777191	200.0	0.0	-208.27234542760417	5.665486135397498	-199.16995357060617	-215.68461701537777	200.0	0.0	0.0	-107.41939255885859	0.0	-107.41939255885859	-107.41939255885859	200.0	0.0	-81.38301441271818	0.0	-81.38301441271818	-81.38301441271818	200.0	0.0	-41.986598294539306	0.0	-41.986598294539306	-41.986598294539306	200.0	0.0	-129.7964432570883	0.0	-129.7964432570883	-129.7964432570883	200.0	0.0	-13.660114783229847	0.0	-13.660114783229847	-13.660114783229847	200.0	0.0	-12.753426240748	0.0	-12.753426240748	-12.753426240748	200.0	0.0	-49.122152899304126	0.0	-49.122152899304126	-49.122152899304126	200.0	0.0	-110.55151949997625	0.0	-110.55151949997625	-110.55151949997625	200.0	0.0	1948.3316481677903	0.0	1948.3316481677903	1948.3316481677903	200.0	0.0	-219.4594485589606	0.0	-219.4594485589606	-219.4594485589606	200.0	0.0	0.0	5	1122.8468043614814	4350.706743633177	23881.33351804088	-209.2106149639999	200.0	100000	100000	770.7887	2231.0461	13430.546	-394.2242	770.7781	2231.06	13422.644	-400.06158	3.7665882	3.245307	34.42652	-14.502058	-778.7897	1029.1536	1003.721	0.007702920350059867	0.018954103146027773	0.07289016079716384	0.1211836643550545	0.007518462977162563	3.3646258868336676	0.09543024582639337	0.019690649426169694	0.040001772684417666	0.08445928906872868	0.0	0.0	0.0	1303.7426433563232
-69.7114165025508	3.7946490120297893	-62.25109095611402	-74.10183007525127	200.0	0.0	-87.0307217765642	5.117688958591904	-82.9686397764825	-96.83046803830024	200.0	0.0	-26.681935821235932	4.0581546632252525	-20.38886398640514	-32.66517176683295	200.0	0.0	72.03697088711937	361.8845285801322	1134.2384033203125	-86.75514938145152	200.0	0.0	-68.12603669563646	30.732089069694087	-21.805492401123047	-113.56788541092514	200.0	0.0	9140.801270650514	9992.939364663262	31509.221257258647	-19.859916589267044	200.0	0.0	1.998963905776573	69.79889953232295	180.8190497341316	-46.81966142609744	200.0	0.0	-96.1855636997612	9.638633938323423	-83.18866745099363	-111.36249430935729	200.0	0.0	2052.63556927845	1057.5354686902178	3001.287790566744	-15.772130270340643	200.0	0.0	-126.13936014163524	10.924698365245007	-109.13718671882323	-141.75672941838886	200.0	0.0	0.0	-73.05695880655293	0.0	-73.05695880655293	-73.05695880655293	200.0	0.0	-97.11312092377774	0.0	-97.11312092377774	-97.11312092377774	200.0	0.0	-21.011725393367733	0.0	-21.011725393367733	-21.011725393367733	200.0	0.0	-84.58074685858418	0.0	-84.58074685858418	-84.58074685858418	200.0	0.0	-82.03191338217286	0.0	-82.03191338217286	-82.03191338217286	200.0	0.0	39700.63530517053	0.0	39700.63530517053	39700.63530517053	200.0	0.0	-11.514891082268328	0.0	-11.514891082268328	-11.514891082268328	200.0	0.0	-85.07669540574508	0.0	-85.07669540574508	-85.07669540574508	200.0	0.0	2682.660563219598	0.0	2682.660563219598	2682.660563219598	200.0	0.0	-112.9502348809638	0.0	-112.9502348809638	-112.9502348809638	200.0	0.0	0.0	6	1366.6870821470436	6130.237578639301	43593.3489852895	-202.79378642469806	200.0	120000	120000	976.844	2958.1138	15817.845	-185.80818	976.8222	2958.1135	15822.099	-190.03943	3.950344	3.342739	27.912796	-12.935955	-986.0299	1721.1165	1700.7302	0.01453169499640353	0.01345933596692048	0.07078986646737903	0.052360640486702324	0.00799334281948395	3.8667389515519144	0.05896324873678386	0.026880128889251502	0.02878570436965674	0.06572091077342629	0.0	0.0	0.0	1562.6666131019592
-69.34535420039973	4.229782583204276	-59.86689190010023	-74.97347227268041	200.0	0.0	-95.94768202115975	1.8397990988986719	-93.36383966015782	-99.08070382214353	200.0	0.0	-24.438794638594015	0.7209551992088992	-23.039709033972965	-25.3675983462943	200.0	0.0	1.5899440188636376	190.3032387374519	534.9745342969364	-90.6581171683954	200.0	0.0	-61.913677796204794	4.887735739122609	-53.138944902890614	-71.08567763590632	200.0	0.0	15461.50584508928	15978.257545444734	49424.73690964329	-12.48440646484036	200.0	0.0	-78.66632580105592	13.654412407409415	-51.333823926319745	-93.71803607661663	200.0	0.0	-65.90332141296292	25.75070391276529	-32.68871767904178	-109.1295052702696	200.0	0.0	19.01543186875865	96.73461432629686	309.2050614857764	-15.70624986011941	200.0	0.0	-106.58953575903786	9.886864584577669	-94.34879400892271	-120.62987972476724	200.0	0.0	0.0	-70.11030469858034	0.0	-70.11030469858034	-70.11030469858034	200.0	0.0	-97.59710932231674	0.0	-97.59710932231674	-97.59710932231674	200.0	0.0	-24.7671042871182	0.0	-24.7671042871182	-24.7671042871182	200.0	0.0	-89.3958286022062	0.0	-89.3958286022062	-89.3958286022062	200.0	0.0	-70.79870579748066	0.0	-70.79870579748066	-70.79870579748066	200.0	0.0	23249.037063028947	0.0	23249.037063028947	23249.037063028947	200.0	0.0	-65.50241211504535	0.0	-65.50241211504535	-65.50241211504535	200.0	0.0	-44.38766486083656	0.0	-44.38766486083656	-44.38766486083656	200.0	0.0	-12.789881906633287	0.0	-12.789881906633287	-12.789881906633287	200.0	0.0	-109.48453287001777	0.0	-109.48453287001777	-109.48453287001777	200.0	0.0	0.0	7	3564.9264999864718	12499.109058741744	79319.27661420527	-126.65785715353499	200.0	140000	140000	1197.3181	3666.376	24565.951	-169.58943	1197.3027	3666.3845	24646.836	-174.5518	4.0469904	3.3538613	34.715534	-15.939572	-1207.6504	1782.7982	1769.6733	0.027997359485179184	0.01809236750062555	0.03273948564855382	0.036610929008573295	0.009145356577681377	4.60118077994585	0.018734483988117428	0.03100528142042458	0.032159974936768414	0.06689408614058047	0.0	0.0	0.0	1822.646765947342
-72.32378880135248	5.101150467235083	-61.20025929443216	-81.7116750488892	200.0	0.0	-119.00460970385538	2.6897689286903503	-114.41361230358585	-125.15322429775088	200.0	0.0	-30.863352432245772	2.8087007430852338	-23.59370578682139	-33.79955218466975	200.0	0.0	103.75542741259783	253.9408999544852	673.8981414635797	-86.08025409095556	200.0	0.0	-35.44480239568784	8.868870235480278	-26.05311186198361	-59.11366937472666	200.0	0.0	28303.747680073917	22549.67927182408	53511.602394219946	-35.34779379772707	200.0	0.0	-53.26222917238603	25.828533255603954	-18.74620512022944	-81.93567236955344	200.0	0.0	-139.36133030550258	9.148683188058298	-124.69900913534431	-154.63361773900166	200.0	0.0	1356.2389633093	871.8393960888155	2446.8713047829874	-13.624236435142008	200.0	0.0	-77.74469068133703	14.166059952801465	-53.58453358721186	-96.65391694286465	200.0	0.0	0.0	-67.59773167422146	0.0	-67.59773167422146	-67.59773167422146	200.0	0.0	-120.85491975254966	0.0	-120.85491975254966	-120.85491975254966	200.0	0.0	-32.05270063875127	0.0	-32.05270063875127	-32.05270063875127	200.0	0.0	-88.04885912433552	0.0	-88.04885912433552	-88.04885912433552	200.0	0.0	-39.360987751035715	0.0	-39.360987751035715	-39.360987751035715	200.0	0.0	47873.44156666569	0.0	47873.44156666569	47873.44156666569	200.0	0.0	-83.10572817863014	0.0	-83.10572817863014	-83.10572817863014	200.0	0.0	-130.7348781250904	0.0	-130.7348781250904	-130.7348781250904	200.0	0.0	1531.4345566318127	0.0	1531.4345566318127	1531.4345566318127	200.0	0.0	-71.06291497459529	0.0	-71.06291497459529	-71.06291497459529	200.0	0.0	0.0	8	4212.5984136302395	14506.76340595466	94348.94960871131	-144.25871709123118	200.0	160000	160000	1553.6228	4801.4077	39067.613	-163.51299	1553.6117	4801.4126	39055.758	-161.93765	3.9757504	3.3925555	36.129337	-14.923617	-1565.2025	2644.6765	2655.4536	0.029080154170282185	0.015549853162560611	0.04328674622252583	0.03155305701093748	0.009104351775627583	5.2429984988451	0.017861512364726512	0.036317392758559434	0.04587235398534685	0.04149898255243897	0.0	0.0	0.0	2081.081535577774
-73.35932538381961	8.226173223922633	-60.23777581367037	-86.91326022287274	200.0	0.0	-115.9710670741778	2.2785400108086287	-112.3938132049144	-120.73512913717613	200.0	0.0	-33.32769696971296	6.394721559155826	-21.08435648553209	-41.278032242776206	200.0	0.0	-127.31386424055924	27.94903896766219	-91.99376341984461	-167.01811346187262	200.0	0.0	-59.756309519007836	6.42736834414735	-44.9033527761258	-66.2595388367628	200.0	0.0	21081.175295746376	15653.76146642583	56320.92052517044	2147.6910031750613	200.0	0.0	1325.1954493576409	1618.1401062733207	4242.941734117613	-15.49893821584267	200.0	0.0	-92.87664178536062	37.90805601082471	-47.76030810857241	-173.90780251088333	200.0	0.0	658.5892094072425	831.7290153131314	3012.8450676206644	-11.804823757456754	200.0	0.0	-61.978924662934205	9.128022257676099	-47.16604614510162	-72.87914417551787	200.0	0.0	0.0	-62.97724400322636	0.0	-62.97724400322636	-62.97724400322636	200.0	0.0	-120.54302422609403	0.0	-120.54302422609403	-120.54302422609403	200.0	0.0	-33.65450602278886	0.0	-33.65450602278886	-33.65450602278886	200.0	0.0	-79.19793689832991	0.0	-79.19793689832991	-79.19793689832991	200.0	0.0	-57.03475604140467	0.0	-57.03475604140467	-57.03475604140467	200.0	0.0	15906.558217017413	0.0	15906.558217017413	15906.558217017413	200.0	0.0	5.777922197597913	0.0	5.777922197597913	5.777922197597913	200.0	0.0	-146.86249299991852	0.0	-146.86249299991852	-146.86249299991852	200.0	0.0	402.86089634368756	0.0	402.86089634368756	402.86089634368756	200.0	0.0	-78.71035471561227	0.0	-78.71035471561227	-78.71035471561227	200.0	0.0	0.0	9	3255.052284693696	13808.330159491286	87360.34859187332	-159.19417861140394	200.0	180000	180000	2025.323	6322.136	49853.227	-131.68132	2025.3118	6322.1216	49771.69	-136.30884	4.033905	3.1816137	38.285156	-17.368496	-2038.6241	3887.432	3856.55	0.03671169321713969	0.02239195597926155	0.03840247264681384	0.024209956372063607	0.006380240738019348	6.436302119112015	0.0197949790998362	0.05107143427953124	0.03864343399591744	0.03383189650811255	0.0	0.0	0.0	2338.071496486664
-63.65614381134884	7.857675045381339	-42.567427154142464	-70.37656017082449	200.0	0.0	-48.09389681487225	3.7381876506002194	-40.50785155713827	-52.17397827164361	200.0	0.0	-34.114313793783126	3.755227164210678	-28.6384901330589	-42.042326205202976	200.0	0.0	1453.6204338004977	4604.2415117998735	15266.3349609375	-96.7922821898513	200.0	0.0	-50.19968252983817	4.288754290379758	-44.07251342734161	-57.962505121325336	200.0	0.0	19838.32900956795	20684.45613782799	75476.34545447101	-34.85469088070472	200.0	0.0	-13.370195503121716	65.46152814646135	159.70460910444552	-57.92669187930324	200.0	0.0	-129.48692802234262	10.46852422514154	-117.58240989719893	-156.52683093616804	200.0	0.0	5905.480035915801	3496.068049565197	12566.558113918481	2207.2304327416405	200.0	0.0	-121.00867216330305	3.338629009290552	-112.2470496963336	-125.1868467104679	200.0	0.0	0.0	-67.70997844351837	0.0	-67.70997844351837	-67.70997844351837	200.0	0.0	-48.80108674497431	0.0	-48.80108674497431	-48.80108674497431	200.0	0.0	-36.15460504223523	0.0	-36.15460504223523	-36.15460504223523	200.0	0.0	-79.83813122195085	0.0	-79.83813122195085	-79.83813122195085	200.0	0.0	-55.866442667484904	0.0	-55.866442667484904	-55.866442667484904	200.0	0.0	29588.180071237253	0.0	29588.180071237253	29588.180071237253	200.0	0.0	138.62514569825575	0.0	138.62514569825575	138.62514569825575	200.0	0.0	-139.42982450267857	0.0	-139.42982450267857	-139.42982450267857	200.0	0.0	10220.068191966322	0.0	10220.068191966322	10220.068191966322	200.0	0.0	-119.7420402917218	0.0	-119.7420402917218	-119.7420402917218	200.0	0.0	0.0	10	7060.748261180227	23480.019014524845	129133.30952481407	-166.12987800952365	200.0	200000	200000	2670.354	8349.914	61118.54	-225.35637	2670.3171	8349.933	61498.527	-233.66899	4.2404456	3.5564618	46.456905	-12.860061	-2690.9937	5238.403	5096.446	0.03776158504448831	0.03317102276924998	0.04656353355767205	0.031089720111340285	0.007855835262872278	8.698684835267066	0.025348558756895363	0.06980285739637912	0.05576496830936521	0.03799177404344082	0.0	0.0	0.0	2594.76606965065
