test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-5.6825633	1.6352581	-3.2731874	-9.566775	200.0	0.0	0.0	-5.3127956	0.0	-5.3127956	-5.3127956	200.0	0.0	0.0	1	-28.15205941614361	14.719737585759542	-2.9669694900512695	-59.48396718205887	200.0	20000	20000	11.353706	5.417557	21.75451	-8.612266	11.35359	5.4177504	21.53421	-8.635038	1.8813524	4.4081407	42.651657	-12.377474	-11.651834	0.016405651	0.016713865	0.1071952872878541	0.0	0.0	0.0	174.34609508514404
-54.28789230846231	3.6430716927978493	-45.57105252913571	-58.3688840549733	200.0	0.0	0.0	-56.67972234160096	0.0	-56.67972234160096	-56.67972234160096	200.0	0.0	0.0	2	4.319696190142518	283.04552846813044	2805.52197265625	-116.50846892930274	200.0	40000	40000	-0.3495445	6.86278	691.0143	-39.588505	-0.34847996	6.864828	641.7842	-35.62957	5.545627	8.36417	304.11896	-13.872829	0.31961855	0.7180048	0.6726198	0.007200724621105474	0.0	0.0	0.0	370.43708300590515
-63.13289375222166	3.762101818094489	-58.552024217190265	-70.5581601926343	200.0	0.0	0.0	-65.1289708500967	0.0	-65.1289708500967	-65.1289708500967	200.0	0.0	0.0	3	-62.14193951691869	23.830488992342158	19.54599952697754	-116.3806062588663	200.0	60000	60000	-12.970497	46.79288	2475.9604	-72.02851	-12.964636	46.72064	2565.979	-70.12669	4.205578	6.527796	118.21542	-14.932959	12.733036	12.767369	17.595667	0.04688757577780634	0.0	0.0	0.0	553.9049808979034
-49.34120114062066	16.98176156915722	-21.844112586314875	-86.42754074998098	200.0	0.0	0.0	-43.441129561936954	0.0	-43.441129561936954	-43.441129561936954	200.0	0.0	0.0	4	-49.416987653671924	117.2983722036742	1042.0635986328125	-107.07546567801084	200.0	80000	80000	-16.526873	89.02891	2657.4146	-102.408165	-16.52359	89.03424	3137.4946	-99.79188	4.1997886	6.438249	101.28599	-12.711912	14.707252	58.269024	58.87836	0.09360654110945761	0.0	0.0	0.0	737.8187167644501
-28.515783939182153	3.480141284126631	-23.646091932292755	-33.70035835303454	200.0	0.0	0.0	-26.280946184533935	0.0	-26.280946184533935	-26.280946184533935	200.0	0.0	0.0	5	-24.740997973567723	115.90693298125167	874.236083984375	-118.36415195245125	200.0	100000	100000	80.424225	249.78703	3036.3982	-158.82088	80.43028	249.79031	3042.8406	-157.81511	4.0407825	5.8637433	125.14212	-12.586686	-84.54987	127.31818	126.38036	0.15592797787562013	0.0	0.0	0.0	920.5646481513977
-14.790509244435182	2.6812002540419595	-9.888995170593262	-18.764354411712766	200.0	0.0	0.0	-19.000133748818087	0.0	-19.000133748818087	-19.000133748818087	200.0	0.0	0.0	6	18.323847140868832	223.5116384300301	1819.6888427734375	-44.79140906505431	200.0	120000	120000	311.27042	276.67645	3900.7854	-207.48839	311.2599	276.7007	3796.9219	-201.78793	4.0106835	4.871285	102.81067	-14.325315	-313.91867	182.42828	178.67905	0.21182646561414004	0.0	0.0	0.0	1105.4268968105316
333.4674987701029	1185.4375254863173	3889.754150390625	-70.19035032329013	200.0	0.0	0.0	-65.98105662249839	0.0	-65.98105662249839	-65.98105662249839	200.0	0.0	0.0	7	263.4438910952883	1569.2777352751307	11625.15234375	-83.44853965689515	200.0	140000	140000	239.3346	293.18945	6122.878	-266.1071	239.31668	293.20242	6098.0386	-258.84564	4.1897593	6.815316	144.76338	-13.73547	-239.05713	336.40836	335.73587	0.23910896651670338	0.0	0.0	0.0	1290.283463716507
66.98309168390796	167.2767202873139	562.0847195454269	-19.737380981445312	200.0	0.0	0.0	-1.2106167	0.0	-1.2106167	-1.2106167	200.0	0.0	0.0	8	568.416655273712	3061.5597610537825	23029.5234375	-86.18331387036099	200.0	160000	160000	112.09506	547.1935	9816.652	-405.47806	112.051926	547.37445	9875.269	-406.38458	4.1151714	6.5735283	99.09595	-13.931693	-115.30185	1710.5834	1609.4169	0.4538027899131179	0.0	0.0	0.0	1474.2561926841736
163.27727511737277	324.92251307881503	783.365966796875	-67.43090905213147	200.0	0.0	0.0	-35.8492134609295	0.0	-35.8492134609295	-35.8492134609295	200.0	0.0	0.0	9	734.0775983515708	3044.831521298227	22854.412109375	-92.42371372682248	200.0	180000	180000	154.68788	949.67194	14012.796	-1083.5062	154.69376	949.4	14601.933	-1131.462	4.033229	5.9025207	102.15939	-15.906474	-157.55292	4475.4546	4782.6094	0.6105731833785772	0.0	0.0	0.0	1657.420194864273
1736.297368984199	2877.823319566809	8844.038328824088	-21.551930301114105	200.0	0.0	0.0	-19.97277637231325	0.0	-19.97277637231325	-19.97277637231325	200.0	0.0	0.0	10	2469.717271220924	6573.4360955781995	41740.5	-104.42713107769372	200.0	200000	200000	429.5042	1629.397	18520.752	-1544.017	429.53345	1629.2201	18497.9	-1545.734	4.148971	5.9993815	113.86114	-12.464062	-440.4177	9991.364	10252.95	1.1152480418592692	0.0	0.0	0.0	1842.0166039466858
