test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-24.17974130382864	3.0637731453415844	-18.47318247244668	-27.643369661602918	200.0	0.0	0.0	220.25146233445432	0.0	220.25146233445432	220.25146233445432	200.0	0.0	0.0	1	29.063938280528934	369.38106841037705	2766.507748521719	-87.65096607201671	200.0	20000	20000	20.19545	18.607204	233.9651	-11.3542185	20.196117	18.605453	233.3499	-11.6165085	3.9753494	11.196854	402.4919	-14.253286	-20.363646	2.4021754	2.4833546	0.11990250875276366	0.0	0.0	0.0	199.72834086418152
453.49224233468783	1028.400195356374	2585.900811001089	-77.41955467127428	200.0	0.0	0.0	-58.61142120303268	0.0	-58.61142120303268	-58.61142120303268	200.0	0.0	0.0	2	74.75014341843537	575.4463742287612	5156.541358515323	-112.64462299613405	200.0	40000	40000	137.1202	376.77283	9299.481	-194.13101	137.10402	376.75812	9325.645	-202.9322	4.548206	5.86098	223.73979	-15.163299	-138.93481	288.8687	295.3666	0.26330182834183796	0.0	0.0	0.0	422.4448924064636
2414.8779927850564	1382.2606211169764	6447.838079982252	1426.1255221834956	200.0	0.0	0.0	1386.5999418237502	0.0	1386.5999418237502	1386.5999418237502	200.0	0.0	0.0	3	7935.161712821983	16568.79406239948	76529.66804550588	-100.72559017835181	200.0	60000	60000	1068.278	3446.9048	47312.71	-584.9352	1068.2579	3446.9211	47032.81	-573.364	4.173207	5.450306	102.19571	-12.813451	-1085.6501	12493.552	12407.819	0.731954431372881	0.0	0.0	0.03	640.3061153888702
-50.817003809067316	4.041940620164391	-43.92553870291487	-57.27677641730414	200.0	0.0	0.0	-50.158424884336725	0.0	-50.158424884336725	-50.158424884336725	200.0	0.0	0.0	4	18269.064178899724	27740.05862762326	90896.06213425011	-62.24776740235215	200.0	80000	80000	6982.986	12041.186	74943.02	-3274.1394	6982.9727	12041.162	74892.2	-3547.636	4.0914307	4.828892	102.57639	-13.769571	-7080.698	189640.89	189780.38	3.7702509971261025	0.0	0.0	0.02	856.5535843372345
91268.64224807611	41849.1560502117	141008.76736345995	3445.989132868111	200.0	0.7	0.7	126057.80723206427	0.0	126057.80723206427	126057.80723206427	200.0	1.0	1.0	5	36037.866169503985	38614.57067732197	123298.14662244878	-41.25741754402876	200.0	100000	100000	16384.502	17782.766	80442.03	-4664.816	16384.54	17782.588	80017.61	-5369.2573	4.0054045	3.7038271	51.05574	-14.644974	-16523.203	574594.7	576605.7	7.0069951368093495	0.0	0.0	0.15	1074.9093046188354
65114.56532949813	17588.482435945643	92496.0632706464	31971.604894668963	200.0	0.7	0.7	97314.54200753206	0.0	97314.54200753206	97314.54200753206	200.0	1.0	1.0	6	54423.589652997354	47096.2233307548	146401.9559976483	-44.27315422009535	200.0	120000	120000	22776.35	23341.922	111026.77	-6919.1284	22776.328	23341.799	110010.516	-7505.547	4.008282	3.6957822	61.308098	-14.383781	-22925.254	864046.06	867847.8	8.02788179769516	0.0	0.0	0.44	1294.1773233413696
32439.89651205048	19660.689175810265	51995.216946894245	771.1149021219435	200.0	0.0	0.0	53440.432030038806	0.0	53440.432030038806	53440.432030038806	200.0	0.0	0.0	7	67377.37122629612	48140.57593764706	185824.71883152617	-31.780841480952628	200.0	140000	140000	32221.986	33103.76	140484.44	-8512.958	32221.76	33103.87	140501.73	-9154.974	4.01477	3.6543956	80.94363	-15.08813	-32387.527	1410855.1	1410618.0	11.460423458957672	0.0	0.0	0.58	1512.4928410053253
77577.95602393683	12731.668610198636	93096.05274168926	48913.52443222076	200.0	0.9	0.9	93158.14838598744	0.0	93158.14838598744	93158.14838598744	200.0	1.0	1.0	8	93225.94850981317	47077.46180747403	184641.94521224388	-43.13630273121211	200.0	160000	160000	44043.62	40496.332	161674.23	-13011.195	44043.246	40496.54	161527.27	-13351.282	4.0131783	3.481248	75.658936	-12.941397	-44235.746	1956532.0	1954354.1	14.782448988103866	0.0	0.0	0.76	1732.5905468463898
133856.4636599426	16370.191264762936	154550.8052426743	115336.65838101185	200.0	1.0	1.0	157035.1527373775	0.0	157035.1527373775	157035.1527373775	200.0	1.0	1.0	9	119213.35015873607	41475.05766861498	182284.55509480383	-16.123753450969772	200.0	180000	180000	56038.535	45715.293	186030.62	-17438.668	56038.168	45715.79	186285.7	-17968.393	3.9980989	3.2806747	85.48086	-13.610491	-56240.1	1740379.5	1731516.4	16.6894769762516	0.0	0.0	0.91	1952.0457129478455
148865.05995163327	16597.835263503974	162662.29438099312	112126.36981152713	200.0	1.0	1.0	174832.09522161412	0.0	174832.09522161412	174832.09522161412	200.0	1.0	1.0	10	112696.77684093737	52378.17884044087	193208.34719066173	-29.607790688635557	200.0	200000	200000	65682.21	52128.215	210901.48	-18664.121	65682.055	52128.473	210604.31	-17816.045	4.0055065	3.3600152	83.49056	-13.747747	-65884.43	2163425.8	2155667.5	16.673208295679093	0.0	0.0	0.83	2171.6079399585724
