test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
713.1546571103561	653.217264122894	1662.1768745980655	-45.85888276248179	200.0	0.0	0.0	2138.901045855057	0.0	2138.901045855057	2138.901045855057	200.0	0.0	0.0	1	103.41972927242254	1002.3213928967916	9250.17821978798	-96.11560170921801	200.0	20000	20000	92.370705	229.68056	3198.2104	-50.31478	92.37756	229.70203	3192.5498	-48.668106	9.764894	25.34036	559.9587	-14.166343	-94.50581	172.03741	167.75899	0.16749358763415856	0.0	0.0	0.0	166.7499816417694
42900.15265231934	3320.2047333691676	45806.343561458736	34338.86135800434	200.0	0.0	0.0	44947.402012605206	0.0	44947.402012605206	44947.402012605206	200.0	0.0	0.0	2	29887.216014602167	19892.309240826988	81587.60726962925	-51.395682109995185	200.0	40000	40000	3029.5881	3932.104	17647.984	-344.60327	3029.6016	3932.1309	17611.422	-327.46542	4.174554	4.4725385	118.61719	-16.820148	-3080.7903	10147.374	10040.765	2.4098616544812916	0.0	0.0	0.0	354.1701498031616
159605.03281735623	30545.28161441331	205757.8790235946	92285.58233783473	200.0	0.7	0.7	192230.78789370635	0.0	192230.78789370635	192230.78789370635	200.0	1.0	1.0	3	88379.16321209652	63850.27144811987	270050.0856029813	-16.467273748402743	200.0	60000	60000	14250.042	10372.148	79815.94	-1061.02	14250.025	10372.147	79601.98	-1088.1042	4.02707	3.3886707	49.390976	-14.813011	-14332.562	100338.01	100808.8	7.419529250788688	0.0	0.0	0.25	538.4614078998566
27174.6758802376	22412.47311628602	54756.879030189375	-44.675246788213386	200.0	0.0	0.0	44334.09603626153	0.0	44334.09603626153	44334.09603626153	200.0	0.0	0.0	4	154152.11747942131	55302.14182364926	291460.4135877118	20556.97714845961	200.0	80000	80000	40500.06	25142.16	154301.55	-3205.8494	40500.098	25142.305	154801.48	-3163.6946	4.00803	3.0899878	33.248108	-14.441267	-40709.84	505621.8	503632.34	16.3328074283123	0.0	0.0	0.71	723.6029696464539
119530.17201897893	64446.00630123972	225249.1197281661	32194.89007576202	200.0	0.7	0.7	65649.31882499	0.0	65649.31882499	65649.31882499	200.0	1.0	1.0	5	163536.60126697615	58198.88248792247	305800.87262838735	-17.74634046121662	200.0	100000	100000	63916.344	31599.95	203562.84	-4834.735	63916.38	31600.123	201860.02	-5184.456	3.9970691	2.8231463	69.71523	-14.101544	-64082.152	977639.3	981285.06	18.389623004817963	0.0	0.0	0.89	909.2084889411926
210429.1460779878	54388.69963205563	290457.73021201626	100250.13898783395	200.0	0.9	0.9	176379.65352465707	0.0	176379.65352465707	176379.65352465707	200.0	1.0	1.0	6	147129.47783532948	64700.560421481925	282358.33658937697	-17.573312566356062	200.0	120000	120000	76205.19	35887.56	215024.55	-8305.51	76205.34	35887.51	214877.56	-9465.785	4.0029774	2.8100753	46.434875	-13.721289	-76320.24	1692486.0	1683445.5	18.108120444774627	0.0	0.0	0.82	1093.2747874259949
206362.1742435138	46860.62748938046	281582.31175257184	132458.8218568087	200.0	0.9	0.9	146291.53746765194	0.0	146291.53746765194	146291.53746765194	200.0	1.0	1.0	7	156682.44685424515	62249.62840946655	277906.9818958864	-31.593863828785963	200.0	140000	140000	84365.375	39297.29	210509.23	-17759.652	84365.35	39298.39	209942.88	-18726.291	3.99725	2.9765506	77.455536	-14.633676	-84478.28	2263668.8	2237702.2	21.05847978925705	0.0	0.0	0.84	1277.1167352199554
128809.17174263838	14964.39665657833	142106.76296124075	90313.65341410914	200.0	0.0	0.0	158999.57541868204	0.0	158999.57541868204	158999.57541868204	200.0	0.0	0.0	8	159240.32118673282	63659.94642107634	281690.9870611465	18390.578068958235	200.0	160000	160000	92248.51	40571.344	203393.0	-13317.973	92248.33	40572.906	204379.27	-13493.987	3.9927566	3.001523	73.79803	-13.886803	-92357.62	2687541.5	2647190.8	21.97203402938843	0.0	0.0	0.8	1460.2638022899628
179838.4268014966	39360.22400208006	237042.69352687744	113033.90465949338	200.0	1.0	1.0	167668.5685114458	0.0	167668.5685114458	167668.5685114458	200.0	1.0	1.0	9	171167.17462119713	65919.00095197734	294553.4612261241	14134.398656770118	200.0	180000	180000	95252.92	41475.918	202881.03	-14581.445	95252.91	41477.2	202506.1	-19131.54	4.0019364	3.018074	90.27411	-15.709103	-95317.9	3158642.5	3122781.0	21.26703355026245	0.0	0.0	0.86	1643.874226808548
149033.65628282624	68724.59324573551	225074.55158936058	62362.00956018369	200.0	0.9	0.9	-14.44184834977627	0.0	-14.44184834977627	-14.44184834977627	200.0	0.0	0.0	10	172970.57832835545	59711.35589867506	294003.49862650066	1425.8720291472239	200.0	200000	200000	99094.7	42867.402	205747.83	-25868.818	99094.9	42868.207	206386.27	-25558.273	3.9959817	3.0882378	83.94813	-13.569184	-99161.664	3476675.0	3444709.5	21.420247476673126	0.0	0.0	0.86	1828.342167854309
170485.6156966406	26388.83267250781	231113.16235472716	140493.90058216488	200.0	0.9	0.9	190902.3512758571	0.0	190902.3512758571	190902.3512758571	200.0	1.0	1.0	11	155675.17905857597	59371.19648015074	296387.6457754993	38409.482370272635	200.0	220000	220000	103077.695	42958.543	204105.39	-38306.95	103077.625	42958.957	203557.89	-37282.92	3.9966507	3.2558844	100.33634	-15.0583105	-103138.97	3838532.5	3830232.2	22.410587882232665	0.0	0.0	0.87	2012.6050395965576
208077.84220939202	63025.21363836699	274104.25236273115	59310.48930721748	200.0	1.0	1.0	203855.71150307124	0.0	203855.71150307124	203855.71150307124	200.0	1.0	1.0	12	164479.33981361325	62116.66505102783	288242.64280773327	26939.90598229287	200.0	240000	240000	104965.414	42924.875	208239.94	-118745.945	104965.5	42925.203	208999.95	-127972.68	4.007576	3.2221456	123.27309	-13.971831	-105013.77	4166213.8	4158511.5	22.553467851734162	0.0	0.0	0.85	2196.813488483429
