test/stochastic/0/push-wall-v1/return/avg	test/stochastic/0/push-wall-v1/return/std	test/stochastic/0/push-wall-v1/return/max	test/stochastic/0/push-wall-v1/return/min	test/stochastic/0/push-wall-v1/ep_length	test/stochastic/0/push-wall-v1/success	test/stochastic/average_success	test/deterministic/0/push-wall-v1/return/avg	test/deterministic/0/push-wall-v1/return/std	test/deterministic/0/push-wall-v1/return/max	test/deterministic/0/push-wall-v1/return/min	test/deterministic/0/push-wall-v1/ep_length	test/deterministic/0/push-wall-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-28.54759270282101	11.699210941837164	-13.849412675001282	-49.18277336720613	200.0	0.0	0.0	1335.4665150422525	0.0	1335.4665150422525	1335.4665150422525	200.0	1.0	1.0	1	286.8400656032183	3021.4112427356026	30323.450047363032	-118.8893325952885	200.0	20000	20000	14.893687	31.642323	2712.014	-31.434149	14.896831	31.662352	2665.6982	-31.111933	2.9868588	7.8738594	210.96265	-13.805125	-15.341358	11.092274	10.300269	0.1144819938031785	0.0	0.0	0.0	169.8081705570221
2525.835847680761	4003.9634675252637	11784.541299000854	-79.56969926854434	200.0	0.0	0.0	-13.365837487939665	0.0	-13.365837487939665	-13.365837487939665	200.0	0.0	0.0	2	1357.3034482521377	5593.683557988969	36225.02595954136	-118.8702546578294	200.0	40000	40000	790.2327	1887.0763	19841.07	-363.3998	790.2269	1887.0793	19843.957	-372.2536	4.3356013	6.0938478	171.02625	-12.065659	-807.5884	2499.5486	2486.82	0.5276021696258336	0.0	0.0	0.0	360.89775562286377
25110.472798787083	59349.30894920882	201797.78884159814	-111.73928826667814	200.0	0.1	0.1	56.54916748385877	0.0	56.54916748385877	56.54916748385877	200.0	0.0	0.0	3	13922.864066562837	33728.37925694369	177816.7410782573	-88.0503745798729	200.0	60000	60000	3641.0017	5617.2773	49955.24	-2001.3446	3641.0	5617.2627	49946.824	-1936.6118	4.0768137	4.1342487	127.508896	-13.99184	-3684.0264	36710.28	36803.426	1.9880070652097463	0.0	0.0	0.1	543.833349943161
54628.66003581975	79490.65814424776	255908.9417132023	-16.3588554150576	200.0	0.2	0.2	439.07397026178495	0.0	439.07397026178495	439.07397026178495	200.0	0.0	0.0	4	28797.0041208779	43110.535928743186	169603.16187802315	-98.72927446872042	200.0	80000	80000	10901.806	13464.385	103050.04	-7933.848	10901.643	13464.388	102172.82	-7268.6855	4.0189233	3.7684255	72.850624	-12.168659	-11019.551	283993.38	285882.28	5.93938827728033	0.0	0.0	0.27	726.3117094039917
64918.583469786354	54661.816193313265	143740.80447893924	367.43556099744995	200.0	0.6	0.6	84151.87292662519	0.0	84151.87292662519	84151.87292662519	200.0	0.0	0.0	5	63772.211646324315	78791.34972041781	301292.8260816547	-54.72248272959517	200.0	100000	100000	19763.365	22529.016	149402.05	-24077.742	19763.527	22528.168	149138.34	-23540.416	4.0127544	3.3181329	101.00683	-12.717611	-19931.627	780915.7	795084.3	9.614064564299584	0.0	0.0	0.43	907.9251611232758
101243.07742256502	103190.13970635337	250070.16031035536	-30.982152443410335	200.0	0.6	0.6	108529.88018129516	0.0	108529.88018129516	108529.88018129516	200.0	0.0	0.0	6	54585.033171617855	74363.64144239746	310637.25777502434	-73.98337064930669	200.0	120000	120000	29331.969	32497.615	177406.94	-30599.502	29332.055	32496.951	176323.1	-31584.03	4.004712	3.1968153	56.847893	-13.352054	-29514.732	1559814.8	1575282.0	14.858135698127747	0.0	0.0	0.45	1089.832302570343
36907.01960694064	53080.14337688808	185205.6089950234	-42.98498375941396	200.0	0.2	0.2	25170.439377483526	0.0	25170.439377483526	25170.439377483526	200.0	0.0	0.0	7	49489.86308782818	68064.08863435252	253853.76984157233	-72.69908393798146	200.0	140000	140000	35248.445	38325.535	187613.72	-58557.758	35248.332	38324.965	189933.84	-69234.625	4.0020623	3.189311	76.303604	-15.736335	-35432.18	2472612.0	2502328.0	17.3715507335186	0.0	0.0	0.39	1270.7851548194885
84724.6987768097	81457.76470948242	229221.4823733866	2170.2296364610984	200.0	0.4	0.4	980.1534409292917	0.0	980.1534409292917	980.1534409292917	200.0	0.0	0.0	8	56602.23073827385	73728.38294715718	312749.69875890046	-28.042073894032633	200.0	160000	160000	38419.574	42312.08	199525.08	-50301.082	38419.32	42311.5	199066.17	-47917.117	4.005586	3.2551649	80.0548	-13.165965	-38602.504	3162028.8	3189355.0	18.91188715200424	0.0	0.0	0.5	1451.3159439563751
17033.1407658264	17915.670902758215	52288.23503143375	-10.064680331146535	200.0	0.3	0.3	263072.85696579696	0.0	263072.85696579696	263072.85696579696	200.0	1.0	1.0	9	69071.69176582241	74611.87083014708	271067.7830723062	-44.509964998919735	200.0	180000	180000	41121.67	42221.36	200678.64	-45474.7	41121.254	42220.727	199241.47	-51973.875	4.0005174	3.1327362	81.85644	-14.614564	-41300.113	2972637.2	3033341.0	20.157633046627044	0.0	0.0	0.51	1631.1604537963867
43454.20824894609	67637.24829786453	204433.14859178945	959.1478837710955	200.0	0.2	0.2	15266.326799481536	0.0	15266.326799481536	15266.326799481536	200.0	0.0	0.0	10	82003.1547462457	84477.47623749055	287190.20624863746	-47.614820569443104	200.0	200000	200000	43348.45	42767.375	193468.06	-48514.01	43348.445	42765.965	192454.39	-47713.242	3.9994152	3.073344	57.101025	-11.758161	-43516.895	3110646.5	3170551.5	20.329864380836487	0.0	0.0	0.6	1811.524078130722
49329.935221693646	61496.60241732136	167843.8573456463	-170.97307195668063	200.0	0.3	0.3	29819.58518936397	0.0	29819.58518936397	29819.58518936397	200.0	0.0	0.0	11	81930.10564084716	89991.0127057766	312979.7247788773	-56.971512180443675	200.0	220000	220000	44784.22	43201.68	179634.66	-52674.914	44784.188	43200.902	176078.53	-47633.043	4.002438	3.0706124	59.042202	-13.560185	-44936.113	3146348.2	3186299.2	20.45683172483444	0.0	0.0	0.57	1992.098316669464
