test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-72.17105674875631	9.52686530305051	-55.92543110988325	-88.7220907886001	200.0	0.0	0.0	-78.45344066741958	0.0	-78.45344066741958	-78.45344066741958	200.0	0.0	0.0	1	54.01543845172065	1023.5518261443592	10233.7431640625	-131.13019104718444	200.0	20000	20000	11.611684	76.11857	4452.5884	-51.04562	11.608924	76.09646	4402.4644	-62.9139	7.720297	22.227158	555.92706	-14.215429	-13.007224	37.85898	39.36189	0.11285136180414548	0.0	0.0	0.0	203.20169615745544
138.60653989004595	313.67854022174043	769.5654907226562	-32.61260007581987	200.0	0.0	0.0	814.01495	0.0	814.01495	814.01495	200.0	0.0	0.0	2	-26.830646247736425	176.62275779421645	1706.2961406500267	-110.83992137905966	200.0	40000	40000	1412.8555	2235.1204	30731.64	-691.67285	1412.8962	2235.1333	32264.684	-693.4541	5.4373183	9.000222	265.36508	-12.965744	-1445.1761	4089.5127	4019.5076	1.1061008781775832	0.0	0.0	0.0	431.42900919914246
-29.59954999328941	8.253673771910979	-17.81075668334961	-46.96737161677312	200.0	0.0	0.0	-32.31526165879087	0.0	-32.31526165879087	-32.31526165879087	200.0	0.0	0.0	3	325.56150737639234	1627.600416987247	11175.7607421875	-52.72712707519531	200.0	60000	60000	2917.4944	1858.5048	23044.293	-791.1722	2917.5042	1858.4647	23039.678	-819.8961	3.9883435	4.2917414	140.87094	-14.953173	-2937.388	3413.9473	3465.4792	1.1027328032165766	0.0	0.0	0.0	654.0765595436096
-26.761615589786732	11.453438717769023	-13.866400718688965	-50.673452774222234	200.0	0.0	0.0	-17.47941835770266	0.0	-17.47941835770266	-17.47941835770266	200.0	0.0	0.0	4	36.76293746379707	258.82837282174717	2229.365234375	-45.36623152235142	200.0	80000	80000	2455.973	1490.4677	19696.604	-961.54517	2455.991	1490.4642	19160.129	-965.1285	4.002867	4.7728896	98.73646	-14.518077	-2469.107	5194.499	5137.205	1.2545207446306943	0.0	0.0	0.0	874.121710062027
-23.99609610013888	8.715467260919564	-15.275173220363328	-46.94055717599272	200.0	0.0	0.0	-19.41013735734088	0.0	-19.41013735734088	-19.41013735734088	200.0	0.0	0.0	5	6.190315909787082	270.2234805030077	2666.444091796875	-57.098409583467536	200.0	100000	100000	1770.3042	1025.9147	17572.64	-1187.4486	1770.312	1025.8585	16977.709	-1166.7631	3.9519238	4.9472094	126.583305	-13.934989	-1772.8046	3570.6665	3613.112	0.8274434777826071	0.0	0.0	0.0	1091.1209239959717
52.93997707636722	179.40306297116055	590.5514073360455	-17.08411643077173	200.0	0.0	0.0	23.246181962940543	0.0	23.246181962940543	23.246181962940543	200.0	0.0	0.0	6	174.7711317460533	1233.8346635544613	9710.0673828125	-56.38411670485478	200.0	120000	120000	929.5399	863.2905	11621.823	-1258.3162	929.5355	863.26434	11528.531	-1265.4344	4.037489	6.269314	124.162384	-13.420997	-926.3772	3582.6265	3620.8928	0.5387383158653974	0.0	0.0	0.0	1312.2059979438782
-4.322140928529391	112.4767342382154	323.817138671875	-69.96585669326306	200.0	0.0	0.0	-74.66134106111	0.0	-74.66134106111	-74.66134106111	200.0	0.0	0.0	7	84.35443058161545	702.2932200929235	6320.2109375	-59.050393982415834	200.0	140000	140000	808.33636	829.07007	10586.707	-1379.0161	808.31464	829.08295	10368.515	-1378.0568	3.9946723	5.2550054	160.60657	-13.139366	-809.7117	2648.0857	2670.053	0.5644364361822605	0.0	0.0	0.0	1525.783226966858
-107.79064371422041	2.604005942316998	-102.62583177747857	-111.19393213738009	200.0	0.0	0.0	-115.31194242987068	0.0	-115.31194242987068	-115.31194242987068	200.0	0.0	0.0	8	242.6775887894395	2176.8228242220393	20424.951171875	-102.77578891526073	200.0	160000	160000	319.93753	528.58154	12860.662	-1737.6638	319.92227	528.4882	12582.192	-1746.3114	4.0646143	6.1463423	127.09518	-15.132311	-321.81393	3389.6523	3453.8333	0.6859949058935046	0.0	0.0	0.0	1737.8430814743042
-3.0059213813968144	107.16007858204232	314.7752990722656	-73.45343419167736	200.0	0.0	0.0	-38.0227240691135	0.0	-38.0227240691135	-38.0227240691135	200.0	0.0	0.0	9	597.2773678564963	2470.5509328430494	19476.94921875	-119.58818845786114	200.0	180000	180000	298.76877	789.0912	13181.888	-2143.4316	298.775	789.2	13392.562	-2163.311	4.0152674	5.594452	98.81372	-13.845684	-306.38037	4535.287	4459.2627	0.861012719386816	0.0	0.0	0.0	1953.1258046627045
9385.184	14702.687	39480.906	-19.102785	200.0	0.0	0.0	34840.395	0.0	34840.395	34840.395	200.0	0.0	0.0	10	1890.218561125524	5706.976394686027	32403.515625	-79.4067898372318	200.0	200000	200000	716.5287	1475.1316	23326.266	-2914.8054	716.511	1475.1112	22857.092	-2974.686	4.081568	5.585843	103.64516	-13.31782	-726.7973	15048.91	15177.491	1.2839784121990203	0.0	0.0	0.01	2171.7590112686157
