test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-19.78841968029271	4.387091994512743	-14.117915153503418	-29.286391721199923	200.0	0.0	0.0	-23.11808422268714	0.0	-23.11808422268714	-23.11808422268714	200.0	0.0	0.0	1	-25.404479393128906	19.770770255083704	100.7435302734375	-70.48298521068119	200.0	20000	20000	11.549894	5.420609	22.64024	-12.410546	11.5499	5.4206142	21.83363	-12.020698	1.9227023	4.705292	72.557175	-12.1336155	-11.84351	0.019471288	0.019644098	0.1074500840292251	0.0	0.0	0.0	171.3587110042572
-31.861347183149462	7.104648242855758	-16.030660259079088	-40.56944186862799	200.0	0.0	0.0	-47.56584051345955	0.0	-47.56584051345955	-47.56584051345955	200.0	0.0	0.0	2	-51.10143085429396	185.39677663221028	1778.1455078125	-122.9419112622166	200.0	40000	40000	-10.721098	9.117488	543.111	-62.609356	-10.71644	9.090173	453.88696	-59.799786	4.5485377	6.0728364	126.123985	-12.989903	10.618853	3.8804097	4.0629077	0.02655373756097397	0.0	0.0	0.0	360.26614689826965
-58.645317400125734	5.197190189975006	-52.58746338809558	-67.97425992603624	200.0	0.0	0.0	-62.38700516444854	0.0	-62.38700516444854	-62.38700516444854	200.0	0.0	0.0	3	-69.80975608441962	17.77958959512939	-15.7921952323851	-114.6798715894191	200.0	60000	60000	-32.711735	10.512511	718.80475	-87.36387	-32.71796	10.44089	614.96967	-79.79797	4.0882487	5.5418887	111.49874	-14.615223	32.590572	2.6982148	3.3912625	0.030682163926400243	0.0	0.0	0.0	542.1164622306824
-109.28756497429337	4.215567043824278	-103.01295917878029	-116.10461269677235	200.0	0.0	0.0	-106.90951347065624	0.0	-106.90951347065624	-106.90951347065624	200.0	0.0	0.0	4	-64.7836198343152	18.3682016094674	1.0788049697875977	-101.11185513413989	200.0	80000	80000	-50.106632	9.988221	738.0406	-106.266075	-50.105995	9.982681	681.9245	-102.78443	4.0414987	6.2909436	223.06273	-13.244906	49.974205	2.2154324	2.3196425	0.025026814906764776	0.0	0.0	0.0	723.384122133255
-75.0248934437987	6.257963436207063	-64.71121000164037	-85.27105021497536	200.0	0.0	0.0	-80.74785965458487	0.0	-80.74785965458487	-80.74785965458487	200.0	0.0	0.0	5	-58.30474514068403	20.493514269691293	-9.729952812194824	-124.26379786702638	200.0	100000	100000	-47.212967	9.380217	751.9108	-106.37828	-47.210876	9.39764	809.2911	-104.25322	4.0939803	5.861535	123.09703	-12.670227	47.037094	1.8588262	1.6997079	0.018511107523087413	0.0	0.0	0.0	904.7379674911499
-46.48169687483307	14.306944770843385	-11.742468068295997	-70.5904312133789	200.0	0.0	0.0	-10.119568020766396	0.0	-10.119568020766396	-10.119568020766396	200.0	0.0	0.0	6	5.902529471787126	682.3362439521051	6790.37109375	-118.48749944769688	200.0	120000	120000	-29.128906	143.20346	4117.3574	-118.73407	-29.13125	143.21288	4204.203	-116.80793	4.4728417	6.5425215	164.91762	-12.908498	27.846663	40.427105	38.28453	0.034847957236133514	0.0	0.0	0.0	1086.6089282035828
-27.283435419112692	17.688802833552813	-14.893727257288626	-73.12936622474123	200.0	0.0	0.0	-19.948797961873233	0.0	-19.948797961873233	-19.948797961873233	200.0	0.0	0.0	7	127.10450394640026	925.4508006365351	8777.751953125	-64.13217336306464	200.0	140000	140000	641.7668	1055.6697	5613.702	-218.66116	641.7727	1055.6663	5777.7876	-220.69794	4.113407	5.770079	194.95004	-13.615761	-657.8956	691.42773	681.06604	0.34052303900867703	0.0	0.0	0.0	1269.6304092407227
-74.23199730314991	18.334135242877895	-44.47786061531177	-104.87278858896423	200.0	0.0	0.0	-107.06684451430637	0.0	-107.06684451430637	-107.06684451430637	200.0	0.0	0.0	8	756.5939471800893	4037.7829683691753	30402.9921875	-73.02954680622419	200.0	160000	160000	1029.2783	755.1163	17457.662	-548.7646	1029.2766	755.10034	17378.227	-639.6407	4.069688	4.6352086	116.6686	-14.876827	-1037.0302	790.2485	781.84204	0.3902886458352208	0.0	0.0	0.02	1451.7518746852875
-14.185996284083515	3.145436710509341	-10.674365997314453	-20.916895452044997	200.0	0.0	0.0	-17.29426278451166	0.0	-17.29426278451166	-17.29426278451166	200.0	0.0	0.0	9	903.8411105835102	6016.446035443976	57146.1484375	-99.18568099295442	200.0	180000	180000	846.9806	1614.0566	33091.594	-2952.0957	846.9945	1614.0001	32994.27	-2918.4348	4.167087	5.90692	148.34933	-13.815169	-869.1599	13514.419	13496.895	1.1646349225729704	0.0	0.0	0.01	1633.9329645633698
485.47682412282927	1379.8159359824965	4607.904296875	-29.00943916784562	200.0	0.0	0.0	1523.5397666387107	0.0	1523.5397666387107	1523.5397666387107	200.0	0.0	0.0	10	1867.4322438332636	6315.365914410004	41460.078125	-50.58701058008374	200.0	200000	200000	2052.1743	3307.9062	60416.746	-5159.8647	2052.1343	3308.0676	60688.51	-5246.957	4.0411243	4.9740877	90.44589	-15.66383	-2096.1619	40797.625	40359.76	2.3761927119731903	0.0	0.0	0.01	1816.9257154464722
