test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-29.67398753091907	4.899350564210107	-20.454004698202723	-34.9899485442062	200.0	0.0	0.0	-35.5265716110636	0.0	-35.5265716110636	-35.5265716110636	200.0	0.0	0.0	1	-45.58025344969055	20.642872688193684	-20.541779948641345	-127.8328268122345	200.0	20000	20000	7.762832	7.1988025	21.533514	-23.055822	7.762745	7.1988645	21.665474	-23.144691	2.0088558	4.651141	51.26485	-14.437366	-8.077844	0.02568567	0.025511367	0.10847986904472896	0.0	0.0	0.0	167.1763515472412
-20.459521850401654	0.8679711228588055	-19.576960866314426	-22.715873015504876	200.0	0.0	0.0	-19.883991975849455	0.0	-19.883991975849455	-19.883991975849455	200.0	0.0	0.0	2	-29.17572654047847	6.675576867073832	-20.50659046366031	-64.56509971667363	200.0	40000	40000	-5.8666663	4.9355	3.1580615	-39.21407	-5.8666286	4.935588	3.1151972	-39.26457	4.012796	5.268927	99.52398	-13.907223	5.8400507	0.03152497	0.03131444	0.0033721551305614414	0.0	0.0	0.0	365.0649218559265
-35.47938721057083	2.1275574144204197	-30.044155553773916	-37.582809766732304	200.0	0.0	0.0	-37.526559482941934	0.0	-37.526559482941934	-37.526559482941934	200.0	0.0	0.0	3	-26.545750921703835	5.817560630180305	-20.199101854261794	-58.54794667061282	200.0	60000	60000	-9.944122	4.0814567	-6.096141	-47.326927	-9.944187	4.0814176	-6.1337647	-46.81063	3.9909458	4.8823886	111.42567	-13.787938	9.922139	0.0357545	0.03542783	0.004015375371905975	0.0	0.0	0.0	549.5513474941254
-20.965195275590364	2.3135181907300266	-17.42947013608363	-23.84039071967508	200.0	0.0	0.0	-24.49275157309538	0.0	-24.49275157309538	-24.49275157309538	200.0	0.0	0.0	4	-22.91411703612732	3.941626956730836	-17.446720795761145	-38.52516158242469	200.0	80000	80000	-10.829	3.3524952	-5.061089	-48.58425	-10.829053	3.3525498	-5.6096354	-49.811543	3.9869325	4.9079967	126.83618	-14.517385	10.815595	0.026410004	0.025817268	0.0029391329386387953	0.0	0.0	0.0	732.7437958717346
-24.654442425993874	1.9908147724058174	-21.409945042013177	-27.080819441555345	200.0	0.0	0.0	-25.326796888688396	0.0	-25.326796888688396	-25.326796888688396	200.0	0.0	0.0	5	-21.6106672355112	3.4024126080317	-16.788936261429473	-44.12056026110532	200.0	100000	100000	-10.795056	2.8896003	-5.2641497	-43.168804	-10.795093	2.8897407	-6.0079584	-43.271873	3.990814	4.847915	145.08218	-14.256183	10.780854	0.01921987	0.018493246	0.0023823077352251856	0.0	0.0	0.0	916.4596424102783
-19.582181085052287	0.4788883263799368	-18.858272016836956	-20.585964086608055	200.0	0.0	0.0	-19.237415156470558	0.0	-19.237415156470558	-19.237415156470558	200.0	0.0	0.0	6	-21.813163552729257	5.122097816660518	-17.11523566749307	-64.85601722562805	200.0	120000	120000	-10.509147	2.689568	-7.297735	-44.27108	-10.509163	2.6896982	-6.6452456	-43.963005	3.989185	4.8827186	131.95805	-14.444405	10.500845	0.01740791	0.016906116	0.0019898976026801393	0.0	0.0	0.0	1099.8848650455475
-18.33648039640369	0.6294128930333538	-17.367331810785615	-19.23753201808095	200.0	0.0	0.0	-17.473471848773187	0.0	-17.473471848773187	-17.473471848773187	200.0	0.0	0.0	7	-21.706956247644417	3.9860976452202914	-17.437536157704614	-47.626731634326234	200.0	140000	140000	-10.293116	2.5254364	-6.800206	-45.381607	-10.293138	2.5254555	-4.695424	-45.994915	4.0034156	4.9805107	144.94376	-14.189177	10.286057	0.015907187	0.015850656	0.0018157601477054414	0.0	0.0	0.0	1283.0401754379272
-18.8947100461547	0.293953453802398	-18.418551500089155	-19.449082045996587	200.0	0.0	0.0	-19.19634144136432	0.0	-19.19634144136432	-19.19634144136432	200.0	0.0	0.0	8	-20.99461080568709	2.861616309443069	-17.0397737936378	-35.88430126654277	200.0	160000	160000	-10.135067	2.4013407	-6.4653997	-44.740242	-10.135081	2.4013472	-7.0837026	-43.95384	4.0046988	5.0499234	131.9101	-14.121323	10.127929	0.013642983	0.013535475	0.0015889241355354898	0.0	0.0	0.0	1464.4306724071503
-17.721172911298616	0.3570712902542674	-17.174236490175105	-18.378820764798697	200.0	0.0	0.0	-16.99597970414776	0.0	-16.99597970414776	-16.99597970414776	200.0	0.0	0.0	9	-22.26116885043132	5.186487640265038	-17.261925992820988	-52.51705099875598	200.0	180000	180000	-9.960018	2.2794113	-8.739857	-45.174732	-9.960013	2.2794325	-7.829505	-44.800365	3.9860792	4.9487605	103.66835	-14.423435	9.955161	0.013832123	0.013819516	0.0015794282715360169	0.0	0.0	0.0	1646.3995013237
-19.875067498712802	0.706854247661748	-18.659579456768732	-21.072777730370124	200.0	0.0	0.0	-20.143863320130347	0.0	-20.143863320130347	-20.143863320130347	200.0	0.0	0.0	10	-21.49482516845783	4.798755338790891	-16.835016577356352	-53.83781991112174	200.0	200000	200000	-9.886506	2.2013097	-7.72612	-49.0363	-9.886504	2.2012718	-7.718611	-48.98624	3.9973114	4.9643116	107.8363	-14.666714	9.881305	0.012104941	0.01232238	0.0014915637576894368	0.0	0.0	0.0	1827.558019399643
