test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-26.34470695615446	2.8465739956015716	-19.777307388007074	-29.823660195973087	200.0	0.0	0.0	-24.19320120450518	0.0	-24.19320120450518	-24.19320120450518	200.0	0.0	0.0	1	-25.174836764857556	11.922698674432251	-4.049984455108643	-50.430530577137105	200.0	20000	20000	11.655413	5.175042	21.318085	-8.181834	11.6554165	5.1750507	21.432846	-8.020603	1.8463454	4.5760345	44.40187	-13.223375	-11.950358	0.017511632	0.017314747	0.10710785836750322	0.0	0.0	0.0	170.83319234848022
-14.70852527721254	1.313755075502271	-12.425383567810059	-16.597834455457598	200.0	0.0	0.0	-12.622970814208967	0.0	-12.622970814208967	-12.622970814208967	200.0	0.0	0.0	2	-12.228989103296403	11.24704531641112	31.710790634155273	-70.1951698443927	200.0	40000	40000	0.71577156	3.2966151	39.408615	-24.590342	0.7157426	3.2961926	37.23158	-24.486355	4.070022	5.3144135	117.49226	-13.658725	-0.7320722	0.021400962	0.023232076	0.0030271895919111555	0.0	0.0	0.0	366.40785574913025
-15.243389016718481	5.632775831124115	-5.640881538391113	-23.36571880375386	200.0	0.0	0.0	-7.965227	0.0	-7.965227	-7.965227	200.0	0.0	0.0	3	-3.076420785065136	85.69996466374087	565.7677612304688	-74.41192114856332	200.0	60000	60000	-1.758392	7.335755	188.35608	-32.866737	-1.7581913	7.3341327	166.18613	-32.65121	4.366645	6.481563	164.51201	-14.36916	1.6249827	0.3771716	0.38902667	0.011022212619706989	0.0	0.0	0.0	551.927983045578
-13.756350475729928	3.2751771981907454	-9.44116497039795	-18.192140579223633	200.0	0.0	0.0	-10.745877692033202	0.0	-10.745877692033202	-10.745877692033202	200.0	0.0	0.0	4	27.039705786343173	335.7389149058565	2676.04541015625	-103.94062689360155	200.0	80000	80000	5.0508027	35.162277	1147.276	-74.070786	5.053723	35.174835	1128.6807	-77.78097	4.300171	7.258133	135.91803	-13.044758	-5.5002956	13.217959	12.835903	0.057718156682234255	0.0	0.0	0.0	736.2768597602844
-62.137003387332584	5.8178270921307575	-49.31451944076321	-69.82356200504067	200.0	0.0	0.0	-74.82639238641319	0.0	-74.82639238641319	-74.82639238641319	200.0	0.0	0.0	5	-13.118848292302268	348.17294521171067	3425.31640625	-111.49713812885673	200.0	100000	100000	-5.3667088	73.04072	2734.274	-92.70892	-5.3620057	73.07138	2721.1438	-91.097466	4.312909	7.180675	110.69858	-14.7191515	4.336631	78.15015	76.536964	0.11095106062870473	0.0	0.0	0.0	918.4535524845123
-13.671159969096237	9.75586592038813	11.659669876098633	-21.57197732105597	200.0	0.0	0.0	-16.860503014963488	0.0	-16.860503014963488	-16.860503014963488	200.0	0.0	0.0	6	-21.770514981580565	113.37506645248521	826.4858808009398	-118.53737494954926	200.0	120000	120000	-4.932401	151.52658	3331.25	-349.86887	-4.9313555	151.45325	3435.1975	-357.0024	4.063078	6.366779	126.28938	-12.107845	3.5034738	269.33105	281.38373	0.20931461816057562	0.0	0.0	0.0	1100.334254026413
-54.33266180398101	20.946793289394492	-24.409596039478746	-79.8112166914788	200.0	0.0	0.0	-82.71690518707736	0.0	-82.71690518707736	-82.71690518707736	200.0	0.0	0.0	7	-28.454248676131545	77.52649712345372	707.0472412109375	-77.65081369145473	200.0	140000	140000	5.10881	140.6901	2835.7026	-496.90985	5.1089134	140.6818	2746.348	-500.2666	3.9679554	5.468887	106.83105	-14.05456	-5.9124174	176.6949	177.33752	0.18389593152403833	0.0	0.0	0.0	1282.5260164737701
-16.389089204518736	2.1087493731717286	-13.110921874377112	-19.53502782323641	200.0	0.0	0.0	-19.933129276326024	0.0	-19.933129276326024	-19.933129276326024	200.0	0.0	0.0	8	500.3543922162273	3487.0725750129977	31911.123046875	-98.54272422655625	200.0	160000	160000	94.82202	904.21344	32630.178	-1555.8234	94.725235	904.35974	32684.771	-1687.3566	4.453357	6.8994813	106.405045	-13.411116	-110.25016	11585.279	11528.438	0.9190312123410403	0.0	0.0	0.0	1462.346086025238
2475.821171115859	6734.396807485091	22577.87890625	-26.39473500142091	200.0	0.0	0.0	671.1049596903683	0.0	671.1049596903683	671.1049596903683	200.0	0.0	0.0	9	173.87893083682243	929.7388168473075	6356.77512220802	-127.92081885696817	200.0	180000	180000	2032.9298	2170.7346	24310.389	-3182.289	2032.8982	2171.056	23753.377	-3116.4778	4.00612	4.397447	77.86057	-13.388006	-2057.9385	12737.096	12217.306	1.6882822335660457	0.0	0.0	0.0	1643.8076915740967
-25.774859393022098	3.793808488641846	-20.684051719029355	-32.771387996089025	200.0	0.0	0.0	-36.09119488783555	0.0	-36.09119488783555	-36.09119488783555	200.0	0.0	0.0	10	48.19743110140381	316.81215085882644	1850.2675687181204	-79.15768763062862	200.0	200000	200000	1651.2014	1310.3531	22751.555	-3408.3484	1651.1737	1310.4094	22765.559	-3424.7676	3.9473774	4.8590307	117.26694	-15.735346	-1655.3894	5591.4336	5479.1553	0.9716075243443251	0.0	0.0	0.0	1823.917453289032
