test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-35.536471829269324	3.276966128464872	-31.609936051980988	-42.092984290769834	200.0	0.0	0.0	-37.61525045344352	0.0	-37.61525045344352	-37.61525045344352	200.0	0.0	0.0	1	-56.331312013122194	21.289441077613684	-28.18073732317173	-109.75122284730408	200.0	20000	20000	6.286931	7.8425627	21.470911	-21.620613	6.286909	7.8425536	21.52435	-21.856194	2.1556685	4.575297	38.3676	-15.040772	-6.6045537	0.030243555	0.030572947	0.10964302148477567	0.0	0.0	0.0	169.81872653961182
-30.51680109787419	2.350607933460689	-27.702473371456108	-35.25107378661421	200.0	0.0	0.0	-25.841790708741552	0.0	-25.841790708741552	-25.841790708741552	200.0	0.0	0.0	2	-31.447412069240624	4.443226843165155	-23.451405634914856	-46.276010149513326	200.0	40000	40000	-7.2697954	6.1096983	3.7105997	-37.4693	-7.269813	6.1095243	3.71989	-37.765194	3.971906	5.1821	66.27722	-15.63532	7.2279673	0.045308843	0.046387814	0.004642489753104747	0.0	0.0	0.0	357.3782925605774
-33.63365461413167	3.222280064378923	-28.125409853485245	-37.748327542075934	200.0	0.0	0.0	-31.468001941988053	0.0	-31.468001941988053	-31.468001941988053	200.0	0.0	0.0	3	-28.65846895509721	3.9171128762662053	-21.586521261114264	-45.83217247988253	200.0	60000	60000	-12.2531	5.0494986	-6.5619116	-46.615345	-12.253125	5.049266	-6.604277	-46.521847	3.9778097	4.996217	77.841446	-13.273067	12.242393	0.03886146	0.039766856	0.003258263662166428	0.0	0.0	0.0	538.8800275325775
-33.06051200808622	2.917359408737036	-28.891836955232694	-37.70329623329297	200.0	0.0	0.0	-33.72311433045962	0.0	-33.72311433045962	-33.72311433045962	200.0	0.0	0.0	4	-26.104461620436833	4.729088253962015	-19.762342478197237	-51.271155406813364	200.0	80000	80000	-13.711491	4.633754	-10.330004	-52.304283	-13.711537	4.6335335	-10.362969	-52.349392	4.0014043	4.907888	107.33826	-14.6550665	13.707586	0.03516532	0.03582231	0.002905334847280756	0.0	0.0	0.0	720.1977517604828
-20.926721735634878	2.053666713725296	-18.10916572932233	-24.148242543678467	200.0	0.0	0.0	-22.61972792237323	0.0	-22.61972792237323	-22.61972792237323	200.0	0.0	0.0	5	-24.855416228912826	4.042884338909269	-19.012166602381917	-43.724913418768764	200.0	100000	100000	-13.387214	4.2470655	-10.605042	-56.898407	-13.3871765	4.2468314	-10.638652	-57.337914	3.9934235	4.779946	88.62718	-13.562132	13.382352	0.02941687	0.03094466	0.0025504344414221123	0.0	0.0	0.0	900.9214446544647
-19.652721132962064	1.4690089063623437	-16.99481828562943	-22.12803797412255	200.0	0.0	0.0	-18.433784284189546	0.0	-18.433784284189546	-18.433784284189546	200.0	0.0	0.0	6	-23.98784444462366	5.382845760953433	-17.704997734600564	-61.68363837723437	200.0	120000	120000	-12.629932	3.7880597	-10.282198	-53.667477	-12.629926	3.787771	-10.385119	-53.898376	3.9924874	4.709006	88.47632	-15.330061	12.620525	0.022111246	0.023523273	0.0022266125836235004	0.0	0.0	0.0	1082.1644015312195
-19.7357747308179	1.7994596988343372	-17.71041486308262	-22.558720350821137	200.0	0.0	0.0	-21.289872557695436	0.0	-21.289872557695436	-21.289872557695436	200.0	0.0	0.0	7	-26.169165135249905	12.223189115108498	-17.8513554173371	-107.65435938396801	200.0	140000	140000	-12.0730715	3.5967052	-10.005157	-70.75534	-12.073057	3.5965593	-10.034658	-67.08627	4.007565	5.0353246	91.82226	-15.077135	12.065229	0.02239859	0.023280468	0.0021230965883471072	0.0	0.0	0.0	1262.3469009399414
-20.255024047083175	1.8414560741924049	-17.186829437829864	-23.58997415475258	200.0	0.0	0.0	-19.60901326799188	0.0	-19.60901326799188	-19.60901326799188	200.0	0.0	0.0	8	-23.887202390151828	4.383447876631176	-18.112767049068932	-41.58753240924849	200.0	160000	160000	-11.662006	3.4507124	-9.6395235	-79.56756	-11.662025	3.4507718	-9.650589	-77.47701	4.003487	4.9494233	150.78302	-13.836521	11.654037	0.021499822	0.02124829	0.0020298746585205663	0.0	0.0	0.0	1442.7342586517334
-21.481309279905812	1.737178866097671	-17.668197493466533	-24.71719318590819	200.0	0.0	0.0	-19.663081158391883	0.0	-19.663081158391883	-19.663081158391883	200.0	0.0	0.0	9	-23.310877458238494	5.945269600688757	-17.775566048446144	-71.94182414487922	200.0	180000	180000	-11.321296	3.202258	-9.43917	-83.74375	-11.321286	3.2023757	-9.403626	-75.59397	3.9738116	4.91841	112.86292	-16.395945	11.313442	0.01932916	0.018806085	0.002040213000430958	0.0	0.0	0.0	1621.782166004181
-21.289230374101855	1.2150966410791475	-19.6791955356238	-23.306026856233427	200.0	0.0	0.0	-22.975418049136824	0.0	-22.975418049136824	-22.975418049136824	200.0	0.0	0.0	10	-22.391086083072132	4.267209950066811	-17.972778926295703	-47.76482780493516	200.0	200000	200000	-10.973309	2.909587	-9.340363	-68.189	-10.973308	2.9094694	-9.44009	-65.00569	4.0012693	4.7177725	87.94801	-13.433199	10.96281	0.014634204	0.015250168	0.0018856430702784564	0.0	0.0	0.0	1800.821795463562
