test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-0.974579650326507	51.675585469061666	112.37647454022117	-48.32445973823053	200.0	0.0	0.0	16.01206059431827	0.0	16.01206059431827	16.01206059431827	200.0	0.0	0.0	1	343.58905858902557	3144.1581621066257	31298.8096233628	-124.30774164052214	200.0	20000	20000	33.217606	126.11891	3284.5566	-49.375977	33.22042	126.111336	3266.1233	-45.824074	7.1555576	23.513067	754.167	-12.237611	-34.59495	36.658566	37.20227	0.12147861677653303	0.0	0.0	0.01	165.29812359809875
794.6902030480055	2208.9356767343984	7394.14781379965	-56.68987015367261	200.0	0.0	0.0	952.0740288340519	0.0	952.0740288340519	952.0740288340519	200.0	0.0	0.0	2	1262.9132937588029	6358.2774142352055	53514.93492295982	-104.2294517965064	200.0	40000	40000	1585.127	2526.9717	31358.125	-1216.851	1585.1887	2526.9438	30652.291	-1262.0835	4.4256067	6.6180243	172.13416	-13.680242	-1609.8936	9460.058	9434.13	1.2614527851119637	0.0	0.0	0.01	353.2079064846039
64486.95687567549	84062.83543044416	226634.77460682546	-81.0399622199455	200.0	0.4	0.4	-59.439514859277295	0.0	-59.439514859277295	-59.439514859277295	200.0	0.0	0.0	3	12086.412665933767	39433.93122814673	270425.69349682465	-92.03626206224536	200.0	60000	60000	6717.7334	10877.378	101444.35	-5203.9595	6717.744	10877.3545	101632.555	-5074.9805	4.0404506	5.179069	63.07717	-13.161221	-6786.118	126119.66	125420.39	4.7959781718015675	0.0	0.0	0.15	535.4173722267151
-39.85616554495637	40.735653296038684	80.27200425064014	-66.67471699423746	200.0	0.0	0.0	-32.50710944987424	0.0	-32.50710944987424	-32.50710944987424	200.0	0.0	0.0	4	12893.057307201461	40624.94241753217	234090.4472044427	-77.23223471518654	200.0	80000	80000	12254.3955	19681.658	130708.58	-10280.822	12254.02	19681.854	130922.016	-10087.6	4.0135694	5.0324025	67.80604	-12.538183	-12309.147	368224.84	367648.16	7.934127265453339	0.0	0.0	0.23	717.0759334564209
45881.468743457284	83338.3490304141	281481.28486837	-20.181800528462002	200.0	0.6	0.6	-17.050099970315518	0.0	-17.050099970315518	-17.050099970315518	200.0	0.0	0.0	5	13249.204833991918	37963.81601642226	199915.5596077039	-105.7943602074413	200.0	100000	100000	15524.859	24610.482	146687.17	-19433.223	15524.07	24610.367	147399.38	-18969.238	4.005098	4.8412023	47.802166	-14.932031	-15591.283	650595.56	662398.44	9.948806113886834	0.0	0.0	0.2	898.8756515979767
9234.663462159839	13895.375570747114	40257.68544313122	-83.86143098714493	200.0	0.3	0.3	-48.64503387077491	0.0	-48.64503387077491	-48.64503387077491	200.0	0.0	0.0	6	15462.828453848506	41541.03531089404	222097.0171114333	-87.467601903744	200.0	120000	120000	17504.865	28120.244	154351.73	-20697.328	17504.518	28119.967	155221.44	-20545.873	4.0039797	4.7156825	57.8322	-15.924629	-17570.967	925592.2	935347.4	10.873087299585343	0.0	0.0	0.21	1080.936633348465
15833.301642331533	25752.115921515746	76454.36312779153	-51.790668488731676	200.0	0.2	0.2	-36.674309708338264	0.0	-36.674309708338264	-36.674309708338264	200.0	1.0	1.0	7	23299.15750948985	55520.60017540748	277637.92416620144	-73.54353525177689	200.0	140000	140000	17730.588	29827.734	154258.6	-25224.154	17730.182	29827.475	158092.83	-24098.598	3.9925077	4.9169493	69.12535	-15.337706	-17802.834	963813.4	979998.94	11.517036754941941	0.0	0.0	0.27	1262.6716408729553
43394.70945469759	66592.13515469107	212315.02390837422	-52.43521859452513	200.0	0.2	0.2	-25.443868652046547	0.0	-25.443868652046547	-25.443868652046547	200.0	0.0	0.0	8	34980.28794698205	70609.43203106122	308629.68261753954	-97.40108053987107	200.0	160000	160000	18616.982	33201.293	170266.16	-36454.086	18616.182	33201.69	172195.66	-34531.277	4.0058646	4.845872	68.06824	-12.987009	-18667.527	1313236.6	1308406.1	11.553846436452865	0.0	0.0	0.32	1443.2391276359558
64687.979088006934	86987.11202171935	280199.7997425848	-65.87619145068453	200.0	0.5	0.5	83986.2332563048	0.0	83986.2332563048	83986.2332563048	200.0	1.0	1.0	9	60371.42395332282	80718.45129197967	302681.40019141114	-93.58058638528681	200.0	180000	180000	21610.701	37410.58	178208.66	-39899.18	21610.182	37411.445	178958.12	-39437.42	4.0084295	4.6802683	51.060585	-13.265515	-21707.945	1737564.6	1710746.9	13.903305256843566	0.0	0.0	0.53	1624.26491189003
66276.00186020871	73843.63908601305	192730.1807510736	-41.0943776062242	200.0	0.5	0.5	-61.50076655269905	0.0	-61.50076655269905	-61.50076655269905	200.0	0.0	0.0	10	58964.69735602156	79698.9251365882	315003.44490837253	-76.87752276710668	200.0	200000	200000	27560.422	41525.402	181825.27	-50279.938	27560.395	41525.01	182105.1	-49093.617	4.0041456	4.489328	51.796883	-20.466589	-27709.398	2025476.1	2031023.2	16.83805584974289	0.0	0.0	0.52	1804.9149117469788
