test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
19833.78455138998	8304.715398928827	29429.36588821125	3722.833624194173	200.0	0.0	0.0	23442.434205274956	0.0	23442.434205274956	23442.434205274956	200.0	0.0	0.0	1	2897.6387162144147	6018.001061918034	35889.77153734632	-53.0325080323723	200.0	20000	20000	741.2173	1079.918	5769.793	-299.6397	741.2189	1079.9244	5781.5005	-279.06915	3.7153072	5.8103714	140.1398	-12.962691	-756.0921	1468.7153	1459.6798	0.961239095109858	0.0	0.0	0.01	165.89995217323303
-93.10679174818611	8.683509212129012	-78.28382814795502	-106.98498485983968	200.0	0.0	0.0	-93.30470135779446	0.0	-93.30470135779446	-93.30470135779446	200.0	0.0	0.0	2	12655.918588830613	10888.024966539897	54421.88330933543	-48.8624963878279	200.0	40000	40000	3729.044	3064.2798	43058.656	-1522.5022	3729.0845	3064.2485	43306.67	-1454.9801	4.0325603	3.7066944	114.852806	-14.204092	-3756.8352	31375.5	31312.281	2.0744372938811777	0.0	0.0	0.02	351.6010444164276
-2.374438890937424	97.84934918072292	184.07433588971307	-107.1087599963413	200.0	0.0	0.0	-23.260439573555004	0.0	-23.260439573555004	-23.260439573555004	200.0	0.0	0.0	3	11949.326789647048	9163.098780885568	53063.69768145293	-65.07205225659547	200.0	60000	60000	6624.22	7335.7964	72579.664	-4803.64	6624.494	7335.5366	72189.8	-4957.3457	4.0137186	3.9312835	130.21198	-15.149147	-6665.6904	159513.89	159912.75	3.5748733763098715	0.0	0.0	0.03	530.8597319126129
25241.24641845655	27064.028184382438	89030.64471239391	1473.8571950739574	200.0	0.3	0.3	1366.860940879719	0.0	1366.860940879719	1366.860940879719	200.0	0.0	0.0	4	18846.700525975295	26875.135459045978	151838.3023418586	-103.87358534572144	200.0	80000	80000	8694.135	9849.307	73546.78	-5250.4546	8694.392	9849.242	72976.68	-5039.608	4.0251126	4.014248	237.62865	-12.821414	-8725.927	299911.06	299167.1	4.673542709422112	0.0	0.0	0.18	710.8593621253967
74746.84751249844	59518.14310429372	152556.86332389314	9884.783285779999	200.0	1.0	1.0	21740.584524575843	0.0	21740.584524575843	21740.584524575843	200.0	0.0	0.0	5	28109.87435039083	27074.81200763086	128059.03330813178	-59.65510257180775	200.0	100000	100000	12025.364	11739.372	66218.37	-7916.693	12025.479	11739.853	66565.32	-8354.449	4.002914	3.7873592	98.606026	-13.149235	-12081.507	407927.66	402418.12	5.806886431264878	0.0	0.0	0.4	890.315267086029
20307.59393173269	19785.869720290957	74081.51673051661	-13.913968154576079	200.0	0.7	0.7	62560.349408031456	0.0	62560.349408031456	62560.349408031456	200.0	1.0	1.0	6	45973.905579621816	43557.30506301349	166814.97172899707	2413.4668073497614	200.0	120000	120000	17131.828	15294.359	95649.05	-7907.4863	17131.826	15294.8125	96325.516	-8854.548	4.002612	3.4603713	73.71007	-15.040521	-17221.744	817864.5	811031.06	7.334697293233871	0.0	0.0	0.65	1069.763215303421
8313.050600830982	15256.911715964556	45108.30392222457	-66.67653959734879	200.0	0.1	0.1	-30.329593276465623	0.0	-30.329593276465623	-30.329593276465623	200.0	0.0	0.0	7	46863.977768556346	46291.619139057126	155237.42596659216	-74.3024793017485	200.0	140000	140000	22162.785	19639.816	112008.31	-7697.7207	22162.828	19639.646	112709.375	-7529.825	4.0072756	3.5222461	70.40347	-13.569803	-22274.186	1163477.4	1163296.6	9.11677235879898	0.0	0.0	0.66	1247.4782819747925
27947.628921311505	33071.322378553254	104145.05655087209	-13.848643500404695	200.0	0.4	0.4	-12.991954034798681	0.0	-12.991954034798681	-12.991954034798681	200.0	0.0	0.0	8	50443.56527179311	48399.89070377925	224702.65165863	-81.103771373289	200.0	160000	160000	24271.021	20207.227	113386.63	-9043.435	24271.096	20206.906	113685.984	-8345.6455	4.003121	3.6630795	79.181404	-12.818077	-24351.34	1181578.2	1183997.5	10.140426631307601	0.0	0.0	0.64	1425.2231314182281
84511.25341689811	69571.01611595847	181980.10519214382	10967.53467352502	200.0	0.5	0.5	14166.852516454715	0.0	14166.852516454715	14166.852516454715	200.0	0.0	0.0	9	60255.655681893026	45152.419350997174	155763.72035480323	-75.4835979214669	200.0	180000	180000	24952.502	20674.328	107832.836	-9273.276	24952.39	20674.75	108403.305	-9155.824	4.002776	3.9704118	58.895374	-14.929511	-25015.578	1398751.6	1394153.2	11.158852029752731	0.0	0.0	0.7	1603.617282629013
88379.00702856891	52907.10019922516	141935.3365646836	7653.9025639288775	200.0	0.7	0.7	42481.837120506716	0.0	42481.837120506716	42481.837120506716	200.0	1.0	1.0	10	63975.02801020072	50986.23444843215	208151.06190940793	1492.0248526012106	200.0	200000	200000	26105.477	21247.324	103716.43	-13120.876	26105.633	21247.457	102985.984	-14093.3545	4.0050287	3.8090012	50.325623	-13.0944805	-26195.219	1577769.8	1573081.9	12.50091762676239	0.0	0.0	0.71	1781.0600743293762
