test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-36.243135210553376	5.945638107617878	-28.454699521736583	-48.452285279247135	200.0	0.0	0.0	-33.8791627220522	0.0	-33.8791627220522	-33.8791627220522	200.0	0.0	0.0	1	-40.313521671350024	28.302581919614056	139.56445112067468	-101.87554359675121	200.0	20000	20000	14.232285	5.94903	46.136627	-6.4960113	14.232434	5.9489255	45.850773	-6.2159724	2.1432836	5.008632	60.841167	-13.736267	-14.584507	0.032640677	0.03081798	0.11312459759723004	0.0	0.0	0.0	171.8619487285614
-77.95533470133296	18.319359584979647	-53.31508593645292	-101.36667858828237	200.0	0.0	0.0	-105.29167501330605	0.0	-105.29167501330605	-105.29167501330605	200.0	0.0	0.0	2	60.290304645291336	1169.5126684412126	11694.455078125	-114.93722264104652	200.0	40000	40000	0.80048186	46.918095	2187.12	-60.62315	0.79796433	46.895176	2209.2634	-56.16616	5.351666	9.1821165	197.41803	-15.605418	-1.7985858	22.103138	23.096853	0.031197778748488055	0.0	0.0	0.03	368.38637614250183
1.0128871469074656	46.102971361793806	136.7915496826172	-27.81177981419383	200.0	0.0	0.0	-17.631678881519328	0.0	-17.631678881519328	-17.631678881519328	200.0	0.0	0.0	3	122.81057869226106	1449.06967870474	14523.859375	-117.63457948799872	200.0	60000	60000	110.389565	416.46896	7789.613	-252.62927	110.38459	416.46713	7754.0303	-272.80524	4.209364	7.3300967	203.5961	-14.599739	-114.23246	326.08215	328.68826	0.15754547931104898	0.0	0.0	0.01	551.8658797740936
-20.04255107571595	7.556302144651827	-4.130801677703857	-28.49123040377739	200.0	0.0	0.0	-19.003516537477577	0.0	-19.003516537477577	-19.003516537477577	200.0	0.0	0.0	4	1587.1317804984835	6477.543504113012	55156.67578125	-54.96908900090535	200.0	80000	80000	801.72705	1322.0398	15261.757	-554.9726	801.742	1322.0752	15278.206	-512.32855	4.0688953	5.8757987	101.21073	-14.656996	-812.54407	3018.2893	2986.734	0.736661287753284	0.0	0.0	0.01	736.6546261310577
-14.988366610489953	1.2244615811025537	-12.625694599761749	-16.593569426099197	200.0	0.0	0.0	-14.933076157549237	0.0	-14.933076157549237	-14.933076157549237	200.0	0.0	0.0	5	11102.42843447871	15200.230895285344	55849.08984375	-31.1733657246818	200.0	100000	100000	2713.6042	4036.5962	32994.95	-2536.62	2713.6548	4036.4802	33719.48	-2575.2583	4.058785	4.8911633	72.73564	-14.1655655	-2746.7551	39871.0	40511.777	2.640160471892357	0.0	0.0	0.0	923.3857905864716
40207.79655660037	5880.760994575127	48625.75	29269.916015625	200.0	0.0	0.0	38981.67180007425	0.0	38981.67180007425	38981.67180007425	200.0	0.0	0.0	6	36064.76762716784	23436.634541595853	178622.80344505017	-19.5588046663336	200.0	120000	120000	7822.6104	8600.468	40824.95	-6975.961	7822.412	8600.824	40383.71	-6308.8555	4.008536	3.8955438	79.764366	-14.074735	-7895.565	115949.4	115181.21	5.105298426795006	0.0	0.0	0.05	1110.8123245239258
33895.6135485128	34395.78827186222	88054.171875	41.87403869628906	200.0	0.0	0.0	340.6188	0.0	340.6188	340.6188	200.0	0.0	0.0	7	53828.72812044571	41756.60588985714	163062.05579826844	-52.5985379518775	200.0	140000	140000	13357.873	12599.857	75042.11	-21748.27	13357.694	12600.096	74800.13	-21816.164	4.01489	3.753714	71.18503	-15.880531	-13449.533	191992.42	191969.56	7.384020695781707	0.0	0.0	0.37	1298.918518781662
123852.36842425885	24299.02747334999	160886.84268564745	73877.2734375	200.0	1.0	1.0	138019.11	0.0	138019.11	138019.11	200.0	1.0	1.0	8	82602.32749560561	56070.38789021257	205931.0	-10.954527854919434	200.0	160000	160000	22293.752	21661.76	113564.5	-35164.81	22293.596	21661.96	112707.99	-34386.902	4.018582	3.682114	63.849743	-13.78323	-22445.498	618947.0	618658.1	13.428110458993912	0.0	0.0	0.71	1486.577431678772
135416.36530039515	20361.295526131882	155556.15625	83274.03125	200.0	1.0	1.0	81758.36	0.0	81758.36	81758.36	200.0	1.0	1.0	9	94969.43796998989	56558.81661620112	181952.48967933952	40.97929000854492	200.0	180000	180000	36780.62	30159.03	119622.99	-38726.824	36780.523	30159.184	119100.445	-38741.977	4.0018444	3.3829465	69.25465	-12.546411	-37001.832	1096546.2	1091404.1	19.024169908046723	0.0	0.0	0.87	1673.6164348125458
73601.17	47884.797	144963.06	11494.927	200.0	0.7	0.7	9657.579	0.0	9657.579	9657.579	200.0	0.0	0.0	10	99063.3782517029	52768.54447894774	195461.890625	7.580530643463135	200.0	200000	200000	46398.367	32402.738	128206.86	-43389.152	46398.555	32402.889	128046.59	-40754.676	3.998904	3.1507316	66.6345	-15.557344	-46600.797	1183942.5	1172325.6	18.99909237232208	0.0	0.0	0.89	1860.6652309894562
