test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-21.982074865098443	16.129534717980118	6.20503541833675	-38.53735295110262	200.0	0.2	0.2	-39.26343117245478	0.0	-39.26343117245478	-39.26343117245478	200.0	0.0	0.0	1	981.6609672822013	6889.505330495102	62503.17720349573	-96.07177846292727	200.0	20000	20000	82.76939	532.9675	16907.72	-218.1202	82.77777	532.94165	16926.816	-203.67044	3.4311702	7.5299144	179.74927	-14.044205	-86.53383	697.4246	710.5432	0.2084469505967082	0.0	0.0	0.05	170.22804260253906
4304.285514646097	7524.085244755817	20821.503753803947	-34.29940643001705	200.0	0.2	0.2	2325.4557231686194	0.0	2325.4557231686194	2325.4557231686194	200.0	1.0	1.0	2	7582.973643819568	32044.128686331176	277185.0667498995	-95.2065143078793	200.0	40000	40000	4060.8816	9514.259	92036.23	-5180.1367	4060.8176	9514.21	91465.45	-5279.391	4.1859765	5.235544	289.04526	-16.178883	-4140.659	64663.027	65176.46	3.426230642011762	0.0	0.0	0.15	356.92252111434937
30223.032339802863	40345.5666557145	103054.32139026214	-49.921014239575875	200.0	0.4	0.4	-39.327918628944275	0.0	-39.327918628944275	-39.327918628944275	200.0	1.0	1.0	3	12238.339330846135	25704.202487792907	134637.6568055339	-122.09368819133127	200.0	60000	60000	19011.986	20461.318	121785.84	-11397.418	19011.455	20461.707	121797.516	-10775.807	4.0070543	3.8359265	73.32264	-15.542515	-19188.406	291488.0	293895.56	11.901645858478545	0.0	0.0	0.39	541.1562776565552
4178.053308252561	9642.272628782299	32665.79699826878	-62.473289325358095	200.0	0.2	0.2	184.60361878091322	0.0	184.60361878091322	184.60361878091322	200.0	0.0	0.0	4	13639.152147227052	25185.189401401913	114390.8010660746	-99.42383079664766	200.0	80000	80000	20607.332	20408.107	136012.53	-16522.203	20607.71	20407.658	135029.0	-16689.959	3.991432	3.3514829	55.05331	-12.382424	-20682.52	437638.03	436228.25	10.325405751800536	0.0	0.0	0.4	725.9448456764221
40167.30854343248	56348.71821735985	178431.5574746863	-15.729691987495398	200.0	0.3	0.3	2393.0171644160887	0.0	2393.0171644160887	2393.0171644160887	200.0	0.0	0.0	5	30016.322203705233	47561.48917641659	227890.13842990494	-102.34675846446186	200.0	100000	100000	16731.432	19116.395	146077.95	-24267.518	16731.494	19116.207	144754.67	-24505.541	4.0000787	3.426887	73.137215	-15.882114	-16771.945	513652.75	512631.2	9.44868826429844	0.0	0.0	0.47	910.5330600738525
46608.52031998915	44601.13872067623	152685.5027317921	-16.394485328695392	200.0	0.4	0.4	776.4290232392952	0.0	776.4290232392952	776.4290232392952	200.0	0.0	0.0	6	37670.48522994848	48754.16612486168	208382.56157556214	-68.82046829333991	200.0	120000	120000	17115.514	20125.412	139533.97	-30878.209	17115.432	20125.115	138577.36	-31651.475	4.0053864	3.368474	71.68117	-12.649437	-17176.021	653318.25	658282.2	10.824829627370834	0.0	0.0	0.47	1095.1618003845215
43852.200247561996	78415.24931863105	267174.8021682236	-94.7016171735018	200.0	0.3	0.3	7399.739865305664	0.0	7399.739865305664	7399.739865305664	200.0	0.0	0.0	7	52544.41830566711	55774.1333856983	265287.9647261678	-71.133051441324	200.0	140000	140000	21856.752	24136.707	139215.23	-28020.88	21856.52	24136.625	139867.14	-29226.564	4.0041	3.3953907	68.48599	-15.290293	-21961.594	827775.2	837092.5	13.171686323642732	0.0	0.0	0.56	1279.8090250492096
78258.23587101497	59337.07082502798	154078.82210434327	-28.21078500325977	200.0	0.6	0.6	265312.56254016096	0.0	265312.56254016096	265312.56254016096	200.0	1.0	1.0	8	71160.07082612003	66436.36931007498	236773.71367840678	-77.69848864638776	200.0	160000	160000	26656.732	25943.41	131323.17	-26693.297	26656.723	25943.63	131298.69	-26703.018	4.0008492	3.209056	54.477844	-14.385424	-26765.354	931153.7	926454.4	13.682571701955796	0.0	0.0	0.58	1464.8435599803925
120629.64515296789	97530.65506597958	254364.02765877737	4000.4032692572555	200.0	0.7	0.7	32349.56310659309	0.0	32349.56310659309	32349.56310659309	200.0	0.0	0.0	9	82182.89190466535	78471.27596714729	352120.9106194493	-137.95961922934347	200.0	180000	180000	31246.336	28332.209	134409.72	-31037.57	31246.521	28332.322	134127.97	-29167.576	4.002478	3.1329482	61.34062	-14.637773	-31348.342	1154119.4	1143528.4	15.428591162872314	0.0	0.0	0.73	1649.3768668174744
140971.7969232741	114968.54104810704	304414.50780037843	-44.47332079100141	200.0	0.7	0.7	74216.72264007661	0.0	74216.72264007661	74216.72264007661	200.0	0.0	0.0	10	102994.28831391143	95845.94497222293	318841.19973997376	-88.95421588107054	200.0	200000	200000	35809.57	32780.45	149767.66	-38650.12	35809.92	32780.035	148687.22	-38123.613	4.0038176	3.1397772	61.673298	-14.854332	-35934.336	1648189.4	1634665.0	17.463667616033554	0.0	0.0	0.71	1834.0881531238556
