test/stochastic/0/push-wall-v1/return/avg	test/stochastic/0/push-wall-v1/return/std	test/stochastic/0/push-wall-v1/return/max	test/stochastic/0/push-wall-v1/return/min	test/stochastic/0/push-wall-v1/ep_length	test/stochastic/0/push-wall-v1/success	test/stochastic/average_success	test/deterministic/0/push-wall-v1/return/avg	test/deterministic/0/push-wall-v1/return/std	test/deterministic/0/push-wall-v1/return/max	test/deterministic/0/push-wall-v1/return/min	test/deterministic/0/push-wall-v1/ep_length	test/deterministic/0/push-wall-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-63.544605185885345	20.87674004512926	-23.86269050377644	-88.66686862918137	200.0	0.0	0.0	-79.03633869303141	0.0	-79.03633869303141	-79.03633869303141	200.0	0.0	0.0	1	57.908167772367705	835.2950145931609	8350.620684736989	-111.56970593017473	200.0	20000	20000	12.928858	15.298207	737.88556	-24.009115	12.929388	15.30594	737.3842	-25.061245	2.4303343	6.183795	175.82845	-15.740899	-13.291812	2.729563	2.611628	0.11268042806054368	0.0	0.0	0.0	168.22958111763
1280.361814725641	2185.5520515006656	7575.292217499841	-19.128452313888005	200.0	0.0	0.0	-4.509783708133923	0.0	-4.509783708133923	-4.509783708133923	200.0	0.0	0.0	2	2335.5025488456495	5178.739391380615	26273.077721082263	-77.43209270987283	200.0	40000	40000	354.68103	696.33466	6248.8047	-547.7528	354.6846	696.33075	6250.8584	-535.79785	4.402749	5.1899343	144.18443	-15.244801	-359.48227	1412.8331	1409.7717	0.46000048465766014	0.0	0.0	0.02	358.51305389404297
5714.6647893424115	8451.806718781363	28554.901626806077	-32.47799752326458	200.0	0.0	0.0	4006.7698410778335	0.0	4006.7698410778335	4006.7698410778335	200.0	0.0	0.0	3	5328.116016348026	8124.332639600744	44760.45473008213	-155.41687565888097	200.0	60000	60000	1654.6104	2126.5166	23021.664	-1590.3817	1654.5759	2126.526	23782.176	-1595.1426	4.0380416	3.9079874	88.31799	-14.364639	-1669.1438	9838.601	9917.254	1.420171797466278	0.0	0.0	0.02	543.6913359165192
2314.2605866213885	3889.6057852407303	12111.833493254946	-36.17608128390374	200.0	0.1	0.1	65.86982369448384	0.0	65.86982369448384	65.86982369448384	200.0	0.0	0.0	4	6152.832770489098	8326.350434575988	44542.46990617292	-147.42508351488942	200.0	80000	80000	3316.7852	3714.2104	35429.785	-3053.2341	3316.7798	3714.2751	35312.24	-3204.9932	3.9957516	3.6380913	71.93645	-13.808307	-3342.1985	35021.906	34782.605	2.2876261717259885	0.0	0.0	0.01	729.4918823242188
2043.5239879924782	4434.063146779813	14453.908082056918	-42.64293238097023	200.0	0.2	0.2	3981.118926462953	0.0	3981.118926462953	3981.118926462953	200.0	0.0	0.0	5	7667.861907334836	9859.907744256927	43792.70330894345	-156.55888623116974	200.0	100000	100000	4700.7505	4973.6494	42424.258	-6297.384	4700.736	4973.947	42443.63	-6034.681	4.013185	3.3740885	61.480236	-15.48322	-4729.948	66673.1	65260.91	2.726176709997654	0.0	0.0	0.14	914.6073756217957
12905.844696602218	25904.17570331069	89361.5440331641	45.60233233652046	200.0	0.0	0.0	1556.341260792963	0.0	1556.341260792963	1556.341260792963	200.0	0.0	0.0	6	9044.626388217468	13567.078989553995	75642.93274122228	-155.1710824069257	200.0	120000	120000	6261.7573	5641.9136	43793.547	-8183.543	6261.8135	5642.516	43670.035	-8026.1714	3.9994395	3.260195	63.51718	-13.10338	-6295.429	95514.695	92390.74	3.5766600843667984	0.0	0.0	0.14	1099.7575378417969
10399.522388621155	15493.052851409475	48277.77906385843	-46.18055905495052	200.0	0.1	0.1	7172.710868890189	0.0	7172.710868890189	7172.710868890189	200.0	0.0	0.0	7	12919.488349806357	28066.94860947706	200324.79011517385	-86.96790529822925	200.0	140000	140000	6480.5576	6279.9546	72540.51	-8734.854	6480.4395	6280.517	72067.375	-10443.615	4.005563	3.3373325	71.79265	-13.080682	-6505.395	136352.98	133753.81	3.7549417655825614	0.0	0.0	0.1	1282.9493329524994
11525.174993973033	26673.253133318878	89315.4562854653	-42.32650670983922	200.0	0.0	0.0	11.247373401882804	0.0	11.247373401882804	11.247373401882804	200.0	0.0	0.0	8	14938.215235971673	34496.87269295307	187051.01078470264	-241.27786095675484	200.0	160000	160000	6991.757	9975.719	125199.586	-14102.862	6991.663	9976.64	123590.44	-14000.959	4.0086102	3.6295877	81.50741	-14.22441	-7019.501	376468.75	369569.47	5.1296799887418745	0.0	0.0	0.12	1466.3790788650513
18678.405620977974	42488.276309506036	138631.60426198156	-51.494875941598835	200.0	0.2	0.2	-61.4569856283121	0.0	-61.4569856283121	-61.4569856283121	200.0	0.0	0.0	9	18381.178468366666	40090.523971828225	195301.18276187102	-147.76482847424487	200.0	180000	180000	7888.5474	14869.535	215878.81	-21353.191	7888.1504	14871.528	218381.23	-21765.568	4.0279303	3.9858205	136.34306	-13.939981	-7940.22	910428.25	888880.94	7.878470242643356	0.0	0.0	0.19	1649.4010515213013
-73.48967201340594	33.7968501403607	-20.78041229285381	-97.6296054867277	200.0	0.0	0.0	-25.602063293827044	0.0	-25.602063293827044	-25.602063293827044	200.0	0.0	0.0	10	4397.896778439475	11647.562046373063	60767.11384894399	-108.27284989957317	200.0	200000	200000	6200.327	17194.09	364366.62	-31641.53	6199.511	17193.535	362356.12	-29909.059	4.087111	4.956755	143.32204	-17.110453	-6314.4976	1902958.6	1919459.5	12.70737378065586	0.0	0.0	0.08	1831.219824552536
