test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
1479.0565286543635	3037.284844397312	9958.81347022327	-55.218538003911924	200.0	0.2	0.2	747.623677766073	0.0	747.623677766073	747.623677766073	200.0	0.0	0.0	1	616.4755959609529	2677.204493482745	18514.66716250503	-87.85540289822634	200.0	20000	20000	730.39594	981.9612	8367.789	-383.51544	730.394	981.9583	8343.687	-383.46048	3.429793	5.276082	71.56943	-13.399707	-743.39307	568.2746	578.9944	0.6258563017429489	0.0	0.0	0.01	181.4458224773407
8415.724815861733	23226.927004548354	78025.55845076505	-74.52927226586604	200.0	0.2	0.2	-19.739990944058455	0.0	-19.739990944058455	-19.739990944058455	200.0	0.0	0.0	2	9309.739334088492	28601.78363463553	155549.83913430542	-106.91200612472075	200.0	40000	40000	3695.8948	6940.0044	74425.484	-4117.5986	3695.9348	6940.06	73493.92	-4218.6543	4.1122437	4.6048827	148.42126	-15.004003	-3737.1755	67053.234	65859.484	3.3643683747023343	0.0	0.0	0.24	384.8274426460266
41754.064073604306	77896.88354549347	206138.888260654	-91.89558230717607	200.0	0.6	0.6	-16.407245927464302	0.0	-16.407245927464302	-16.407245927464302	200.0	0.0	0.0	3	24547.600738936133	51519.55059397306	219727.5096253311	-91.00492540104261	200.0	60000	60000	12824.866	17394.227	114120.79	-8562.0	12824.771	17394.24	114353.86	-8390.599	4.014599	4.2131944	48.782753	-15.127487	-12964.965	291635.8	287926.12	9.63816834051609	0.0	0.0	0.46	584.3140344619751
98899.2148966482	126746.073846691	330886.8404994513	-25.689267483358854	200.0	0.7	0.7	114445.7709916457	0.0	114445.7709916457	114445.7709916457	200.0	1.0	1.0	4	36221.76132952436	56712.88725431799	256013.4077805235	-143.40104832649635	200.0	80000	80000	23986.424	26095.748	141834.98	-20302.771	23986.715	26095.963	142312.89	-18403.229	4.0099373	3.8768933	54.078167	-13.402312	-24197.37	776045.0	765427.94	14.976114781332017	0.0	0.0	0.53	783.8906626701355
66287.9044885258	56663.42297111993	132795.07282103502	-86.30885333723026	200.0	0.7	0.7	-21.154248810274716	0.0	-21.154248810274716	-21.154248810274716	200.0	0.0	0.0	5	57128.59086627704	77049.67014164822	283630.73867621	-151.82748169899642	200.0	100000	100000	34120.902	32881.875	150775.14	-31951.229	34121.22	32881.227	149406.78	-31677.871	4.0063057	3.7212086	64.32245	-13.5196295	-34345.152	1320209.5	1323902.9	19.46831626329422	0.0	0.0	0.68	982.6908848285675
65132.269215558306	98370.02119735265	328095.61201177776	-97.08340772947375	200.0	0.5	0.5	1618.8212925787116	0.0	1618.8212925787116	1618.8212925787116	200.0	1.0	1.0	6	52685.75720544446	67956.77901227977	272734.7050335049	-70.74023095498332	200.0	120000	120000	38203.945	36084.465	161148.73	-31653.572	38203.773	36085.293	160515.34	-32502.123	3.999087	3.5992072	59.4535	-15.542917	-38358.72	1878954.6	1860593.6	21.750574148654938	0.0	0.0	0.69	1179.3741836547852
39213.36633411238	77883.90254251829	259665.50395669573	-42.29270668447158	200.0	0.5	0.5	1502.929499689059	0.0	1502.929499689059	1502.929499689059	200.0	0.0	0.0	7	80033.54332000721	69572.15520475834	278061.79975473054	-82.29358000482912	200.0	140000	140000	40352.355	38873.965	163086.62	-33320.656	40352.27	38874.17	163381.4	-33428.496	4.005396	3.659642	56.175667	-14.40538	-40522.22	2329821.2	2325124.8	23.684292435741426	0.0	0.0	0.73	1375.025582075119
106904.68417515341	114435.61681486998	334596.94271475624	-71.20511568079951	200.0	0.4	0.4	50184.7972498205	0.0	50184.7972498205	50184.7972498205	200.0	0.0	0.0	8	95609.75095413697	83530.73775633115	334973.6933095092	-49.003431419813666	200.0	160000	160000	45108.438	40381.777	163533.42	-39774.52	45108.758	40381.043	164271.12	-38415.29	3.9997382	3.6050308	62.83021	-13.681989	-45304.17	2356970.8	2367404.2	26.281532686424256	0.0	0.0	0.78	1570.0610556602478
136587.76218948985	107455.79511976469	267890.4736216184	-120.85639189227814	200.0	0.7	0.7	120789.508938388	0.0	120789.508938388	120789.508938388	200.0	1.0	1.0	9	113820.18507170537	87764.35573074325	308647.4850060883	-69.27138538464843	200.0	180000	180000	49164.195	40059.68	152507.7	-47815.445	49164.52	40058.848	153790.5	-47400.92	3.9996352	3.3746943	65.38569	-12.832297	-49333.445	2486729.8	2512585.2	25.565212890911102	0.0	0.0	0.77	1763.9839119911194
178739.36415408523	90218.40676473606	310110.9565288351	-12.340479021728456	200.0	0.9	0.9	361760.3754453394	0.0	361760.3754453394	361760.3754453394	200.0	1.0	1.0	10	135558.07861587201	103182.27777130406	343917.66441951186	-103.87732118350603	200.0	200000	200000	52940.043	41407.57	157762.9	-56764.773	52939.902	41406.926	157116.27	-52422.527	4.0012674	3.2126172	54.677628	-16.592695	-53110.62	2789232.2	2819729.5	25.43571573610306	0.0	0.0	0.76	1960.078442811966
137060.7740183566	71185.86831130234	261630.29232383808	58668.84819269099	200.0	0.9	0.9	189326.84493565347	0.0	189326.84493565347	189326.84493565347	200.0	1.0	1.0	11	146556.20952012492	89233.18627437131	316327.1883174318	-92.49109013083837	200.0	220000	220000	58452.47	44117.78	165478.48	-73780.73	58452.414	44117.03	166206.02	-70795.086	3.9995937	3.1579554	53.474068	-13.674953	-58625.414	3073502.0	3103651.8	26.64928134250641	0.0	0.0	0.83	2153.5783133506775
175637.31496236357	122026.8259893249	331771.4862828672	-21.108233053375994	200.0	0.7	0.7	54554.00060870824	0.0	54554.00060870824	54554.00060870824	200.0	0.0	0.0	12	168080.21683168158	91833.9704161876	325747.60415087413	-86.65445665359053	200.0	240000	240000	62542.58	46324.277	164761.02	-82052.44	62542.375	46322.965	165649.47	-79147.46	4.0021205	3.1445906	45.909756	-13.922449	-62694.297	3475699.8	3540515.8	27.52383352880478	0.0	0.0	0.89	2346.323768377304
151042.86945001993	70717.29911985251	255446.33613000385	26589.20865441876	200.0	0.8	0.8	222885.46207393458	0.0	222885.46207393458	222885.46207393458	200.0	1.0	1.0	13	147383.39087981734	89565.08887665223	305697.33083398954	-119.5197817474397	200.0	260000	260000	65969.36	48330.81	162584.73	-83291.25	65969.51	48329.777	162399.83	-82973.11	4.0017924	3.2070184	64.19277	-13.080825	-66113.51	3859724.8	3881492.0	28.616476597309113	0.0	0.0	0.85	2539.6288759708405
206370.09950729058	82099.9530217223	286238.9701307875	9783.333063507329	200.0	1.0	1.0	121675.02834712467	0.0	121675.02834712467	121675.02834712467	200.0	1.0	1.0	14	173306.24251462254	88461.41268314348	329453.5002894213	-76.55711206425865	200.0	280000	280000	69107.414	49800.008	164896.39	-81664.45	69107.81	49798.965	164468.39	-80747.7	4.000485	3.1943157	54.48165	-18.49616	-69238.08	3988877.2	3986424.8	29.693325878620147	0.0	0.0	0.91	2731.810527086258
189153.15359927787	93140.30377755809	321263.58246504073	-4.94145462967284	200.0	0.8	0.8	313425.9842737541	0.0	313425.9842737541	313425.9842737541	200.0	1.0	1.0	15	154237.32499319006	94043.8669256468	323591.1362117492	-104.27939147476023	200.0	300000	300000	71614.05	50609.953	165711.31	-85727.92	71614.31	50610.01	165858.8	-84575.45	4.0012093	3.123824	56.648857	-15.007289	-71728.6	4126021.8	4087608.5	29.190556189346314	0.0	0.0	0.89	2925.8183658123016
214881.15780719137	72141.05447202809	298842.65284208284	72019.75411727958	200.0	1.0	1.0	329177.4815941764	0.0	329177.4815941764	329177.4815941764	200.0	1.0	1.0	16	166888.55413957193	93635.0463999915	335133.78640578326	-66.95724529256016	200.0	320000	320000	73915.52	51739.44	167965.38	-82319.18	73915.38	51740.336	169117.23	-82118.7	4.0007644	3.1421735	53.07305	-15.048442	-74018.67	4372701.5	4324582.0	29.5921879570961	0.0	0.0	0.9	3117.9958126544952
190333.82372976223	108200.43309034946	324017.13711190794	22424.27512356111	200.0	0.9	0.9	231707.3255817221	0.0	231707.3255817221	231707.3255817221	200.0	1.0	1.0	17	168775.01112381843	106057.23450337067	329355.7061412486	-117.3581884242873	200.0	340000	340000	76619.44	53472.066	172232.08	-81418.71	76619.86	53472.2	173007.38	-83877.516	4.0007896	3.110167	55.95669	-16.606014	-76722.56	4482516.0	4434007.5	30.197591863822936	0.0	0.0	0.88	3311.2231307029724
153248.2696485726	105193.45534016693	334054.0878122058	227.0457361085344	200.0	0.9	0.9	177217.21608858719	0.0	177217.21608858719	177217.21608858719	200.0	1.0	1.0	18	195542.4570776854	87293.09788235815	341632.1747553893	0.9471426810681339	200.0	360000	360000	79264.97	55535.504	178677.42	-82536.41	79265.33	55535.53	179666.25	-81442.54	4.0022182	3.1023057	49.254627	-16.294825	-79352.27	4918545.5	4875924.5	31.19434004240036	0.0	0.0	0.92	3503.9836959838867
134521.1580423414	103931.4831241239	288150.7689298566	-9.779506718652174	200.0	0.7	0.7	313664.21710767393	0.0	313664.21710767393	313664.21710767393	200.0	1.0	1.0	19	165903.992786834	93933.86884654973	335595.4113021674	-82.61082768396	200.0	380000	380000	81197.266	56035.777	182266.48	-84690.53	81198.06	56034.816	183528.1	-85832.1	4.000234	3.0685096	52.762108	-13.710391	-81271.836	5025733.0	4995110.0	31.340515208625792	0.0	0.0	0.92	3696.303474664688
178005.49035582418	79573.2474174043	342707.3260050661	68617.11399256586	200.0	0.9	0.9	281501.80508099985	0.0	281501.80508099985	281501.80508099985	200.0	1.0	1.0	20	184946.8943094098	105352.35379217705	349109.3803567756	44.576908570176066	200.0	400000	400000	82162.45	56630.65	188574.73	-83592.055	82162.59	56630.727	189128.27	-85514.57	3.9992738	3.070027	55.44982	-14.228052	-82216.74	5072203.0	5036275.0	30.95143762102127	0.0	0.0	0.87	3888.738865375519
194008.35889222752	93561.10516678018	266605.2126826899	27377.534998241117	200.0	0.8	0.8	186576.41596834306	0.0	186576.41596834306	186576.41596834306	200.0	1.0	1.0	21	178867.12533559973	100820.58933820872	336141.6942138847	-56.480302670680594	200.0	420000	420000	84008.99	57296.215	194915.7	-79065.484	84009.125	57296.09	193099.31	-78803.016	4.002628	3.0403259	51.711292	-15.183442	-84062.25	5267813.5	5234474.0	31.845625205802918	0.0	0.0	0.86	4083.017250061035
231787.89418198384	58786.75301457717	342316.42259385355	118485.3889998814	200.0	1.0	1.0	302783.54463578045	0.0	302783.54463578045	302783.54463578045	200.0	1.0	1.0	22	195892.77757287855	91470.92018637301	346603.6744464619	68.90167018434128	200.0	440000	440000	86000.24	58046.6	197369.77	-76790.42	86000.51	58046.305	199594.67	-77114.16	3.9997566	3.1264942	57.03159	-14.354221	-86050.46	5432604.5	5401694.0	32.77990348587036	0.0	0.0	0.95	4276.234180688858
125651.77989406965	89809.12972934321	279829.97692266456	559.4562735015655	200.0	0.9	0.9	14046.369258045164	0.0	14046.369258045164	14046.369258045164	200.0	1.0	1.0	23	193601.05885403825	95339.44517757361	336494.64776675246	3404.635397337534	200.0	460000	460000	88015.14	57797.18	200271.64	-69085.61	88015.09	57797.99	199505.16	-70736.45	3.9999304	3.0682147	47.666595	-13.332262	-88048.87	5479828.5	5411072.0	31.884405763912202	0.0	0.0	0.97	4468.697824001312
235548.04181314664	61829.78655781932	311337.8437383506	144409.13402669842	200.0	1.0	1.0	252461.53110949337	0.0	252461.53110949337	252461.53110949337	200.0	1.0	1.0	24	197933.61311149158	93806.47744273156	344986.1738673854	-56.13480219367587	200.0	480000	480000	88939.62	57822.33	205797.72	-67685.14	88939.664	57823.695	208109.34	-68716.84	4.0022287	3.0613616	44.141975	-13.79277	-88955.76	5777178.0	5681668.0	32.60813925018311	0.0	0.0	0.95	4663.1764760017395
