test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-111.50365420361588	49.4647262938914	-33.41318130493164	-161.67387666610892	200.0	0.0	0.0	-75.3318011631363	0.0	-75.3318011631363	-75.3318011631363	200.0	0.0	0.0	1	-39.39602965509785	58.29962458152953	426.8373101122283	-108.52542581144857	200.0	20000	20000	11.217055	6.822067	47.886227	-26.208857	11.216701	6.8225565	49.926197	-28.208223	1.9918528	6.5044847	248.77763	-14.548924	-11.5161295	0.11703904	0.11794467	0.10771040500009334	0.0	0.0	0.0	177.81519079208374
-70.35052369878112	32.35002501828868	-5.755824565887451	-93.15013639366174	200.0	0.0	0.0	-7.080119	0.0	-7.080119	-7.080119	200.0	0.0	0.0	2	-74.16952652783853	38.649210688351616	142.52330017089844	-140.92145759568905	200.0	40000	40000	15.701539	52.32177	471.75858	-72.56189	15.700401	52.322895	473.5185	-72.5569	4.4412384	6.874668	562.30505	-16.763357	-16.268993	5.4332542	5.410036	0.039473800512962044	0.0	0.0	0.0	371.74346446990967
-67.83332097130207	23.582700524868084	-36.88649986819833	-104.26092644835734	200.0	0.0	0.0	-68.47642700046352	0.0	-68.47642700046352	-68.47642700046352	200.0	0.0	0.0	3	-16.233789383176813	163.17210276428904	1058.572021484375	-105.30143176248374	200.0	60000	60000	33.47974	64.14143	1595.9526	-111.36833	33.47948	64.141945	1570.869	-111.50292	4.014119	4.986081	94.64447	-13.996527	-33.71167	6.422745	6.359802	0.0396075840735808	0.0	0.0	0.0	558.9959044456482
-43.27498236247853	37.10333458508967	-2.3471033573150635	-97.81571923132115	200.0	0.0	0.0	-19.345988816027525	0.0	-19.345988816027525	-19.345988816027525	200.0	0.0	0.0	4	1185.2595642023555	8807.851027477804	87072.1640625	-157.7854076246139	200.0	80000	80000	136.56519	735.3049	26411.912	-825.74713	136.5543	735.3037	26911.115	-870.53546	4.569192	6.7860413	153.80203	-13.516479	-141.76665	1518.2656	1508.9242	0.309998350771144	0.0	0.0	0.0	746.4628455638885
52256.83591322423	50091.472819985356	106802.015625	-164.80609881947123	200.0	0.3	0.3	-8.085435	0.0	-8.085435	-8.085435	200.0	0.0	0.0	5	25712.97708979751	37136.27928182404	116351.7109375	-111.0434341430664	200.0	100000	100000	3823.8467	7081.6133	63677.785	-9245.813	3823.8467	7081.8164	63238.473	-8413.592	4.1218534	4.9262643	202.96649	-13.375513	-3879.9863	76359.805	74864.0	3.6409052426993846	0.0	0.0	0.16	939.0990314483643
7510.1244737996585	8840.902389780273	23895.666015625	-102.92086601866515	200.0	0.0	0.0	-76.26659298130478	0.0	-76.26659298130478	-76.26659298130478	200.0	0.0	0.0	6	40619.671856415815	46938.732758283855	145356.28125	-83.4124755859375	200.0	120000	120000	12597.32	14550.891	70465.28	-12905.28	12597.025	14551.317	70444.91	-13791.068	4.0151677	4.1692567	69.719536	-13.952578	-12689.869	291392.12	288067.4	8.607934319210052	0.0	0.0	0.22	1132.6905031204224
92625.96	43493.457	133772.78	-10.297786	200.0	0.7	0.7	14626.6455	0.0	14626.6455	14626.6455	200.0	0.0	0.0	7	51187.64859543592	48606.68805490026	153718.796875	-89.30838775634766	200.0	140000	140000	18374.598	18268.227	81970.43	-18505.281	18374.672	18268.62	82105.086	-19130.498	3.997828	3.7689474	66.15223	-14.93324	-18445.57	477794.47	470792.28	10.44721470541954	0.0	0.0	0.37	1326.0833094120026
75803.14	52177.66	140519.12	-4.7616134	200.0	0.6	0.6	104499.984	0.0	104499.984	104499.984	200.0	1.0	1.0	8	64340.50395168374	46218.00503690993	137113.859375	-73.68419647216797	200.0	160000	160000	23486.158	20658.604	92684.06	-24882.85	23486.445	20658.348	93479.79	-26784.451	4.0063987	3.661053	64.44564	-12.799869	-23568.592	617126.94	611813.75	13.089831694936752	0.0	0.0	0.52	1520.466717004776
64220.387	55302.37	141714.52	-42.67552	200.0	0.5	0.5	135484.47	0.0	135484.47	135484.47	200.0	1.0	1.0	9	68987.16377588177	47333.135509607055	157883.828125	-102.93682868344247	200.0	180000	180000	27357.533	21797.549	93730.21	-28365.088	27357.686	21797.271	93086.086	-28892.232	3.9995825	3.5591295	58.55716	-13.9365635	-27422.266	718493.56	718379.75	14.40204124007225	0.0	0.0	0.5	1715.0543427467346
110951.31324744574	42103.81226069038	149999.359375	-31.250338042553654	200.0	0.8	0.8	138111.31	0.0	138111.31	138111.31	200.0	1.0	1.0	10	91048.27790726547	45847.75934199531	153364.421875	-102.01870727539062	200.0	200000	200000	31062.201	23756.354	95109.04	-34642.254	31062.275	23757.002	94694.555	-33946.17	4.0056634	3.6097524	67.943886	-13.72642	-31131.322	767072.44	749059.0	16.337421461105347	0.0	0.0	0.72	1910.1583783626556
