test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
4234.366486632592	2228.5265958079326	8901.04173693696	-17.327621132316544	200.0	0.0	0.0	1114.861412031568	0.0	1114.861412031568	1114.861412031568	200.0	0.0	0.0	1	241.18381847957338	1125.676511479545	7851.760075410905	-97.44094207434446	200.0	20000	20000	22.101206	65.52495	949.295	-60.35691	22.10182	65.52166	954.22406	-61.762928	3.294916	7.3211308	196.57259	-13.85519	-22.158274	28.133833	28.47298	0.13001917338811203	0.0	0.0	0.0	179.43914675712585
16983.600613780018	408.18230774497204	18097.342130573932	16701.820826256368	200.0	0.0	0.0	16682.38310209965	0.0	16682.38310209965	16682.38310209965	200.0	0.0	0.0	2	3275.773995493133	3210.276998483435	17100.854545517795	-66.39915588534936	200.0	40000	40000	572.80457	689.2216	9528.68	-413.95416	572.8002	689.20276	9403.27	-413.00613	4.1804585	4.5462737	178.93036	-17.965576	-576.2542	519.229	541.3828	0.441152475007996	0.0	0.0	0.0	376.9739875793457
35131.22905294254	10583.962356538714	41064.707219225056	3721.56334623619	200.0	0.0	0.0	38558.88812654052	0.0	38558.88812654052	38558.88812654052	200.0	0.0	0.0	3	17245.590155568356	17307.817881930812	64120.681918144226	-42.81097605532551	200.0	60000	60000	2557.8936	3838.6956	31916.842	-1077.5773	2557.903	3838.7078	31847.65	-1130.7236	4.116391	4.285835	93.28441	-13.237513	-2570.6167	10358.674	10354.008	1.262880254226923	0.0	0.0	0.0	566.1540431976318
56868.55496187737	18994.14479898272	69923.97966760588	893.4776264618162	200.0	0.0	0.0	59520.356212137885	0.0	59520.356212137885	59520.356212137885	200.0	0.0	0.0	4	35997.56624610329	22082.781404306308	78463.27554550789	-17.710769815169947	200.0	80000	80000	8795.558	10472.843	51555.062	-3222.381	8795.432	10472.901	51533.96	-3597.8523	4.0503902	3.7643633	95.6711	-13.811285	-8845.04	96543.414	97814.24	4.781980752372742	0.0	0.0	0.0	756.2126474380493
39140.133485527345	26026.885543362365	73984.0363487669	322.01304810770955	200.0	0.4	0.4	17221.31700888876	0.0	17221.31700888876	17221.31700888876	200.0	0.0	0.0	5	50408.14080515703	23996.622865488618	87223.47817727062	-15.327831111131934	200.0	100000	100000	17444.86	15172.062	60235.332	-7210.2725	17444.543	15170.606	60306.254	-7556.47	4.0115857	3.366629	56.240658	-12.984064	-17462.803	320485.16	349194.34	8.363510894083976	0.0	0.0	0.0	947.1295650005341
61358.541557190954	23356.13702026025	84183.96955084435	18816.94408951714	200.0	0.0	0.0	84277.20703113376	0.0	84277.20703113376	84277.20703113376	200.0	0.0	0.0	6	61532.19942762023	27753.96192436583	107351.17817760131	889.7917392385071	200.0	120000	120000	24002.557	16075.578	65918.586	-9778.056	24002.438	16074.72	66066.64	-10487.336	4.0053606	3.0497687	73.74929	-13.968447	-24054.11	350135.72	368755.38	8.681650931835174	0.0	0.0	0.11	1137.0589005947113
85115.30314271514	11926.879522530635	103552.32668919908	68175.94933718115	200.0	0.7	0.7	79442.15929481183	0.0	79442.15929481183	79442.15929481183	200.0	1.0	1.0	7	77625.22578921402	41213.24415754147	181091.98881544336	52.8274068349291	200.0	140000	140000	29665.102	20907.6	107043.695	-10809.035	29664.887	20907.191	107352.19	-11105.002	4.0230947	3.3401723	89.35577	-13.504847	-29737.463	397695.72	414134.28	9.534754174613953	0.0	0.0	0.58	1325.595071554184
112117.22938999107	63333.240421559574	171010.32918482553	1043.5577272076462	200.0	0.9	0.9	152663.63720592513	0.0	152663.63720592513	152663.63720592513	200.0	1.0	1.0	8	89576.04809190198	56971.82148354137	184264.9292741779	-48.59494032691534	200.0	160000	160000	39977.426	32091.615	160814.25	-18603.762	39977.16	32091.068	163325.81	-14797.628	4.011804	3.1528563	86.87363	-12.956217	-40081.164	931141.25	962909.5	13.10451595287323	0.0	0.0	0.76	1513.6301469802856
138244.30947368193	33837.8768833363	175512.55290189065	58219.50966590605	200.0	0.9	0.9	174928.0363802596	0.0	174928.0363802596	174928.0363802596	200.0	1.0	1.0	9	93480.59183703143	63649.55976437611	212391.94808156553	-32.80456258801591	200.0	180000	180000	54766.117	44226.176	203847.62	-24126.666	54766.027	44224.184	204982.89	-29106.37	4.017727	3.1262732	86.98853	-12.625299	-54889.867	2207891.8	2305437.5	17.485704695892334	0.0	0.0	0.78	1701.0098333358765
34875.12963406773	68771.75048498016	172577.79330427453	115.99757951666679	200.0	0.2	0.2	78.08474199758918	0.0	78.08474199758918	78.08474199758918	200.0	0.0	0.0	10	86279.96803735405	62132.700900264565	210916.43290267614	-64.22791330946748	200.0	200000	200000	66585.08	51706.64	228665.9	-30286.857	66584.47	51701.67	231496.66	-29631.361	4.019082	3.2840478	77.47433	-15.685227	-66684.086	4136865.8	4450444.0	22.661398773574827	0.0	0.0	0.7	1888.700532913208
