test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-21.930432470832788	4.737172148085185	-16.349103413047906	-32.874867455591385	200.0	0.0	0.0	-19.03694684967759	0.0	-19.03694684967759	-19.03694684967759	200.0	0.0	0.0	1	-35.79319063050943	9.777365598560579	-22.153760405182773	-69.42046204057146	200.0	20000	20000	10.046208	6.6215277	21.200354	-8.4682	10.046284	6.6214156	21.197905	-8.680677	1.7447838	5.0698204	85.34911	-15.466447	-10.31989	0.018239005	0.018307693	0.10590256422083506	0.0	0.0	0.0	175.13070607185364
-22.095962886562273	4.036997659313481	-18.87306423993616	-33.5462504085476	200.0	0.0	0.0	-18.07066111638897	0.0	-18.07066111638897	-18.07066111638897	200.0	0.0	0.0	2	-25.025045552191823	8.58109933685536	-18.146220226423715	-88.3219745312344	200.0	40000	40000	-4.4805326	3.336325	8.5997305	-34.283848	-4.4806285	3.3361812	3.2805657	-34.453945	4.053446	4.817905	116.01036	-15.316908	4.4847693	0.021996325	0.022025406	0.0026158672165707687	0.0	0.0	0.0	365.07908868789673
-22.97821500365837	1.5716129199743925	-20.151706195591668	-25.436667260736527	200.0	0.0	0.0	-22.523248907643985	0.0	-22.523248907643985	-22.523248907643985	200.0	0.0	0.0	3	-25.768654093385436	9.253910312170849	-17.720433706067542	-84.03151262601261	200.0	60000	60000	-8.905776	3.1673405	-2.96729	-44.39156	-8.905774	3.1670387	-2.887617	-44.385487	3.9952946	4.935331	96.04292	-13.93612	8.919635	0.029045837	0.03016803	0.0027539939382113516	0.0	0.0	0.0	549.325886964798
-19.149299837083177	2.168752403131886	-15.580760857990711	-22.94140166361233	200.0	0.0	0.0	-15.10846548908878	0.0	-15.10846548908878	-15.10846548908878	200.0	0.0	0.0	4	-24.997666146614087	6.5123309371699145	-17.78797628018711	-55.57351562985031	200.0	80000	80000	-10.542924	3.2017114	-7.1082406	-48.829437	-10.542952	3.201398	-7.164979	-49.944813	4.024655	5.271135	124.7056	-14.409823	10.557491	0.034160748	0.035112765	0.0025132596797309815	0.0	0.0	0.0	735.227032661438
-18.73773042507232	1.6676123171226962	-15.951691042469717	-21.63981840972227	200.0	0.0	0.0	-19.38363872029357	0.0	-19.38363872029357	-19.38363872029357	200.0	0.0	0.0	5	-26.73743255665323	12.643853145192399	-16.951342485661115	-111.83114420936356	200.0	100000	100000	-11.20807	3.2674394	11.597896	-49.26373	-11.208063	3.2668145	4.1802483	-50.8241	3.9960902	5.6319675	128.96706	-15.279279	11.219592	0.04116748	0.043601304	0.0025188598590553737	0.0	0.0	0.0	919.6806352138519
-21.049040143624065	1.3805707411335182	-19.184610902949274	-24.44476750382783	200.0	0.0	0.0	-20.271815781060944	0.0	-20.271815781060944	-20.271815781060944	200.0	0.0	0.0	6	-24.959337644133484	8.56169424133951	-17.549645734988573	-68.73334450341997	200.0	120000	120000	-11.283256	3.1087935	4.602597	-53.959167	-11.283265	3.1085024	5.0879693	-52.67991	4.0013256	5.6934295	113.7669	-13.432816	11.287912	0.03220501	0.033241864	0.0022542296898551287	0.0	0.0	0.0	1103.750833272934
-24.38611369963365	2.5157402837364025	-21.100103020983678	-29.21750068357705	200.0	0.0	0.0	-22.089165125905115	0.0	-22.089165125905115	-22.089165125905115	200.0	0.0	0.0	7	-24.27571323736537	8.191201402812977	-18.04808634168969	-75.26403128314219	200.0	140000	140000	-11.168968	3.013713	7.840607	-50.821278	-11.168995	3.0135243	8.943078	-51.337353	4.0122285	5.6905885	129.25226	-14.021942	11.170653	0.03146868	0.03191363	0.002251207975205034	0.0	0.0	0.0	1287.573976278305
-17.426141165453686	0.9463683596026711	-16.255171545257603	-18.742496871811554	200.0	0.0	0.0	-16.82741248416548	0.0	-16.82741248416548	-16.82741248416548	200.0	0.0	0.0	8	-26.111293902526715	9.89334516869745	-16.069226788835348	-71.05122466774834	200.0	160000	160000	-11.0116825	3.1081908	20.967	-60.92027	-11.011669	3.1081932	21.910477	-61.43443	3.9910505	5.4272814	107.82973	-15.077246	11.006812	0.0338644	0.034438774	0.0022997623393777758	0.0	0.0	0.0	1470.7454543113708
-20.552629910715275	1.7851739591533378	-17.990071483037255	-24.19906199708763	200.0	0.0	0.0	-20.77847595340593	0.0	-20.77847595340593	-20.77847595340593	200.0	0.0	0.0	9	-24.979851516220897	8.91218606809059	-16.693053712940365	-89.32708524164568	200.0	180000	180000	-10.855695	2.9651642	12.950956	-62.378407	-10.85567	2.9650078	13.0616665	-62.65274	4.0009995	5.4505863	105.05321	-15.532177	10.846859	0.029521387	0.03047334	0.0020870084955822675	0.0	0.0	0.0	1654.1453251838684
-69.9759192512135	27.079441098392042	-28.38850321861221	-112.91681045533358	200.0	0.0	0.0	-25.9266978846492	0.0	-25.9266978846492	-25.9266978846492	200.0	0.0	0.0	10	-16.159984163556526	227.48962705343885	2230.466796875	-156.04052070638232	200.0	200000	200000	-10.354896	3.2548742	273.8268	-70.769714	-10.354884	3.2384894	577.84607	-68.59309	4.4994674	6.4820414	163.75177	-14.159451	10.311179	0.4346367	0.5233089	0.00555524006060441	0.0	0.0	0.0	1836.6528673171997
