test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-66.27022951057833	8.333515613405673	-53.56095702024537	-77.19768913020685	200.0	0.0	0.0	-67.69609901661877	0.0	-67.69609901661877	-67.69609901661877	200.0	0.0	0.0	1	1371.3802612949275	5763.638212969249	38096.13490493653	-64.21035348310784	200.0	20000	20000	111.92046	297.84134	7707.691	-107.48846	111.9152	297.81613	7663.4	-104.553444	3.2913756	5.172328	216.06296	-14.592235	-113.71279	101.65594	110.68755	0.25258012329806623	0.0	0.0	0.0	176.70357489585876
-42.84952447617003	31.311032921139596	45.96063374246184	-63.2974335922542	200.0	0.1	0.1	-57.32910326101519	0.0	-57.32910326101519	-57.32910326101519	200.0	0.0	0.0	2	7833.934033628686	25738.59663388291	176535.57655556456	-98.80145335844935	200.0	40000	40000	1662.382	3627.8489	34438.098	-2668.9263	1662.4204	3627.8005	34392.164	-2648.1418	4.193384	5.6856627	162.11682	-12.615132	-1684.962	27620.057	27605.658	1.7199029321819543	0.0	0.0	0.08	372.68850326538086
55.78961727531307	252.19190520646944	812.3458101530089	-31.16070047053958	200.0	0.1	0.1	2791.190266744635	0.0	2791.190266744635	2791.190266744635	200.0	0.0	0.0	3	17180.014792335307	32651.857303364966	145575.31858378462	-54.792697968719004	200.0	60000	60000	7760.5903	10761.542	100347.97	-3252.1187	7760.613	10761.781	100573.875	-3055.1243	4.048345	4.6232305	143.55211	-13.354416	-7833.0576	381169.1	378765.97	5.81374662232399	0.0	0.0	0.3	562.7780866622925
104511.90818675232	7155.450536922387	115973.83337944001	92792.91185471464	200.0	1.0	1.0	108277.0096282367	0.0	108277.0096282367	108277.0096282367	200.0	1.0	1.0	4	47024.15254052164	53488.02962222006	170579.21518217932	-42.04722507304945	200.0	80000	80000	17681.615	22783.79	166838.7	-3793.5447	17681.746	22784.127	166960.44	-4113.093	4.0225787	4.296501	83.26797	-13.344123	-17801.105	1445395.9	1430417.6	11.35190908677578	0.0	0.0	0.51	753.3337152004242
76626.09268571933	60050.60396448672	162941.27624078954	10912.516680921974	200.0	0.6	0.6	14374.713892830134	0.0	14374.713892830134	14374.713892830134	200.0	0.0	0.0	5	84965.27473951006	56972.04050437145	171127.1321501115	-39.688397937709624	200.0	100000	100000	38511.523	43432.42	222863.02	-6911.5464	38511.844	43432.652	223614.94	-6619.282	4.011394	3.9792273	43.858086	-13.461208	-38699.17	3017825.5	2986439.5	18.70368129787445	0.0	0.0	0.74	945.3607280254364
114996.99282185789	48359.73843195876	163691.81814380974	13808.46433654611	200.0	1.0	1.0	68216.7309498286	0.0	68216.7309498286	68216.7309498286	200.0	1.0	1.0	6	96576.90469142744	59946.133585118616	172232.50617770187	-52.892524056865085	200.0	120000	120000	62170.637	57816.297	238321.08	-15767.36	62170.56	57817.316	238636.83	-16196.346	4.008536	3.6025274	55.03421	-13.712853	-62393.484	4286228.5	4244948.0	28.116148903369904	0.0	0.0	0.79	1136.843311548233
97525.2088155024	48896.791618300784	157325.13120326298	6772.315320796973	200.0	0.8	0.8	160803.60027255953	0.0	160803.60027255953	160803.60027255953	200.0	1.0	1.0	7	86356.68148893579	60733.08582029198	177181.20197857893	-61.09233142650471	200.0	140000	140000	78291.586	60623.586	241825.78	-12667.871	78291.695	60623.78	241418.12	-12300.052	3.9980078	3.4305341	46.76326	-12.729873	-78437.8	3049381.5	3037697.0	28.297576463127136	0.0	0.0	0.77	1326.784732580185
124065.66384338113	23760.743392714932	155152.81755850685	77530.9773630509	200.0	1.0	1.0	125816.87725092303	0.0	125816.87725092303	125816.87725092303	200.0	1.0	1.0	8	100535.49214304064	55164.04766685139	186998.43807621452	-75.18503002404343	200.0	160000	160000	82718.625	60768.754	241160.36	-11130.085	82718.8	60769.35	241185.69	-10163.577	3.997944	3.4245002	60.570053	-13.14108	-82827.22	3665741.5	3618984.2	27.078890051174163	0.0	0.0	0.8	1516.0440430641174
85695.25252484376	58434.55105054867	155265.5941405832	724.1586979385881	200.0	0.7	0.7	2068.9213646137296	0.0	2068.9213646137296	2068.9213646137296	200.0	0.0	0.0	9	108913.77291847407	51388.074639935294	187828.94460979733	-52.345522856983514	200.0	180000	180000	85967.34	63860.582	241563.69	-18642.705	85967.2	63860.723	238384.36	-17651.016	4.006601	3.4336698	65.094955	-14.34264	-86049.91	3976921.5	3955554.8	26.997410417366027	0.0	0.0	0.87	1705.9573950767517
134325.27678733895	32083.97361754369	175213.12940314756	65857.51664391381	200.0	1.0	1.0	173436.96806187957	0.0	173436.96806187957	173436.96806187957	200.0	1.0	1.0	10	110204.12447141031	48771.17502070321	174739.1151658616	-41.528600025485765	200.0	200000	200000	89932.99	65492.13	241739.48	-20865.252	89933.12	65492.543	242461.98	-19018.674	3.9958355	3.4146366	63.691845	-13.074635	-90001.23	4571939.0	4523820.5	27.894990823841095	0.0	0.0	0.91	1896.1571533679962
