test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-79.37095730802257	2.5502874586477864	-75.47380479456655	-83.16006239789884	200.0	0.0	0.0	-81.24327625267648	0.0	-81.24327625267648	-81.24327625267648	200.0	0.0	0.0	1	152.64551705679224	1495.8822608233183	14526.561007736549	-120.80013309886439	200.0	20000	20000	17.055693	55.49135	1746.8809	-48.39429	17.057064	55.483253	1723.8344	-54.95421	8.674768	23.852	863.34485	-12.725056	-18.174131	30.204391	30.59833	0.11208895587822496	0.0	0.0	0.0	165.91377639770508
18299.309611531666	36278.84039142169	93040.01875144865	-17.734311220819126	200.0	0.0	0.0	468.96827994451155	0.0	468.96827994451155	468.96827994451155	200.0	0.0	0.0	2	21105.80189928866	24218.730372848695	85261.71211229582	-100.78933152519942	200.0	40000	40000	2045.9731	3125.455	19768.074	-684.58997	2045.9843	3125.436	19795.219	-719.17456	5.5174623	6.5609574	247.27621	-16.113358	-2096.316	9829.575	9810.786	2.183301528522745	0.0	0.0	0.0	355.4847180843353
37068.01767219936	38243.444817686854	91968.17229811703	-22.105307595555118	200.0	0.2	0.2	19097.422923393016	0.0	19097.422923393016	19097.422923393016	200.0	1.0	1.0	3	48009.00257220022	36804.36810868706	149489.92585228724	-20.384952674265346	200.0	60000	60000	10641.034	7579.703	55314.73	-3246.0552	10640.974	7579.845	55861.07	-3400.551	4.0208917	3.6110885	67.12509	-14.238629	-10707.419	87060.055	86272.97	5.006519881379604	0.0	0.0	0.03	539.7555575370789
120296.71307057398	16785.60756630322	154576.18783507837	94931.19036031846	200.0	0.3	0.3	140275.7516072121	0.0	140275.7516072121	140275.7516072121	200.0	0.0	0.0	4	97764.98647766541	53657.20533134035	234016.35071638078	-27.151861459039715	200.0	80000	80000	23541.281	16068.296	86680.13	-9492.471	23541.205	16068.27	87416.77	-6816.066	4.017828	3.3397393	67.36034	-16.214653	-23659.527	364818.2	363585.6	11.446063950181008	0.0	0.0	0.24	723.7277419567108
121795.0486377341	56700.23766234865	193561.8966914852	53734.808777269456	200.0	0.4	0.4	189920.14903140816	0.0	189920.14903140816	189920.14903140816	200.0	1.0	1.0	5	122853.95821784981	56620.52789772894	256792.41201422727	-24.388020461957392	200.0	100000	100000	41345.867	23770.691	129042.664	-10760.517	41345.902	23770.438	129075.2	-10615.049	4.004669	3.2789032	80.04086	-12.697975	-41465.258	792332.25	799025.06	14.794161491394043	0.0	0.0	0.55	908.6615421772003
195194.95542399242	63941.22637240743	268928.1398127148	31411.667313174803	200.0	1.0	1.0	187502.5173119348	0.0	187502.5173119348	187502.5173119348	200.0	1.0	1.0	6	130476.5454620591	52733.948525499756	233080.96873515222	-63.8927029228844	200.0	120000	120000	55471.68	27977.686	150943.69	-8038.881	55471.72	27977.066	151200.06	-6484.77	3.9985368	3.109483	91.68269	-16.805815	-55590.594	949824.1	965646.6	16.074382642889024	0.0	0.0	0.74	1094.2768332958221
175379.17553722725	34701.298948200645	236284.99647670446	124786.9077406997	200.0	0.8	0.8	187422.21833552775	0.0	187422.21833552775	187422.21833552775	200.0	1.0	1.0	7	149675.24995387346	57230.564557370024	274956.6623262344	-16.66374530687823	200.0	140000	140000	67079.27	30191.355	158084.16	-6724.793	67079.266	30190.93	158033.56	-6664.3643	4.002913	2.954191	46.75912	-12.212956	-67216.94	1099759.9	1107201.1	17.003145422649382	0.0	0.0	0.77	1279.7510027885437
85777.64974857247	30798.001136777846	136051.2991637765	41101.90469535876	200.0	0.5	0.5	123733.04254070591	0.0	123733.04254070591	123733.04254070591	200.0	1.0	1.0	8	161707.2877947264	53218.78162389803	289352.5203352592	15522.013020343267	200.0	160000	160000	75333.54	31157.016	182527.56	-7595.5933	75333.45	31156.383	182026.58	-7716.0254	3.9953816	2.9333096	52.167908	-13.266283	-75450.1	1141523.2	1158954.8	16.892230767393112	0.0	0.0	0.8	1465.3813261985779
173763.68052232492	40972.73514401218	233741.0915885723	84013.88010226966	200.0	0.9	0.9	171722.50631521805	0.0	171722.50631521805	171722.50631521805	200.0	1.0	1.0	9	166464.50471380164	60091.29659243071	302234.0344995458	-15.52299947999253	200.0	180000	180000	80557.26	34863.184	212520.97	-6049.826	80557.17	34862.316	211311.3	-5738.199	4.0000553	2.8654907	47.286148	-11.858471	-80607.86	1434244.4	1466266.9	16.617442782020568	0.0	0.0	0.79	1649.5350184440613
173175.43096761228	34542.69691104737	236955.41350312543	102456.8791631464	200.0	1.0	1.0	149145.61212101512	0.0	149145.61212101512	149145.61212101512	200.0	0.0	0.0	10	147894.17466745983	64639.49401235481	297050.2345206189	224.68937066570385	200.0	200000	200000	85121.89	39377.316	216759.89	-9714.125	85121.86	39377.008	216774.62	-9242.076	3.9994898	2.9489717	78.743576	-14.167094	-85167.24	2247200.2	2267553.5	19.32337366089821	0.0	0.0	0.77	1833.3858456611633
