test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-43.96198769390555	4.385286184190738	-37.04171399590581	-53.71795380375771	200.0	0.0	0.0	-42.27440802613624	0.0	-42.27440802613624	-42.27440802613624	200.0	0.0	0.0	1	-27.154308855948408	24.88898388064342	191.72169494628906	-56.353080005069415	200.0	20000	20000	11.947567	5.3579197	123.39176	-13.199948	11.947531	5.357535	125.38446	-11.969637	2.2256038	5.487088	117.90442	-12.078821	-12.239452	0.055615406	0.05843695	0.10935597617481835	0.0	0.0	0.0	173.19794082641602
-27.213937713934104	8.84438050633773	-18.46579360961914	-45.19898341385104	200.0	0.0	0.0	-21.616995035461283	0.0	-21.616995035461283	-21.616995035461283	200.0	0.0	0.0	2	-41.063097110916075	19.755323978680497	54.80289077758789	-106.265363974672	200.0	40000	40000	-3.5976262	4.913476	236.06139	-32.701366	-3.5966907	4.9225483	234.41565	-34.559383	4.2659535	7.5548005	234.02591	-13.055385	3.528521	0.36177707	0.32229316	0.012500681648449972	0.0	0.0	0.01	363.7265567779541
-31.25950110390549	5.401133799734262	-18.98471450805664	-37.49483051935632	200.0	0.0	0.0	-36.9017421316065	0.0	-36.9017421316065	-36.9017421316065	200.0	0.0	0.0	3	-34.60020523144186	33.63966115361175	239.85958862304688	-104.09914084955167	200.0	60000	60000	-7.804035	5.4061193	259.60593	-38.220665	-7.805151	5.4067264	226.79144	-37.100098	4.0072002	5.792195	119.250374	-13.884681	7.6571584	0.38025212	0.3591822	0.013804850549111142	0.0	0.0	0.01	548.657972574234
-52.75741731443977	23.126897226792252	-10.184357643127441	-77.68740117745585	200.0	0.0	0.0	-30.919705489485576	0.0	-30.919705489485576	-30.919705489485576	200.0	0.0	0.0	4	93.684724719412	1095.932047650719	10055.8466796875	-126.76014741044006	200.0	80000	80000	-5.754665	186.5614	10502.877	-120.786354	-5.7628155	186.71927	9553.546	-135.46239	4.724239	6.6908345	119.00589	-15.372723	3.1087236	543.8481	493.94644	0.10125216833553277	0.0	0.0	0.0	732.7527413368225
-18.28522747828788	7.902456394583614	-8.230398178100586	-33.58626442278965	200.0	0.0	0.0	-17.954441	0.0	-17.954441	-17.954441	200.0	0.0	0.0	5	-5.55013125887224	404.77656542991804	4007.334228515625	-103.39006892413212	200.0	100000	100000	348.54584	855.47437	10820.595	-892.8419	348.54285	855.4261	10711.564	-895.1644	4.0475426	6.092744	135.54184	-13.912716	-359.9449	1755.3894	1772.5225	0.3923200649164617	0.0	0.0	0.06	917.1865155696869
-39.177655671807166	19.48394046316632	-20.66822844140156	-71.35250724879658	200.0	0.0	0.0	-46.12862790079613	0.0	-46.12862790079613	-46.12862790079613	200.0	0.0	0.0	6	714.196236074507	3194.962673859699	23178.794921875	-71.43199812827241	200.0	120000	120000	991.4628	939.8936	10947.881	-2035.9781	991.467	939.91113	10874.872	-1979.3185	3.9835815	4.963542	132.38852	-14.303569	-999.8077	1644.4061	1610.4727	0.5652403747811914	0.0	0.0	0.01	1102.1633145809174
-22.37148613404891	2.1905481302475507	-18.327261486950896	-26.446864090045047	200.0	0.0	0.0	-21.83485010343856	0.0	-21.83485010343856	-21.83485010343856	200.0	0.0	0.0	7	708.6347992985116	2799.0611328512277	16296.08203125	-90.41293706558774	200.0	140000	140000	591.1851	963.03467	15463.384	-2452.9634	591.17865	962.9208	15384.021	-2518.0999	4.118992	5.9730906	124.59457	-15.900019	-598.9131	5966.659	6054.014	0.6757406338512898	0.0	0.0	0.0	1285.9164159297943
30404.615	16932.625	51737.863	0.61319625	200.0	0.0	0.0	31687.037	0.0	31687.037	31687.037	200.0	0.0	0.0	8	6756.618275609228	11356.546908552617	64542.07421875	-47.621009826660156	200.0	160000	160000	1155.482	1946.853	17593.426	-3526.0615	1155.4911	1946.8362	17290.064	-3559.6262	4.029635	4.5865374	89.87765	-15.605516	-1179.4192	13185.176	13175.614	1.293273212748766	0.0	0.0	0.0	1475.8158504962921
-8.67970471605965	1.573729468188043	-6.353086948394775	-11.506045363874096	200.0	0.0	0.0	-7.6411777	0.0	-7.6411777	-7.6411777	200.0	0.0	0.0	9	22158.268	17183.887	66607.08	-37.051445	200.0	180000	180000	3587.2004	4386.889	28713.492	-8967.798	3587.186	4386.916	28522.596	-8918.378	4.040175	4.1342764	64.969986	-15.561958	-3643.1624	40784.49	40702.023	2.7329961766183377	0.0	0.0	0.02	1666.262223482132
13841.888	21491.03	59707.156	-11.463462	200.0	0.0	0.0	1275.5626	0.0	1275.5626	1275.5626	200.0	0.0	0.0	10	33849.984	21825.111	93602.37	-4.661794	200.0	200000	200000	8195.6	7465.5	37007.203	-15434.792	8195.519	7465.503	37029.68	-15896.732	4.0144506	3.8108344	60.29849	-18.16429	-8294.007	98768.91	99373.77	4.873567147302627	0.0	0.0	0.14	1855.3024306297302
