test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-68.42688047960138	3.8367696889173426	-61.61667456248477	-74.7617015671263	200.0	0.0	0.0	-65.71297632304484	0.0	-65.71297632304484	-65.71297632304484	200.0	0.0	0.0	1	-23.63301519301739	243.14200443628803	2170.47152172936	-84.15706278790698	200.0	20000	20000	1254.8038	1765.7285	6380.2075	-27.499756	1254.7964	1765.7374	6563.469	-25.143023	3.4996936	5.883778	96.96346	-14.049968	-1280.496	1344.4355	1331.9443	0.7775251951131381	0.0	0.0	0.0	190.383131980896
-135.07625274349647	4.54270560642783	-126.53180099022084	-144.43602573741674	200.0	0.0	0.0	-134.40564733184345	0.0	-134.40564733184345	-134.40564733184345	200.0	0.0	0.0	2	11371.491970370555	32872.83804933178	139990.8859824255	-79.85037726660453	200.0	40000	40000	2724.1387	2319.0771	39563.14	-195.35223	2724.1626	2319.062	38875.926	-221.7817	4.307707	4.6166534	112.02046	-15.721148	-2735.7346	5768.002	5660.16	0.44959880629852417	0.0	0.0	0.06	407.624653339386
75223.87116918886	44137.90490935334	140148.1349811469	1205.654009895215	200.0	0.4	0.4	97717.87395856758	0.0	97717.87395856758	97717.87395856758	200.0	1.0	1.0	3	25231.629350135747	41199.63349531932	178015.97458131937	-57.49177970247922	200.0	60000	60000	7182.8726	9989.293	74174.12	-806.85114	7182.8057	9989.604	73673.63	-916.4476	4.0818553	5.2510715	147.39052	-14.647707	-7234.9634	88043.24	84780.35	2.845697638386488	0.0	0.0	0.07	617.829686164856
93000.79973248197	48006.05703169183	165436.81633526363	35937.60653112582	200.0	0.5	0.5	120105.60645780938	0.0	120105.60645780938	120105.60645780938	200.0	0.0	0.0	4	72291.45411155483	51704.18826800682	158185.47677491998	-17.02539108386016	200.0	80000	80000	17426.34	20341.824	87904.586	-3695.7256	17426.262	20342.2	88008.41	-3690.0972	4.0345426	4.2750435	98.87886	-13.360573	-17537.828	393079.16	387293.4	7.31452724493742	0.0	0.0	0.31	824.2732594013214
150185.75569724868	23468.808628633353	196561.7086296045	115219.8115842978	200.0	0.8	0.8	137533.6712345438	0.0	137533.6712345438	137533.6712345438	200.0	1.0	1.0	5	128808.00599580648	53188.432007839416	258204.58111376656	6325.94949512404	200.0	100000	100000	32285.5	26428.736	122113.6	-10238.145	32285.488	26429.033	121800.35	-10789.957	4.0049696	3.6746283	75.78697	-13.099159	-32480.332	548824.9	543232.1	11.618285846471787	0.0	0.0	0.59	1030.9552223682404
166568.6411056407	57361.26045790213	264286.78780765366	33396.4547678613	200.0	0.6	0.6	183363.18768493697	0.0	183363.18768493697	183363.18768493697	200.0	1.0	1.0	6	149930.69017600064	56200.42538401885	298069.55386063084	10414.25929442496	200.0	120000	120000	47220.805	31112.016	165091.2	-14450.131	47220.94	31111.965	164431.4	-15031.079	4.0015235	3.346603	71.637665	-14.942817	-47399.81	593488.2	591747.44	13.373724699926376	0.0	0.0	0.72	1239.1092262268066
177833.07701984298	32196.882183027607	240382.97873713792	137432.71513984227	200.0	0.9	0.9	197054.98435463634	0.0	197054.98435463634	197054.98435463634	200.0	1.0	1.0	7	158326.32540383772	66500.8160896668	283887.3134307314	1925.2748867676185	200.0	140000	140000	60501.473	36472.11	180257.03	-8198.436	60501.484	36472.22	181009.81	-8431.607	4.0040784	2.9908373	79.81848	-11.716942	-60675.086	849723.5	844614.56	15.03008182220459	0.0	0.0	0.86	1447.8757948875427
62917.540197421375	79015.9478705882	295373.77383058757	21931.988715134816	200.0	0.7	0.7	158063.11039897444	0.0	158063.11039897444	158063.11039897444	200.0	1.0	1.0	8	145227.53661953754	68951.1588101982	295068.74858506554	7028.800827840559	200.0	160000	160000	72683.62	40348.54	210761.17	-14543.066	72683.41	40349.24	211344.58	-16971.281	4.000023	2.9421155	59.836952	-14.058123	-72887.266	1276132.5	1262944.4	17.841949652051927	0.0	0.0	0.77	1652.600551366806
213787.55501259357	50432.875125388375	289049.9877901031	106905.21609747197	200.0	1.0	1.0	159738.52615891796	0.0	159738.52615891796	159738.52615891796	200.0	1.0	1.0	9	149780.45545235815	66371.69469083846	285813.4857640567	11525.618993356955	200.0	180000	180000	79988.74	42475.793	229121.67	-16384.932	79988.67	42476.08	228862.03	-18177.84	4.0017815	2.943186	65.93625	-13.175827	-80122.6	1856296.1	1859171.1	17.861191492938996	0.0	0.0	0.79	1855.6862480640411
135890.92985345545	42767.185378619	210502.34458852667	66900.4358383838	200.0	0.5	0.5	58163.4229837108	0.0	58163.4229837108	58163.4229837108	200.0	0.0	0.0	10	160892.13804760296	69376.296521064	297101.67516306415	10338.937476474826	200.0	200000	200000	85326.71	45445.484	231062.97	-20065.26	85326.71	45444.89	230329.14	-19944.656	4.002011	3.0664258	63.986237	-11.848658	-85449.22	2465209.8	2490527.0	19.719580068397523	0.0	0.0	0.78	2058.8200557231903
