test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
3892.8239037947665	2289.616621933997	6806.572475111602	281.19069872398416	200.0	0.0	0.0	1018.9423637338309	0.0	1018.9423637338309	1018.9423637338309	200.0	0.0	0.0	1	326.71057026554536	1299.4938602413506	7948.341495810352	-74.1382142426019	200.0	20000	20000	39.361565	66.133514	1395.2524	-51.264168	39.362495	66.15273	1401.7029	-53.818443	3.1383393	7.9608436	205.18625	-14.567414	-39.816715	18.71299	17.235039	0.1320393143904175	0.0	0.0	0.0	175.7816948890686
-80.24334830880707	10.701958658720347	-62.41048420161511	-93.03393967799414	200.0	0.0	0.0	-74.919815563499	0.0	-74.919815563499	-74.919815563499	200.0	0.0	0.0	2	12160.10824219697	23580.014118963383	122175.0598849273	-49.20146609257407	200.0	40000	40000	1021.834	2712.2104	36871.562	-1075.9855	1021.8607	2712.2373	36918.53	-1114.6567	4.4194045	5.216675	137.72617	-13.194103	-1024.126	6612.0024	6395.382	0.7860174178294838	0.0	0.0	0.04	371.1928906440735
93983.31324918287	15292.845995292291	115760.3917241906	69125.96835906037	200.0	0.8	0.8	102966.86735656204	0.0	102966.86735656204	102966.86735656204	200.0	1.0	1.0	3	48574.66767794505	38020.951301151414	117943.18081213748	-31.6370153079581	200.0	60000	60000	8558.911	14757.745	83540.75	-3524.0525	8558.977	14757.658	83436.22	-3469.5312	4.090754	4.4842668	90.18758	-13.213123	-8605.896	130569.19	130657.664	5.023548903858662	0.0	0.0	0.19	562.4433927536011
39470.578565714604	31684.621434064156	70453.71599309267	-21.831698655889298	200.0	0.0	0.0	-16.134418940996778	0.0	-16.134418940996778	-16.134418940996778	200.0	0.0	0.0	4	77229.97308414227	36781.648422187485	124651.2276986757	-33.006778277186655	200.0	80000	80000	24953.477	28128.549	115118.2	-6922.519	24953.363	28128.447	114962.555	-6914.244	4.0223126	3.7981098	80.362045	-14.198437	-25067.373	341169.25	343952.28	11.096195814037323	0.0	0.0	0.65	754.5650038719177
55699.80766396017	47022.61717775751	120225.90442713781	-22.915450297525602	200.0	0.5	0.5	59706.66088287338	0.0	59706.66088287338	59706.66088287338	200.0	0.0	0.0	5	82418.58376059144	39990.60712680751	144028.3758653659	-34.64098998194446	200.0	100000	100000	40841.145	36675.914	152059.36	-10936.129	40841.266	36675.29	152085.61	-11076.187	4.0025535	3.1496959	57.103046	-13.144324	-40979.047	632968.1	644788.56	14.986796720170975	0.0	0.0	0.71	946.0792653560638
-74.72315290061245	13.241715349570457	-52.62019349774797	-91.10252614151607	200.0	0.0	0.0	-54.1478649052907	0.0	-54.1478649052907	-54.1478649052907	200.0	0.0	0.0	6	85352.39965038239	40981.07382594964	145533.55502692875	-33.41278035756395	200.0	120000	120000	56110.855	44321.504	168320.1	-14498.937	56110.9	44321.285	167635.44	-14004.74	4.00221	3.0174367	71.55339	-12.650742	-56257.934	935386.94	936658.94	15.308776631116867	0.0	0.0	0.76	1137.2891216278076
106318.62094160049	21059.635387501025	131873.8403560928	57535.592249981884	200.0	0.9	0.9	129176.08847356931	0.0	129176.08847356931	129176.08847356931	200.0	1.0	1.0	7	81387.46752439029	51521.00825020686	156875.61582502842	-41.69081449963329	200.0	140000	140000	65830.68	49109.355	187403.12	-19684.793	65830.83	49108.625	186879.0	-19550.22	3.995644	3.275987	68.27673	-13.354748	-65975.7	1370679.6	1383628.8	16.076313886022568	0.0	0.0	0.76	1328.4546542167664
90407.24283703987	10441.433482584247	105727.31899009991	74386.68115359287	200.0	1.0	1.0	83200.15676287311	0.0	83200.15676287311	83200.15676287311	200.0	1.0	1.0	8	97938.95741865918	42570.41252650071	162207.71449193804	16.9572189609219	200.0	160000	160000	75013.86	54612.965	193135.56	-17496.506	75014.04	54612.35	193571.58	-17414.135	4.017805	3.3505867	56.691624	-13.527609	-75156.21	1392944.0	1401971.9	17.092364863443375	0.0	0.0	0.83	1519.5850245952606
75218.56601849823	72463.12562904869	172549.789888342	-23.10794466872731	200.0	0.6	0.6	164447.7294213688	0.0	164447.7294213688	164447.7294213688	200.0	1.0	1.0	9	106449.67335327985	48764.351966207214	180658.97234548265	136.72928432371287	200.0	180000	180000	83195.45	56238.957	207666.52	-69727.56	83195.61	56238.902	204640.86	-71262.195	4.003492	3.4441588	80.556656	-13.3590555	-83331.51	1585090.2	1568551.1	18.22412882475853	0.0	0.0	0.85	1710.5467855930328
145868.99050760985	27348.86643542608	161830.32130309482	68862.69317444536	200.0	1.0	1.0	164015.79262316655	0.0	164015.79262316655	164015.79262316655	200.0	1.0	1.0	10	109256.29314634018	47105.47292302468	173314.67841431138	-47.40320035111774	200.0	200000	200000	90315.03	58584.91	217339.7	-83206.055	90315.016	58584.953	217097.55	-73380.39	4.009162	3.6537514	78.434944	-16.278078	-90459.82	1664058.4	1645617.8	20.043583047962187	0.0	0.0	0.84	1900.8995893001556
