test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-26.126047676123797	2.5269658678289244	-23.149822966483786	-29.992239521300885	200.0	0.0	0.0	-20.932700167966534	0.0	-20.932700167966534	-20.932700167966534	200.0	0.0	0.0	1	-36.63932863181049	11.030824650069029	-18.25618327871102	-68.40199187325287	200.0	20000	20000	8.789511	6.633166	20.69854	-16.741661	8.789197	6.633366	20.747946	-16.42781	1.7480545	5.1855164	94.01334	-11.8795395	-9.059284	0.018552369	0.020432824	0.10575956208052077	0.0	0.0	0.0	172.9361927509308
-27.88726651663658	8.642459329661099	-19.377374771832514	-51.63864002626446	200.0	0.0	0.0	-43.365896965407835	0.0	-43.365896965407835	-43.365896965407835	200.0	0.0	0.0	2	-32.57295486803643	12.810395867545777	-19.939297461325086	-115.42601764844625	200.0	40000	40000	-6.098891	4.0200996	1.5754696	-47.143616	-6.098904	4.0205507	1.2321758	-45.400833	4.1047297	6.3185115	123.92513	-14.167549	6.1145782	0.029035926	0.026791096	0.0019040479535295163	0.0	0.0	0.0	365.19768381118774
-24.180992464663554	1.8488450630831186	-21.61763472286695	-28.142610839925098	200.0	0.0	0.0	-25.63109573388022	0.0	-25.63109573388022	-25.63109573388022	200.0	0.0	0.0	3	-27.20679837462887	5.5426858681835185	-16.65974760505291	-44.486335147795586	200.0	60000	60000	-11.576131	3.4252582	-7.0702925	-49.98301	-11.576136	3.4252298	-7.2086077	-48.22988	4.007393	5.439996	109.46282	-15.003741	11.594954	0.03536023	0.035593644	0.0024628663522948046	0.0	0.0	0.0	548.0711588859558
-16.645260911149997	0.7792830909566799	-15.591780526863372	-17.963717587155127	200.0	0.0	0.0	-18.140691102690024	0.0	-18.140691102690024	-18.140691102690024	200.0	0.0	0.0	4	-24.42667836145834	9.21070854739339	-17.757166479112307	-74.33815131261775	200.0	80000	80000	-12.279507	3.314212	-9.386937	-50.44922	-12.279498	3.3140903	-9.455727	-49.77734	3.9840949	4.6426167	110.59709	-15.127244	12.282988	0.03080965	0.031390626	0.002635014607675839	0.0	0.0	0.0	730.8311877250671
-17.80394694250209	1.1253590707166232	-16.38177974842994	-19.72703633907119	200.0	0.0	0.0	-18.068652794639718	0.0	-18.068652794639718	-18.068652794639718	200.0	0.0	0.0	5	-21.877309051074565	5.639687895005916	-15.840183239730147	-53.12218636510675	200.0	100000	100000	-11.7766	3.2280512	-9.2410145	-49.61958	-11.776605	3.22801	-9.226267	-49.373837	4.027497	4.7130413	116.03883	-13.888505	11.781471	0.031769305	0.03193251	0.0024997386084636675	0.0	0.0	0.0	913.6799745559692
-17.262602852280217	0.944243734443239	-16.252243851319854	-19.60759514875426	200.0	0.0	0.0	-20.173600284704065	0.0	-20.173600284704065	-20.173600284704065	200.0	0.0	0.0	6	-21.751285769747827	6.208905925119251	-16.517623594348446	-68.65085066737443	200.0	120000	120000	-11.296653	3.130407	-8.486567	-51.13302	-11.296661	3.1304004	-8.800981	-50.847477	3.9708762	4.601778	123.72955	-13.492157	11.300245	0.030413587	0.030352313	0.002459826259093825	0.0	0.0	0.0	1095.5320763587952
-18.007991673538385	0.5632171644043741	-17.31931417596606	-18.86911989899834	200.0	0.0	0.0	-16.650284022097885	0.0	-16.650284022097885	-16.650284022097885	200.0	0.0	0.0	7	-21.52390727328407	4.7207522554959045	-17.19654258527186	-43.727333932007866	200.0	140000	140000	-10.965941	2.9172444	-9.130527	-56.02413	-10.96594	2.9170024	-8.843721	-54.170147	4.0034986	4.590603	113.419556	-13.49082	10.968548	0.025611859	0.02633353	0.0022350610428024083	0.0	0.0	0.0	1275.6880469322205
-22.571328185981006	1.390236807791462	-19.884893142990954	-24.587283400665818	200.0	0.0	0.0	-20.618166320904546	0.0	-20.618166320904546	-20.618166320904546	200.0	0.0	0.0	8	-21.403410981674337	4.654881217149641	-16.301259141959445	-43.03956901872564	200.0	160000	160000	-10.748302	2.7147462	-8.904593	-51.070557	-10.748334	2.7150033	-8.832091	-51.223927	3.9960613	4.553107	85.327156	-13.994108	10.751964	0.023280255	0.022075906	0.0020824407736887225	0.0	0.0	0.0	1456.139630317688
-20.04320564687674	1.4283220943865604	-18.19312565089227	-22.684649333874287	200.0	0.0	0.0	-20.774329248516544	0.0	-20.774329248516544	-20.774329248516544	200.0	0.0	0.0	9	-20.58218314665143	3.736998009898354	-17.102638528374577	-48.30851693492719	200.0	180000	180000	-10.5370245	2.6927698	-8.966267	-53.672474	-10.537025	2.6926296	-8.85371	-54.222256	3.9897833	4.6057363	101.24388	-13.579312	10.537578	0.020700326	0.02119769	0.0019441904157283716	0.0	0.0	0.0	1636.1714141368866
-20.0647739218189	1.620419737734149	-17.305999926383073	-22.293827196648355	200.0	0.0	0.0	-19.02644659054315	0.0	-19.02644659054315	-19.02644659054315	200.0	0.0	0.0	10	-20.207559972276723	2.6956757396872386	-16.707223117176355	-32.37556176449613	200.0	200000	200000	-10.42339	2.636439	-8.710616	-58.74603	-10.423411	2.6364334	-8.895616	-57.11795	4.000103	4.7872133	134.55186	-14.578245	10.424882	0.022617498	0.022394136	0.0019312871204863768	0.0	0.0	0.0	1815.7714087963104
