test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-28.246800292468812	2.127067449285501	-24.90206526975649	-32.52093623643189	200.0	0.0	0.0	-31.215904160718022	0.0	-31.215904160718022	-31.215904160718022	200.0	0.0	0.0	1	-55.77785352991856	21.527039095771674	-21.70652253326146	-114.93663288953356	200.0	20000	20000	7.7239537	7.404123	21.017633	-22.443333	7.723948	7.4040813	20.967133	-22.576244	2.0553887	4.6292934	57.910423	-13.288243	-8.047953	0.028447272	0.028818922	0.10940034962909934	0.0	0.0	0.0	180.96294403076172
-65.38343986124924	3.2273497697073457	-59.118925294943764	-70.3665644450854	200.0	0.0	0.0	-70.51902681845765	0.0	-70.51902681845765	-70.51902681845765	200.0	0.0	0.0	2	-26.99313780937533	4.435773632895504	-19.823190120010445	-45.07914570215203	200.0	40000	40000	-6.7327967	6.147979	4.5181265	-41.61319	-6.732868	6.1479187	4.4666204	-42.18932	3.9956741	4.6952815	68.16281	-14.698014	6.697764	0.041294537	0.041071057	0.0040089837133535184	0.0	0.0	0.0	382.3084819316864
-27.385021812205462	1.0344892913014174	-26.046298709038638	-29.205962434800128	200.0	0.0	0.0	-24.99101035123305	0.0	-24.99101035123305	-24.99101035123305	200.0	0.0	0.0	3	-25.893871442262412	5.264366320153112	-17.632209698860006	-50.31116732900263	200.0	60000	60000	-11.357074	5.5351357	-5.5019364	-52.145275	-11.357094	5.5351796	-5.4136543	-50.74563	3.9805448	4.924481	77.586464	-14.257284	11.344356	0.04270192	0.04201089	0.003477338386734482	0.0	0.0	0.0	579.8613884449005
-21.31616638761671	1.5972378995752403	-18.393205545425552	-23.764815709929618	200.0	0.0	0.0	-22.93793656995301	0.0	-22.93793656995301	-22.93793656995301	200.0	0.0	0.0	4	-23.643750190048713	4.813972141434304	-17.073125232079565	-52.00930641815934	200.0	80000	80000	-12.404995	5.085628	-8.315435	-49.784863	-12.4050255	5.085515	-8.570948	-51.542053	3.9908218	4.920762	94.44034	-13.700723	12.396727	0.035534218	0.035562884	0.002885561759758275	0.0	0.0	0.0	778.8917844295502
-20.033523288656383	1.928334016226059	-16.810360801152033	-23.642139333987306	200.0	0.0	0.0	-19.846553143297474	0.0	-19.846553143297474	-19.846553143297474	200.0	0.0	0.0	5	-23.27148349874091	4.573765320890307	-17.264975575904174	-44.74728447099963	200.0	100000	100000	-12.184197	4.743907	-9.300813	-51.222267	-12.184209	4.7439885	-9.264308	-52.3975	3.9963262	4.8996406	94.13622	-15.472268	12.180214	0.03558636	0.03529554	0.002659341837128159	0.0	0.0	0.0	976.7477798461914
-16.496868583960413	0.5593323287142468	-15.887859093511636	-17.524215256586576	200.0	0.0	0.0	-16.070280950810886	0.0	-16.070280950810886	-16.070280950810886	200.0	0.0	0.0	6	-22.47921968306247	5.329238637220872	-16.998706931151823	-49.483006360862014	200.0	120000	120000	-11.785048	4.398104	-9.308511	-60.527912	-11.785046	4.398352	-9.264243	-57.453197	3.98992	4.8212514	109.50229	-16.880713	11.776504	0.03172455	0.030679468	0.0025686826123856006	0.0	0.0	0.0	1173.2157020568848
-18.377881314755733	1.7945829892388754	-15.822659391885889	-21.25900354361059	200.0	0.0	0.0	-15.435773429546675	0.0	-15.435773429546675	-15.435773429546675	200.0	0.0	0.0	7	-22.414129668609174	5.936850514322918	-16.581761348506518	-51.191603900029826	200.0	140000	140000	-11.2819	4.070458	-9.086451	-54.258656	-11.28187	4.0708222	-9.052079	-54.943653	3.997728	4.912355	110.76997	-13.656437	11.270458	0.028778765	0.027415967	0.0023776291939197106	0.0	0.0	0.0	1367.409828901291
-19.532184873058483	1.555604523998317	-18.021368294573552	-22.826628006524484	200.0	0.0	0.0	-18.279028171896872	0.0	-18.279028171896872	-18.279028171896872	200.0	0.0	0.0	8	-22.33311657961097	7.475433371730726	-16.24642233903739	-70.57452786354231	200.0	160000	160000	-10.984149	3.8341882	-8.889974	-56.550194	-10.98411	3.8342166	-8.872042	-55.70443	4.0095797	5.0108223	138.03378	-16.739628	10.9721575	0.025402952	0.025750723	0.0022362711361201947	0.0	0.0	0.0	1564.1713061332703
16279.893604200257	8459.923131726579	22596.6796875	-90.18469955074163	200.0	0.0	0.0	-87.19420887652548	0.0	-87.19420887652548	-87.19420887652548	200.0	0.0	0.0	9	5457.868487430024	21498.793902965914	154348.453125	-219.60890727445545	200.0	180000	180000	26.241585	213.2039	10124.352	-360.9705	26.242897	213.09921	10707.328	-341.1291	5.1355987	6.637776	233.62701	-13.932168	-29.276937	315.02725	336.70874	0.10510666058352217	0.0	0.0	0.09	1762.518470287323
-93.71798756742729	1.4823155775231427	-91.47956232948884	-96.33400359456793	200.0	0.0	0.0	-88.27169478391426	0.0	-88.27169478391426	-88.27169478391426	200.0	0.0	0.0	10	4227.003254747722	23837.060132197777	224568.078125	-180.77055516153945	200.0	200000	200000	1406.2295	3176.8828	97625.24	-1978.3877	1406.1929	3176.7156	98095.95	-2310.8945	4.2045097	5.064573	113.03271	-14.089756	-1445.3062	34757.582	35665.953	1.778337863200903	0.0	0.0	0.05	1957.96036028862
