test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
16869.26070957547	14506.564209739508	37554.88394695175	-61.61441871521313	200.0	0.0	0.0	15944.949601425327	0.0	15944.949601425327	15944.949601425327	200.0	0.0	0.0	1	1208.0809913440792	8322.985148928155	79665.63887786886	-63.43155635723234	200.0	20000	20000	3710.4766	4050.548	13349.737	-173.1686	3710.4666	4050.5757	13384.054	-178.75974	3.9183216	5.12309	116.62707	-15.1905365	-3783.3171	8422.394	8357.991	2.4611037091926526	0.0	0.0	0.0	167.61151123046875
31042.634285288987	45434.43149401369	143850.47787968628	-14.649843190197183	200.0	0.0	0.0	-12.124988520102582	0.0	-12.124988520102582	-12.124988520102582	200.0	0.0	0.0	2	24731.864864120394	26380.129538193883	102093.75484562876	-56.76450536167934	200.0	40000	40000	7862.9272	4404.432	35337.902	-2067.3816	7862.9146	4404.433	35631.203	-2043.8923	4.0768924	4.5237827	127.65833	-14.494091	-7905.9775	34575.848	34589.477	2.9396802468299867	0.0	0.0	0.0	358.8298273086548
115878.26283556475	52402.80477377365	160440.1873448317	3914.6316665850404	200.0	0.7	0.7	11308.00810849977	0.0	11308.00810849977	11308.00810849977	200.0	0.0	0.0	3	82689.14541840249	54189.41787772361	206261.55467958483	-43.2672731219466	200.0	60000	60000	16694.594	14120.775	90927.68	-6622.0103	16694.658	14120.619	91326.75	-6212.144	4.0358596	3.6926503	116.19009	-13.648812	-16758.04	218291.78	217361.66	7.127743413174152	0.0	0.0	0.18	544.0002248287201
162281.34478616307	22897.964158756175	193762.37307952897	110680.32473825772	200.0	0.9	0.9	150788.41272671375	0.0	150788.41272671375	150788.41272671375	200.0	0.0	0.0	4	112629.82853674277	57771.65960796459	246275.42330077811	-13.232777468923915	200.0	80000	80000	35249.69	25551.328	131726.52	-16097.7	35249.69	25550.814	131781.06	-15891.856	4.028987	3.8982248	121.90399	-14.515032	-35291.496	886942.3	896544.75	13.369954432964326	0.0	0.0	0.55	731.1707420349121
133138.092594235	16944.206857769288	164005.81601572456	110649.97019577783	200.0	0.6	0.6	157532.99782597506	0.0	157532.99782597506	157532.99782597506	200.0	1.0	1.0	5	115335.0330395328	64152.6529245437	258062.50346142202	-15.355268968478523	200.0	100000	100000	48930.152	30237.7	165920.95	-30009.398	48929.973	30236.338	165610.47	-30109.85	4.030986	3.8450625	156.3341	-15.097092	-48924.656	1453502.2	1491170.8	15.004498295736314	0.0	0.0	0.45	918.0119123458862
114486.93257211945	54798.69155006066	181931.40041250165	24648.515312597017	200.0	0.6	0.6	73509.05221041037	0.0	73509.05221041037	73509.05221041037	200.0	0.0	0.0	6	114981.75963021797	58389.841165641745	243046.46486538096	-56.99382087120473	200.0	120000	120000	56133.332	34215.47	176232.58	-38230.46	56133.21	34213.21	174885.53	-37538.836	4.009209	3.9410224	106.99124	-14.241664	-56107.508	1765256.2	1839256.1	15.167873644399643	0.0	0.0	0.52	1105.2187535762787
45013.78429848429	8041.48991203797	64971.11140513295	37928.624055935725	200.0	0.2	0.2	34871.42562333419	0.0	34871.42562333419	34871.42562333419	200.0	0.0	0.0	7	107400.0428552335	59385.675680891625	242531.60800902758	-25.175279498654557	200.0	140000	140000	61567.066	35680.535	187624.53	-38993.94	61566.926	35678.54	187747.11	-38320.594	4.0565667	4.428857	136.9002	-15.54011	-61523.168	2187563.0	2264206.2	17.026210205841064	0.0	0.0	0.48	1290.2426884174347
58144.43149628516	21301.624365162686	96457.13650294948	23664.793267478406	200.0	0.0	0.0	49276.19048201882	0.0	49276.19048201882	49276.19048201882	200.0	0.0	0.0	8	124856.69019514872	55253.84926885977	225033.9997082473	14634.943263536674	200.0	160000	160000	70150.95	37649.11	199913.33	-34225.773	70150.68	37648.96	199418.56	-34764.45	4.005679	3.755891	101.51983	-14.866386	-70260.81	1925523.0	1957373.1	20.69858888473511	0.0	0.0	0.66	1474.5534253120422
67055.57489857762	52272.21558228405	187649.1035555777	14263.364518004326	200.0	0.3	0.3	16632.779725935456	0.0	16632.779725935456	16632.779725935456	200.0	0.0	0.0	9	138658.72178821347	61368.08632383657	287209.8301570883	22814.791969599846	200.0	180000	180000	83270.65	36748.91	222868.16	-40734.12	83270.39	36750.113	223069.52	-42128.76	3.9952896	3.633362	107.39847	-12.223578	-83364.65	2226100.5	2204959.5	19.9322484500885	0.0	0.0	0.71	1658.3995172977448
115664.74683278958	47188.453133814124	177565.36221980688	53793.88768834242	200.0	0.6	0.6	183191.30295692533	0.0	183191.30295692533	183191.30295692533	200.0	1.0	1.0	10	143257.576690335	68204.8792963071	286321.7253336863	13340.332801128585	200.0	200000	200000	87074.33	37381.68	239739.92	-38113.89	87074.195	37383.3	241675.38	-39428.68	4.00893	3.5401573	101.60195	-13.357815	-87121.4	2548125.0	2514080.0	19.132009320545198	0.0	0.0	0.78	1843.5742709636688
210343.93675896275	40977.088020515264	290953.25643715507	134110.83882661574	200.0	0.9	0.9	158534.78013857003	0.0	158534.78013857003	158534.78013857003	200.0	1.0	1.0	11	156603.40088270116	51014.81181520025	291150.58124237077	33901.02200149534	200.0	220000	220000	95235.484	41280.996	247320.36	-40596.965	95235.484	41280.97	246125.45	-42039.945	4.032827	3.5436282	114.86042	-13.985454	-95331.75	3031957.0	3047925.5	21.63639098520279	0.0	0.0	0.87	2027.207299232483
168251.91399748134	65420.359956490036	288475.4617025316	84174.65727014159	200.0	0.8	0.8	73496.0945162335	0.0	73496.0945162335	73496.0945162335	200.0	0.0	0.0	12	174753.03185626492	57735.03050284241	295750.7710382399	51461.634962991535	200.0	240000	240000	103946.49	41941.17	241588.86	-44010.402	103946.414	41940.934	240281.42	-46474.027	3.9968667	3.2853694	67.71973	-14.386214	-104076.31	2941740.5	2977057.5	22.75396216878891	0.0	0.0	0.86	2211.8389616012573
177286.35142059432	39587.76993735454	248917.2172781896	114896.99672939313	200.0	0.9	0.9	214752.0992198255	0.0	214752.0992198255	214752.0992198255	200.0	1.0	1.0	13	167434.1248808591	58734.693640430945	293582.12833363476	48763.625666186155	200.0	260000	260000	107871.72	41714.316	234928.77	-49496.87	107871.68	41713.527	234561.36	-50270.78	3.9990766	3.2139535	64.51079	-13.762445	-107969.69	3036205.0	3079982.0	22.247407446956636	0.0	0.0	0.91	2396.747693300247
198684.9122616512	37251.89665460545	287545.67892045557	160516.04614126327	200.0	1.0	1.0	200043.20389733606	0.0	200043.20389733606	200043.20389733606	200.0	1.0	1.0	14	180904.8064045362	62394.57943691859	300590.2544829938	39074.69472621984	200.0	280000	280000	110626.85	41822.25	225340.03	-48878.566	110626.945	41821.3	226627.69	-51292.734	3.9984019	3.2591956	85.211624	-15.525838	-110711.76	3430992.8	3477585.0	22.971313195419313	0.0	0.0	0.93	2580.7272810935974
