test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
10847.48193435937	12923.483497859233	42876.99609375	-100.58258318324096	200.0	0.0	0.0	6451.733769837078	0.0	6451.733769837078	6451.733769837078	200.0	0.0	0.0	1	3345.4012476611942	6788.279263104728	22045.89911779324	-222.1240217560268	200.0	20000	20000	486.36743	820.07104	4928.5225	-71.28143	486.35858	820.0388	4931.2344	-87.705315	4.8151965	9.739355	203.45749	-12.613617	-497.18378	399.99536	435.00693	0.7750561418328924	0.0	0.0	0.04	170.4520823955536
17241.57767871928	9474.003264114494	31551.52734375	-73.28762619926913	200.0	0.1	0.1	21101.074	0.0	21101.074	21101.074	200.0	0.0	0.0	2	17304.23254046347	13204.175362979748	101274.0625	-92.0933684987948	200.0	40000	40000	3326.1853	2538.5354	20610.82	-1850.8715	3326.1707	2538.3093	20710.709	-1741.5743	4.0265613	4.3436685	67.75773	-12.860478	-3336.5957	8365.098	8961.0205	2.60639150775671	0.0	0.0	0.02	368.84947299957275
15637.204215792288	30184.325272608363	84221.96226059298	-93.8463368693475	200.0	0.1	0.1	-93.64147043569147	0.0	-93.64147043569147	-93.64147043569147	200.0	0.0	0.0	3	41583.16445395524	59385.33542085955	273386.3125	-116.2110091359159	200.0	60000	60000	11082.081	12458.683	93035.3	-8932.142	11081.946	12458.853	93172.76	-9644.17	4.1142716	4.2919674	135.52876	-13.553148	-11217.758	291982.28	293199.84	10.097763176608085	0.0	0.0	0.44	555.9047064781189
225450.28	81109.84	308865.5	21338.82	200.0	0.9	0.9	13374.897	0.0	13374.897	13374.897	200.0	1.0	1.0	4	150156.710418913	109885.46448207664	342180.5	86.42170715332031	200.0	80000	80000	41770.633	29512.973	152902.06	-27935.309	41771.3	29511.947	152192.28	-28264.387	4.0111284	3.4931424	141.87656	-17.255299	-42066.7	1711618.1	1728265.0	27.8499962471962	0.0	0.0	0.86	745.6662442684174
282925.06	57049.88	355369.78	190011.58	200.0	1.0	1.0	365352.2	0.0	365352.2	365352.2	200.0	1.0	1.0	5	184926.5577135101	110904.72972727378	345782.96875	-86.032800736917	200.0	100000	100000	78411.914	44943.53	183909.62	-42974.418	78411.86	44942.94	183881.14	-42046.168	4.009928	3.4319127	93.06512	-12.7626295	-78883.11	3851829.2	3911293.8	40.516472768211365	0.0	0.0	0.95	935.1159303188324
135656.81	53710.74	229526.2	22353.404	200.0	0.9	0.9	151460.62	0.0	151460.62	151460.62	200.0	1.0	1.0	6	253851.9150328257	81536.07275561435	351439.0	299.9661731921629	200.0	120000	120000	110466.445	48446.566	201422.42	-48148.715	110466.586	48445.453	201869.9	-47997.37	4.000332	3.425904	43.760674	-13.462923	-110968.164	4395011.0	4446071.0	45.26460712432861	0.0	0.0	1.0	1124.8551824092865
162816.86	89343.22	303580.1	7975.546	200.0	0.9	0.9	151592.97	0.0	151592.97	151592.97	200.0	1.0	1.0	7	264338.38	84343.195	363053.4	8162.2817	200.0	140000	140000	130517.49	49182.156	209000.25	-62543.164	130517.71	49180.79	208383.5	-62302.207	4.003084	3.492763	59.151398	-13.691928	-130992.5	4177922.5	4238479.5	45.163708654403685	0.0	0.0	0.98	1314.121655702591
265520.44	63850.934	301569.06	76615.305	200.0	1.0	1.0	317918.68404476735	0.0	317918.68404476735	317918.68404476735	200.0	1.0	1.0	8	302954.2	57990.844	357326.25	3101.7102	200.0	160000	160000	143763.69	47793.7	211117.73	-63117.043	143763.72	47792.69	211048.78	-60244.85	3.9958704	3.6672485	52.386974	-14.363151	-144222.34	3660507.2	3709501.0	43.40952963886261	0.0	0.0	1.0	1503.395928144455
302344.84	82034.42	357584.4	68953.12	200.0	1.0	1.0	350288.6	0.0	350288.6	350288.6	200.0	1.0	1.0	9	299459.84	68627.61	365721.56	66321.38	200.0	180000	180000	153722.88	45019.777	210153.17	-59582.914	153722.73	45019.24	210431.92	-57190.145	3.9998562	3.7455513	43.401443	-15.237061	-154148.08	3284158.8	3324660.8	38.06277893562317	0.0	0.0	1.0	1691.6411752700806
349216.7	6404.586	357560.28	336260.3	200.0	1.0	1.0	358940.3	0.0	358940.3	358940.3	200.0	1.0	1.0	10	304705.6	58403.63	363197.88	14964.174	200.0	200000	200000	159432.7	43797.35	210776.42	-51828.7	159432.69	43796.64	211695.19	-51299.17	3.9992034	3.7298248	47.38957	-13.158556	-159799.17	3175317.5	3195835.5	35.811608432674404	0.0	0.0	0.99	1880.5417561531067
