test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
3325.934474783214	2230.328381556078	5615.076171875	-134.7417598824473	200.0	0.1	0.1	2135.811	0.0	2135.811	2135.811	200.0	0.0	0.0	1	10122.39633182602	34491.48428505546	221468.703125	-196.50899487943838	200.0	20000	20000	1298.3094	4306.571	56555.918	-961.9616	1298.2756	4306.461	56192.723	-885.3474	4.3752027	8.068846	177.98524	-14.244115	-1333.8257	18542.36	18972.428	1.4659883654383257	0.0	0.0	0.12	170.1769781112671
147164.87918442735	131048.13386446513	337562.4375	16823.15234375	200.0	0.7	0.7	22703.295	0.0	22703.295	22703.295	200.0	0.0	0.0	2	79766.17368739811	104802.56666803846	343814.0	-134.5754914511483	200.0	40000	40000	27425.553	26639.916	136317.14	-6694.9067	27425.83	26640.64	135764.72	-6863.041	4.0613046	3.710052	53.093258	-13.488389	-27726.086	805104.1	780279.56	29.325919106817246	0.0	0.0	0.65	362.9583191871643
154767.97649983846	115230.0283861443	322377.4375	4130.950545259587	200.0	1.0	1.0	344924.12	0.0	344924.12	344924.12	200.0	1.0	1.0	3	133894.53928770518	116192.67712584582	351880.0285654587	-98.06398014654982	200.0	60000	60000	62301.824	41056.812	177610.06	-23939.154	62301.926	41058.19	177018.03	-24568.473	4.0084147	3.3218975	64.22243	-15.13425	-62671.387	2569312.0	2505829.0	45.24988784770966	0.0	0.0	0.9	548.6608040332794
81287.16631909192	94528.2772424164	299559.21351487434	-69.75732569490374	200.0	0.8	0.8	253172.33	0.0	253172.33	253172.33	200.0	1.0	1.0	4	179214.48610356392	125348.10772425638	363009.80517266673	-89.09022716758244	200.0	80000	80000	89951.2	44735.55	192458.38	-49562.785	89951.414	44736.797	192268.61	-45989.547	3.9994695	3.1125793	40.35801	-14.753436	-90267.586	3486926.5	3432522.5	49.93127133178711	0.0	0.0	0.93	735.8318963050842
113159.06	93768.93	293156.3	3621.9404	200.0	0.7	0.7	291730.83774558915	0.0	291730.83774558915	291730.83774558915	200.0	1.0	1.0	5	214271.63556511857	120975.29121845281	361212.53525367565	-87.10985376827	200.0	100000	100000	104469.53	48535.387	206039.66	-75612.86	104470.43	48537.684	206775.16	-71566.43	4.0028486	3.0842612	51.498165	-13.345741	-104634.41	5600588.5	5405664.0	52.287376609802244	0.0	0.0	0.98	923.4545423984528
324185.6564588893	32302.532947405834	352919.3815428211	242709.953125	200.0	1.0	1.0	217428.58	0.0	217428.58	217428.58	200.0	1.0	1.0	6	193731.68671203754	118543.2398405341	358616.1875	1846.040771484375	200.0	120000	120000	110946.664	51078.184	217970.02	-79555.336	110946.79	51084.72	216129.25	-68627.05	3.9992468	3.189888	79.43494	-16.087553	-111057.14	7298642.5	6960232.0	54.10227037258148	0.0	0.0	0.95	1111.1647582054138
245253.48077081834	138029.65703028694	370047.19480905635	6798.8056640625	200.0	0.8	0.8	14162.976	0.0	14162.976	14162.976	200.0	1.0	1.0	7	244987.47930791148	100315.73857014359	366727.25	9162.85546875	200.0	140000	140000	120344.445	48619.305	216322.38	-78035.57	120344.086	48619.336	216978.17	-71797.016	4.0012016	3.107362	56.079544	-15.5441265	-120513.37	6486289.5	6503078.5	51.75990231685638	0.0	0.0	0.97	1300.0820450782776
187804.14902913003	121870.19419466665	359635.3615867097	24185.607421875	200.0	0.8	0.8	345040.60325325554	0.0	345040.60325325554	345040.60325325554	200.0	1.0	1.0	8	266426.66233943985	92310.69668036765	360093.75	2523.7775128857606	200.0	160000	160000	131284.33	46762.117	218230.42	-64716.76	131284.28	46761.426	217462.06	-62735.34	3.999535	3.0303922	52.721573	-16.422567	-131469.98	5667108.5	5696341.5	51.49319360294342	0.0	0.0	1.0	1486.7615895271301
219513.88	104454.1	357533.7	39718.766	200.0	1.0	1.0	312763.12	0.0	312763.12	312763.12	200.0	1.0	1.0	9	273378.77124379564	89360.80010061913	369152.40625	13509.58984375	200.0	180000	180000	140513.16	44834.23	216279.34	-49910.39	140513.2	44834.543	216804.81	-46285.625	3.9991808	2.9933777	42.809544	-14.944882	-140685.58	5413734.0	5401882.5	49.86754832839966	0.0	0.0	1.0	1672.6832554340363
353967.88	9511.537	365005.12	340249.34	200.0	1.0	1.0	358141.0	0.0	358141.0	358141.0	200.0	1.0	1.0	10	291600.8000790088	83640.24623421338	363414.03125	12344.892578125	200.0	200000	200000	148136.92	43414.176	215204.36	-45215.79	148137.08	43413.477	214767.27	-43062.223	3.999316	2.9675543	43.18266	-11.992856	-148303.83	5117979.0	5125304.5	47.51145903816223	0.0	0.0	1.0	1858.883894443512
279511.9	86809.96	361625.6	92362.81	200.0	1.0	1.0	358242.6686631486	0.0	358242.6686631486	358242.6686631486	200.0	1.0	1.0	11	288596.47318196594	80670.78567753402	366608.65625	7209.20947265625	200.0	220000	220000	154614.11	42410.746	217015.11	-29995.012	154614.39	42411.7	216535.31	-26793.146	3.9997227	2.9358265	46.61032	-14.4501	-154741.69	5247393.5	5152289.0	44.813086131477355	0.0	0.0	1.0	2046.2094275951385
261477.75	67191.74	345080.4	133242.45	200.0	1.0	1.0	375513.9	0.0	375513.9	375513.9	200.0	1.0	1.0	12	297608.9104460275	82890.1817009117	369943.125	3813.6259765625	200.0	240000	240000	159106.56	41810.973	220395.39	-37062.74	159106.86	41811.55	219533.67	-36721.848	4.0004735	2.9380288	47.02062	-15.097628	-159222.73	5102632.0	5030807.5	43.02765563793182	0.0	0.0	0.99	2233.4804940223694
340456.44	29256.459	368157.47	280821.5	200.0	1.0	1.0	356506.66	0.0	356506.66	356506.66	200.0	1.0	1.0	13	296120.9398513828	79901.70780773285	366372.90625	4933.97705078125	200.0	260000	260000	163658.16	40450.47	219684.58	-42033.04	163658.25	40449.28	220350.52	-41163.195	3.998725	2.982574	60.94264	-12.594616	-163756.5	4874071.0	4914216.0	42.16115521144867	0.0	0.0	1.0	2421.077142715454
