test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
2032.4543140658236	3368.1233092202533	9944.615303856343	-56.127425853645065	200.0	0.0	0.0	-20.761072712684374	0.0	-20.761072712684374	-20.761072712684374	200.0	0.0	0.0	1	603.4547322978196	2485.7130545934847	16783.191395437058	-56.827953462008594	200.0	20000	20000	2157.332	2533.7104	10867.548	-392.51038	2157.3335	2533.706	10884.892	-312.00153	3.8413928	5.001889	60.14551	-12.642509	-2193.5515	4333.104	4368.816	1.7812654782565016	0.0	0.0	0.0	189.16734838485718
2777.9128767055854	6380.839296315729	21540.32025509676	-56.78861914375227	200.0	0.0	0.0	-45.875253687505136	0.0	-45.875253687505136	-45.875253687505136	200.0	0.0	0.0	2	7705.564840409567	7287.645940255639	25133.290308997548	-68.8928970663919	200.0	40000	40000	4250.534	1720.3507	9458.038	-660.1671	4250.5303	1720.4187	9408.345	-637.7563	4.0276	4.218	96.9667	-15.939865	-4263.79	7002.7744	6916.263	1.1062673456400633	0.0	0.0	0.0	407.39687156677246
14970.790671407793	8076.501828464561	22148.5320312411	-36.5599771575911	200.0	0.0	0.0	19923.54956879735	0.0	19923.54956879735	19923.54956879735	200.0	0.0	0.0	3	13830.625816943118	7288.555815719167	32101.21083745522	-22.158925548034382	200.0	60000	60000	4689.1685	2827.531	11569.541	-1112.1631	4689.176	2827.555	11605.553	-1142.8458	4.010394	3.6760898	71.77011	-13.229361	-4707.367	15359.306	15317.464	1.8648401486694812	0.0	0.0	0.0	619.1511669158936
11355.636800364733	9425.339318924514	22956.554470945073	-15.117423191803628	200.0	0.0	0.0	23376.526321959354	0.0	23376.526321959354	23376.526321959354	200.0	0.0	0.0	4	17939.142060279144	7621.524870018581	44476.70393958315	395.8699956951882	200.0	80000	80000	6087.582	3283.785	16333.131	-2068.5637	6087.5615	3283.9038	16414.232	-2056.1042	3.9910324	3.2522259	62.38321	-12.992314	-6102.6416	24567.104	24331.945	2.1934876716494562	0.0	0.0	0.0	832.9987671375275
17191.53449134594	2494.300074154283	21422.698373672607	12348.032428989001	200.0	0.0	0.0	16553.44730724441	0.0	16553.44730724441	16553.44730724441	200.0	0.0	0.0	5	14630.907078768329	7158.278662028162	40960.92860865888	-44.174778082337426	200.0	100000	100000	6999.0234	3619.116	23203.465	-3480.0542	6999.0137	3619.071	23188.86	-3516.2217	4.0038786	3.2419174	101.33919	-12.204948	-7001.2656	37928.76	38388.32	2.001470943373442	0.0	0.0	0.0	1042.0342512130737
3435.0271883746304	6920.35249459208	21268.935873372408	-26.99215207510576	200.0	0.0	0.0	-27.425363360600016	0.0	-27.425363360600016	-27.425363360600016	200.0	0.0	0.0	6	14168.955489145897	8594.923049366284	36572.71990979999	-44.07387374981692	200.0	120000	120000	7328.116	3946.282	25959.676	-6775.656	7328.1226	3946.3186	25966.412	-6810.4917	3.9946136	3.1692984	57.67987	-11.826676	-7325.333	49775.43	49823.51	2.283329980367422	0.0	0.0	0.0	1248.4809634685516
20344.426903649153	5339.280422197499	31222.41101480611	13741.27439458113	200.0	0.0	0.0	16325.690581320387	0.0	16325.690581320387	16325.690581320387	200.0	0.0	0.0	7	15608.921584180058	7709.9201532523375	36370.257400121096	-96.39985116777885	200.0	140000	140000	7466.024	4181.7383	25855.988	-7317.0557	7466.0713	4181.576	25863.186	-7013.5835	4.0118537	3.600044	134.06052	-13.982086	-7458.604	60307.277	60847.508	2.3593011759340765	0.0	0.0	0.0	1457.190222978592
18190.23464028493	6561.9692864143	28834.149195989594	3448.1377654098683	200.0	0.1	0.1	27660.41185100357	0.0	27660.41185100357	27660.41185100357	200.0	1.0	1.0	8	16709.832626152733	7902.625209857462	41936.82998429712	-29.94880157107998	200.0	160000	160000	8189.069	4546.51	26313.402	-3926.8542	8189.0874	4546.3867	26512.08	-3875.2239	3.9934952	3.0636804	71.553925	-14.275411	-8187.4497	74647.75	75111.6	2.5736046622514723	0.0	0.0	0.04	1664.3630344867706
32708.883087289567	33076.66910897798	115817.34554169554	5725.961059483883	200.0	0.5	0.5	11462.96569263015	0.0	11462.96569263015	11462.96569263015	200.0	0.0	0.0	9	24608.124666271848	18883.126922240215	107172.4172811482	-29.007849741797035	200.0	180000	180000	8609.203	4547.9023	31310.318	-4223.3364	8609.181	4547.7944	31315.941	-4236.804	3.9968266	3.1455755	66.73276	-13.145308	-8595.667	86399.625	87015.58	2.7673845242023467	0.0	0.0	0.27	1875.1130893230438
31909.61481543804	23149.487100639846	70302.60006795675	-24.87767875937344	200.0	0.6	0.6	22692.503100774033	0.0	22692.503100774033	22692.503100774033	200.0	1.0	1.0	10	33870.329080993084	32178.13677111938	174101.5911327677	-37.69798626435257	200.0	200000	200000	9764.335	6891.5625	62730.266	-6299.87	9764.344	6891.587	62300.9	-6604.2314	4.0308156	3.3567336	57.952484	-16.935192	-9775.94	184903.3	185057.23	3.625712956726551	0.0	0.0	0.27	2082.3499748706818
