test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-33.04175770023164	2.1215254902392657	-30.17795362867991	-36.56578982950393	200.0	0.0	0.0	-32.850089441857854	0.0	-32.850089441857854	-32.850089441857854	200.0	0.0	0.0	1	-54.496703645276945	20.172228414299298	-21.613113674840914	-108.66044903736783	200.0	20000	20000	6.323121	7.4385433	20.101414	-20.610867	6.3230104	7.4385915	20.252884	-20.303976	2.0341969	4.338396	46.733154	-13.481774	-6.6474605	0.027331807	0.0277183	0.1087010087315851	0.0	0.0	0.0	169.48331356048584
-37.278506483793436	9.950488218854538	-26.3561188819033	-54.97661198003656	200.0	0.0	0.0	-48.046832465813935	0.0	-48.046832465813935	-48.046832465813935	200.0	0.0	0.0	2	-28.859582733874685	4.729190311344756	-20.552384322979183	-53.66014382156417	200.0	40000	40000	-6.6893563	5.683549	2.851912	-42.13005	-6.6893506	5.683716	2.812951	-41.589355	3.9833019	5.0805936	68.15144	-12.963304	6.654214	0.04296869	0.041975357	0.003934461688331794	0.0	0.0	0.0	358.98449993133545
-25.281569486447406	4.508611245531834	-19.38074572522993	-34.62096839352921	200.0	0.0	0.0	-20.32439375347916	0.0	-20.32439375347916	-20.32439375347916	200.0	0.0	0.0	3	-28.16191920432206	4.818393382950487	-19.66005901627952	-48.93210867233867	200.0	60000	60000	-11.616958	5.1490545	-5.993386	-52.951584	-11.616932	5.1492	-5.974904	-51.870533	3.9888902	5.3457375	108.340164	-15.588158	11.6223955	0.04828135	0.04774275	0.003183358779351693	0.0	0.0	0.0	538.54705286026
-25.4102703015394	6.377219359233443	-19.96738879275273	-42.906647339704335	200.0	0.0	0.0	-37.18086156053358	0.0	-37.18086156053358	-37.18086156053358	200.0	0.0	0.0	4	-26.490056680834428	5.435781306747542	-17.803072463804547	-57.92515088708101	200.0	80000	80000	-13.087954	4.684773	-8.903421	-54.617302	-13.087903	4.684745	-9.164351	-55.088673	3.9931657	5.12057	89.60132	-15.560467	13.096188	0.04174848	0.04307451	0.0028905446447082795	0.0	0.0	0.0	718.1052529811859
-20.170926795002817	1.8055138981785699	-17.76881017882803	-22.723305340637967	200.0	0.0	0.0	-23.887900393786904	0.0	-23.887900393786904	-23.887900393786904	200.0	0.0	0.0	5	-24.97117652433198	6.658483205282174	-17.99188015850836	-68.11481163795489	200.0	100000	100000	-12.799716	4.2378054	-9.501526	-52.635155	-12.7997	4.2382493	-9.496642	-52.80493	3.9888313	4.8645644	95.069954	-15.475744	12.804218	0.035539545	0.033452053	0.002533174311707262	0.0	0.0	0.0	897.2581422328949
-32.369956442645744	9.04189905650049	-22.100848882743527	-49.06287856203269	200.0	0.0	0.0	-30.782329761072315	0.0	-30.782329761072315	-30.782329761072315	200.0	0.0	0.0	6	-24.76987462322501	4.999894858681561	-18.009286824672074	-47.76448560258561	200.0	120000	120000	-12.166803	4.015757	-9.034546	-57.759098	-12.166804	4.016063	-8.54865	-53.543797	3.9945078	4.961118	158.06282	-13.87538	12.171102	0.03576948	0.03360032	0.002370581234898418	0.0	0.0	0.0	1077.1764862537384
-19.490902848446066	2.132597073531958	-17.25296686289292	-24.602698253140414	200.0	0.0	0.0	-18.85965310986326	0.0	-18.85965310986326	-18.85965310986326	200.0	0.0	0.0	7	-23.72779614747105	4.7450020307540814	-18.02903679612703	-46.74532489050113	200.0	140000	140000	-11.584989	3.74191	-8.664139	-52.35096	-11.584989	3.7420168	-8.481469	-51.62333	3.9947863	4.9439216	123.30802	-13.006505	11.583713	0.031340413	0.030693231	0.0023601459629659077	0.0	0.0	0.0	1255.2343935966492
-22.134961192220025	1.6345095709828763	-19.661532857953542	-25.352109713309098	200.0	0.0	0.0	-24.26614261200181	0.0	-24.26614261200181	-24.26614261200181	200.0	0.0	0.0	8	-23.552174041888524	4.407178716774723	-17.74986109123885	-47.455769595022296	200.0	160000	160000	-11.073912	3.421677	-8.553121	-52.350662	-11.073934	3.4219425	-8.561641	-51.327034	3.991993	4.6625648	94.40437	-15.911695	11.072952	0.02472591	0.023263676	0.0020513708721962755	0.0	0.0	0.0	1433.2923910617828
-21.97335802159328	2.3021465400805234	-19.198132597180344	-25.899281374802566	200.0	0.0	0.0	-18.917402947368853	0.0	-18.917402947368853	-18.917402947368853	200.0	0.0	0.0	9	-24.01779224953488	6.352454590067773	-17.963160766755102	-50.119829976403025	200.0	180000	180000	-10.732366	3.2533073	-8.469021	-69.852066	-10.732349	3.253411	-8.572886	-68.880005	4.0026364	4.6848745	135.74628	-13.145217	10.729118	0.022914775	0.02242417	0.0019847260230686516	0.0	0.0	0.0	1610.3490619659424
-27.802620895839265	10.288074552252874	-18.458639875232738	-48.0622754836396	200.0	0.0	0.0	-26.895333112636447	0.0	-26.895333112636447	-26.895333112636447	200.0	0.0	0.0	10	-22.399748849618174	3.6829597861061893	-17.626121767736134	-41.30507401079973	200.0	200000	200000	-10.351304	2.9369023	-8.444879	-58.102524	-10.351304	2.936831	-8.317296	-59.04006	3.9909024	4.6089635	88.58746	-13.795874	10.34386	0.018280983	0.01858496	0.0019227699351962657	0.0	0.0	0.0	1787.5556194782257
