test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-23.151123364701803	4.543512932424264	-17.21227411102735	-34.27285285210986	200.0	0.0	0.0	-34.060999258058004	0.0	-34.060999258058004	-34.060999258058004	200.0	0.0	0.0	1	-35.805798306813315	10.405292136970017	-20.29533291074203	-75.15799835453126	200.0	20000	20000	9.671452	6.5519295	21.334192	-17.92725	9.671316	6.5520706	21.466991	-17.44411	1.7798728	4.902103	81.81331	-13.124844	-9.954847	0.018038088	0.018539878	0.10607259154069777	0.0	0.0	0.0	174.5720136165619
-23.307701188029306	0.344653702580384	-22.789532797005958	-24.05133900895457	200.0	0.0	0.0	-22.292376668977706	0.0	-22.292376668977706	-22.292376668977706	200.0	0.0	0.0	2	-24.000809086511946	4.729789918114809	-18.35195754728933	-45.729398599969606	200.0	40000	40000	-4.4239335	3.2849333	2.702218	-40.183292	-4.423935	3.2849238	2.6465032	-40.723137	4.037211	4.618626	95.11681	-14.008803	4.4108186	0.015734807	0.015922727	0.0023346310120832643	0.0	0.0	0.0	366.8583972454071
-26.11675653531463	5.52752589420218	-17.306384981899164	-33.607125022465546	200.0	0.0	0.0	-16.665280263018527	0.0	-16.665280263018527	-16.665280263018527	200.0	0.0	0.0	3	-22.63099226311691	5.56781308026005	-17.82077343228499	-62.33889937422795	200.0	60000	60000	-8.571946	2.8171296	-5.2259793	-41.504967	-8.571922	2.8169858	-5.18766	-41.077652	3.966516	4.769709	108.700356	-15.335895	8.569099	0.023823727	0.024539407	0.002580279898957815	0.0	0.0	0.0	552.0378909111023
-20.973109775677532	1.5472445545692992	-18.690036059423534	-24.433881907317076	200.0	0.0	0.0	-18.97831950265915	0.0	-18.97831950265915	-18.97831950265915	200.0	0.0	0.0	4	-23.532419868963398	5.870550010926946	-16.539701537616672	-49.456604603933464	200.0	80000	80000	-9.873283	2.5308409	-7.8064513	-41.703476	-9.873245	2.53087	-7.7878323	-43.095207	3.9926856	5.129753	125.24889	-13.798609	9.872854	0.021876484	0.02215897	0.002203436163451988	0.0	0.0	0.0	737.423957824707
-21.63411957803481	4.035272385026161	-18.57274292839063	-28.77072530023849	200.0	0.0	0.0	-20.976034153967063	0.0	-20.976034153967063	-20.976034153967063	200.0	0.0	0.0	5	-22.009555833236636	5.08391528133468	-16.713201532931258	-41.1725741623061	200.0	100000	100000	-10.18295	2.369909	-8.689123	-54.259647	-10.18291	2.3698184	-8.712379	-54.172047	4.0108514	4.998853	139.56532	-13.636313	10.180666	0.018186176	0.018780576	0.0018627023306209594	0.0	0.0	0.0	922.6640524864197
-19.565924480417344	1.4241618196192605	-16.964759000818916	-21.814998239356502	200.0	0.0	0.0	-19.997962198383743	0.0	-19.997962198383743	-19.997962198383743	200.0	0.0	0.0	6	-21.778727035891375	9.423871649180695	-16.683881061806673	-102.9349352588601	200.0	120000	120000	-10.01704	2.0465643	-8.756974	-42.379654	-10.017031	2.046563	-8.787981	-43.344296	3.9746192	5.0594673	137.8562	-14.054574	10.011765	0.0134084625	0.013488287	0.001575408544082893	0.0	0.0	0.0	1107.917100429535
-17.25663297364075	1.39176502468406	-15.63981459419917	-20.500319232859283	200.0	0.0	0.0	-17.667249373386483	0.0	-17.667249373386483	-17.667249373386483	200.0	0.0	0.0	7	-21.208148989850027	5.485893111719965	-16.500187119968626	-49.40019502592891	200.0	140000	140000	-10.017114	2.0713613	-8.757296	-45.470055	-10.01709	2.071103	-8.435561	-44.260303	4.0051417	5.0074315	111.25702	-15.897705	10.017873	0.0134724425	0.0143742	0.00149345080992789	0.0	0.0	0.0	1291.5303964614868
-27.33384544032529	5.941762048060936	-21.120539435148626	-38.46164916867819	200.0	0.0	0.0	-25.066398880850233	0.0	-25.066398880850233	-25.066398880850233	200.0	0.0	0.0	8	-21.608778176800282	6.028042498548628	-16.60178368530322	-67.52716210848737	200.0	160000	160000	-10.058581	2.0573225	-8.635087	-44.199543	-10.058567	2.0574133	-8.875973	-44.77909	4.0137744	5.019901	119.90869	-16.056631	10.05435	0.014076793	0.013944403	0.0015460855293436906	0.0	0.0	0.0	1474.21550989151
-16.959959266748275	0.6344323245585054	-16.098992318814133	-17.83047102626621	200.0	0.0	0.0	-18.377141247738308	0.0	-18.377141247738308	-18.377141247738308	200.0	0.0	0.0	9	-19.871048172891044	3.942066215980849	-15.693247408214967	-43.44557480239559	200.0	180000	180000	-9.873589	1.9055312	-8.809921	-44.01583	-9.873589	1.9055485	-8.791943	-43.881268	4.00081	4.8964963	143.07843	-14.801544	9.868857	0.011602706	0.011622175	0.001431816876749508	0.0	0.0	0.0	1657.7043495178223
-25.590191121972538	1.37519904586907	-24.05993454538886	-29.021423687400258	200.0	0.0	0.0	-25.87742231073529	0.0	-25.87742231073529	-25.87742231073529	200.0	0.0	0.0	10	-19.534215517686683	4.0218188299886	-16.23430720613004	-46.32660092648203	200.0	200000	200000	-9.712595	1.8418218	-8.589361	-39.872368	-9.712596	1.8418821	-8.541122	-39.821667	4.0052204	4.881149	129.19484	-14.406379	9.708037	0.011010248	0.010859458	0.0014260134901385754	0.0	0.0	0.0	1840.8442940711975
