test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
2061.7374386556094	3278.451991603715	10671.356350099839	-13.338030469444087	200.0	0.0	0.0	362.1603658258925	0.0	362.1603658258925	362.1603658258925	200.0	0.0	0.0	1	220.20775869386696	1119.1296503946105	7609.160419440737	-114.19637100855067	200.0	20000	20000	14.195303	22.256676	691.0591	-27.458149	14.195519	22.264254	684.3148	-28.477905	2.3458486	6.005398	152.846	-13.366295	-14.912717	8.990421	8.820855	0.11850542253178642	0.0	0.0	0.0	167.25624322891235
1104.7626832970345	2908.3734852605694	9737.74911320737	-92.40863100233712	200.0	0.0	0.0	13926.953346137256	0.0	13926.953346137256	13926.953346137256	200.0	0.0	0.0	2	7032.987107540557	23463.127048883063	150501.95973872955	-96.41572398845325	200.0	40000	40000	1495.6125	4055.0552	68632.11	-880.09955	1495.6389	4055.1104	69040.78	-805.3249	4.313138	4.6281877	88.25072	-12.904003	-1515.7832	20184.246	20055.846	1.5533590749893338	0.0	0.0	0.08	353.96606516838074
15744.630274418203	47306.82830885825	157665.00205448456	-60.22614410019451	200.0	0.1	0.1	-45.028148647175136	0.0	-45.028148647175136	-45.028148647175136	200.0	0.0	0.0	3	8566.883578955625	25811.853156716348	151607.32734806856	-93.34546320493277	200.0	60000	60000	5731.9746	11491.0625	113788.54	-4580.055	5732.162	11490.825	113596.85	-5068.9673	4.0357165	4.6486697	90.352684	-15.74499	-5770.7827	153431.89	156347.38	3.9367426742196083	0.0	0.0	0.11	535.6205186843872
18952.40163981014	52340.0688860604	175802.0072627884	-119.11207753819544	200.0	0.2	0.2	-49.05271788591959	0.0	-49.05271788591959	-49.05271788591959	200.0	0.0	0.0	4	18681.99271283976	41614.57922185515	235791.8421781142	-82.83144866437432	200.0	80000	80000	10044.316	16889.123	117516.11	-7432.7637	10044.411	16889.332	118378.63	-7490.883	4.0142527	4.4226766	82.79974	-14.284937	-10118.521	258070.66	253193.88	6.99197242231369	0.0	0.0	0.31	717.6790518760681
5941.395954751794	11420.045870441867	36245.99306383214	-73.95157627529746	200.0	0.5	0.5	147552.88180464596	0.0	147552.88180464596	147552.88180464596	200.0	1.0	1.0	5	30003.337439775813	51933.826949450246	227058.18058632882	-86.6041022119326	200.0	100000	100000	14950.02	20414.611	130531.77	-10375.844	14950.088	20414.492	129762.37	-10924.285	4.0019565	4.0519195	54.37282	-13.537771	-15068.797	407298.16	406058.8	8.598725865626335	0.0	0.0	0.43	899.230592250824
92568.06716438616	94150.44762858738	248028.60167111122	13.541393586098398	200.0	0.5	0.5	250387.8208511503	0.0	250387.8208511503	250387.8208511503	200.0	1.0	1.0	6	60653.07610158376	74146.99498258688	273041.82498526777	-70.7184684639713	200.0	120000	120000	19280.23	25238.893	143026.14	-17759.89	19280.334	25239.178	142401.44	-15175.976	4.010624	3.9271512	73.99172	-13.533906	-19394.217	638324.1	626337.56	9.978996757864952	0.0	0.0	0.54	1081.651575088501
87962.196830143	69274.52075778517	220650.8002221021	-31.8367913324548	200.0	0.6	0.6	40783.875939182275	0.0	40783.875939182275	40783.875939182275	200.0	0.0	0.0	7	78610.77494562932	79232.18181191533	327677.8195827559	-60.71960760535784	200.0	140000	140000	27984.385	33580.04	151991.48	-21370.24	27984.55	33580.336	150988.62	-21692.127	4.0086823	3.6733704	68.21332	-14.140184	-28182.125	1092778.5	1076013.6	15.099219475650788	0.0	0.0	0.69	1262.9872827529907
39513.471909533255	52544.23714985921	178242.85833734693	2571.105331881179	200.0	0.6	0.6	138245.29392879095	0.0	138245.29392879095	138245.29392879095	200.0	1.0	1.0	8	121797.79184652056	94273.15150834378	346186.4785950583	-49.38579557336203	200.0	160000	160000	36983.832	37141.11	156982.95	-28271.984	36984.074	37141.363	157123.12	-27466.418	4.0018654	3.457357	53.716476	-12.447934	-37214.188	1484259.1	1463008.1	19.20003324728012	0.0	0.0	0.83	1442.7187757492065
162072.00354593055	72558.94493913528	285504.77674770897	57516.616555153494	200.0	0.9	0.9	217154.4244302927	0.0	217154.4244302927	217154.4244302927	200.0	1.0	1.0	9	126725.07387606139	88686.50111754052	317080.01418671705	-95.36774636816091	200.0	180000	180000	44684.96	40893.06	164048.03	-28770.441	44684.414	40893.68	164741.92	-27910.336	4.0045557	3.4412344	56.308838	-13.534812	-44895.867	1855700.1	1843266.1	21.48805157546997	0.0	0.0	0.81	1621.9639766216278
181853.52180685828	74672.83631833085	291473.9817496544	40238.45037172077	200.0	0.9	0.9	188903.6398014206	0.0	188903.6398014206	188903.6398014206	200.0	1.0	1.0	10	153129.68015347142	99872.96521678647	328777.2746061958	-41.11460950464857	200.0	200000	200000	50255.56	43823.625	171950.84	-30606.42	50255.363	43824.227	169880.33	-31138.15	4.0047774	3.4102883	56.968872	-12.813346	-50453.69	2117896.8	2106060.8	23.574442379760743	0.0	0.0	0.83	1801.6417481899261
