test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-20.188003711435744	3.878605083118323	-13.233254432678223	-26.267082885907143	200.0	0.0	0.0	-16.864301733041636	0.0	-16.864301733041636	-16.864301733041636	200.0	0.0	0.0	1	-25.461241208685227	21.043502984565105	128.74705505371094	-52.341307936008256	200.0	20000	20000	11.557074	5.292474	22.18657	-8.975089	11.5569315	5.2928066	21.413641	-9.20567	1.9190497	4.625144	89.696846	-15.512636	-11.855551	0.021798272	0.022035064	0.10761300964584868	0.0	0.0	0.0	174.51313138008118
-42.65560448669897	2.9629636374822472	-36.5315428860479	-47.20411348895116	200.0	0.0	0.0	-41.22381688392268	0.0	-41.22381688392268	-41.22381688392268	200.0	0.0	0.0	2	55.48067646865294	843.2300298120742	8425.8388671875	-102.9037470436631	200.0	40000	40000	-0.8535542	54.68971	4115.343	-101.19526	-0.8467835	54.689667	4086.9294	-81.45539	4.5949006	7.1101837	124.980606	-16.184963	0.62948424	10.873161	10.675689	0.021742201036494227	0.0	0.0	0.0	366.14275550842285
1602.8916509714095	4951.74814646315	16458.052734375	-78.99724256825684	200.0	0.0	0.0	-34.69160307326865	0.0	-34.69160307326865	-34.69160307326865	200.0	0.0	0.0	3	63.521252497771094	831.8610147642436	7673.918384577239	-112.80656721345862	200.0	60000	60000	66.73845	572.22516	15862.91	-229.33308	66.74587	572.24615	15814.574	-225.9224	4.3251576	6.5861893	246.4734	-13.745802	-70.295784	475.6286	459.17435	0.16131020151674746	0.0	0.0	0.01	550.6460072994232
1597.7852724416423	3269.8379403873505	9248.8037109375	-19.475494384765625	200.0	0.0	0.0	-5.261895341181312	0.0	-5.261895341181312	-5.261895341181312	200.0	0.0	0.0	4	2523.991813648364	5355.140790544194	23012.806640625	-114.58814544352884	200.0	80000	80000	1718.8431	3250.9463	31771.863	-1186.3945	1718.8011	3250.9585	31937.455	-1033.4397	4.112524	5.867802	109.09572	-15.143978	-1751.2478	8695.52	8658.236	1.044104059509933	0.0	0.0	0.0	739.7502357959747
19907.29	6572.4683	30406.877	9631.655	200.0	0.0	0.0	10652.621	0.0	10652.621	10652.621	200.0	0.0	0.0	5	13072.605641631491	10597.181941547182	39875.03515625	-27.804182052612305	200.0	100000	100000	6020.504	6148.7827	31196.979	-5640.2954	6020.4976	6148.8276	31214.986	-4902.113	4.013806	4.2312226	47.550396	-14.840764	-6075.446	29487.139	28969.92	3.053790208864212	0.0	0.0	0.0	933.1185150146484
16227.516	6920.9497	26354.54	5716.3413	200.0	0.0	0.0	25512.4	0.0	25512.4	25512.4	200.0	0.0	0.0	6	22333.7653403339	10600.139554467185	45595.05078125	-16.87427368601788	200.0	120000	120000	9070.604	6369.215	24592.203	-11578.856	9070.638	6369.2256	24602.871	-11561.5	3.9998019	3.4951282	69.85341	-13.960322	-9120.759	35299.605	34985.555	3.705921296572685	0.0	0.0	0.0	1127.9408831596375
51658.56	14349.738	71666.945	30689.068	200.0	0.0	0.0	64707.773	0.0	64707.773	64707.773	200.0	0.0	0.0	7	30936.358723575726	13682.653436745024	61958.45703125	-19.176319122314453	200.0	140000	140000	10209.104	6349.6543	27349.283	-10957.244	10209.131	6349.5728	27234.848	-11274.107	4.0039177	3.356017	54.74665	-15.271992	-10244.807	39772.895	39806.64	3.774961023736	0.0	0.0	0.0	1319.251104593277
29528.36	16658.758	58999.65	8415.265	200.0	0.0	0.0	20259.387	0.0	20259.387	20259.387	200.0	0.0	0.0	8	39489.95084294953	17726.883919885902	96623.6953125	-10.569682121276855	200.0	160000	160000	12373.81	7553.7065	34393.516	-12382.8	12373.843	7553.6514	33864.34	-13677.126	4.0105166	3.234319	62.079586	-14.088645	-12423.4375	70386.15	70091.805	5.137981159293652	0.0	0.0	0.04	1509.4373197555542
54277.08865617351	30749.63645897072	88065.5859375	390.9517517089844	200.0	0.7	0.7	18561.973547198744	0.0	18561.973547198744	18561.973547198744	200.0	0.0	0.0	9	49963.151779795524	24745.93147917002	127619.078125	-13.093464851379395	200.0	180000	180000	16102.912	9443.571	46941.348	-14008.116	16102.85	9443.74	46811.344	-14426.966	4.005103	3.107773	50.45894	-13.884455	-16170.107	118949.75	117654.66	6.704537302136421	0.0	0.0	0.27	1700.0675175189972
12106.120861437917	15624.194111562576	39568.41015625	-16.118226021529317	200.0	0.2	0.2	-12.189935	0.0	-12.189935	-12.189935	200.0	0.0	0.0	10	47864.75885037612	35316.32290108386	152719.96875	-38.89933465310524	200.0	200000	200000	19700.195	11957.575	62454.848	-22683.404	19700.068	11957.704	62614.09	-23156.734	4.005185	3.1661994	73.30186	-14.185041	-19770.387	264910.53	264573.8	8.52830646262169	0.0	0.0	0.51	1889.38454413414
