test/stochastic/0/push-v1/return/avg	test/stochastic/0/push-v1/return/std	test/stochastic/0/push-v1/return/max	test/stochastic/0/push-v1/return/min	test/stochastic/0/push-v1/ep_length	test/stochastic/0/push-v1/success	test/stochastic/average_success	test/deterministic/0/push-v1/return/avg	test/deterministic/0/push-v1/return/std	test/deterministic/0/push-v1/return/max	test/deterministic/0/push-v1/return/min	test/deterministic/0/push-v1/ep_length	test/deterministic/0/push-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
47.945413010923815	169.40028597969433	474.52221981243696	-57.12717045513277	200.0	0.0	0.0	-43.60515152341121	0.0	-43.60515152341121	-43.60515152341121	200.0	0.0	0.0	1	584.4791661411126	3823.490986221394	37151.708519805135	-101.37042980333952	200.0	20000	20000	125.6303	305.43872	5486.3916	-118.46661	125.62667	305.43927	5490.022	-117.32883	3.439138	6.811642	196.03873	-17.327621	-129.31445	125.09004	124.80693	0.24628325265454815	0.0	0.0	0.03	166.47388696670532
378.24228204947195	577.3251269251444	1667.959548022496	-105.92578479841185	200.0	0.1	0.1	-40.476530437434995	0.0	-40.476530437434995	-40.476530437434995	200.0	0.0	0.0	2	2049.409402180154	11023.461245236882	97026.07349353013	-103.33856860839421	200.0	40000	40000	1114.4185	2436.803	57627.402	-1899.7684	1114.441	2437.0583	57844.76	-1827.8868	4.1728764	5.9416013	175.59471	-14.068444	-1129.7141	24185.865	23615.814	1.6663777922540903	0.0	0.0	0.07	354.403546333313
51132.10915069447	85878.9645153192	275625.4820576399	-83.02090752104978	200.0	0.7	0.7	124832.35471322403	0.0	124832.35471322403	124832.35471322403	200.0	1.0	1.0	3	18778.60761355785	49122.5734716872	255964.16898394574	-83.76857751689249	200.0	60000	60000	6314.12	11398.716	92015.31	-5987.375	6314.2144	11398.332	91424.76	-5849.3745	4.0518064	5.003903	156.23108	-14.411474	-6405.056	120054.17	123605.53	5.120499392521381	0.0	0.0	0.28	534.327454328537
38247.21989065393	49586.98316056393	167040.78479895176	-41.0959389530184	200.0	0.4	0.4	-42.56414656771606	0.0	-42.56414656771606	-42.56414656771606	200.0	0.0	0.0	4	16986.47220605889	41924.854721587144	194334.35238935577	-137.99260109655552	200.0	80000	80000	15030.378	21338.592	142664.81	-10725.606	15030.17	21338.244	142074.58	-10889.332	4.012231	4.5095615	87.340515	-13.12049	-15159.587	410464.12	418133.8	8.699729245185852	0.0	0.0	0.31	713.6294078826904
95974.07851251576	121967.13238300639	325095.1043301111	-52.34163813238805	200.0	0.4	0.4	89.09338223708922	0.0	89.09338223708922	89.09338223708922	200.0	0.0	0.0	5	41250.45143367768	63102.260496661744	262194.1232452363	-94.93396613324664	200.0	100000	100000	21007.922	27897.77	159723.12	-15195.085	21007.992	27897.281	159102.08	-16215.957	4.013218	4.119008	93.545395	-13.009382	-21137.39	870466.1	884678.6	11.499270489788055	0.0	0.0	0.44	893.4026298522949
66522.72079427625	92217.58269020886	289553.6579097223	-70.79988513055174	200.0	0.4	0.4	-41.6836115592767	0.0	-41.6836115592767	-41.6836115592767	200.0	0.0	0.0	6	85137.82563477529	82375.02101704145	301499.92588687665	-188.67086063543672	200.0	120000	120000	27761.234	32963.37	160709.64	-27113.846	27760.988	32963.625	159028.66	-27007.916	4.0059094	3.7363398	60.63516	-13.262966	-27898.182	1154995.2	1148936.8	13.428122286748886	0.0	0.0	0.71	1073.4473650455475
175872.21365903824	102113.02960157188	311442.70316160994	578.2199175495554	200.0	0.9	0.9	204715.65628379892	0.0	204715.65628379892	204715.65628379892	200.0	1.0	1.0	7	98640.16033427231	89540.20912939246	312635.89820424357	-85.2781884068634	200.0	140000	140000	35316.46	38001.242	155512.02	-29819.033	35316.965	38000.848	155203.3	-27094.703	4.003573	3.5802066	57.916534	-14.37967	-35453.945	1441996.5	1440215.2	15.985566510820389	0.0	0.0	0.72	1252.4834127426147
114269.40239929603	86554.39153765443	241625.39528663582	1694.7453540869838	200.0	0.7	0.7	261960.39579656866	0.0	261960.39579656866	261960.39579656866	200.0	1.0	1.0	8	103380.64539967678	92823.56000150832	321113.7646483123	-95.40569774116413	200.0	160000	160000	39448.06	40375.277	156387.67	-33313.64	39448.043	40375.055	155821.78	-31463.54	4.0055895	3.5600464	72.45111	-12.7385845	-39593.652	1738867.5	1738036.0	18.20875338959694	0.0	0.0	0.75	1430.5050337314606
110297.32851350147	124985.67077742604	350119.9731766073	-94.82159101752018	200.0	0.6	0.6	-63.53697712702972	0.0	-63.53697712702972	-63.53697712702972	200.0	0.0	0.0	9	142688.26795621013	88388.42073333218	297345.5143034728	-125.37340690507297	200.0	180000	180000	45342.48	42323.098	157018.27	-38724.293	45342.52	42323.12	157280.56	-38999.2	4.002311	3.4597108	53.243435	-13.674906	-45507.875	1939525.6	1937112.5	21.340348960018158	0.0	0.0	0.89	1609.5757567882538
174081.8483891951	81875.48199749828	311992.75189815956	616.7124377779458	200.0	1.0	1.0	101843.8876930329	0.0	101843.8876930329	101843.8876930329	200.0	1.0	1.0	10	131913.6245724127	88014.77836457443	334138.974832136	-44.931119758711446	200.0	200000	200000	50726.473	43680.637	159871.45	-43939.477	50725.902	43681.637	159931.14	-43230.168	4.002712	3.252487	48.829292	-14.212919	-50880.61	2170173.5	2150385.8	22.6295878323555	0.0	0.0	0.82	1788.4575905799866
