test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-27.129999614956308	6.296505675639356	-18.202700178506177	-38.20874436551853	200.0	0.0	0.0	-22.192406613242106	0.0	-22.192406613242106	-22.192406613242106	200.0	0.0	0.0	1	-55.93554722572522	25.093895416791323	-21.321220216943626	-126.96540230847228	200.0	20000	20000	7.9347367	7.298018	20.881088	-21.552279	7.934597	7.2981706	20.832926	-21.650095	2.0644221	4.6225433	55.22383	-14.778315	-8.263151	0.030504681	0.030558717	0.11019417080852988	0.0	0.0	0.0	165.90950202941895
-26.531946697524575	0.7596594001721905	-25.129240629658803	-27.82333958700199	200.0	0.0	0.0	-26.338666082099834	0.0	-26.338666082099834	-26.338666082099834	200.0	0.0	0.0	2	-25.39310337832723	2.9249669483024148	-19.172581485894224	-34.33800761020059	200.0	40000	40000	-5.867551	5.897285	4.948893	-38.58652	-5.867701	5.8972354	5.0071063	-38.93514	3.977545	5.3424606	84.91978	-14.619749	5.808768	0.03354644	0.032748625	0.00433335196491098	0.0	0.0	0.0	354.31281423568726
-19.259740994476054	0.5093095920082216	-18.406537580225798	-20.16915403953529	200.0	0.0	0.0	-17.275290465695655	0.0	-17.275290465695655	-17.275290465695655	200.0	0.0	0.0	3	-23.43472719702541	3.128749615541019	-18.918498935107703	-40.37936492799169	200.0	60000	60000	-10.429178	5.075475	-4.9068704	-48.095932	-10.429261	5.075555	-5.04239	-47.192715	3.9842868	5.0850496	93.94432	-15.655729	10.402787	0.030467795	0.02920417	0.0030064290388952942	0.0	0.0	0.0	533.8543214797974
-24.62111173298693	1.2229467882920244	-23.304389590844718	-26.603893253606127	200.0	0.0	0.0	-26.380561611505293	0.0	-26.380561611505293	-26.380561611505293	200.0	0.0	0.0	4	-21.30731412093592	2.034783411657149	-16.968941208087106	-27.872146052138604	200.0	80000	80000	-11.427983	4.6377335	-7.921383	-51.14194	-11.428021	4.6378984	-7.9790254	-49.83024	3.9911509	4.967086	80.61484	-18.329662	11.411759	0.02532789	0.023990652	0.0024801467230310664	0.0	0.0	0.0	713.6074776649475
-18.742316287268032	0.26893114248430133	-18.398658188626953	-19.340849288501797	200.0	0.0	0.0	-19.104578519873115	0.0	-19.104578519873115	-19.104578519873115	200.0	0.0	0.0	5	-20.99144300420402	2.367984789481892	-15.810378066481697	-28.041914119588757	200.0	100000	100000	-11.360562	4.2911325	-8.624698	-55.286945	-11.360589	4.2912807	-8.6506405	-53.578995	3.9995875	4.9276357	100.280106	-13.8089905	11.34943	0.020964336	0.019892871	0.002166434147610562	0.0	0.0	0.0	892.7619853019714
-18.680866510196026	1.1863885022221865	-16.437976269971966	-20.684267964031974	200.0	0.0	0.0	-24.661673106860274	0.0	-24.661673106860274	-24.661673106860274	200.0	0.0	0.0	6	-20.592269081627624	2.37457995038983	-16.78422117378952	-31.85828497221702	200.0	120000	120000	-11.075713	4.0895667	-8.877881	-55.478676	-11.07573	4.0896807	-8.808363	-57.866062	3.991665	4.9898157	145.79262	-13.990288	11.068774	0.019382438	0.01869866	0.0018912826512474568	0.0	0.0	0.0	1072.2802951335907
-22.040245140740847	0.8017493108925399	-20.678286240838094	-23.13877239756561	200.0	0.0	0.0	-20.059353073444722	0.0	-20.059353073444722	-20.059353073444722	200.0	0.0	0.0	7	-19.94142379431806	2.2419625220103354	-16.944232975445974	-28.490397531829533	200.0	140000	140000	-10.7634535	3.874715	-8.775006	-57.64195	-10.763462	3.8747873	-8.71227	-56.536915	3.9911606	5.044142	103.87197	-13.692927	10.756603	0.016887808	0.0163042	0.0017470181266544386	0.0	0.0	0.0	1251.6844716072083
-22.314567353635756	2.0885539055423004	-19.26107932582368	-25.75757692931709	200.0	0.0	0.0	-22.704519496965066	0.0	-22.704519496965066	-22.704519496965066	200.0	0.0	0.0	8	-20.040067162472177	4.494192575979552	-17.17663275719231	-60.802840280694	200.0	160000	160000	-10.443219	3.564939	-8.697973	-61.624966	-10.443226	3.56499	-8.663425	-60.548546	4.002638	5.050023	115.03759	-14.69212	10.43806	0.014714578	0.014396309	0.0015757413893297781	0.0	0.0	0.0	1430.8579778671265
-18.455805014072688	1.2527376333893296	-16.72469934583013	-21.11630565284917	200.0	0.0	0.0	-19.587064168091377	0.0	-19.587064168091377	-19.587064168091377	200.0	0.0	0.0	9	-19.108611705993553	1.7202587379870835	-16.002932791532718	-24.36814275850922	200.0	180000	180000	-10.174433	3.3900747	-8.603706	-58.14762	-10.17444	3.390031	-8.571379	-58.969658	3.9870794	5.0064692	94.38548	-14.931903	10.168433	0.012705281	0.012812844	0.0015108821734029334	0.0	0.0	0.0	1610.2917268276215
-19.553444530242842	0.8414065702274972	-18.14533016339469	-20.80338921520066	200.0	0.0	0.0	-20.45710258731409	0.0	-20.45710258731409	-20.45710258731409	200.0	0.0	0.0	10	-19.2864148310417	2.044474596495732	-16.206029098873998	-29.54968881210582	200.0	200000	200000	-9.977308	3.2894964	-8.527575	-58.22004	-9.977307	3.2895358	-8.501611	-57.68228	3.9957469	4.9449277	91.00742	-16.847033	9.972665	0.012325328	0.012090323	0.001443701416591648	0.0	0.0	0.0	1788.4637084007263
