test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-39.24533804235273	11.820898726955953	-20.37188842174579	-54.77562872640484	200.0	0.0	0.0	-42.34690765462774	0.0	-42.34690765462774	-42.34690765462774	200.0	0.0	0.0	1	75.43839863464797	740.8203232795386	6558.810167692952	-80.9928535209999	200.0	20000	20000	480.56622	988.56366	7218.88	-60.571724	480.56027	988.5691	6779.942	-61.087833	3.629804	7.8964987	321.4785	-13.822863	-491.46454	670.35284	665.1245	0.4322023678406289	0.0	0.0	0.0	167.2928466796875
18447.198714283564	16072.878434202079	46304.466283006645	-30.35951707231347	200.0	0.0	0.0	43547.26926584356	0.0	43547.26926584356	43547.26926584356	200.0	0.0	0.0	2	12373.434215096033	20623.983202255557	84067.02514911366	-64.47625650823748	200.0	40000	40000	2792.9707	2098.937	25530.645	-591.922	2792.9592	2098.913	25691.332	-569.9745	4.0878725	5.31653	155.28891	-12.283984	-2821.334	8536.867	8606.6045	1.1483403114497661	0.0	0.0	0.01	355.1223292350769
84109.32036428938	52332.69733726116	156835.52601639868	1690.287128779115	200.0	0.3	0.3	3474.820998567917	0.0	3474.820998567917	3474.820998567917	200.0	0.0	0.0	3	57890.461480746184	51487.01149393698	286719.5181093409	-49.10568401781079	200.0	60000	60000	8928.108	9930.514	81717.13	-3477.395	8928.15	9930.357	82196.05	-3373.7976	4.047801	4.007641	101.98737	-14.588818	-8995.146	125837.54	127490.43	4.243017328047753	0.0	0.0	0.07	541.4015505313873
121458.19642152563	28381.242966747097	159560.51523643138	84465.23077089754	200.0	1.0	1.0	141163.81411409398	0.0	141163.81411409398	141163.81411409398	200.0	1.0	1.0	4	101755.28540315639	54622.08462594628	257140.01925143492	956.8073832891072	200.0	80000	80000	26729.047	24169.61	113868.28	-11697.215	26729.123	24169.502	114641.76	-9411.461	4.023068	3.417098	70.07083	-13.780202	-26876.652	654929.0	655517.7	11.063452303123475	0.0	0.0	0.42	727.5710306167603
161628.07009720773	13278.78787879849	178388.2998862303	135933.3570879786	200.0	0.8	0.8	190621.0185774494	0.0	190621.0185774494	190621.0185774494	200.0	1.0	1.0	5	130040.56747575916	48377.220904822745	304560.31933271064	1443.7719623354087	200.0	100000	100000	45842.28	29294.232	139244.61	-15140.127	45842.344	29294.19	140134.69	-14509.576	3.9954321	3.1990175	48.326904	-13.749805	-45994.58	914809.94	915120.1	15.756930941581727	0.0	0.0	0.58	914.0676374435425
113963.50153057664	60065.79188497394	195992.9453171438	44419.582771518486	200.0	0.8	0.8	75640.96336314525	0.0	75640.96336314525	75640.96336314525	200.0	0.0	0.0	6	153414.9716030359	52505.60099159384	305931.24302858347	10520.506732594089	200.0	120000	120000	58196.883	31701.389	183883.89	-17353.646	58196.824	31700.87	185267.16	-17718.45	4.0043807	3.2274215	59.14805	-16.297388	-58306.77	1153956.1	1174518.8	16.615351668548584	0.0	0.0	0.78	1101.793206691742
150609.09829380555	46372.42964725521	246640.24144510427	76682.46424254605	200.0	0.9	0.9	301248.1041931556	0.0	301248.1041931556	301248.1041931556	200.0	1.0	1.0	7	149928.01140899968	73604.89228818976	301170.96454193286	-66.4820869983066	200.0	140000	140000	67995.88	35230.023	229818.08	-23710.814	67995.945	35229.75	229636.44	-23649.135	4.0016603	3.1626294	54.111237	-13.297977	-68102.85	1543035.5	1561351.2	18.24044681043625	0.0	0.0	0.76	1289.0716996192932
32026.832679387735	32000.533674144688	93819.12358189991	7418.757548688761	200.0	0.0	0.0	16623.473819451654	0.0	16623.473819451654	16623.473819451654	200.0	0.0	0.0	8	158484.00980189044	64386.875052894036	293158.27897349116	42031.730282364624	200.0	160000	160000	77288.46	41955.42	241114.12	-26799.451	77288.51	41955.414	242076.66	-25459.54	4.0118675	3.1395192	63.61021	-12.9545765	-77395.98	2482620.0	2487501.2	22.29328111000061	0.0	0.0	0.83	1474.200654745102
172331.66267052796	65451.58349944109	262161.8241558297	48955.378992172016	200.0	0.8	0.8	258886.09006552302	0.0	258886.09006552302	258886.09006552302	200.0	1.0	1.0	9	161128.57189237184	60178.89437229848	296646.74754858465	6324.360547111534	200.0	180000	180000	86744.36	46529.707	239282.81	-43703.86	86744.32	46529.54	240004.58	-42189.598	4.00075	3.2165601	65.704216	-13.133522	-86850.625	3469727.0	3522643.5	26.47523115196228	0.0	0.0	0.8	1658.2759854793549
26960.623298687853	9222.907029545653	44087.35485141275	18312.45863868454	200.0	0.0	0.0	24705.90364288222	0.0	24705.90364288222	24705.90364288222	200.0	0.0	0.0	10	165692.4002057218	60407.13781313572	297258.9408427757	16691.42895164143	200.0	200000	200000	93200.67	45874.97	220670.73	-65833.64	93200.2	45874.652	222718.06	-60479.25	3.9912102	3.1936584	74.596725	-17.73017	-93283.23	3582423.0	3652668.5	25.05139536304474	0.0	0.0	0.87	1842.839450597763
