test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-14.605603874117525	1.4592489892326093	-11.226781845092773	-16.785054996366625	200.0	0.0	0.0	-11.443036543705597	0.0	-11.443036543705597	-11.443036543705597	200.0	0.0	0.0	1	-25.9051142089292	15.46746252524337	34.754581451416016	-58.114016935460285	200.0	20000	20000	11.229777	5.367203	21.449142	-8.125113	11.229749	5.3672543	21.622503	-8.191408	1.8450472	4.373744	59.104126	-14.534271	-11.527289	0.02323983	0.023272725	0.10718355670172451	0.0	0.0	0.0	199.69767689704895
-64.35852229991369	14.612776260731806	-23.121990954614684	-76.82716349084662	200.0	0.0	0.0	-79.74878690571829	0.0	-79.74878690571829	-79.74878690571829	200.0	0.0	0.0	2	-1.7674917617474324	286.76836684366685	2802.5067029914376	-136.63886416225174	200.0	40000	40000	-0.90620744	10.399345	771.7857	-27.582596	-0.9072702	10.397081	779.07837	-31.74114	4.885926	7.29923	182.53937	-13.716231	0.8051913	0.9577369	0.8896955	0.010572753795329482	0.0	0.0	0.01	419.948858499527
123.14473564666294	451.88239938954854	1478.2432861328125	-45.610839349648934	200.0	0.0	0.0	-28.425019699523517	0.0	-28.425019699523517	-28.425019699523517	200.0	0.0	0.0	3	-33.95071386229554	314.2831197090799	3081.9287109375	-127.1915956254612	200.0	60000	60000	-15.468864	89.381065	2239.3198	-104.007195	-15.470764	89.375946	2217.3257	-106.83111	4.377148	6.6936455	153.76506	-12.783806	13.32603	36.653168	37.396984	0.11382011490687728	0.0	0.0	0.01	633.2119152545929
-22.27534876041442	5.501976779616674	-9.89240314865822	-28.3330565030081	200.0	0.0	0.0	-23.49221956927823	0.0	-23.49221956927823	-23.49221956927823	200.0	0.0	0.0	4	11.816207886954285	496.2542325101119	4782.6611328125	-120.52327806686414	200.0	80000	80000	-19.554058	143.57799	3744.1982	-162.85118	-19.567003	143.63034	3679.7363	-154.66624	4.057031	6.1594768	114.83557	-15.057504	17.601437	105.754776	98.8328	0.10923002665191889	0.0	0.0	0.0	847.9199140071869
-15.088168060585986	4.057007246909069	-10.46732234954834	-22.11726229686287	200.0	0.0	0.0	-22.21466727918118	0.0	-22.21466727918118	-22.21466727918118	200.0	0.0	0.0	5	342.63675453829535	1671.3897696667286	11240.45703125	-106.04514862036467	200.0	100000	100000	67.617516	401.1883	7172.077	-339.3001	67.61682	401.18704	7116.8906	-309.77414	4.2169623	6.3840795	106.6748	-13.661183	-74.540565	871.3604	882.3032	0.2862996813714504	0.0	0.0	0.0	1063.3958930969238
2131.7065747238817	4660.597125626422	15217.735367299632	-21.90542766524258	200.0	0.0	0.0	15111.174378608863	0.0	15111.174378608863	15111.174378608863	200.0	0.0	0.0	6	3537.659712730468	6618.235298066814	28547.46563449227	-41.851023394367736	200.0	120000	120000	640.5847	942.8867	9713.926	-765.1615	640.5747	942.99097	9684.173	-696.41895	4.0574455	5.106126	85.55919	-13.77636	-653.1337	3785.1572	3688.1077	0.8128811432242393	0.0	0.0	0.0	1279.7973802089691
11556.200502538913	16529.228897054392	48006.375	-24.89036514429852	200.0	0.0	0.0	18878.975	0.0	18878.975	18878.975	200.0	0.0	0.0	7	18129.311174340208	17568.992679977862	99028.48101292284	-16.998180389404297	200.0	140000	140000	2646.3062	2942.2979	25219.86	-1626.4589	2646.35	2942.3386	25117.541	-1667.8601	4.031893	4.0322185	66.91315	-13.328912	-2686.17	17168.854	16961.012	2.0655076563835144	0.0	0.0	0.04	1497.1653761863708
-16.153271594869384	3.6433465614867595	-9.991285626245137	-21.89878337927375	200.0	0.0	0.0	-13.50336739514818	0.0	-13.50336739514818	-13.50336739514818	200.0	0.0	0.0	8	32066.70425597665	35497.27651295708	168966.45726059456	-45.96968747518475	200.0	160000	160000	6710.9614	6306.867	43592.55	-5319.962	6710.9985	6306.9473	43396.03	-5520.0186	4.0225897	3.9315386	55.763885	-15.712052	-6786.357	89087.05	88348.41	4.276130916559696	0.0	0.0	0.18	1713.3624505996704
29724.87611247074	20644.972200259086	55301.8125	-14.995221713898411	200.0	0.0	0.0	61405.547	0.0	61405.547	61405.547	200.0	0.0	0.0	9	48747.62118140817	50337.14487059704	189844.22704543386	-26.69121742248535	200.0	180000	180000	12590.7295	10693.782	71585.26	-10919.248	12590.68	10694.193	70797.58	-11457.614	4.011878	3.7692993	54.45455	-13.772284	-12693.141	238325.98	235401.23	6.839599467086792	0.0	0.0	0.47	1932.325670003891
91058.26113420984	63546.52780309595	183382.30085716725	-15.532210332523418	200.0	0.8	0.8	-6.028101047480709	0.0	-6.028101047480709	-6.028101047480709	200.0	0.0	0.0	10	60202.11844457796	51820.754412495364	179053.84537436013	-22.875815780627647	200.0	200000	200000	20866.834	18051.252	109167.67	-18727.338	20866.723	18051.143	108339.46	-18555.506	4.0096626	3.7084203	64.07185	-12.419398	-21020.281	638067.25	641523.6	10.76118542778492	0.0	0.0	0.51	2152.673766374588
