test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-2.5545129582774178	25.553475423672364	66.46756744384766	-19.197715967577764	200.0	0.0	0.0	-5.6388774	0.0	-5.6388774	-5.6388774	200.0	0.0	0.0	1	-25.694070458412835	12.522022586684743	9.193601608276367	-51.14204476180238	200.0	20000	20000	11.766418	5.1081758	21.701351	-10.593178	11.766309	5.108355	21.789215	-10.422522	1.9652971	4.4507666	57.681633	-11.864063	-12.069332	0.019073512	0.019494731	0.10778110875690503	0.0	0.0	0.0	173.99707007408142
-104.73363307356786	3.588893550821735	-97.9841039609534	-109.44371562060186	200.0	0.0	0.0	-112.3279102080695	0.0	-112.3279102080695	-112.3279102080695	200.0	0.0	0.0	2	21.069113838475747	505.1898724141398	4972.52294921875	-112.6552307825324	200.0	40000	40000	0.1113323	38.022774	2103.9846	-51.157677	0.10846395	38.02262	2110.5789	-53.915405	4.890266	7.296659	170.4693	-12.440288	-0.3684164	7.1911016	7.296541	0.024644686030596493	0.0	0.0	0.0	366.23690009117126
-20.24736225830577	7.726923474786351	-10.919867515563965	-40.30278220783768	200.0	0.0	0.0	-28.796516812836888	0.0	-28.796516812836888	-28.796516812836888	200.0	0.0	0.0	3	402.82489830883884	2119.6846417147726	14468.126953125	-105.84209835281634	200.0	60000	60000	89.86396	403.99814	7389.303	-277.46912	89.85946	403.89865	7481.808	-265.7936	4.2934194	6.329174	126.35116	-14.134764	-91.8368	549.1954	593.4389	0.22834192708730697	0.0	0.0	0.01	551.8675246238708
169.64499016412933	182.6784119124195	409.0683898925781	-24.31679603565341	200.0	0.0	0.0	351.21417	0.0	351.21417	351.21417	200.0	0.0	0.0	4	1190.9520436338742	3826.975387168337	19943.3359375	-84.59179014419657	200.0	80000	80000	329.6711	1050.307	12073.839	-547.44543	329.70123	1050.2872	11814.922	-582.5816	4.1152673	5.9429975	110.92653	-14.208204	-334.27704	4741.339	4767.835	0.707141401052475	0.0	0.0	0.0	738.315306186676
23517.800274655827	26520.049973077126	64999.20864495436	23.88703155517578	200.0	0.0	0.0	-18.734436	0.0	-18.734436	-18.734436	200.0	0.0	0.0	5	11090.72724182364	15934.928787419029	76631.0703125	-45.971656799316406	200.0	100000	100000	1615.1449	2722.4448	27719.5	-2530.6558	1615.1266	2722.2202	27527.195	-2495.862	4.0623302	4.550996	89.69298	-12.674035	-1640.471	18619.176	19184.28	1.9201511908054352	0.0	0.0	0.03	926.7845051288605
63749.188	59384.746	170349.53	6891.507	200.0	0.4	0.4	150591.38	0.0	150591.38	150591.38	200.0	1.0	1.0	6	33030.277348619915	32464.406215162613	142274.109375	-24.6663629503719	200.0	120000	120000	5955.16	7293.133	51676.125	-6884.3027	5955.1533	7293.1147	52066.008	-6645.728	4.0277042	4.052442	82.73446	-14.218742	-6026.961	118581.98	119363.33	5.048012856984139	0.0	0.0	0.21	1118.166986465454
33813.215	23585.186	63657.414	-6.7815347	200.0	0.0	0.0	56.809486	0.0	56.809486	56.809486	200.0	0.0	0.0	7	53007.528175508465	41149.676459284994	195321.953125	-13.948614120483398	200.0	140000	140000	13997.294	12968.016	82043.49	-10471.769	13997.398	12968.174	82154.98	-10517.507	4.0114193	3.4639926	58.783836	-13.463691	-14117.646	336056.16	334919.4	8.133909735536575	0.0	0.0	0.3	1311.1891469955444
118565.29205571034	32042.16990207821	157702.578125	37938.2890625	200.0	1.0	1.0	117660.664	0.0	117660.664	117660.664	200.0	1.0	1.0	8	69073.14059229141	38387.341670477144	154751.859375	126.54273986816406	200.0	160000	160000	23617.482	18111.422	103783.63	-14986.323	23617.58	18111.578	104568.69	-15209.629	4.0079064	3.4855227	50.75184	-14.456466	-23780.346	635265.1	632980.06	11.56559245557785	0.0	0.0	0.46	1503.882437467575
95576.64	48454.402	152374.0	18551.664	200.0	0.5	0.5	147985.66	0.0	147985.66	147985.66	200.0	1.0	1.0	9	97088.35034088299	35304.31062655077	165194.515625	5723.375	200.0	180000	180000	32115.74	22190.584	131927.2	-25160.486	32116.096	22190.01	132099.9	-26231.705	4.005588	3.3045793	63.82261	-14.019556	-32288.21	779375.1	780515.44	14.295703210496903	0.0	0.0	0.83	1698.6907002925873
135891.36	39753.25	188653.38	31758.975	200.0	0.9	0.9	156611.31	0.0	156611.31	156611.31	200.0	1.0	1.0	10	114408.9831774773	42196.63578181804	210849.28125	17785.666015625	200.0	200000	200000	40978.105	26910.697	150049.2	-31933.654	40978.18	26910.537	150305.05	-32608.25	4.002913	3.260666	51.029747	-14.258358	-41170.984	956864.5	954164.94	17.2288440571785	0.0	0.0	0.93	1893.15940117836
118960.35	12727.347	142722.53	93078.18	200.0	1.0	1.0	130166.63	0.0	130166.63	130166.63	200.0	1.0	1.0	11	122444.17614809763	46195.27465072786	205009.796875	17066.48046875	200.0	220000	220000	48051.293	30598.398	163464.38	-34350.566	48051.383	30598.73	165784.38	-34617.938	4.0001664	3.214936	47.01811	-12.218935	-48223.094	1236453.4	1211388.9	18.519613680171968	0.0	0.0	0.79	2087.0809206962585
156772.52	48700.41	207050.72	60385.418	200.0	1.0	1.0	182807.6	0.0	182807.6	182807.6	200.0	1.0	1.0	12	129115.64751150132	45521.96262145349	200216.546875	14099.5244140625	200.0	240000	240000	53015.9	33080.65	164463.61	-36959.734	53015.777	33081.406	164845.1	-35918.707	4.006096	3.2421658	53.554672	-14.074608	-53194.41	1433121.9	1407981.5	20.254489299869537	0.0	0.0	0.92	2280.7119750976562
173653.84	34579.992	201883.61	74956.49	200.0	0.9	0.9	200016.23	0.0	200016.23	200016.23	200.0	1.0	1.0	13	136034.34	56306.402	213006.34	11653.923	200.0	260000	260000	58380.492	36009.805	169353.17	-41528.812	58380.49	36010.016	168975.17	-42122.81	4.002108	3.1497245	45.98241	-15.039493	-58557.938	1644204.1	1633212.8	22.077346213912964	0.0	0.0	0.85	2475.2491607666016
77799.02	96232.97	210648.06	-5.907076	200.0	0.4	0.4	208738.14	0.0	208738.14	208738.14	200.0	1.0	1.0	14	162252.22	41830.734	209268.75	129.71408	200.0	280000	280000	64955.6	39400.67	172575.33	-44669.69	64955.58	39401.29	172297.86	-44603.85	4.0017753	3.0732474	48.3447	-14.746168	-65137.957	1701981.8	1687891.4	23.80083961753845	0.0	0.0	0.97	2670.818237543106
127930.64	68280.79	194620.73	17963.166	200.0	0.9	0.9	37754.355	0.0	37754.355	37754.355	200.0	1.0	1.0	15	157913.20681775932	46760.202971135834	207491.8125	1898.0836181640625	200.0	300000	300000	70696.41	41185.754	172509.11	-46582.227	70696.61	41185.887	173136.42	-45957.51	3.9973125	3.0815568	64.577995	-15.533222	-70870.88	1778099.9	1763933.1	23.431518891239165	0.0	0.0	0.96	2865.5428805351257
189708.33	3216.6292	194361.72	182344.3	200.0	1.0	1.0	189790.67	0.0	189790.67	189790.67	200.0	1.0	1.0	16	157855.86	48461.875	212976.75	14590.791	200.0	320000	320000	74895.32	42656.91	174323.53	-43136.887	74895.625	42656.812	174096.73	-43326.4	4.003257	3.0182931	53.689857	-14.345554	-75071.03	1855015.5	1846660.5	23.218102032756807	0.0	0.0	0.94	3060.1782093048096
188601.02	4308.7227	194921.66	178707.52	200.0	1.0	1.0	191085.89	0.0	191085.89	191085.89	200.0	1.0	1.0	17	164237.7	44019.13	212589.45	19161.98	200.0	340000	340000	78968.37	44233.695	174586.3	-40942.207	78968.76	44233.57	175208.25	-39555.41	4.0009856	2.9929497	51.21146	-14.925695	-79126.016	1942149.8	1940868.8	23.442166032123566	0.0	0.0	0.97	3255.8377516269684
154581.84	59831.742	201562.36	37242.36	200.0	1.0	1.0	190939.28	0.0	190939.28	190939.28	200.0	1.0	1.0	18	159084.3	47802.53	220562.08	3107.4836	200.0	360000	360000	82557.164	45228.16	173144.72	-44589.86	82557.51	45227.695	172892.19	-45638.965	4.00063	3.0117002	44.734467	-14.626429	-82697.44	2005244.8	1999704.9	23.329698251342773	0.0	0.0	0.95	3450.4620013237
188977.8	24258.355	212003.17	120379.91	200.0	1.0	1.0	217108.12	0.0	217108.12	217108.12	200.0	1.0	1.0	19	158930.52	51895.574	219979.0	173.07463	200.0	380000	380000	85375.54	45887.17	173266.86	-50085.33	85375.875	45886.613	172864.88	-48374.816	4.0021014	3.0466115	51.839012	-13.330419	-85518.6	2051760.1	2050223.5	23.706400577163695	0.0	0.0	0.93	3645.7915580272675
108472.625	39143.496	185693.12	53442.684	200.0	0.6	0.6	129763.234	0.0	129763.234	129763.234	200.0	1.0	1.0	20	152084.23256638518	53518.748288173454	212878.0	3956.699997894624	200.0	400000	400000	88536.1	46697.22	173942.44	-55896.51	88536.305	46696.754	173965.73	-55208.297	3.9972184	3.0298254	59.461353	-14.7124405	-88688.32	2079251.6	2087043.5	23.186760292053222	0.0	0.0	0.91	3839.5794866085052
208870.14	8118.5527	221650.3	196776.06	200.0	1.0	1.0	170883.47	0.0	170883.47	170883.47	200.0	1.0	1.0	21	158769.4	55571.81	219802.61	530.3164	200.0	420000	420000	90934.914	47101.0	174233.27	-59667.062	90935.13	47100.26	174410.88	-58782.082	4.0020905	3.078605	58.702423	-15.541655	-91087.836	2214343.0	2223884.0	23.24471200466156	0.0	0.0	0.92	4034.3469376564026
164414.66	57400.93	203145.33	-5.15771	200.0	0.9	0.9	171510.75	0.0	171510.75	171510.75	200.0	1.0	1.0	22	152765.11	52110.67	221645.52	5258.2446	200.0	440000	440000	93574.04	47658.367	175385.8	-65071.773	93574.28	47657.934	176107.23	-66631.516	4.002621	3.0758107	62.3761	-13.466959	-93711.77	2362089.0	2361182.2	23.37785785551071	0.0	0.0	0.93	4230.288533449173
145396.47	73285.336	196498.4	21.045424	200.0	0.8	0.8	186901.33	0.0	186901.33	186901.33	200.0	1.0	1.0	23	156581.88	52863.445	213027.14	-14.490451	200.0	460000	460000	95651.586	47611.35	176178.1	-65452.402	95651.64	47610.707	177335.23	-62750.58	3.9986625	3.0829182	53.95156	-13.2430315	-95787.75	2444088.2	2474132.8	23.726786276721953	0.0	0.0	0.96	4425.313172340393
104017.29	69546.02	188622.1	407.72174	200.0	0.8	0.8	164543.42	0.0	164543.42	164543.42	200.0	1.0	1.0	24	154539.51698257343	53949.13852267012	217697.40625	-22.02830515630246	200.0	480000	480000	96693.19	47729.535	177443.28	-83125.55	96693.46	47729.91	177892.19	-82288.39	3.9990914	3.0779588	53.242672	-13.889058	-96823.78	2450885.5	2405644.0	23.582371489524842	0.0	0.0	0.97	4620.072749137878
62402.7686384653	65795.30087338209	169415.34375	-13.676186824922638	200.0	0.5	0.5	189920.94	0.0	189920.94	189920.94	200.0	1.0	1.0	25	163305.62	51192.402	220109.92	3166.004	200.0	500000	500000	97210.57	47850.785	178846.83	-62031.723	97210.8	47850.21	178889.34	-58187.82	4.0027013	3.0932684	53.58614	-13.691001	-97338.77	2580780.8	2586235.0	23.938772686767578	0.0	0.0	0.96	4815.268333673477
29159.1	41511.418	114453.45	-4.177896	200.0	0.3	0.3	-0.9475048	0.0	-0.9475048	-0.9475048	200.0	0.0	0.0	26	145648.50235789956	62532.158830650245	223454.921875	7869.89203995517	200.0	520000	520000	97501.96	47809.344	178429.19	-55727.254	97502.1	47808.203	179561.69	-53900.42	4.0030518	3.157556	76.45798	-12.826948	-97614.94	2645489.0	2692485.5	23.583789978027344	0.0	0.0	0.9	5010.461781978607
169462.42	36611.85	202930.19	77323.25	200.0	1.0	1.0	-1.4195131	0.0	-1.4195131	-1.4195131	200.0	0.0	0.0	27	160498.05	54856.477	226106.75	7991.848	200.0	540000	540000	97996.81	47692.95	179754.08	-64393.61	97997.0	47692.344	179420.92	-58569.32	4.000229	3.1582007	61.928383	-13.160295	-98128.26	2612839.8	2621793.5	23.53637396659851	0.0	0.0	0.95	5205.707402706146
209614.78	9679.1045	223541.94	194186.48	200.0	1.0	1.0	217870.44	0.0	217870.44	217870.44	200.0	1.0	1.0	28	173181.11292899217	39785.05279436522	222343.5625	40152.171875	200.0	560000	560000	98682.08	47721.207	176484.8	-64311.234	98682.41	47720.81	177286.47	-65919.266	4.000426	3.132572	63.914936	-13.700755	-98793.96	2661144.8	2654334.2	22.97255385866165	0.0	0.0	0.98	5401.7179119586945
186964.66	19644.676	208785.14	147126.48	200.0	1.0	1.0	156752.95	0.0	156752.95	156752.95	200.0	1.0	1.0	29	156714.38072993263	54207.04449654562	221215.71875	58.8253059387207	200.0	580000	580000	100369.05	47727.395	177492.77	-67517.96	100369.516	47725.746	177232.81	-68340.01	3.9982777	3.1319385	59.064735	-15.240141	-100486.305	2706038.8	2742256.5	23.16979589519501	0.0	0.0	0.94	5596.924989461899
179952.48	21688.172	209952.39	134017.08	200.0	1.0	1.0	150774.0	0.0	150774.0	150774.0	200.0	1.0	1.0	30	161805.83937145225	56242.62539097717	222715.203125	13168.6875	200.0	600000	600000	101495.44	47640.734	176877.16	-91220.21	101495.75	47639.492	177544.36	-89207.31	4.0026503	3.1108124	60.92863	-11.765926	-101620.79	2759288.0	2787269.0	23.372938811397553	0.0	0.0	0.9	5792.608246803284
192244.89	20897.871	211932.92	134584.22	200.0	1.0	1.0	206056.3	0.0	206056.3	206056.3	200.0	1.0	1.0	31	164157.45003277244	50796.485393072806	226492.453125	6590.265625	200.0	620000	620000	102585.33	47620.13	176616.08	-93884.266	102585.66	47618.516	177652.9	-89438.76	3.9976387	3.1390624	67.25597	-12.650777	-102712.32	2689473.8	2741022.2	23.36713843679428	0.0	0.0	0.95	5987.910750389099
175316.94	16000.225	198832.1	149237.92	200.0	1.0	1.0	199897.8	0.0	199897.8	199897.8	200.0	1.0	1.0	32	164799.25	48721.89	218421.19	10420.569	200.0	640000	640000	103843.23	47281.156	176797.56	-81943.99	103843.336	47280.258	177696.75	-82861.984	4.0006347	3.1221948	60.021496	-12.687795	-103970.35	2628642.5	2649578.2	22.674275758838654	0.0	0.0	0.95	6183.4459347724915
164039.98	40034.203	201756.23	98030.48	200.0	1.0	1.0	80388.945	0.0	80388.945	80388.945	200.0	0.0	0.0	33	155669.4697047315	55826.733952871786	223128.96875	10260.173598150912	200.0	660000	660000	104229.39	47064.473	176940.42	-87004.76	104229.74	47063.418	177752.3	-86738.414	3.9994168	3.0857646	64.940315	-14.212631	-104355.516	2829238.5	2850700.5	22.97344785633087	0.0	0.0	0.91	6377.810982942581
209114.28	8071.7495	219434.88	190139.55	200.0	1.0	1.0	219421.66	0.0	219421.66	219421.66	200.0	1.0	1.0	34	159085.81	56387.97	229090.3	13220.3545	200.0	680000	680000	103997.805	46970.504	177198.47	-84599.43	103997.95	46970.184	177613.88	-82729.51	3.9999886	3.1013389	72.77345	-13.392529	-104114.99	2819634.0	2829785.0	23.251259642219544	0.0	0.0	0.92	6572.877165794373
188228.7	22935.56	207179.75	133573.92	200.0	1.0	1.0	200125.2731143923	0.0	200125.2731143923	200125.2731143923	200.0	1.0	1.0	35	171990.78	45467.14	222875.28	10905.174	200.0	700000	700000	103807.34	47147.04	176259.42	-84990.92	103807.805	47146.35	176618.27	-83517.18	4.00273	3.0854504	68.33459	-12.506239	-103915.914	2814020.5	2803028.0	22.80061248064041	0.0	0.0	0.96	6768.003965377808
163788.52	34260.598	211454.53	100610.43	200.0	1.0	1.0	207789.11	0.0	207789.11	207789.11	200.0	1.0	1.0	36	161830.88	51326.613	221412.2	26919.963	200.0	720000	720000	104411.59	47052.414	175923.58	-84991.66	104412.06	47051.293	176250.36	-83430.445	4.000011	3.0897965	63.31777	-13.918574	-104526.98	2942240.2	2950220.5	22.917078707790374	0.0	0.0	0.93	6963.053496837616
203865.09291347512	23072.42409939622	220272.359375	142858.765625	200.0	1.0	1.0	157497.4	0.0	157497.4	157497.4	200.0	1.0	1.0	37	165732.94	49017.742	222698.5	9419.375	200.0	740000	740000	104606.98	46791.44	175528.19	-83752.96	104607.25	46789.957	176687.4	-84435.53	3.9982333	3.1589587	62.74779	-14.937934	-104726.85	2832605.5	2867811.2	23.079253986644744	0.0	0.0	0.97	7158.249334335327
194771.62	23322.822	223055.52	146489.89	200.0	1.0	1.0	186752.69	0.0	186752.69	186752.69	200.0	1.0	1.0	38	159144.73	52799.98	229597.25	10233.459	200.0	760000	760000	104882.83	46644.863	174768.3	-86305.12	104883.09	46643.547	176638.44	-85454.67	4.004434	3.1202264	72.828766	-12.999702	-104993.805	2897850.8	2924801.8	22.63300594673157	0.0	0.0	0.91	7354.10577082634
178701.28	28316.32	207906.47	104975.09	200.0	1.0	1.0	213290.17	0.0	213290.17	213290.17	200.0	1.0	1.0	39	159104.06	61590.797	222362.02	13552.676	200.0	780000	780000	104760.37	46576.93	174469.5	-84971.03	104760.54	46575.773	174877.03	-84845.77	4.0025053	3.1181293	80.97419	-14.354472	-104858.15	2839419.8	2866512.2	23.03807034511566	0.0	0.0	0.92	7549.28980922699
141083.31916651415	58100.550209014546	197846.484375	16214.379165141414	200.0	0.9	0.9	197760.52	0.0	197760.52	197760.52	200.0	1.0	1.0	40	173376.4	42412.64	227900.84	56565.734	200.0	800000	800000	104959.32	46932.312	174851.44	-76562.73	104959.57	46930.785	175337.17	-78994.375	3.9992738	3.1606865	62.015045	-14.49886	-105058.305	3013752.5	3076286.8	22.994943580055235	0.0	0.0	0.97	7743.768375873566
152524.22	35142.555	185375.98	68353.58	200.0	0.9	0.9	184983.27	0.0	184983.27	184983.27	200.0	1.0	1.0	41	176560.2	46192.32	231303.25	22574.578	200.0	820000	820000	105134.49	46612.02	174789.84	-75365.63	105134.65	46610.65	175206.25	-76245.836	3.9942036	3.1878452	62.445194	-12.001087	-105241.42	3011046.2	3059735.0	23.200038959884644	0.0	0.0	0.98	7938.529304265976
