test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
2383.8882286454414	509.5311330645688	3520.394231308142	1765.5575346410885	200.0	0.0	0.0	1987.8071479441612	0.0	1987.8071479441612	1987.8071479441612	200.0	0.0	0.0	1	1065.1377251692988	2050.5154301801645	8395.695539763325	-89.42305401063332	200.0	20000	20000	104.3584	199.36678	1309.5562	-82.00319	104.35981	199.3618	1314.8662	-80.82927	3.512357	7.0948105	288.80576	-13.045195	-106.93342	49.206165	50.4695	0.24075800124438185	0.0	0.0	0.0	180.33096599578857
1663.9302999047727	4820.039070935814	16113.948419900651	-27.59201564198942	200.0	0.1	0.1	293.41624612143295	0.0	293.41624612143295	293.41624612143295	200.0	1.0	1.0	2	6812.227995069671	18325.73372269593	116821.77688656948	-89.90610947650129	200.0	40000	40000	1473.9128	3845.5874	79412.24	-1795.3438	1473.952	3845.6326	79768.88	-1797.059	4.4137073	5.434499	276.98746	-15.116763	-1507.8522	28963.62	28836.371	1.7235980362430214	0.0	0.0	0.05	377.77952909469604
84787.16924393685	75793.3321293598	178540.13419165052	-29.397992545565522	200.0	0.9	0.9	-32.189215148597874	0.0	-32.189215148597874	-32.189215148597874	200.0	0.0	0.0	3	38713.707367481176	66963.275763129	212758.49602357	-72.75058177910984	200.0	60000	60000	16083.098	26354.8	181058.0	-4954.0186	16083.14	26354.768	182085.12	-4839.964	4.1041408	4.624615	135.73988	-17.02504	-16295.471	435597.72	438358.38	12.091218739151955	0.0	0.0	0.39	569.5837223529816
86826.74186321221	73916.93709862235	179724.63407845583	-54.74162957566157	200.0	0.6	0.6	-34.364875034071034	0.0	-34.364875034071034	-34.364875034071034	200.0	1.0	1.0	4	53494.58325779841	64982.60318669299	198799.13085394158	-86.66576982261313	200.0	80000	80000	39147.367	45419.438	232629.45	-9317.166	39146.805	45419.535	232619.38	-9473.722	4.001511	4.3259764	59.847824	-14.092856	-39388.555	2459814.2	2495726.0	19.716896682310104	0.0	0.0	0.59	760.5532960891724
140832.0379365592	37657.306654962646	179739.2466639555	61632.38400650784	200.0	1.0	1.0	139216.32330524796	0.0	139216.32330524796	139216.32330524796	200.0	1.0	1.0	5	92987.51192839291	68070.39879440464	214584.8056192989	-76.68135545600593	200.0	100000	100000	60763.6	65011.477	262148.9	-11336.682	60763.086	65011.805	262304.1	-11480.314	4.0118556	4.027699	111.32042	-13.117808	-61092.168	4708892.5	4738198.0	25.962623111438752	0.0	0.0	0.77	953.2138586044312
82281.16662997365	99926.92916737625	209620.6417474932	274.8665773631551	200.0	0.6	0.6	622.0039750226795	0.0	622.0039750226795	622.0039750226795	200.0	0.0	0.0	6	99987.31900667079	72978.49618224321	218790.4018013432	-68.9573802238707	200.0	120000	120000	79991.18	71885.47	275398.16	-10247.922	79991.414	71885.47	274293.22	-10277.723	3.997723	3.6133842	48.16852	-13.199225	-80295.08	5468415.0	5478962.0	27.99693013448715	0.0	0.0	0.83	1146.280621767044
84417.87607957884	70640.19577437286	163046.7986860485	-32.44351259840687	200.0	0.7	0.7	-30.22648145289551	0.0	-30.22648145289551	-30.22648145289551	200.0	0.0	0.0	7	102927.51019897724	75581.7208232779	220729.77385477716	-63.822391038868034	200.0	140000	140000	89065.72	71596.72	266081.34	-7597.716	89065.67	71596.555	266830.84	-7283.52	4.001287	3.3462555	66.249985	-12.433397	-89291.14	4474291.5	4496564.0	25.839500673484803	0.0	0.0	0.82	1339.1551322937012
103588.45175998643	55528.152192468704	163182.63399046063	3590.1964594552437	200.0	0.9	0.9	158247.30396278805	0.0	158247.30396278805	158247.30396278805	200.0	1.0	1.0	8	108433.03164957925	73577.56014366452	210842.9002561647	-81.68649110616708	200.0	160000	160000	91152.35	68193.62	242863.77	-8210.067	91151.875	68194.28	244250.58	-8112.921	3.998622	3.3650622	48.92392	-14.237352	-91348.05	5354274.0	5351419.0	26.707576176834106	0.0	0.0	0.84	1530.0041007995605
161020.46765895482	34360.80377785078	196428.47536692963	90920.55817784231	200.0	1.0	1.0	182801.62561563993	0.0	182801.62561563993	182801.62561563993	200.0	1.0	1.0	9	109418.26124338742	71432.24573390487	207291.52915210207	-45.307310974972545	200.0	180000	180000	94039.72	68347.016	240412.02	-9530.023	94039.53	68347.48	241509.86	-9601.242	4.004496	3.2732718	57.179073	-13.944544	-94203.93	4913044.5	4895193.5	25.676148580551146	0.0	0.0	0.87	1721.0140681266785
62619.350240729924	70309.42728948129	166172.95009247883	-25.01324223843901	200.0	0.8	0.8	134003.32481492532	0.0	134003.32481492532	134003.32481492532	200.0	1.0	1.0	10	90881.51630823748	73952.43163370219	221563.8156875059	-57.25781312713429	200.0	200000	200000	94686.35	67553.38	233053.6	-11241.558	94685.945	67553.77	234496.52	-11457.846	4.000082	3.2054203	57.57537	-15.293657	-94831.836	5722848.5	5738779.0	26.016008389759065	0.0	0.0	0.81	1912.3399813175201
