test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-56.078487979179826	5.008894124091109	-50.48368771456178	-63.96050162882253	200.0	0.0	0.0	-59.98540535859575	0.0	-59.98540535859575	-59.98540535859575	200.0	0.0	0.0	1	-27.13685984425433	99.63519136202945	943.7050170898438	-92.9962361080846	200.0	20000	20000	10.528884	6.6116147	144.99196	-10.014322	10.528966	6.608328	166.30722	-11.032457	2.1390398	5.916312	182.01913	-13.394831	-10.7945	0.19721733	0.21949065	0.10905982100239979	0.0	0.0	0.0	169.5751633644104
-39.14996850451293	2.007448584049256	-35.642456367019804	-42.02083199425364	200.0	0.0	0.0	-39.37710501497649	0.0	-39.37710501497649	-39.37710501497649	200.0	0.0	0.0	2	-51.438212591349675	49.46919274500574	399.9642333984375	-95.63574144543162	200.0	40000	40000	-8.428856	5.643933	210.58224	-36.99221	-8.430905	5.631808	255.35301	-36.89601	4.1240745	6.079402	121.63068	-14.305335	8.420334	0.52152824	0.607238	0.01523623693427071	0.0	0.0	0.0	357.5656723976135
-121.97942233703645	3.830735982871233	-114.55392461121214	-127.14344574337963	200.0	0.0	0.0	-120.80490303127503	0.0	-120.80490303127503	-120.80490303127503	200.0	0.0	0.0	3	-41.66351370889916	84.5384645218489	773.4474487304688	-98.64356594106343	200.0	60000	60000	-19.030848	9.65388	361.58582	-57.700653	-19.031038	9.645713	375.03754	-58.048187	4.2448688	6.1650505	83.41541	-12.939951	18.880745	1.2715614	1.4056684	0.025680971276341006	0.0	0.0	0.0	538.6939868927002
-108.43904876121829	2.3704181762308147	-103.59518290846965	-112.33795223481088	200.0	0.0	0.0	-111.69701490115436	0.0	-111.69701490115436	-111.69701490115436	200.0	0.0	0.0	4	-21.409910957199102	352.0612847732825	3473.5055290409573	-124.24012023499529	200.0	80000	80000	-36.273026	15.796677	1544.345	-79.27746	-36.27131	15.828785	1684.5261	-83.00744	4.256834	5.602011	88.39355	-13.890431	35.8337	5.381124	5.119266	0.047209608247317375	0.0	0.0	0.0	721.7456767559052
-81.03089265959343	16.879944107759062	-54.09833562139989	-101.80678607444842	200.0	0.0	0.0	-103.61483144107379	0.0	-103.61483144107379	-103.61483144107379	200.0	0.0	0.0	5	-73.33295934229	35.32551186841225	155.3824005126953	-128.33469930239136	200.0	100000	100000	-54.44525	90.240486	7403.7144	-142.59802	-54.4165	90.27388	7478.0933	-157.75381	4.1402316	5.3963475	109.2835	-14.902397	52.82827	144.57169	144.21864	0.12816047036126255	0.0	0.0	0.0	904.3316733837128
-12.630678096346603	2.954763991349005	-5.082448812395881	-15.811223901723478	200.0	0.0	0.0	-23.510382004712284	0.0	-23.510382004712284	-23.510382004712284	200.0	0.0	0.0	6	37.440163520789945	361.7986923126168	2626.866943359375	-110.69739981588889	200.0	120000	120000	301.06104	725.90344	7511.435	-218.05867	301.07217	725.9123	7461.3516	-231.66681	4.1653657	5.8588285	106.19233	-14.054641	-311.5874	565.3898	560.1071	0.2947021159019321	0.0	0.0	0.0	1088.2851934432983
-24.486988409982324	8.874355989291276	-9.801747327980506	-37.548052777599125	200.0	0.0	0.0	25.977257	0.0	25.977257	25.977257	200.0	0.0	0.0	7	133.0331014692532	820.4120950669375	6945.37890625	-60.36846243967518	200.0	140000	140000	909.4392	663.9925	5252.6797	-392.20023	909.443	663.98016	5090.5547	-374.22516	3.9834657	4.8604994	104.24733	-14.63886	-918.6153	388.0539	390.49384	0.38133633254766464	0.0	0.0	0.0	1270.8796107769012
-21.568088685339035	5.985530680633529	-11.803337097167969	-33.54458201655275	200.0	0.0	0.0	-20.814391971744048	0.0	-20.814391971744048	-20.814391971744048	200.0	0.0	0.0	8	462.2018349666625	1381.1988859966527	8850.3974609375	-46.938011169433594	200.0	160000	160000	725.6102	467.96133	5452.407	-525.3158	725.6088	467.96005	5281.7812	-491.7807	3.9951203	4.85921	138.96236	-13.626905	-728.89856	594.71106	594.4307	0.28626513519585134	0.0	0.0	0.0	1455.7604312896729
-20.967121630281067	11.859302995500776	-6.120602607727051	-46.22932868797929	200.0	0.0	0.0	-16.2700071354308	0.0	-16.2700071354308	-16.2700071354308	200.0	0.0	0.0	9	549.0577363024805	2063.8008638708557	10053.6435546875	-71.80538751021228	200.0	180000	180000	492.12296	536.9331	9799.559	-1070.5459	492.1249	536.8595	9293.723	-1072.6721	4.140771	6.363507	109.09672	-15.026704	-496.46225	2253.4968	2295.723	0.5718548712953925	0.0	0.0	0.01	1639.8543708324432
5.011966134295553	96.61499070484325	293.0180969238281	-42.99889133747512	200.0	0.0	0.0	-18.377204209815094	0.0	-18.377204209815094	-18.377204209815094	200.0	0.0	0.0	10	2376.0190677188725	6364.244510738717	40007.07421875	-63.11060226630284	200.0	200000	200000	553.152	973.2306	15537.637	-2714.5908	553.16	973.1368	15704.189	-2658.2678	4.0526423	5.610018	128.33502	-14.717711	-565.5825	7598.968	7700.269	1.0512152649641038	0.0	0.0	0.0	1826.6448199748993
