test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-34.035852347409715	3.4175716553511104	-28.85561341329757	-38.414510937917925	200.0	0.0	0.0	-34.07363865150352	0.0	-34.07363865150352	-34.07363865150352	200.0	0.0	0.0	1	-56.40275119989061	22.3104481082279	-28.662700091555507	-109.01707302251869	200.0	20000	20000	5.8683143	8.141117	20.004282	-25.272066	5.8683147	8.141064	20.0687	-25.473383	2.028428	4.514479	69.25699	-13.036534	-6.1774874	0.026025448	0.026370531	0.10857958024740219	0.0	0.0	0.0	166.78010725975037
-26.58662264169512	1.7976065180145215	-23.93991674761101	-30.41719906584819	200.0	0.0	0.0	-26.880014846129455	0.0	-26.880014846129455	-26.880014846129455	200.0	0.0	0.0	2	-30.455797059404684	4.631339158982143	-23.575029218458106	-59.952569342586855	200.0	40000	40000	-8.155848	6.222716	1.7480435	-51.5386	-8.155843	6.222861	1.6863251	-50.478943	3.9795558	5.149397	99.36052	-13.328789	8.127843	0.05205993	0.05105362	0.004310364039253909	0.0	0.0	0.0	353.82483530044556
-25.090842801776674	6.416362124031001	-18.23403741180053	-35.54743665578239	200.0	0.0	0.0	-24.379518283363385	0.0	-24.379518283363385	-24.379518283363385	200.0	0.0	0.0	3	-29.782949629082374	7.085587706490141	-20.958407652904103	-67.5724542016857	200.0	60000	60000	-12.54808	5.528214	-6.017704	-59.91915	-12.54807	5.5284777	-7.155623	-59.55276	3.9819882	5.3677034	134.4357	-14.482468	12.54947	0.05490528	0.053364113	0.003402898076118436	0.0	0.0	0.0	534.4788546562195
-70.86554524049666	60.39704657491742	87.52448272705078	-118.74668212461644	200.0	0.0	0.0	-88.87136009613877	0.0	-88.87136009613877	-88.87136009613877	200.0	0.0	0.0	4	1565.367697357982	8551.215945475846	69010.9140625	-142.41434579489814	200.0	80000	80000	123.87469	479.9487	12320.054	-206.79837	123.878265	479.94598	12191.442	-231.06377	5.927927	8.94465	269.31607	-13.524397	-130.52579	556.0184	554.52625	0.21192937465584838	0.0	0.0	0.03	716.214540719986
-84.90214131637751	20.586082124343758	-67.4209546494627	-142.43751690806582	200.0	0.0	0.0	-77.28479541742216	0.0	-77.28479541742216	-77.28479541742216	200.0	0.0	0.0	5	3487.7951495351467	14884.417830497197	102076.4609375	-150.12527007094587	200.0	100000	100000	1033.5396	2059.633	38775.305	-1117.4603	1033.5474	2059.5918	38752.45	-1097.785	4.130663	5.3461037	101.01709	-14.121367	-1042.6202	17497.092	17724.28	1.4016018879830838	0.0	0.0	0.1	897.4939870834351
312.86150649041707	1221.7931416457811	3978.211819525252	-100.91227008664968	200.0	0.0	0.0	219.22542231737305	0.0	219.22542231737305	219.22542231737305	200.0	0.0	0.0	6	4533.532250756363	12429.162302987836	76963.1953125	-162.016725328007	200.0	120000	120000	1962.0372	4356.0205	65615.61	-3664.7798	1961.7664	4356.485	66219.266	-3625.5474	4.0795364	5.2435546	127.75194	-14.584795	-1987.6246	70195.88	69202.125	3.2337776604890824	0.0	0.0	0.15	1078.9162380695343
26753.8386012604	21636.10615846095	81106.125	-61.29660458349729	200.0	0.0	0.0	19176.082	0.0	19176.082	19176.082	200.0	0.0	0.0	7	33080.670823021734	47997.71651797363	220181.828125	-124.54000191000314	200.0	140000	140000	7581.1826	10056.04	84196.734	-11759.253	7580.885	10056.458	84643.766	-11942.559	4.0685916	3.9868238	106.48016	-14.071262	-7681.2256	245479.22	243430.73	7.1838849546194075	0.0	0.0	0.38	1263.5934715270996
116056.914	88098.81	265872.6	317.36435	200.0	0.6	0.6	111444.58	0.0	111444.58	111444.58	200.0	1.0	1.0	8	67963.02747699906	67969.07388370522	317047.8125	-93.70315688611406	200.0	160000	160000	19321.562	17238.861	106163.06	-16207.919	19321.908	17238.662	105290.34	-15489.485	4.0049534	3.2599664	65.667786	-15.713582	-19532.031	603856.25	603737.56	10.692444707632065	0.0	0.0	0.53	1448.489984035492
99166.66537944594	92871.24776467543	236543.921875	-95.45208941200138	200.0	0.6	0.6	249806.08	0.0	249806.08	249806.08	200.0	1.0	1.0	9	112902.38817364923	85256.55756537741	294914.84375	-85.02625067316923	200.0	180000	180000	32584.42	26174.367	135636.47	-31868.943	32584.695	26174.266	136484.48	-30581.469	4.00861	3.1941292	84.64049	-13.305819	-32848.652	1192566.1	1190658.8	13.99023653883934	0.0	0.0	0.79	1633.428085565567
257352.55	56503.145	309125.4	154346.5	200.0	1.0	1.0	139035.0	0.0	139035.0	139035.0	200.0	1.0	1.0	10	153342.48050779244	87154.20407665595	324682.46875	-74.90824127197266	200.0	200000	200000	45381.355	33857.086	156675.92	-46897.992	45381.566	33857.316	155719.1	-45003.32	4.0080786	3.189963	57.064743	-14.758287	-45686.113	1983931.1	1983138.9	19.285737711429597	0.0	0.0	0.93	1817.1743245124817
120899.05	84963.375	249821.44	8539.81	200.0	0.9	0.9	91626.67	0.0	91626.67	91626.67	200.0	1.0	1.0	11	192616.55	69658.34	318114.5	146.15793	200.0	220000	220000	60008.23	40399.652	167577.22	-46113.254	60008.05	40399.18	167672.16	-45035.67	4.001178	3.0646083	51.226612	-15.836038	-60396.47	2290985.2	2320596.2	22.605738997650146	0.0	0.0	0.97	2002.7528364658356
219286.4	47983.13	310251.6	153962.48	200.0	1.0	1.0	227583.36	0.0	227583.36	227583.36	200.0	1.0	1.0	12	210283.52	77937.54	313517.9	562.7333	200.0	240000	240000	74043.69	44466.895	174589.77	-47117.24	74043.26	44466.445	174851.06	-46379.055	4.000541	2.9129598	67.96246	-12.238612	-74466.484	2283722.2	2334425.5	23.349687325191496	0.0	0.0	0.94	2188.0348842144012
264052.2	88232.734	327231.34	20433.373	200.0	0.9	0.9	317561.22	0.0	317561.22	317561.22	200.0	1.0	1.0	13	219429.86	71550.05	314774.66	10654.601	200.0	260000	260000	86463.33	47549.668	182712.77	-46479.21	86462.95	47550.176	182754.58	-45394.75	4.002093	2.9084735	40.035217	-13.674682	-86903.234	2346243.2	2344033.5	26.197080392932893	0.0	0.0	0.97	2373.3996171951294
227596.7	63441.645	318604.25	86826.6	200.0	1.0	1.0	152719.39	0.0	152719.39	152719.39	200.0	1.0	1.0	14	244316.4	66765.65	333675.03	3482.7249	200.0	280000	280000	96960.39	49757.01	190471.22	-41293.656	96960.38	49756.98	190890.78	-42216.156	4.001418	2.8985033	46.938534	-14.396543	-97395.734	2288086.2	2297867.0	26.461618451023103	0.0	0.0	0.98	2559.3176276683807
284361.8	57602.137	331806.0	122855.805	200.0	1.0	1.0	323364.4	0.0	323364.4	323364.4	200.0	1.0	1.0	15	246764.66	65088.49	339459.78	49247.742	200.0	300000	300000	105594.81	51113.48	194891.88	-45477.566	105594.74	51113.19	194781.34	-46100.215	3.999795	2.9002688	62.451736	-13.500454	-106024.69	2238707.2	2251651.8	26.795075203895568	0.0	0.0	0.99	2747.0066595077515
300274.56	25408.354	333517.4	268966.34	200.0	1.0	1.0	273153.03	0.0	273153.03	273153.03	200.0	1.0	1.0	16	243168.48	66369.64	325317.84	-90.699486	200.0	320000	320000	112822.31	51708.92	197722.11	-54353.91	112822.48	51708.137	197915.33	-50380.63	4.00122	2.9344854	49.936996	-14.079166	-113237.26	2095702.9	2122403.8	27.381723645591737	0.0	0.0	0.99	2932.9200179576874
255858.22	27292.146	319458.56	218696.33	200.0	1.0	1.0	163007.89	0.0	163007.89	163007.89	200.0	1.0	1.0	17	259467.64	57344.543	334057.6	34488.023	200.0	340000	340000	118132.79	51522.67	198593.19	-66989.695	118132.875	51522.055	199217.16	-66419.15	4.0011506	2.8890498	49.932533	-14.843812	-118527.7	2067309.6	2090718.4	27.067839500522613	0.0	0.0	0.98	3119.337417602539
198363.22	95136.44	320323.9	-50.923405	200.0	0.9	0.9	328236.1	0.0	328236.1	328236.1	200.0	1.0	1.0	18	253585.81	76609.695	332638.0	-73.237	200.0	360000	360000	122346.33	51742.62	200203.58	-74305.72	122346.49	51742.234	202102.16	-74253.34	4.000156	2.8840709	58.207676	-13.020053	-122724.76	2082326.1	2089608.6	27.683759310150148	0.0	0.0	0.96	3305.7125990390778
274020.47	21003.656	312874.88	237004.16	200.0	1.0	1.0	271979.88	0.0	271979.88	271979.88	200.0	1.0	1.0	19	266887.94	66164.26	333938.3	2.693144	200.0	380000	380000	126624.82	52210.406	201216.69	-72855.96	126624.805	52210.176	201739.11	-69698.08	3.9996762	2.9181387	46.246307	-15.127623	-126995.63	2163751.0	2172305.2	28.511547336769105	0.0	0.0	0.99	3492.6456406116486
292519.94	40534.223	327781.8	198481.7	200.0	1.0	1.0	204480.97	0.0	204480.97	204480.97	200.0	1.0	1.0	20	279335.9	48403.508	340637.94	71574.79	200.0	400000	400000	130373.35	52088.24	202569.31	-73349.16	130373.47	52087.703	201797.92	-71021.24	4.000998	2.9305334	47.887283	-16.808216	-130727.58	2148193.2	2157887.5	27.767354347038268	0.0	0.0	1.0	3680.036781311035
303878.22	26741.52	335185.88	238391.1	200.0	1.0	1.0	331495.5	0.0	331495.5	331495.5	200.0	1.0	1.0	21	275262.7	52594.45	338475.62	25880.613	200.0	420000	420000	133618.97	51757.766	202158.73	-68497.17	133619.16	51756.902	202027.22	-70064.17	4.0024753	2.964191	87.187935	-15.196609	-133949.98	2095297.1	2121215.2	27.203548599910736	0.0	0.0	1.0	3867.107670545578
273076.0	37151.766	318039.2	199051.36	200.0	1.0	1.0	309435.1	0.0	309435.1	309435.1	200.0	1.0	1.0	22	278591.94	60281.254	340790.62	-62.194992	200.0	440000	440000	136506.44	51174.09	203419.1	-64127.266	136506.45	51173.367	204202.75	-66493.73	3.9987168	2.9014368	45.5093	-14.288406	-136826.83	2040897.5	2061793.2	26.738274470329284	0.0	0.0	0.97	4053.8911471366882
203078.61221882896	72651.04404927602	317967.7652050941	117724.9375	200.0	1.0	1.0	168783.08187514156	0.0	168783.08187514156	168783.08187514156	200.0	1.0	1.0	23	282189.0	46204.242	336540.4	23024.938	200.0	460000	460000	138775.33	51294.875	206932.62	-62584.316	138775.4	51294.367	206319.02	-61392.73	3.9989398	2.8823059	46.907955	-13.444264	-139079.33	2053197.2	2057431.0	26.454355950069427	0.0	0.0	1.0	4240.997911453247
316788.3	16850.93	338110.4	286817.72	200.0	1.0	1.0	-82.14771403575394	0.0	-82.14771403575394	-82.14771403575394	200.0	0.0	0.0	24	282398.47	43626.695	341656.34	94849.7	200.0	480000	480000	140716.44	50979.73	206109.61	-58375.555	140716.44	50979.164	205958.97	-58923.176	3.9994426	2.8823645	68.052414	-13.178609	-141001.95	2115244.8	2143467.2	26.87657655916214	0.0	0.0	1.0	4427.52983880043
