test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-27.205219400977427	8.198906503961629	-20.927564968338373	-43.15864680194945	200.0	0.0	0.0	-42.623431148584864	0.0	-42.623431148584864	-42.623431148584864	200.0	0.0	0.0	1	-36.48306239871156	9.841191555819986	-19.042219172968323	-71.0367999574866	200.0	20000	20000	9.887698	6.724868	21.76294	-12.610254	9.887704	6.7248545	21.834188	-12.168396	1.7811674	5.0669327	77.08973	-14.313323	-10.163404	0.019673666	0.019831456	0.10608819474276204	0.0	0.0	0.0	175.83271837234497
1490.5408776808158	1863.3573399476743	3983.612060546875	-30.20181961093712	200.0	0.0	0.0	-19.927233469305943	0.0	-19.927233469305943	-19.927233469305943	200.0	0.0	0.0	2	-36.67548235601312	17.317095175364965	3.7572500705718994	-113.0694503203639	200.0	40000	40000	-6.088594	4.6996474	43.835346	-48.38868	-6.0886035	4.700136	31.616405	-48.653374	4.1337323	6.469688	174.37952	-13.160759	6.120727	0.062396966	0.059824675	0.003153739633958321	0.0	0.0	0.0	368.3293285369873
-59.71355216768476	18.115701698200017	-35.94646989477499	-97.55112451774541	200.0	0.0	0.0	-88.81322	0.0	-88.81322	-88.81322	200.0	0.0	0.0	3	-55.19568631883223	52.80954594577053	267.4757080078125	-124.71264038130965	200.0	60000	60000	-11.060053	18.735254	490.7344	-133.75587	-11.059724	18.735443	491.77948	-128.85721	4.426869	7.480263	221.12148	-16.221977	10.922298	1.7893318	1.7964287	0.01699554436490871	0.0	0.0	0.0	556.887359380722
-60.10404245159354	23.7089417284954	-11.817922911406024	-90.34025573730469	200.0	0.0	0.0	-11.115590400234378	0.0	-11.115590400234378	-11.115590400234378	200.0	0.0	0.0	4	3.160236891655225	541.0076780203667	5317.6162109375	-135.43675111740782	200.0	80000	80000	54.827755	219.98055	8092.513	-324.4242	54.82466	219.98782	7936.4653	-338.18527	4.5090337	6.805248	139.33406	-13.204849	-56.58854	192.6122	189.35666	0.11943938619075344	0.0	0.0	0.0	746.5365300178528
-54.033452594665334	19.325790083042282	-28.17718986949699	-92.02948241489128	200.0	0.0	0.0	-73.04935460744599	0.0	-73.04935460744599	-73.04935460744599	200.0	0.0	0.0	5	369.49994973762267	2775.440774130665	20112.537109375	-147.4275589236291	200.0	100000	100000	243.74435	631.855	11657.723	-807.615	243.74542	631.85956	11324.55	-822.27875	4.042736	6.164669	142.53831	-13.843498	-246.13374	947.7136	940.9728	0.30722073434591296	0.0	0.0	0.0	934.5082263946533
-44.057133341213024	23.45555948324	-3.7855684757232666	-81.02190939698541	200.0	0.0	0.0	-46.45862998175287	0.0	-46.45862998175287	-46.45862998175287	200.0	0.0	0.0	6	2502.577443258612	10167.535294490164	79777.0078125	-134.8290129119076	200.0	120000	120000	546.21533	1611.5328	26246.107	-1564.247	546.2015	1611.5641	27039.498	-1781.9889	4.037851	6.530421	153.66678	-13.607037	-552.6952	3619.192	3573.28	0.4097860683739185	0.0	0.0	0.0	1123.902322769165
2809.214110304286	8603.419753441383	28619.333984375	-101.08115390977018	200.0	0.0	0.0	-7.387436	0.0	-7.387436	-7.387436	200.0	0.0	0.0	7	8071.444748335393	24574.152182831167	124933.96875	-112.7075346474184	200.0	140000	140000	1537.4613	4405.0024	50156.664	-3881.512	1537.3396	4405.149	50079.1	-3843.4187	4.064633	6.6877394	118.8351	-13.64721	-1554.5062	27395.693	26946.807	1.0764120706796647	0.0	0.0	0.03	1313.3035752773285
-6.2565450644072484	180.47597557856324	520.7283935546875	-133.57613911528358	200.0	0.0	0.0	-67.600945	0.0	-67.600945	-67.600945	200.0	0.0	0.0	8	9318.957374537558	24182.26732334831	117114.734375	-151.8903140078832	200.0	160000	160000	3465.156	8352.988	69507.73	-10624.421	3464.9817	8353.183	70483.9	-10752.864	4.047001	6.1115823	112.54565	-13.84062	-3502.3457	98627.41	98301.82	2.4232625125467777	0.0	0.0	0.04	1503.1641325950623
22728.914178315103	29457.452146286443	83943.8671875	-89.32428186221937	200.0	0.1	0.1	89552.164	0.0	89552.164	89552.164	200.0	1.0	1.0	9	16193.18596372631	31734.381523446926	115243.7734375	-142.47698387568104	200.0	180000	180000	5973.1714	11723.009	82295.17	-17674.49	5972.82	11723.465	82382.836	-17438.377	4.009869	5.137038	76.56101	-12.956212	-6017.5176	203068.47	201023.77	3.900834909296036	0.0	0.0	0.1	1694.7655515670776
12167.87590100631	18576.69206176852	52981.56640625	-54.01452663597114	200.0	0.0	0.0	143549.69	0.0	143549.69	143549.69	200.0	1.0	1.0	10	19548.111486189024	34278.45411030003	140095.6875	-154.87254218669858	200.0	200000	200000	7539.499	14925.72	97500.44	-25395.781	7539.7456	14926.108	99744.48	-24664.135	3.9961061	5.077743	82.6259	-14.948837	-7587.243	350816.1	345375.2	4.382321547198296	0.0	0.0	0.15	1886.430849313736
