test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-18.462597170771502	0.22065705543245487	-18.10878198195085	-18.90056869272098	200.0	0.0	0.0	-17.053775468021453	0.0	-17.053775468021453	-17.053775468021453	200.0	0.0	0.0	1	6278.6690216763745	26134.394949784222	203487.6152593048	-123.96611518109574	200.0	20000	20000	302.54327	921.9772	25050.92	-572.78326	302.5611	921.9941	25153.252	-527.3425	7.7790833	15.985972	553.84	-14.069458	-315.69336	4720.649	4642.192	0.33830305382603854	0.0	0.0	0.02	167.74687385559082
2956.3532690856	6185.282425927166	20928.583063565027	-29.087247986916363	200.0	0.0	0.0	-19.823607615007468	0.0	-19.823607615007468	-19.823607615007468	200.0	0.0	0.0	2	10135.596602459957	28989.03585385088	181009.32242893847	-101.49047139275088	200.0	40000	40000	4629.292	7347.9175	78578.07	-5344.324	4629.3525	7346.945	78689.92	-4750.575	4.2069306	5.6191406	132.95207	-13.784967	-4674.231	193409.33	199484.25	7.3003852455616	0.0	0.0	0.02	358.9479875564575
109149.36828015678	75592.38810289453	204668.69643649514	-16.36041251888497	200.0	0.4	0.4	180518.6918306238	0.0	180518.6918306238	180518.6918306238	200.0	1.0	1.0	3	72168.80551033754	66447.22016590256	222546.2661098823	-53.233200364973115	200.0	60000	60000	13415.869	16681.75	118794.47	-6530.0625	13415.91	16681.64	120310.99	-7456.115	4.0384393	4.7456446	110.16172	-13.406295	-13562.496	640024.5	639692.25	13.599853127598763	0.0	0.0	0.26	542.2472200393677
133267.12362665584	75939.38412834016	230022.44795184123	39808.49139501732	200.0	0.6	0.6	67726.90273234627	0.0	67726.90273234627	67726.90273234627	200.0	0.0	0.0	4	106520.25135373435	68418.81962888056	257383.53698324919	-44.02818884839458	200.0	80000	80000	34223.43	28582.977	174411.8	-18905.922	34223.59	28582.863	175526.3	-19964.965	4.023462	3.9897244	55.283287	-13.413131	-34430.316	2090962.8	2083120.8	29.00062975912094	0.0	0.0	0.45	727.0094125270844
96508.22102881465	50137.3936224495	149749.02662186438	18907.526489376527	200.0	0.7	0.7	127960.78467962882	0.0	127960.78467962882	127960.78467962882	200.0	1.0	1.0	5	100470.21779465729	72804.57297655707	239078.71089921123	-59.93200591995803	200.0	100000	100000	50475.082	38118.055	254591.36	-20330.445	50475.18	38116.36	239017.19	-22768.01	4.019948	4.121866	56.978466	-14.674147	-50573.17	3983054.5	4027981.0	39.5522412405014	0.0	0.0	0.48	911.380292892456
152218.0720826455	75280.38245979202	264268.64274507493	1937.1263662141632	200.0	0.5	0.5	222239.12317854003	0.0	222239.12317854003	222239.12317854003	200.0	1.0	1.0	6	106716.03678899485	69019.19085939071	257145.24040014483	-17.956284642365667	200.0	120000	120000	64674.695	51603.973	287525.5	-28023.76	64674.63	51600.32	285800.06	-25848.137	4.015282	4.0885835	56.7019	-16.560421	-64732.133	6659177.5	6835083.5	49.93694855289459	0.0	0.0	0.49	1096.0224781036377
146513.5656789362	49240.15467385431	234674.227817206	78942.93813591845	200.0	0.6	0.6	233870.56044927356	0.0	233870.56044927356	233870.56044927356	200.0	1.0	1.0	7	126568.37901076063	69647.21076335142	262510.2343929951	4040.0071573966725	200.0	140000	140000	74708.94	51831.32	275589.62	-16114.079	74708.766	51831.83	276856.53	-17988.812	3.9924517	3.7318919	92.974625	-14.103782	-74780.66	5659826.5	5625353.0	47.33413781757355	0.0	0.0	0.58	1279.1536469459534
20554.76642487758	23295.56634761319	66813.18121670364	717.7109259805259	200.0	0.0	0.0	2178.4086879268425	0.0	2178.4086879268425	2178.4086879268425	200.0	0.0	0.0	8	120367.90933491511	66386.11729602095	252216.2702828121	-19.209647210935334	200.0	160000	160000	75456.734	45729.652	230495.22	-20583.422	75457.22	45730.24	231076.9	-20489.77	3.9967988	3.3916583	58.916145	-14.755085	-75563.81	4566581.5	4515682.0	38.51395138149262	0.0	0.0	0.6	1461.7364819049835
75565.66917716718	74609.42289445379	217885.06186565213	471.67763698726105	200.0	0.3	0.3	-15.657968039439751	0.0	-15.657968039439751	-15.657968039439751	200.0	0.0	0.0	9	119018.6047998666	67810.28074476645	261523.4427244047	1440.5446867895496	200.0	180000	180000	74215.734	41118.5	216890.34	-22249.426	74215.57	41118.31	216143.5	-22832.17	4.002127	3.176885	81.07341	-13.175097	-74322.38	3571376.2	3582920.2	31.299881745147704	0.0	0.0	0.53	1644.6316194534302
145151.12771673713	67082.50155134963	228043.32012639218	32951.91856199562	200.0	0.8	0.8	135557.51020774568	0.0	135557.51020774568	135557.51020774568	200.0	0.0	0.0	10	126983.16396884057	65117.87363575838	261474.83798261828	-29.931664905554577	200.0	200000	200000	74275.63	41106.527	215936.12	-22091.943	74275.61	41106.1	215676.98	-21892.562	4.000811	3.138702	75.51767	-13.889463	-74371.45	3710199.5	3707229.0	30.509564229297638	0.0	0.0	0.67	1826.6172368526459
34226.70434272951	27919.68647116541	99499.00716499651	14697.609866223442	200.0	0.0	0.0	20990.310814283286	0.0	20990.310814283286	20990.310814283286	200.0	0.0	0.0	11	118569.59295435186	67431.6988977435	262608.2538721639	19261.97357448593	200.0	220000	220000	77346.6	41675.395	218554.97	-26224.72	77347.03	41675.203	220189.9	-27766.713	4.00066	3.141892	66.57825	-13.449651	-77403.23	4181966.0	4162965.5	27.71096994419098	0.0	0.0	0.66	2008.9592108726501
61520.36527594736	56620.76995979329	173339.46692756488	14594.804764841472	200.0	0.6	0.6	21425.593785380916	0.0	21425.593785380916	21425.593785380916	200.0	0.0	0.0	12	100764.54183340777	66629.48210028106	273971.4373949495	6068.794055115549	200.0	240000	240000	80988.78	42695.67	216698.33	-34067.67	80988.92	42696.12	216852.92	-33143.727	4.0030117	3.015659	69.81908	-12.977514	-81013.96	4749772.5	4715954.0	26.97559606666565	0.0	0.0	0.57	2190.330382823944
202235.52144164869	31817.045655452104	271636.62002380035	171408.45454052262	200.0	1.0	1.0	172132.39515661003	0.0	172132.39515661003	172132.39515661003	200.0	1.0	1.0	13	135951.179013492	72769.97751034849	283765.736061527	3864.3669137164416	200.0	260000	260000	84885.43	42082.25	218705.67	-30268.018	84885.55	42081.82	217100.8	-31731.037	3.9997	2.9911544	72.60264	-14.311676	-84932.414	4508025.0	4507558.0	26.200270715904235	0.0	0.0	0.76	2371.7340035438538
120470.61183503126	21705.542052553352	167364.41756788606	88822.10617092706	200.0	0.9	0.9	156697.63022716576	0.0	156697.63022716576	156697.63022716576	200.0	1.0	1.0	14	149506.67376243844	60559.55914696646	293520.55282036983	27864.403279961705	200.0	280000	280000	86468.62	41243.652	218535.61	-27557.064	86468.68	41244.176	220009.06	-30503.086	4.0022554	3.0910792	58.28111	-12.8663845	-86523.414	4433190.0	4401540.5	25.05413362236023	0.0	0.0	0.87	2552.107319355011
194575.8691228161	62904.267467790836	258238.24137051025	84635.34446073469	200.0	1.0	1.0	261029.51549690907	0.0	261029.51549690907	261029.51549690907	200.0	1.0	1.0	15	146931.27480014213	65256.82177098796	268074.8293989918	20290.079728659795	200.0	300000	300000	88083.2	41930.586	224159.14	-23312.49	88083.37	41932.19	224166.98	-25717.082	4.011701	3.1564429	102.44367	-14.987722	-88109.16	4822454.5	4748654.5	26.173920403289795	0.0	0.0	0.75	2733.3196170330048
40778.69738804532	13347.946064204718	65443.421369066986	23818.977774713887	200.0	0.3	0.3	52574.426790999976	0.0	52574.426790999976	52574.426790999976	200.0	0.0	0.0	16	151698.69823088608	61988.4354323294	272573.2736609234	19039.356694005564	200.0	320000	320000	91960.76	44159.47	227197.02	-25784.31	91960.81	44158.742	228677.48	-28063.47	4.0038557	3.199736	85.50103	-13.057492	-91996.336	4966082.0	4974939.5	27.19832485113144	0.0	0.0	0.83	2914.647910118103
191457.65740324475	48268.85198923904	283339.8264353447	96104.40610751318	200.0	0.9	0.9	231408.39518722426	0.0	231408.39518722426	231408.39518722426	200.0	1.0	1.0	17	172531.93897024094	61130.878675126674	295640.3156988814	34065.61279496891	200.0	340000	340000	96410.67	44808.145	229873.72	-30002.55	96410.99	44808.586	229936.42	-35274.637	3.9987452	3.057506	58.022194	-13.307756	-96462.11	4725634.5	4662647.0	26.023040831279754	0.0	0.0	0.9	3096.795574903488
101780.51998185732	68895.5582420516	266714.01692116656	27124.550224438928	200.0	0.4	0.4	44345.04321244201	0.0	44345.04321244201	44345.04321244201	200.0	0.0	0.0	18	171700.80068206176	61225.536710336164	304388.12233347405	33744.61058805022	200.0	360000	360000	100030.055	44666.594	228460.89	-26758.28	100030.23	44666.3	228550.61	-27941.484	4.0001698	3.0386887	57.281845	-14.542286	-100082.28	4403008.5	4364966.5	25.56767755022049	0.0	0.0	0.91	3278.0409393310547
193232.87910046143	55603.96878575496	286534.6218719304	124369.3556150329	200.0	0.9	0.9	123839.99182299704	0.0	123839.99182299704	123839.99182299704	200.0	0.0	0.0	19	194596.91847448162	54613.11023503946	306775.469266621	50957.53137697512	200.0	380000	380000	101456.195	42742.418	218591.69	-25472.072	101456.555	42741.957	219571.98	-26135.707	4.001665	3.077143	60.37309	-12.927761	-101515.74	3959931.0	3954077.0	24.458555583953856	0.0	0.0	0.96	3459.604343175888
228763.06261441618	55856.91001291697	301664.8474121198	130072.72485214879	200.0	1.0	1.0	288182.898481591	0.0	288182.898481591	288182.898481591	200.0	1.0	1.0	20	190327.8148558097	57303.57331214364	302119.2864859627	49815.737918263876	200.0	400000	400000	103638.39	42807.06	215724.89	-23340.936	103638.78	42807.332	213215.31	-23460.932	3.9963233	3.1060257	72.06114	-14.164616	-103706.52	3849698.5	3773900.5	24.601900815200807	0.0	0.0	0.95	3641.9116880893707
200516.08801744902	16528.986833866336	230394.70804521395	166587.43867543407	200.0	1.0	1.0	212494.7055667705	0.0	212494.7055667705	212494.7055667705	200.0	1.0	1.0	21	183382.96819350182	62134.88609078167	297899.71460885135	28616.71157566634	200.0	420000	420000	107573.234	43270.035	216123.31	-22064.342	107573.53	43271.258	214176.34	-22367.994	3.9980812	3.1029959	67.52974	-12.085309	-107628.055	4052698.0	3958368.2	24.717290576553346	0.0	0.0	0.93	3824.092085838318
117042.74653500873	51359.59409390031	181169.9657964006	11978.241038322281	200.0	0.5	0.5	174934.5406801619	0.0	174934.5406801619	174934.5406801619	200.0	1.0	1.0	22	191464.92885477998	54357.00083929521	303378.1182836685	49460.53613979932	200.0	440000	440000	110516.875	43775.348	218906.98	-18541.312	110517.17	43775.426	220190.84	-17538.164	4.0076632	3.0597613	51.921867	-13.474707	-110571.47	4078378.5	4047408.2	24.275131649017332	0.0	0.0	0.95	4006.124764919281
156506.93499260236	73475.2282274529	243552.8550856732	52152.68580144156	200.0	0.9	0.9	51811.00486204367	0.0	51811.00486204367	51811.00486204367	200.0	0.0	0.0	23	192895.3334826878	58679.26777702242	304530.30696929374	38820.86423359685	200.0	460000	460000	111636.35	44150.53	218113.42	-18645.383	111636.49	44150.62	217813.25	-17570.031	3.9979944	3.1478932	62.74195	-16.03347	-111684.71	3991735.0	3957756.2	24.374214062976836	0.0	0.0	0.94	4189.411379814148
191099.14418717189	26502.866283100513	231497.01835258046	152719.6209740941	200.0	1.0	1.0	194573.93395614802	0.0	194573.93395614802	194573.93395614802	200.0	1.0	1.0	24	200740.9606045654	56128.99975691542	302997.8409570537	33517.59753318427	200.0	480000	480000	113398.66	44440.48	217962.98	-27786.992	113399.016	44440.555	217504.98	-26053.123	4.0051637	3.1882799	80.69182	-13.135232	-113456.38	4060941.0	4010064.2	24.176574943733215	0.0	0.0	0.98	4372.10853934288
242133.42385912192	24824.086407771138	290072.14908033743	205623.50601989054	200.0	1.0	1.0	173255.29109478436	0.0	173255.29109478436	173255.29109478436	200.0	1.0	1.0	25	204481.29303496104	52605.08090924122	297814.5999609289	62914.544018860106	200.0	500000	500000	115771.89	44366.1	216836.45	-25539.08	115772.07	44366.14	214482.27	-26022.354	3.9956968	3.1400588	67.6882	-12.758259	-115817.766	4121292.0	4084761.5	23.218554905319213	0.0	0.0	0.98	4553.977361917496
205602.87543190294	61370.154299356334	286144.58463677677	104202.92009800111	200.0	0.9	0.9	288156.92703635717	0.0	288156.92703635717	288156.92703635717	200.0	1.0	1.0	26	185905.20399890037	58759.4564514111	292091.26104943926	45877.946255582705	200.0	520000	520000	118072.04	43882.21	214424.12	-28770.455	118072.26	43882.402	215025.33	-27861.865	4.0018477	3.131872	60.15187	-13.875954	-118125.055	3954525.0	3915219.8	22.803063406181334	0.0	0.0	0.93	4735.786741018295
198015.62124004005	67210.8551544452	292178.2706788314	104988.89537258272	200.0	0.9	0.9	220931.48718789138	0.0	220931.48718789138	220931.48718789138	200.0	1.0	1.0	27	191436.39538304193	63192.707332897415	306754.97467827867	46663.611444223905	200.0	540000	540000	118303.9	43882.152	217039.48	-27299.404	118304.26	43882.22	217054.61	-29253.34	3.9993	3.1930861	73.802414	-14.034919	-118324.05	4019209.5	3975550.2	23.2410325797081	0.0	0.0	0.95	4917.730669260025
220643.76827542024	21471.2385892155	256460.19909277253	192555.0292576081	200.0	1.0	1.0	229621.35018913788	0.0	229621.35018913788	229621.35018913788	200.0	1.0	1.0	28	201997.17809899626	56849.81591524654	297541.50356951356	41082.90889889176	200.0	560000	560000	118779.47	44334.59	218499.84	-24839.441	118779.85	44335.035	216919.56	-25429.395	4.0044208	3.2243664	77.50619	-15.210176	-118820.19	3853168.8	3796151.5	23.35088168582916	0.0	0.0	0.97	5099.855931997299
154857.47965656067	56123.3463300663	221453.23007147078	15419.117589802692	200.0	0.9	0.9	204775.24784908094	0.0	204775.24784908094	204775.24784908094	200.0	1.0	1.0	29	192252.3031074316	60062.69916976048	308310.5859043872	27043.127634485136	200.0	580000	580000	119243.85	44447.53	217382.72	-26363.191	119244.055	44447.445	218619.6	-27083.996	3.9962811	3.3029342	65.965675	-17.871986	-119274.266	3945768.2	3912229.8	23.747862319374086	0.0	0.0	0.97	5282.218553543091
200168.93756313508	59346.004387556815	274732.7465169678	115383.15356231364	200.0	1.0	1.0	152856.21016500215	0.0	152856.21016500215	152856.21016500215	200.0	1.0	1.0	30	194783.73074136034	56476.90297597562	299406.4185304166	44465.25488239427	200.0	600000	600000	120888.87	44505.67	219048.62	-30419.857	120889.06	44505.43	218364.92	-30445.094	4.004362	3.2685366	57.627506	-15.981297	-120922.086	4020561.5	4006062.0	24.09957490606308	0.0	0.0	0.99	5465.2337810993195
218503.42751663068	64797.325792005024	302072.31112102576	117452.08188546618	200.0	1.0	1.0	282037.13576112734	0.0	282037.13576112734	282037.13576112734	200.0	1.0	1.0	31	198166.50095819306	52246.64162936695	295150.7683826496	69314.97786088251	200.0	620000	620000	121534.86	44391.996	218848.97	-35901.727	121535.12	44391.59	218077.8	-35249.676	3.9984386	3.2660651	49.66639	-13.831875	-121569.1	3917799.8	3913439.8	23.55363175430298	0.0	0.0	0.98	5647.761465549469
163239.77365082974	74085.68427522226	284116.6600246797	15466.415811237162	200.0	0.9	0.9	189150.53052874462	0.0	189150.53052874462	189150.53052874462	200.0	1.0	1.0	32	195490.7357447642	59942.25267603342	294052.16054666106	69551.51014243205	200.0	640000	640000	122358.48	44434.39	217081.52	-36734.25	122358.71	44434.215	216929.88	-36816.992	4.0045285	3.3285697	64.25531	-13.369265	-122402.55	3778828.0	3749183.5	23.907880479335784	0.0	0.0	0.96	5829.534346580505
227906.92600951935	29209.690852597407	280740.2014936162	191920.31345012758	200.0	1.0	1.0	183665.76329256693	0.0	183665.76329256693	183665.76329256693	200.0	1.0	1.0	33	194779.72117072716	57447.07658545816	287661.07397696044	56194.78218510639	200.0	660000	660000	123632.3	44651.35	218083.02	-37615.13	123632.62	44650.293	218446.81	-37786.355	3.997821	3.35728	74.29867	-13.569675	-123661.44	3856121.0	3865027.0	23.898634348106384	0.0	0.0	0.99	6012.383884429932
160856.8319061228	76918.20214316141	259519.60971149476	63221.066464834184	200.0	0.7	0.7	73634.94854604884	0.0	73634.94854604884	73634.94854604884	200.0	1.0	1.0	34	203227.39390029493	58436.6469068437	301761.11550572194	60657.57881787841	200.0	680000	680000	124240.086	44682.47	217197.61	-36728.523	124240.23	44681.63	218549.39	-36047.223	4.005959	3.3389432	62.01636	-14.105522	-124267.164	3887178.5	3902042.0	24.25210075559616	0.0	0.0	0.99	6194.467233181
227761.76873083584	50018.59661688167	290029.44183034793	142421.91142435992	200.0	1.0	1.0	254055.15828414282	0.0	254055.15828414282	254055.15828414282	200.0	1.0	1.0	35	206406.00262738497	51924.48652678376	300892.3971908999	41122.16966083267	200.0	700000	700000	125500.15	45073.344	217714.95	-40513.438	125500.33	45072.79	217832.25	-37602.594	4.00392	3.3743043	64.93349	-16.175968	-125526.48	3943091.0	3935843.0	23.576833805465697	0.0	0.0	0.96	6377.1691863536835
158223.8113314808	89500.60751706573	253370.49671910933	30979.865687840214	200.0	0.7	0.7	193715.5773349313	0.0	193715.5773349313	193715.5773349313	200.0	1.0	1.0	36	200036.69918538173	57667.709487649816	303363.1129543043	49882.25508111135	200.0	720000	720000	126888.88	44853.54	217182.42	-41304.402	126889.19	44853.03	217327.52	-41218.59	3.9983392	3.3281043	62.72416	-14.316532	-126910.76	3882209.2	3874476.8	23.524733299827577	0.0	0.0	0.96	6559.543417692184
135709.41147821507	62407.13134906926	220669.817391583	43253.14934415235	200.0	0.5	0.5	52830.42014358733	0.0	52830.42014358733	52830.42014358733	200.0	0.0	0.0	37	193447.8788733086	56399.282003065855	302475.91470733914	34267.22006630133	200.0	740000	740000	127179.79	44712.855	217102.33	-40534.46	127179.984	44712.387	217451.64	-40004.477	4.008839	3.3831043	61.399925	-14.065166	-127201.445	3889247.8	3877019.8	24.43461624097824	0.0	0.0	0.96	6740.908794641495
117930.52393174828	35994.497815896524	174636.15735047663	61365.268550115645	200.0	0.8	0.8	136267.87728015246	0.0	136267.87728015246	136267.87728015246	200.0	1.0	1.0	38	194242.42660665046	56011.79721489802	298123.07992911455	56348.69498265699	200.0	760000	760000	127572.17	44801.332	216943.92	-42733.97	127572.35	44800.508	217289.2	-43205.21	4.000122	3.3569405	101.75647	-13.378221	-127573.17	3921898.8	3930005.0	23.88208839159012	0.0	0.0	0.94	6922.574068784714
157531.85446151224	19476.22145500088	187936.94680707876	130659.4165845502	200.0	1.0	1.0	105970.79148649899	0.0	105970.79148649899	105970.79148649899	200.0	1.0	1.0	39	213180.49613273784	56966.16857958407	305485.73524741275	39523.89909947339	200.0	780000	780000	128491.13	44729.29	216318.19	-45326.17	128491.414	44728.887	217839.84	-45697.344	3.9938116	3.3687491	65.93033	-12.588673	-128496.0	3994510.2	3994250.8	23.533011828994752	0.0	0.0	0.98	7105.200082540512
139204.7725574372	70828.47512723076	282648.7166399992	46065.74593292855	200.0	0.5	0.5	125905.54547714554	0.0	125905.54547714554	125905.54547714554	200.0	0.0	0.0	40	212579.443715622	53074.15673312645	296677.4893379341	57429.18837992855	200.0	800000	800000	128765.47	44360.266	214916.86	-43907.31	128765.71	44359.707	216197.64	-45224.59	4.0089664	3.4528854	82.9225	-14.300438	-128776.7	3983673.2	3984431.5	24.019052589035034	0.0	0.0	0.98	7287.602264165878
155779.3388234438	12742.306228033445	173772.6279251422	134171.10992477514	200.0	1.0	1.0	155856.62546892356	0.0	155856.62546892356	155856.62546892356	200.0	1.0	1.0	41	198890.29981186462	55948.992452890576	298158.3463029549	63799.43490483795	200.0	820000	820000	129578.78	44330.723	215887.1	-43428.625	129579.19	44329.906	215816.55	-44006.83	3.9993086	3.428356	60.50789	-13.341394	-129600.5	3757887.0	3757239.0	23.862888794612886	0.0	0.0	0.96	7470.334899663925
171004.83094434088	9551.382902475636	187736.3135219635	159314.34654185406	200.0	1.0	1.0	169673.71885487475	0.0	169673.71885487475	169673.71885487475	200.0	1.0	1.0	42	204648.03528181408	54123.08491384792	301115.9465905832	76384.16743397144	200.0	840000	840000	129990.48	44289.92	215345.66	-45486.914	129990.67	44289.07	215644.0	-45470.21	3.999795	3.4665565	70.08539	-13.025997	-130002.92	3901453.0	3918705.8	23.41497678966522	0.0	0.0	0.97	7653.1062271595
