test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
2261.1212294165025	1463.7851586472914	4758.330358735567	-12.524018354724248	200.0	0.0	0.0	-12.467134580709027	0.0	-12.467134580709027	-12.467134580709027	200.0	0.0	0.0	1	941.2845907240253	2432.7845605930893	16584.72252106063	-68.7225499158505	200.0	20000	20000	42.82049	127.57692	2841.154	-57.93047	42.81812	127.58109	2794.418	-69.74908	4.821937	12.23606	305.23035	-12.744779	-43.348415	33.21966	32.756744	0.14062959651027096	0.0	0.0	0.0	179.87047290802002
16876.973738719185	20133.42096239966	58376.55767145477	-25.76400194772661	200.0	0.0	0.0	48050.01582364368	0.0	48050.01582364368	48050.01582364368	200.0	0.0	0.0	2	11008.694479537513	17582.73669504566	67454.70091441048	-56.8282386920493	200.0	40000	40000	1065.1748	2176.4766	24552.836	-596.76025	1065.1796	2176.505	24556.705	-564.7642	4.1415195	4.2796283	138.86597	-14.351337	-1066.916	3695.213	3621.028	0.8090861387357116	0.0	0.0	0.0	378.01473236083984
61678.78127274329	26433.471234392913	86400.06429370215	3235.6274710750445	200.0	0.0	0.0	89751.04013449002	0.0	89751.04013449002	89751.04013449002	200.0	0.0	0.0	3	29265.9589950562	31843.059219207105	92834.60335176846	-39.97690921249297	200.0	60000	60000	6266.3184	9469.956	46858.082	-2498.0962	6266.3047	9469.925	47408.938	-2528.175	4.0659933	4.4903536	62.934265	-14.786047	-6295.265	69221.914	69654.81	5.232448392385244	0.0	0.0	0.02	570.5364799499512
86116.3371734146	32336.782098601412	111029.67672458106	3037.6623192311226	200.0	0.9	0.9	102311.22545995825	0.0	102311.22545995825	102311.22545995825	200.0	1.0	1.0	4	62696.92870130324	38545.28054673738	142857.36963115088	-34.494676903638215	200.0	80000	80000	14961.912	16967.637	100049.53	-2693.1345	14961.899	16967.629	100371.86	-2707.9507	4.009236	4.193986	46.594032	-14.426359	-15006.316	174946.95	175376.86	9.857909267187118	0.0	0.0	0.4	764.0005557537079
87121.70356967665	68557.25030650372	167056.61023943342	-26.81811009465114	200.0	0.7	0.7	718.2625786565185	0.0	718.2625786565185	718.2625786565185	200.0	0.0	0.0	5	70691.08559867505	48161.90387732878	177490.35745899664	-28.972988764848875	200.0	100000	100000	28540.135	33154.75	173266.86	-5515.843	28539.898	33155.082	173260.84	-5402.1978	4.0191536	4.1753407	54.23417	-14.769123	-28628.291	595098.3	591040.25	15.317226761436462	0.0	0.0	0.64	956.7687647342682
91426.23571025123	16880.095429024164	134719.05200801525	79632.2111109423	200.0	1.0	1.0	103799.29195476408	0.0	103799.29195476408	103799.29195476408	200.0	1.0	1.0	6	90680.67159068544	48177.69538922394	176425.34748618072	-100.17479691763207	200.0	120000	120000	48919.54	52411.37	214902.47	-8167.699	48919.707	52411.285	215042.27	-7584.033	4.0088964	3.7258732	48.5856	-16.329165	-49044.39	1107699.2	1108388.8	21.21166015844345	0.0	0.0	0.83	1148.3926303386688
128946.26882107733	17052.0373674185	159957.8918063396	108231.1685098249	200.0	1.0	1.0	122458.57674638166	0.0	122458.57674638166	122458.57674638166	200.0	1.0	1.0	7	93286.83962697304	50343.20942043823	178870.5944280339	-42.20051057162219	200.0	140000	140000	67778.99	61900.062	228118.81	-7999.736	67778.97	61900.043	227396.4	-8239.045	3.996684	3.490899	48.625156	-13.002269	-67906.945	1462618.5	1467665.5	26.08344780187607	0.0	0.0	0.8	1340.4650192260742
123107.38394602362	46994.93033661617	175361.77363406096	12048.0092846631	200.0	0.9	0.9	79686.8239247185	0.0	79686.8239247185	79686.8239247185	200.0	1.0	1.0	8	96382.9980893966	48220.622654083316	180808.39923525247	-28.838123548482088	200.0	160000	160000	78589.61	65177.387	233566.52	-14286.389	78589.51	65177.86	232148.86	-14368.368	4.0048757	3.165594	64.67107	-12.388126	-78706.24	1709156.4	1691537.5	22.875296676826476	0.0	0.0	0.81	1532.9376876354218
89357.68765813907	43709.14028202084	146236.29163432927	1504.7716406945954	200.0	0.8	0.8	139245.96952731087	0.0	139245.96952731087	139245.96952731087	200.0	1.0	1.0	9	96650.49308923056	50525.4054913357	182234.45395465253	-60.97012164520383	200.0	180000	180000	84584.94	65343.812	234418.1	-28378.94	84584.76	65344.156	234449.17	-27547.764	3.995373	3.011524	68.01062	-13.435914	-84712.78	1869186.9	1865778.0	21.83164276781082	0.0	0.0	0.79	1724.60284781456
12610.920930867138	14135.667097280011	44047.3542308365	818.6990642775996	200.0	0.0	0.0	29070.947749906234	0.0	29070.947749906234	29070.947749906234	200.0	0.0	0.0	10	90677.79192601204	47160.08084991008	173192.40452266403	-31.741891489005834	200.0	200000	200000	88460.8	65507.08	233271.2	-27900.977	88460.54	65507.54	233250.77	-27732.955	4.0034013	3.0856285	58.504696	-13.081819	-88584.41	2026824.5	2028632.5	20.586784955215453	0.0	0.0	0.81	1915.6961615085602
