test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
20798.303998272713	21042.114323324415	44392.386250526055	-20.21903136868153	200.0	0.0	0.0	43856.91640052319	0.0	43856.91640052319	43856.91640052319	200.0	0.0	0.0	1	9330.370156355137	17075.355060765647	77491.06310374093	-59.159186718991904	200.0	20000	20000	2161.0251	2573.8157	13248.187	-138.61746	2161.0452	2573.7742	13321.863	-116.17327	4.0066214	4.9754996	108.99173	-15.209845	-2207.5618	6336.663	6382.981	2.981294440153398	0.0	0.0	0.0	168.04327821731567
61503.30690487018	62393.92062520226	158888.70778181544	-14.540761296857484	200.0	0.1	0.1	118031.38448311036	0.0	118031.38448311036	118031.38448311036	200.0	0.0	0.0	2	43964.89658538651	37447.97834478233	165364.397625976	-33.59435431048299	200.0	40000	40000	9632.064	6360.661	43533.438	-3053.186	9632.089	6360.546	43342.46	-2953.4878	4.027798	4.2884355	105.87184	-13.660883	-9673.023	85464.02	86459.17	5.637622726154327	0.0	0.0	0.02	359.6184182167053
170766.59241018753	56722.20347852523	248275.77802027835	20944.854420828073	200.0	0.9	0.9	188475.92043522466	0.0	188475.92043522466	188475.92043522466	200.0	1.0	1.0	3	115497.38300860261	65014.918814539364	253783.20334186783	-18.62057878837619	200.0	60000	60000	24228.58	18281.012	112548.31	-6585.873	24228.635	18280.566	111451.45	-6530.8936	4.0172853	3.6254961	147.90948	-14.517792	-24259.014	352103.34	358007.22	9.771264263677597	0.0	0.0	0.42	545.1400563716888
138575.06332485727	108869.64169724358	287484.61187083	23866.377582193654	200.0	0.8	0.8	35485.7624197261	0.0	35485.7624197261	35485.7624197261	200.0	0.0	0.0	4	155357.7197883058	53299.01484990006	274486.3252834192	3396.8489780407876	200.0	80000	80000	50476.68	30716.021	162505.2	-11795.224	50476.848	30714.918	160772.2	-11295.874	4.009247	3.3335598	60.315327	-13.2083435	-50537.46	894297.2	911311.9	15.860118879079819	0.0	0.0	0.82	731.7616879940033
159186.30793601307	56468.262051811194	246362.4613571369	39825.91876650558	200.0	0.7	0.7	174598.61250822167	0.0	174598.61250822167	174598.61250822167	200.0	1.0	1.0	5	153927.1182367857	49082.20976835979	294662.95483370044	20486.56447082754	200.0	100000	100000	71706.56	32429.531	196349.22	-14670.269	71706.78	32428.018	194937.56	-14814.189	4.0073857	3.3620536	79.68991	-14.205935	-71774.62	1358063.2	1378685.1	19.05030086312294	0.0	0.0	0.92	917.4095501899719
199210.87148933246	24351.84912510283	251418.17376860924	173706.77651616983	200.0	1.0	1.0	176475.69181789743	0.0	176475.69181789743	176475.69181789743	200.0	1.0	1.0	6	162516.34797906168	66489.74473309943	299602.14529514237	24993.04911644436	200.0	120000	120000	83901.38	34495.258	214536.42	-14107.296	83901.42	34494.82	214705.22	-14608.424	4.004808	3.2525306	74.68417	-12.459556	-83961.33	1695871.9	1695109.1	22.160449280357362	0.0	0.0	0.88	1102.0828683376312
195234.229887571	70383.93102247911	268250.91873105307	26142.06658826567	200.0	0.9	0.9	31009.879113428367	0.0	31009.879113428367	31009.879113428367	200.0	1.0	1.0	7	169004.75770876242	61214.00131488026	304779.3138628808	24617.773211743068	200.0	140000	140000	94146.69	37336.11	220610.56	-17415.844	94146.74	37335.812	217268.5	-19318.912	3.9992805	3.246233	76.17042	-14.199747	-94206.8	2222449.8	2225128.2	24.31271775970459	0.0	0.0	0.87	1285.9494371414185
241040.07365291356	44926.00392126978	300237.4676916659	167573.91923542827	200.0	0.9	0.9	263371.71582300274	0.0	263371.71582300274	263371.71582300274	200.0	1.0	1.0	8	170036.4879125331	59406.971857329794	294164.3146421293	35838.607851852124	200.0	160000	160000	99769.45	37926.742	211320.53	-25106.777	99769.51	37926.797	210397.7	-25033.652	3.99618	3.144407	94.47655	-13.674724	-99770.85	2726903.2	2703313.8	23.87737872724533	0.0	0.0	0.8	1468.6788256168365
106378.85229807305	72718.58779456072	288501.3688486772	33831.80600530677	200.0	0.7	0.7	38696.828712737784	0.0	38696.828712737784	38696.828712737784	200.0	1.0	1.0	9	164508.8506991334	66396.08865320738	293451.22571326466	10527.725111882937	200.0	180000	180000	101013.85	38898.34	211073.45	-34738.586	101013.945	38898.64	210705.05	-32516.115	3.9950137	3.2560039	77.58156	-11.8820095	-100966.14	3468682.0	3422888.2	23.45555498943329	0.0	0.0	0.86	1652.0157718658447
196441.6300278288	66568.4385187434	292456.9617336215	63235.23617534993	200.0	0.9	0.9	223918.6633588273	0.0	223918.6633588273	223918.6633588273	200.0	1.0	1.0	10	164646.7791562571	62384.344901560646	287630.8349294999	15764.839483776626	200.0	200000	200000	101550.74	40545.785	212427.14	-37283.402	101550.71	40546.246	212765.55	-37112.1	4.0055385	3.2867742	87.92138	-13.167872	-101489.06	4094440.2	4076498.5	23.11626788301468	0.0	0.0	0.89	1834.5987842082977
