test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-20.148308343316135	2.5539492382050226	-16.31655795258165	-24.755017861673927	200.0	0.0	0.0	-21.431743820181026	0.0	-21.431743820181026	-21.431743820181026	200.0	0.0	0.0	1	-35.04330626597342	11.126401984544838	-18.329983095526917	-66.1536472482176	200.0	20000	20000	9.380477	6.646886	20.515	-13.196702	9.380486	6.646889	20.557716	-13.150934	1.7108846	5.2176332	107.50624	-13.777563	-9.655869	0.019085921	0.019164007	0.10565688661253998	0.0	0.0	0.0	171.44978404045105
-21.140594223970663	3.838543313141463	-17.496848858958877	-30.109031631438103	200.0	0.0	0.0	-17.751962252088372	0.0	-17.751962252088372	-17.751962252088372	200.0	0.0	0.0	2	-27.44355876764596	10.872362335085846	-14.278319944168798	-97.85847426036084	200.0	40000	40000	-4.911688	3.5690174	1.8324803	-36.095566	-4.911707	3.5692217	1.9240961	-35.990788	4.063374	5.324644	163.49973	-18.84957	4.902083	0.031920973	0.030976782	0.002464353686344111	0.0	0.0	0.0	357.7437365055084
-25.474459314047046	2.3481455458861067	-22.557442965374506	-31.373720138188233	200.0	0.0	0.0	-30.31704764276962	0.0	-30.31704764276962	-30.31704764276962	200.0	0.0	0.0	3	-27.133670659555072	14.248568850512795	-17.939418491833237	-126.97763892316033	200.0	60000	60000	-9.128135	3.3636062	-5.209638	-44.69775	-9.12816	3.3636553	-5.202362	-46.09027	3.9861152	5.318866	126.47132	-14.249216	9.121137	0.036603503	0.036455505	0.002693807329935953	0.0	0.0	0.0	542.3456749916077
-23.96677727888402	6.932401296639465	-16.766660769739683	-38.56963004092384	200.0	0.0	0.0	-18.623766702852073	0.0	-18.623766702852073	-18.623766702852073	200.0	0.0	0.0	4	-27.737247376668996	8.298367343214391	-16.713871732668995	-77.87697823458755	200.0	80000	80000	-11.122771	4.007834	-4.7443485	-56.341763	-11.122834	4.0078583	-4.367726	-56.919395	4.01907	5.7196746	146.82777	-13.946441	11.119742	0.05900239	0.05860027	0.002660820618132129	0.0	0.0	0.0	726.6202826499939
-18.99335164647882	3.139796948073333	-15.491709162050286	-27.436633157723193	200.0	0.0	0.0	-18.63368639129105	0.0	-18.63368639129105	-18.63368639129105	200.0	0.0	0.0	5	-26.508043448032637	9.443676900891099	-16.514818460991197	-80.06403556146479	200.0	100000	100000	-11.7816	3.9881587	-2.5190618	-57.042187	-11.78169	3.9879062	-2.9957154	-57.5947	4.0191092	5.948235	154.168	-12.81374	11.7775345	0.056725636	0.057016157	0.0024711044585856144	0.0	0.0	0.0	911.366546869278
-25.859909433068832	4.037200921545552	-19.66299970069422	-33.82926094326776	200.0	0.0	0.0	-19.629907960857985	0.0	-19.629907960857985	-19.629907960857985	200.0	0.0	0.0	6	-25.491437493652803	7.779526740927408	-15.232736806764269	-58.2266371064585	200.0	120000	120000	-11.6684	3.6869109	2.9229426	-56.72134	-11.668451	3.6866407	2.8251672	-56.910305	3.980019	5.5292287	120.26215	-14.315922	11.656936	0.044124395	0.04447476	0.0022813119357451795	0.0	0.0	0.0	1095.3088281154633
-27.887337574343974	4.030922446738713	-21.275843382342238	-33.490645226757586	200.0	0.0	0.0	-20.920375672646617	0.0	-20.920375672646617	-20.920375672646617	200.0	0.0	0.0	7	-25.488367097245238	12.052017711396807	-15.461882591247559	-76.28624725341797	200.0	140000	140000	-11.372972	3.3545685	8.514722	-53.643288	-11.37297	3.3547218	8.506497	-52.922047	3.9993384	5.4375257	131.86407	-13.264805	11.359526	0.044107325	0.04397091	0.002266636663628742	0.0	0.0	0.0	1277.9937677383423
-48.09247027001338	23.053132093852152	-18.021828521611923	-85.39072912261649	200.0	0.0	0.0	262.0652342689404	0.0	262.0652342689404	262.0652342689404	200.0	0.0	0.0	8	11.409421866105912	457.1895201943126	4123.6787109375	-145.18992460298838	200.0	160000	160000	-8.775374	12.73733	771.2998	-76.0812	-8.776205	12.742272	812.113	-76.3295	4.644505	6.339269	241.78	-14.104277	8.6187105	2.9728582	2.952826	0.01425764143942506	0.0	0.0	0.0	1462.2024147510529
-48.67308088266358	47.97001053296471	23.213748931884766	-104.23143656120503	200.0	0.0	0.0	-108.61230704717721	0.0	-108.61230704717721	-108.61230704717721	200.0	0.0	0.0	9	182.84939215430992	1831.0019429632187	18061.974609375	-154.86955550553174	200.0	180000	180000	34.010986	120.85171	3821.1714	-253.54816	34.017414	120.82582	4104.1406	-247.74194	4.1235924	5.5522833	187.57376	-13.636635	-35.418842	77.6757	82.62536	0.09549830044023692	0.0	0.0	0.0	1646.844324350357
-107.38438315947522	52.010879244818646	-28.082202271407095	-178.002167316152	200.0	0.0	0.0	-177.18212451182166	0.0	-177.18212451182166	-177.18212451182166	200.0	0.0	0.0	10	371.60391813307956	3147.0156395671165	28004.82421875	-166.9007990752666	200.0	200000	200000	100.69425	504.71512	28062.746	-899.3901	100.727516	504.6057	27822.61	-913.7872	4.354854	6.7615047	223.14455	-13.507242	-106.6182	2087.9392	2177.0627	0.39258349906429646	0.0	0.0	0.01	1831.6736009120941
2396.7870804883783	7038.749623694339	23506.830078125	-94.76824248162026	200.0	0.0	0.0	-115.3268852754483	0.0	-115.3268852754483	-115.3268852754483	200.0	0.0	0.0	11	350.2475161962608	2251.0533926684006	20440.40234375	-161.92804406317805	200.0	220000	220000	731.1911	2341.5334	35510.246	-2306.868	731.1483	2341.673	36174.285	-2303.9727	4.1008334	6.0975256	213.57874	-13.205103	-754.3817	13532.333	13328.851	1.024367065253854	0.0	0.0	0.0	2017.8443412780762
108.01542870339149	532.0739166843919	1701.29736328125	-107.81626130465322	200.0	0.0	0.0	-85.97498742920068	0.0	-85.97498742920068	-85.97498742920068	200.0	0.0	0.0	12	2591.430372879846	13119.617507698538	87108.890625	-142.944072230078	200.0	240000	240000	2561.411	3409.2383	41259.535	-2982.2295	2561.4062	3409.3132	41353.19	-3011.2888	3.9927022	4.7389216	87.65351	-12.840429	-2585.6555	13406.255	13305.741	1.164364636605978	0.0	0.0	0.03	2202.7829167842865
467.58942094498553	1629.843461972198	5356.3935546875	-98.24758434689174	200.0	0.0	0.0	-87.61060009802148	0.0	-87.61060009802148	-87.61060009802148	200.0	0.0	0.0	13	486.2797120151679	2967.81974097611	22561.56640625	-161.97068389283888	200.0	260000	260000	1790.53	3504.1177	62985.68	-5071.2046	1790.5695	3504.0725	63638.156	-5087.6055	4.08286	5.95626	155.84167	-14.006929	-1802.296	31296.057	31899.514	1.295328667730093	0.0	0.0	0.0	2386.8325934410095
-56.432259764087554	43.24725148526916	1.7745676040649414	-119.95006495103333	200.0	0.0	0.0	-75.46973677851558	0.0	-75.46973677851558	-75.46973677851558	200.0	0.0	0.0	14	1448.1990213073875	7169.11575519905	64846.203125	-133.99692206230665	200.0	280000	280000	2064.3347	5353.815	76188.88	-8060.49	2064.4534	5354.124	76783.16	-8178.1177	4.054063	5.2968893	130.15506	-13.769076	-2101.2324	78715.74	77851.805	2.4545042560636996	0.0	0.0	0.01	2570.8500385284424
11322.325778822698	33455.301834750826	111670.765625	-98.29105377197266	200.0	0.1	0.1	-78.532455	0.0	-78.532455	-78.532455	200.0	0.0	0.0	15	407.1710110185863	2425.690449837135	19326.267578125	-131.98265542821042	200.0	300000	300000	3128.3562	6427.7197	75413.305	-11586.756	3128.4482	6428.1494	74588.12	-10921.314	4.008724	4.928093	120.68744	-13.929346	-3163.356	108940.61	107583.74	2.924681604897976	0.0	0.0	0.0	2755.574614048004
-59.9144519545343	31.38416420366927	-2.9300246238708496	-119.5100326538086	200.0	0.0	0.0	-93.3772627713054	0.0	-93.3772627713054	-93.3772627713054	200.0	0.0	0.0	16	4387.441120308258	17532.74077758168	123327.265625	-132.71891738517257	200.0	320000	320000	3092.935	6198.0264	71414.875	-12189.319	3092.9673	6198.51	70779.6	-12010.155	3.9848852	4.9480863	108.11917	-13.406296	-3116.6165	107462.07	104757.76	2.6794755279779436	0.0	0.0	0.02	2941.1676409244537
6461.38752182827	7593.9962220970765	19891.34375	-69.13003540039062	200.0	0.0	0.0	5060.808	0.0	5060.808	5060.808	200.0	0.0	0.0	17	4171.737303027433	15936.19136730414	94806.484375	-130.64784545437462	200.0	340000	340000	2551.9714	5799.344	65517.734	-12029.903	2551.984	5799.624	64651.28	-11852.89	4.015277	4.9812675	108.42147	-13.797863	-2572.3	107938.766	106573.66	2.641365047597885	0.0	0.0	0.02	3127.753265142441
12614.35244405975	31774.978839503372	106182.6640625	-96.56425094305726	200.0	0.1	0.1	75011.22	0.0	75011.22	75011.22	200.0	0.0	0.0	18	8454.973141173768	20898.40368200849	119124.90625	-97.506103515625	200.0	360000	360000	2821.7761	6352.387	68826.13	-13143.459	2821.8445	6352.4844	69386.51	-13515.311	4.011901	4.85723	112.227585	-14.780521	-2851.572	120838.54	120038.62	3.246511838757992	0.0	0.0	0.02	3313.9690277576447
7189.4393427391315	12989.91206548639	39732.95703125	-55.96819305419922	200.0	0.0	0.0	25921.094	0.0	25921.094	25921.094	200.0	0.0	0.0	19	12628.293454818526	24488.80110196598	107284.015625	-126.847334066223	200.0	380000	380000	3249.6482	7078.5024	65966.945	-15726.843	3249.8247	7078.785	66748.96	-15200.739	4.0034914	4.875519	109.519135	-14.5452585	-3285.0105	139975.48	137955.2	3.6020793459534644	0.0	0.0	0.06	3504.747051000595
