test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-66.59717920578564	3.0284458371857568	-61.784435262468826	-71.158537763472	200.0	0.0	0.0	-67.26967030481433	0.0	-67.26967030481433	-67.26967030481433	200.0	0.0	0.0	1	-24.418681977208674	55.74187383630167	497.3775329589844	-92.09715217804667	200.0	20000	20000	11.769604	5.5101385	111.26633	-13.468295	11.769964	5.5103436	116.75202	-13.266169	2.8855114	7.773289	303.81696	-13.143982	-12.078555	0.15554371	0.15034004	0.10821558253251408	0.0	0.0	0.0	195.9281370639801
-24.43347593478095	2.239455177037178	-21.65517140140024	-28.879364711131743	200.0	0.0	0.0	-26.54025961989627	0.0	-26.54025961989627	-26.54025961989627	200.0	0.0	0.0	2	-26.813871819231125	38.13157825170761	165.58385354374474	-84.53066254461967	200.0	40000	40000	2.0964031	33.682163	592.2894	-46.892906	2.0966225	33.683487	559.0833	-47.187782	4.39331	6.994896	185.22534	-18.130753	-2.288835	5.384701	5.322486	0.038288206853251905	0.0	0.0	0.0	412.52767848968506
-16.940356980915805	13.051097560517963	4.290380296916611	-50.58462905451621	200.0	0.0	0.0	-16.043996522923337	0.0	-16.043996522923337	-16.043996522923337	200.0	0.0	0.0	3	-14.701713634364957	28.302724758066542	203.61945410284488	-77.98158900789264	200.0	60000	60000	36.88998	65.09988	696.6031	-70.258484	36.89222	65.09943	700.17896	-68.69792	3.9628901	5.2218595	117.547104	-15.499764	-37.093697	11.5962925	11.536775	0.051461639339663086	0.0	0.0	0.0	620.8289306163788
-30.932192553535383	11.87538768487373	-15.607679329371976	-51.11613610106347	200.0	0.0	0.0	-20.29347224617506	0.0	-20.29347224617506	-20.29347224617506	200.0	0.0	0.0	4	5.612117715683536	113.04413157723475	938.5648803710938	-76.94356122468814	200.0	80000	80000	33.046597	38.57981	718.6703	-68.04057	33.046604	38.582413	705.2118	-66.056816	4.0681767	6.1092453	154.36298	-14.578274	-32.945858	6.5838475	6.482578	0.0306129171166569	0.0	0.0	0.0	829.2778437137604
-45.752939573703394	7.756555700340955	-35.04854171070833	-60.43852879607644	200.0	0.0	0.0	-50.35635342750542	0.0	-50.35635342750542	-50.35635342750542	200.0	0.0	0.0	5	-31.301015807375308	97.9835487953681	917.4788678413524	-97.78431823059024	200.0	100000	100000	2.8222785	21.148878	788.6253	-74.06456	2.8219628	21.155382	769.99414	-81.90727	4.0807166	6.034275	110.696144	-13.065416	-3.3341525	10.400544	10.267912	0.04752325820829719	0.0	0.0	0.0	1036.14568400383
-34.05384554555396	12.47143799371037	-16.667483102727168	-55.62562365549292	200.0	0.0	0.0	-52.28239924464803	0.0	-52.28239924464803	-52.28239924464803	200.0	0.0	0.0	6	-7.492489986238792	142.4270010212922	1321.749755859375	-103.6283331427226	200.0	120000	120000	-2.6245127	22.34465	665.3813	-80.87781	-2.623623	22.350101	669.20746	-79.8554	4.000425	5.341777	111.64108	-14.625861	2.0501842	9.540119	9.417783	0.04038817897215485	0.0	0.0	0.01	1245.8445365428925
-45.17970180503808	5.628850213507429	-35.871445039019406	-53.88381126555587	200.0	0.0	0.0	-43.187605738192396	0.0	-43.187605738192396	-43.187605738192396	200.0	0.0	0.0	7	-15.529570288898128	99.64997592758219	696.9539794921875	-126.02740882133493	200.0	140000	140000	-4.3580875	28.688644	817.01166	-174.53497	-4.3582196	28.683853	903.371	-168.46234	4.0589623	5.315641	101.991196	-15.673859	3.7398827	14.719834	14.833191	0.04361063409633934	0.0	0.0	0.0	1454.5853238105774
-87.17537989560863	4.060069022181959	-79.82273534295446	-93.78582061627623	200.0	0.0	0.0	-92.39427412311758	0.0	-92.39427412311758	-92.39427412311758	200.0	0.0	0.0	8	-19.211391818736505	94.68984012507397	787.8843994140625	-86.74351478814349	200.0	160000	160000	-5.3548455	28.693836	997.6114	-424.29077	-5.3529277	28.69727	968.19165	-410.80124	4.0125537	5.2854977	117.06583	-17.213726	4.702895	16.289928	16.204153	0.046818499278463425	0.0	0.0	0.0	1662.6797411441803
-89.61098280395873	2.1455897544988902	-86.27116607554377	-92.69727423344487	200.0	0.0	0.0	-93.63227216394081	0.0	-93.63227216394081	-93.63227216394081	200.0	0.0	0.0	9	29.178857954741726	194.56512329147657	1224.078125	-81.53842828648165	200.0	180000	180000	-2.0469878	36.31351	919.8056	-467.59976	-2.0467215	36.3115	897.6217	-489.73236	3.992412	5.237593	84.201454	-15.201849	1.4656322	14.895778	14.99513	0.04216106834225357	0.0	0.0	0.0	1873.4046323299408
-12.299630745220202	6.810781559546092	-0.19338452816009521	-21.995466364446866	200.0	0.0	0.0	-13.341688830451076	0.0	-13.341688830451076	-13.341688830451076	200.0	0.0	0.0	10	230.1327921895904	1632.6398479445868	16113.232421875	-105.01361544907151	200.0	200000	200000	3.15162	68.39237	4855.234	-314.0705	3.1596181	68.40413	4875.848	-315.90308	4.159945	5.6840444	103.08915	-14.398946	-4.523725	59.252975	58.50191	0.07276832249928265	0.0	0.0	0.0	2083.4664628505707
7400.67934267464	21825.49267785239	72872.578125	-20.133841800179866	200.0	0.0	0.0	10.240475227177962	0.0	10.240475227177962	10.240475227177962	200.0	0.0	0.0	11	212.7587429227771	1680.2502960514314	16269.48046875	-104.11252541822374	200.0	220000	220000	42.718914	222.41237	10164.548	-605.3816	42.737576	222.29932	10211.111	-608.46155	4.1074824	5.762572	92.29351	-13.152711	-47.028145	545.6706	569.0403	0.2441520020186901	0.0	0.0	0.0	2293.9295856952667
442.54302606539443	1335.352519960699	4448.3564453125	-17.764326307906718	200.0	0.0	0.0	24.366335	0.0	24.366335	24.366335	200.0	0.0	0.0	12	1840.7924910887014	10263.346593837527	76485.671875	-96.28791895312588	200.0	240000	240000	226.86385	968.4627	31667.057	-1348.5824	226.9331	968.4035	31543.082	-1369.2168	4.1229343	5.3904467	98.76287	-13.313032	-241.82005	5129.24	5194.43	0.7079477508559823	0.0	0.0	0.01	2505.2759144306183
7597.382872512653	6580.204570105897	16555.1484375	-34.107751062124514	200.0	0.0	0.0	-21.879003718233594	0.0	-21.879003718233594	-21.879003718233594	200.0	0.0	0.0	13	10936.62085869678	22388.6519974918	115976.4609375	-70.62050299647383	200.0	260000	260000	1376.9915	3654.8613	45595.125	-4840.255	1377.1385	3654.826	45778.516	-4821.235	4.1272206	5.1955605	87.605644	-14.00309	-1428.9474	50117.426	50110.535	2.6325606280744074	0.0	0.0	0.02	2719.4252424240112
-16.161968919540563	5.759445285596948	-7.851464748382568	-24.905944243031566	200.0	0.0	0.0	-27.422985713627654	0.0	-27.422985713627654	-27.422985713627654	200.0	0.0	0.0	14	25125.281078617038	34249.18281047324	125284.1875	-66.685752483251	200.0	280000	280000	5571.321	7577.246	58679.906	-7590.125	5571.465	7577.4097	60587.15	-7755.4897	4.0379186	4.3680673	72.94771	-15.801071	-5669.501	161930.7	159864.47	5.677402184176445	0.0	0.0	0.03	2935.403895139694
