test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-32.028561116293	2.152501605417131	-28.945091392269113	-35.18254310714421	200.0	0.0	0.0	-32.799340214334954	0.0	-32.799340214334954	-32.799340214334954	200.0	0.0	0.0	1	-61.579879704788	21.78148735729086	-31.65276494603353	-113.80520610216084	200.0	20000	20000	5.5313964	8.071374	19.789183	-24.62701	5.5315814	8.071253	19.613214	-24.687716	2.1556776	4.2354894	45.839336	-12.782833	-5.8569694	0.029335435	0.029478995	0.11008263971144333	0.0	0.0	0.0	169.66194581985474
-22.700630103345883	3.2390788392082803	-18.224053651684788	-28.497143234950933	200.0	0.0	0.0	-17.024423768859034	0.0	-17.024423768859034	-17.024423768859034	200.0	0.0	0.0	2	-30.28878143796023	4.288914076814144	-22.536003571758524	-43.784213932869825	200.0	40000	40000	-8.136836	6.6671596	3.3232918	-45.57129	-8.1368685	6.666978	3.2735617	-45.668716	3.971184	4.820413	94.85165	-14.481597	8.09456	0.05294642	0.05417523	0.00479964344924083	0.0	0.0	0.0	356.147155046463
-28.242195362530918	2.3729591596259008	-23.528426703248964	-31.77999285038255	200.0	0.0	0.0	-23.810194213584797	0.0	-23.810194213584797	-23.810194213584797	200.0	0.0	0.0	3	-28.010090644675955	3.827074909856596	-20.688181196486372	-39.86538718603638	200.0	60000	60000	-12.417151	6.3432565	-6.473537	-56.89162	-12.417085	6.343344	-5.475257	-56.89203	3.994027	4.935876	104.990486	-14.611881	12.407119	0.057380877	0.057786524	0.0034466706727514975	0.0	0.0	0.0	535.1093716621399
-34.68459755145368	2.7363780695392865	-29.756195334744586	-38.93567983694042	200.0	0.0	0.0	-33.77887156333119	0.0	-33.77887156333119	-33.77887156333119	200.0	0.0	0.0	4	-27.823051248194783	8.356420297130189	-18.866181603674804	-71.52804059137081	200.0	80000	80000	-13.278086	5.8347225	-9.589503	-61.45292	-13.278024	5.8345966	-9.580555	-64.08994	3.9822059	4.9568253	131.52419	-16.617676	13.274466	0.05330382	0.05521802	0.003149865169834811	0.0	0.0	0.0	714.7792789936066
-21.27706129734644	1.9885645834664352	-17.60198375411408	-24.026037248374276	200.0	0.0	0.0	-19.52301332182599	0.0	-19.52301332182599	-19.52301332182599	200.0	0.0	0.0	5	-26.442552552068882	6.3784331516328665	-19.24125435655699	-61.298521804373834	200.0	100000	100000	-13.002726	5.2646146	-10.157054	-62.407547	-13.002716	5.264657	-10.172196	-63.604763	3.9825952	4.889848	112.95523	-13.320076	12.994757	0.043190174	0.043216538	0.002837784136063419	0.0	0.0	0.0	895.3486170768738
-28.690725558939825	5.600606038010575	-19.39262604201158	-35.7313586201803	200.0	0.0	0.0	-16.67722547349195	0.0	-16.67722547349195	-16.67722547349195	200.0	0.0	0.0	6	-26.22009337447399	6.748695708955664	-18.393167583771017	-67.71256543030206	200.0	120000	120000	-12.606206	4.811233	-10.014145	-64.970055	-12.606169	4.8111033	-10.082823	-65.59465	3.9878724	5.029992	118.442406	-15.521944	12.596104	0.035533927	0.0368349	0.002574571409577038	0.0	0.0	0.0	1076.2624707221985
-22.399624551087765	4.559314070737944	-19.501663178454105	-33.61524339827433	200.0	0.0	0.0	-23.249707989426714	0.0	-23.249707989426714	-23.249707989426714	200.0	0.0	0.0	7	-26.666645644660107	7.225751063607055	-18.656946585399755	-74.13163084465955	200.0	140000	140000	-12.181666	4.3269844	-9.991375	-64.869095	-12.181645	4.326647	-9.813568	-67.07596	4.009267	5.132116	125.66967	-15.63747	12.174495	0.030703992	0.032940436	0.0024388090387103146	0.0	0.0	0.0	1256.8625664710999
-23.671598113227766	1.6268265953496752	-20.82096811178702	-26.027020667641494	200.0	0.0	0.0	-23.817322069053947	0.0	-23.817322069053947	-23.817322069053947	200.0	0.0	0.0	8	-25.025298958597155	3.912163043188036	-18.51834105002458	-36.747752761987	200.0	160000	160000	-11.821844	4.026448	-9.877246	-64.21007	-11.821824	4.0264783	-9.796099	-65.79793	3.9896371	4.881832	99.39659	-12.802446	11.811161	0.024340695	0.024476474	0.0022346205624402503	0.0	0.0	0.0	1436.292995929718
-19.413036323762366	2.0662129437730754	-17.45591356456415	-24.53775913494563	200.0	0.0	0.0	-20.864983011892047	0.0	-20.864983011892047	-20.864983011892047	200.0	0.0	0.0	9	-26.537401630648205	10.68890179152166	-18.425844254210766	-117.9045631339187	200.0	180000	180000	-11.541371	3.8131945	-9.752727	-68.14207	-11.541355	3.813063	-9.788905	-68.50568	4.001195	5.039569	95.25433	-13.276853	11.531732	0.023784168	0.024463108	0.0020879339829669333	0.0	0.0	0.0	1614.2029120922089
-172.78945951379671	5.999256357373379	-163.59607556305554	-180.9334178679047	200.0	0.0	0.0	-173.3575446883145	0.0	-173.3575446883145	-173.3575446883145	200.0	0.0	0.0	10	1135.3644774300344	11155.15557855267	112019.3515625	-207.56327944562543	200.0	200000	200000	-11.348296	106.70049	26704.072	-247.1345	-11.344349	106.72705	22500.256	-166.87196	6.5713744	9.747269	366.85675	-13.8197775	10.999944	313.90494	307.032	0.013536579893011366	0.0	0.0	0.01	1792.3119366168976
