test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
1162.646629815622	264.95884615359114	1821.2923854714409	955.3546128086426	200.0	0.0	0.0	992.380372246919	0.0	992.380372246919	992.380372246919	200.0	0.0	0.0	1	367.45936970686887	1631.051644281461	13172.343647973737	-113.36684530509557	200.0	20000	20000	23.145195	74.01763	3531.0789	-34.179768	23.145683	74.03701	3599.422	-31.204666	6.7517314	18.765326	487.2576	-11.809465	-23.62171	23.759504	22.427507	0.12495609915517515	0.0	0.0	0.0	179.8772804737091
13331.578985633378	6619.803287082792	21032.74392723956	2728.4407024463703	200.0	0.0	0.0	15483.79059731051	0.0	15483.79059731051	15483.79059731051	200.0	0.0	0.0	2	4907.489101726794	7391.333455448552	43313.64961086255	-45.179900068754115	200.0	40000	40000	906.5007	1577.0735	14487.988	-286.83524	906.4922	1577.102	14467.4375	-281.17233	4.190475	4.1475215	120.140854	-13.265255	-914.8682	1535.6403	1514.025	0.6362639556825161	0.0	0.0	0.0	382.18362641334534
83142.48814699095	59009.11121367387	152302.39386646432	3894.4252924132593	200.0	0.6	0.6	20445.265630308342	0.0	20445.265630308342	20445.265630308342	200.0	0.0	0.0	3	24287.650664407814	23981.38642546155	106679.61526975516	-14.516203432471418	200.0	60000	60000	4389.355	5591.199	49570.38	-696.1361	4389.355	5591.1934	49232.773	-681.10724	4.018855	3.4184084	68.80698	-12.9183235	-4416.763	10756.684	10852.279	1.707046329021454	0.0	0.0	0.05	577.5525732040405
35504.21873863373	54211.50164854982	167395.27747315622	-33.12230709927992	200.0	0.5	0.5	-27.75058635586394	0.0	-27.75058635586394	-27.75058635586394	200.0	0.0	0.0	4	61634.94389088964	47085.19717284399	169128.6617209015	-28.164774920299518	200.0	80000	80000	14227.136	20832.094	141414.88	-1821.4695	14227.008	20832.191	141245.72	-2049.4731	4.044832	3.371659	72.36911	-13.02459	-14281.343	84444.336	84647.73	3.8545371167421343	0.0	0.0	0.61	772.6728601455688
115178.07558559897	40560.101467027984	179565.9961275708	22446.597670657375	200.0	0.9	0.9	21973.515670467958	0.0	21973.515670467958	21973.515670467958	200.0	0.0	0.0	5	68398.7398416019	56625.03036551321	169189.81764390506	-50.97128953265728	200.0	100000	100000	33601.66	41913.367	193978.97	-5054.6826	33601.27	41913.562	194308.27	-5174.6187	4.0374103	3.5703883	102.69766	-12.750597	-33727.88	488228.88	491876.16	9.671834416198731	0.0	0.0	0.65	968.224189043045
68981.16437818638	38045.7151943859	110117.47322787906	-11.674024567487354	200.0	0.9	0.9	116581.09112300005	0.0	116581.09112300005	116581.09112300005	200.0	1.0	1.0	6	102309.92395638331	49074.24662078895	182593.79009659382	-47.88331392032953	200.0	120000	120000	57746.293	57150.57	217760.73	-7240.111	57746.188	57150.637	218040.86	-7079.7812	4.018228	3.100986	64.84482	-14.444958	-57934.094	914235.06	919341.9	14.258602434062958	0.0	0.0	0.84	1164.227436542511
65703.94901031759	65253.493762965794	138154.13040897826	-26.712725241501737	200.0	0.6	0.6	-27.534973874905578	0.0	-27.534973874905578	-27.534973874905578	200.0	0.0	0.0	7	102121.96789854411	52296.26103058011	186719.1111356195	-24.505461113851904	200.0	140000	140000	76566.59	62922.418	226398.53	-16247.812	76566.52	62922.453	227385.53	-16046.737	4.0008955	3.1647668	62.306538	-14.783283	-76744.02	1100584.6	1108439.4	16.204141456365587	0.0	0.0	0.83	1358.7414705753326
147046.9795313073	19814.35569320228	165427.11497572425	108490.21096082368	200.0	1.0	1.0	170378.2942432145	0.0	170378.2942432145	170378.2942432145	200.0	1.0	1.0	8	115125.00901055103	48801.622971547615	178328.41701436398	-57.45229689213291	200.0	160000	160000	87164.664	64885.184	225929.39	-17407.256	87164.79	64885.035	226187.05	-17458.064	4.000352	3.2073815	69.16111	-14.711193	-87304.055	1045885.56	1052240.2	15.170687673950196	0.0	0.0	0.87	1553.1594371795654
1561.7417643648912	4770.554053023398	15873.372597206744	-47.219874855885095	200.0	0.4	0.4	-16.736204449690067	0.0	-16.736204449690067	-16.736204449690067	200.0	0.0	0.0	9	107287.85138812514	51724.62718528395	186178.51873817266	-15.573065142514665	200.0	180000	180000	93269.8	66158.64	227341.8	-21311.016	93269.875	66158.484	228288.88	-20736.434	4.009345	3.3303928	75.320625	-13.684383	-93404.66	1185550.0	1192463.0	15.68902603096962	0.0	0.0	0.86	1747.6987764835358
81605.12260212071	39638.56197358582	128038.36131606695	5609.734520718458	200.0	0.9	0.9	165914.8680031094	0.0	165914.8680031094	165914.8680031094	200.0	1.0	1.0	10	121589.81655958467	49948.29767601055	184591.33135349865	-4.770719775950212	200.0	200000	200000	99143.8	66473.54	230159.2	-21177.922	99143.695	66473.64	229953.56	-21526.83	4.01726	3.329661	55.145153	-11.5806875	-99276.27	1203050.2	1204178.9	15.463343371248245	0.0	0.0	0.9	1938.718529701233
