test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-37.3369661487087	4.061120083539395	-31.76578048191364	-45.96743744375005	200.0	0.0	0.0	-43.24697427243732	0.0	-43.24697427243732	-43.24697427243732	200.0	0.0	0.0	1	-51.3463270548754	18.242246932695494	-23.11662661696351	-99.73886039485707	200.0	20000	20000	8.022656	7.091638	21.692198	-16.86638	8.022661	7.0915866	21.80274	-16.884172	2.0716856	4.6466675	44.29359	-13.9926605	-8.341134	0.023210494	0.023515567	0.10901707398903704	0.0	0.0	0.0	165.67854642868042
-23.207620243021047	1.2139324173839672	-20.751286184508775	-24.7144806810991	200.0	0.0	0.0	-23.83864707828641	0.0	-23.83864707828641	-23.83864707828641	200.0	0.0	0.0	2	-26.20099349347837	3.6385251382212718	-19.442626525370354	-43.72119480500564	200.0	40000	40000	-5.999288	4.791613	3.1368196	-43.55043	-5.9992833	4.7915397	3.2148774	-43.507362	3.9793074	5.1130495	93.398926	-15.499422	5.957791	0.028031437	0.028438013	0.0037239183404482903	0.0	0.0	0.0	350.80270886421204
-36.55322852690129	25.99451900897516	-25.105998249972252	-112.48443666712447	200.0	0.0	0.0	-26.143316014288512	0.0	-26.143316014288512	-26.143316014288512	200.0	0.0	0.0	3	-24.723512404182102	8.24233058442819	-17.682663780931446	-72.64848488563783	200.0	60000	60000	-10.419488	4.474867	-5.8747163	-65.246704	-10.419535	4.4746695	-5.816164	-67.93051	4.0247164	5.33352	161.44604	-16.922249	10.413857	0.037829246	0.03758581	0.002907244222529698	0.0	0.0	0.0	530.4684007167816
-16.994631909919423	0.5274545174295635	-16.32422895260971	-17.973798513734895	200.0	0.0	0.0	-16.38099438204491	0.0	-16.38099438204491	-16.38099438204491	200.0	0.0	0.0	4	-22.551527941763602	6.547068603525882	-17.45453001403888	-60.34985471136732	200.0	80000	80000	-11.009178	4.164049	-8.365243	-68.535675	-11.009173	4.163408	-7.864531	-68.59212	3.968543	5.093464	146.33931	-13.446974	10.997293	0.02759717	0.03140762	0.0026736227019224317	0.0	0.0	0.0	710.458368062973
-19.448423061301288	0.3816124216079606	-19.022082696118574	-20.386510277783263	200.0	0.0	0.0	-19.51621124895934	0.0	-19.51621124895934	-19.51621124895934	200.0	0.0	0.0	5	-22.466416200438562	6.79411491688592	-16.544966297118957	-61.508146952825896	200.0	100000	100000	-10.497332	3.6330595	-8.152502	-60.12875	-10.497375	3.633247	-8.429095	-59.89868	3.9753895	5.0116563	132.76654	-15.312349	10.4844265	0.02212177	0.020750305	0.0022728342149173843	0.0	0.0	0.0	890.5971648693085
-82.44369643835917	13.641655132131989	-66.07380952836014	-104.65313621880345	200.0	0.0	0.0	-92.83947960702534	0.0	-92.83947960702534	-92.83947960702534	200.0	0.0	0.0	6	-22.41126375125762	11.133825802308696	-16.793985210020967	-109.1657882421546	200.0	120000	120000	-10.193994	3.2356634	-8.083236	-61.572914	-10.194013	3.2361658	-8.17357	-60.31623	3.999589	5.1277957	144.34409	-16.533083	10.182489	0.019893005	0.018261565	0.001939687648206018	0.0	0.0	0.0	1070.6053698062897
-17.07231740796884	0.4932372750259095	-16.406738279729147	-17.839585164007282	200.0	0.0	0.0	-17.04575782058937	0.0	-17.04575782058937	-17.04575782058937	200.0	0.0	0.0	7	-21.571311937038057	4.230715651158853	-16.119908236854883	-43.19734278497085	200.0	140000	140000	-10.03656	2.962166	-8.238735	-96.78931	-10.036527	2.9617357	-8.330656	-98.382355	3.9842184	5.1382456	150.12622	-13.714207	10.027476	0.017494217	0.019535186	0.0016214196915214415	0.0	0.0	0.0	1250.4656691551208
-218.15680680303413	5.185312563298162	-210.32456450608586	-225.37197116506218	200.0	0.0	0.0	-212.32838359474155	0.0	-212.32838359474155	-212.32838359474155	200.0	0.0	0.0	8	205.50202584862978	1215.9318913651123	9676.521484375	-216.86985563215256	200.0	160000	160000	-9.379715	8.971428	793.26526	-90.14506	-9.380199	8.978502	823.9463	-86.89877	5.225735	7.366309	196.0861	-13.321262	9.292326	1.5854818	1.5069442	0.002888045381521806	0.0	0.0	0.0	1429.9901678562164
13689.014	5701.8735	21573.65	5811.4604	200.0	0.0	0.0	7623.0016108527725	0.0	7623.0016108527725	7623.0016108527725	200.0	0.0	0.0	9	8597.888110038997	8624.558721741803	36002.32421875	-203.8208200419533	200.0	180000	180000	530.0908	850.391	7351.281	-1517.5096	530.0968	850.38464	7413.504	-1553.0881	4.7882543	5.440331	188.53508	-13.429932	-549.3819	1603.644	1605.149	0.6896810819462873	0.0	0.0	0.07	1617.5821776390076
13037.810219649316	8887.543430501135	25646.986328125	-91.19956131933323	200.0	0.0	0.0	618.4242	0.0	618.4242	618.4242	200.0	0.0	0.0	10	16665.780233133522	12408.30212195951	69375.9921875	-91.80153997102376	200.0	200000	200000	2684.7307	1713.8383	19366.752	-1790.2125	2684.7441	1713.6937	19661.928	-1805.5911	4.016093	3.3072991	79.984245	-15.016973	-2721.413	5885.78	6079.823	1.6367629014968872	0.0	0.0	0.13	1805.5036356449127
