test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-24.225085599638142	3.534114638264429	-21.113076958805465	-33.95637425815095	200.0	0.0	0.0	-24.26607680835987	0.0	-24.26607680835987	-24.26607680835987	200.0	0.0	0.0	1	-54.52964248173882	21.92153188613868	-26.02694193725623	-124.44610819515853	200.0	20000	20000	5.9477897	7.807168	18.913425	-27.341455	5.9478273	7.807147	18.939192	-27.4692	2.0040307	4.7504234	54.66254	-13.874426	-6.2612095	0.029307842	0.029256968	0.10903383625703128	0.0	0.0	0.0	169.11296963691711
-26.311182642367235	2.542947468174447	-21.932166242378223	-30.70766654472928	200.0	0.0	0.0	-28.641145779623187	0.0	-28.641145779623187	-28.641145779623187	200.0	0.0	0.0	2	-29.34347110980646	5.671686599002206	-21.56293630769019	-62.790484416060785	200.0	40000	40000	-7.325872	5.9698896	2.6271224	-48.35323	-7.3258367	5.969918	2.6206827	-48.438576	3.974151	4.9538813	66.64157	-14.719364	7.2915115	0.044034667	0.044117566	0.004336592710355762	0.0	0.0	0.0	356.8917772769928
-24.940602754743335	2.7684459661990743	-21.639131154730503	-29.094512511470175	200.0	0.0	0.0	-21.25397406642773	0.0	-21.25397406642773	-21.25397406642773	200.0	0.0	0.0	3	-26.77890290344824	2.858453200075082	-21.365767499950103	-34.88197168165935	200.0	60000	60000	-11.391924	5.4132576	-6.2162104	-54.95183	-11.391952	5.413128	-6.2951283	-55.43863	3.9894938	5.1031256	82.2706	-14.286918	11.383417	0.04102193	0.04171337	0.003184470847947523	0.0	0.0	0.0	538.8488569259644
-27.047683182339107	1.947954228592227	-22.81221762548017	-30.962785407951458	200.0	0.0	0.0	-24.893718592142463	0.0	-24.893718592142463	-24.893718592142463	200.0	0.0	0.0	4	-26.545731931264577	4.8196288894158785	-20.146180167671805	-55.77520141670502	200.0	80000	80000	-12.582842	4.963214	-9.194714	-56.82459	-12.582854	4.963023	-9.268953	-57.77353	3.9930608	5.14594	90.7819	-13.13369	12.584659	0.039141797	0.03991031	0.002839461045176722	0.0	0.0	0.0	720.4742650985718
-26.106898865569654	0.954595880868663	-24.16042776455677	-27.72197610424954	200.0	0.0	0.0	-28.58766772543836	0.0	-28.58766772543836	-28.58766772543836	200.0	0.0	0.0	5	-25.94283515805705	5.04842854108111	-20.468238458076332	-53.47147367263787	200.0	100000	100000	-12.640102	4.573668	-10.041752	-65.31344	-12.640114	4.573526	-10.090147	-66.31201	3.9958289	5.1396775	92.946655	-13.649263	12.642715	0.034865282	0.035520334	0.0026033931988757105	0.0	0.0	0.0	902.7060725688934
-27.28937787365613	1.991802816135267	-23.523699240656406	-29.488744943026493	200.0	0.0	0.0	-27.05736512435032	0.0	-27.05736512435032	-27.05736512435032	200.0	0.0	0.0	6	-25.431935207432847	4.219144437246655	-19.46292204369684	-43.5606187761013	200.0	120000	120000	-12.358071	4.074673	-10.038616	-67.83526	-12.358073	4.074585	-10.036086	-67.27289	3.9883387	5.1015553	88.4669	-15.223516	12.35722	0.02920155	0.029564993	0.002354446645756252	0.0	0.0	0.0	1084.8215022087097
-20.752632823068378	2.098482331300661	-17.727151202553415	-23.50182298575585	200.0	0.0	0.0	-23.007856828301005	0.0	-23.007856828301005	-23.007856828301005	200.0	0.0	0.0	7	-24.326937956282567	3.7086019269730044	-18.954778291768893	-42.779368821846	200.0	140000	140000	-11.94087	3.5956955	-9.666145	-68.31943	-11.940881	3.595617	-9.834802	-68.284065	4.0013914	5.0629907	123.72467	-16.643007	11.936828	0.02440586	0.02476415	0.0021526640056981705	0.0	0.0	0.0	1264.9355075359344
-22.94589881215962	5.428601435954231	-17.482492689088666	-33.06511950526349	200.0	0.0	0.0	-16.995400200370682	0.0	-16.995400200370682	-16.995400200370682	200.0	0.0	0.0	8	-23.540270045848928	3.898970198209273	-18.15734044826279	-45.52540579065272	200.0	160000	160000	-11.477497	3.3436365	-9.493695	-63.952816	-11.477497	3.3435717	-9.295369	-63.03375	4.0004005	4.8462343	98.007	-13.800681	11.471773	0.020843811	0.021257645	0.0020533493819471916	0.0	0.0	0.0	1444.799434185028
-20.2025163043424	3.1190889370887986	-17.114361181701742	-28.340693266645943	200.0	0.0	0.0	-20.902860217001365	0.0	-20.902860217001365	-20.902860217001365	200.0	0.0	0.0	9	-24.905471268207197	7.422801791023599	-17.37314751778052	-78.15125534765035	200.0	180000	180000	-11.173639	3.105298	-9.345492	-60.158783	-11.173647	3.1052966	-8.514802	-58.46689	3.9959812	4.8801584	105.0752	-15.916082	11.167382	0.021012725	0.020905828	0.002005548147473019	0.0	0.0	0.0	1624.4365646839142
-20.937616867402532	2.149504244969121	-18.170590638270852	-24.61981448510494	200.0	0.0	0.0	-19.087943903000728	0.0	-19.087943903000728	-19.087943903000728	200.0	0.0	0.0	10	-23.81142545806113	4.0800143963426505	-18.24725083318494	-47.04812258778157	200.0	200000	200000	-10.921343	2.8837395	-9.0219	-53.549213	-10.921353	2.8838463	-9.265695	-52.690353	4.000641	4.814125	100.15972	-14.356408	10.913581	0.018760983	0.01822158	0.001901749155059224	0.0	0.0	0.0	1803.9936306476593
-21.254143226737533	1.9149294046828915	-17.697419466590723	-24.388239876176705	200.0	0.0	0.0	-23.120790598769815	0.0	-23.120790598769815	-23.120790598769815	200.0	0.0	0.0	11	-23.48428594206167	5.323649218800627	-18.048965534560477	-51.6814096024222	200.0	220000	220000	-10.750719	2.748777	-9.194672	-53.625282	-10.750732	2.7487779	-9.225931	-54.41532	3.9971077	4.7899494	97.61355	-14.575343	10.7435465	0.016356643	0.016351467	0.001834492618875811	0.0	0.0	0.0	1984.0087459087372
-24.706469063999133	1.1968479270604304	-23.21495301047595	-27.21200906746125	200.0	0.0	0.0	-20.706629701855853	0.0	-20.706629701855853	-20.706629701855853	200.0	0.0	0.0	12	-22.033624622617705	2.3755386250806914	-18.161408992590946	-31.88028039104813	200.0	240000	240000	-10.497157	2.5907464	-9.204879	-56.908096	-10.497171	2.5908394	-8.876759	-55.66858	4.0047135	4.6903734	90.52351	-14.823442	10.489588	0.014433177	0.0141435545	0.0017091991821536795	0.0	0.0	0.0	2162.695511341095
-20.578254708991217	0.9987158013586898	-18.37304336852757	-22.06116464669465	200.0	0.0	0.0	-22.583765728569016	0.0	-22.583765728569016	-22.583765728569016	200.0	0.0	0.0	13	-22.387253748278123	3.676741797456712	-18.223614718329124	-39.6884112354312	200.0	260000	260000	-10.317435	2.4183676	-9.026241	-55.474613	-10.317443	2.4185176	-9.080709	-54.830563	4.000832	4.6856985	102.074875	-13.891867	10.3094	0.013118687	0.01275405	0.0016809190342843066	0.0	0.0	0.0	2340.7288041114807
-22.042865039368785	1.4094608667485709	-19.970264416128835	-25.155229600004244	200.0	0.0	0.0	-22.57238991885848	0.0	-22.57238991885848	-22.57238991885848	200.0	0.0	0.0	14	-21.8588936189969	3.06156391297791	-18.094220975133886	-42.12363773138572	200.0	280000	280000	-10.186246	2.3872967	-9.027	-55.775745	-10.186252	2.3875496	-9.077438	-55.272808	3.9948118	4.6035814	107.18191	-14.409717	10.177797	0.01243092	0.011626273	0.0016798899930668995	0.0	0.0	0.0	2517.505866765976
-88.65641243255658	5.238807987435499	-79.76864645362505	-96.45534804507135	200.0	0.0	0.0	-89.39508563623238	0.0	-89.39508563623238	-89.39508563623238	200.0	0.0	0.0	15	-21.373248819220112	2.27895655454956	-17.95777130942629	-32.401732629747976	200.0	300000	300000	-10.033532	2.2975414	-8.907669	-55.890305	-10.0335245	2.297726	-8.861947	-54.758293	4.006723	4.4891763	114.32817	-19.829996	10.02588	0.011548973	0.011103265	0.0016786379778932314	0.0	0.0	0.0	2694.9996376037598
-21.55401263231888	1.7158780298853877	-18.856316154483675	-24.468303415161362	200.0	0.0	0.0	-20.50835478062672	0.0	-20.50835478062672	-20.50835478062672	200.0	0.0	0.0	16	-21.203751504788528	2.4441283952146526	-17.9888523098491	-36.09185348734095	200.0	320000	320000	-9.878774	2.175187	-8.841307	-55.699722	-9.87877	2.1752484	-8.739907	-54.5401	3.9812133	4.483057	107.94399	-16.11731	9.871321	0.009788574	0.009604441	0.0015446399909211323	0.0	0.0	0.0	2872.5652236938477
-19.326010052833976	1.293922320914334	-17.30716936859203	-21.211973798443385	200.0	0.0	0.0	-19.801784562642155	0.0	-19.801784562642155	-19.801784562642155	200.0	0.0	0.0	17	-21.00341982296736	2.5439464139930577	-18.01696927741576	-36.10065002757732	200.0	340000	340000	-9.738124	2.1654742	-8.643736	-54.180042	-9.738116	2.1656027	-8.512511	-55.751297	3.9969	4.527269	109.81376	-13.097416	9.731759	0.00976901	0.009569141	0.001522609603253659	0.0	0.0	0.0	3049.903661251068
-21.60816391044652	1.4060662480694135	-19.063734814413483	-23.471459289393255	200.0	0.0	0.0	-20.65436954476217	0.0	-20.65436954476217	-20.65436954476217	200.0	0.0	0.0	18	-21.229695624745382	4.01084402961788	-17.557587360399257	-48.39525648276477	200.0	360000	360000	-9.618987	2.1386118	-7.302383	-57.887413	-9.618975	2.1386607	-8.49712	-56.716454	4.0002084	4.435547	119.75097	-13.190838	9.612013	0.009580643	0.009389731	0.0014546765300096013	0.0	0.0	0.0	3227.048700094223
