test/stochastic/0/push-back-v1/return/avg	test/stochastic/0/push-back-v1/return/std	test/stochastic/0/push-back-v1/return/max	test/stochastic/0/push-back-v1/return/min	test/stochastic/0/push-back-v1/ep_length	test/stochastic/0/push-back-v1/success	test/stochastic/average_success	test/deterministic/0/push-back-v1/return/avg	test/deterministic/0/push-back-v1/return/std	test/deterministic/0/push-back-v1/return/max	test/deterministic/0/push-back-v1/return/min	test/deterministic/0/push-back-v1/ep_length	test/deterministic/0/push-back-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-27.421895988710787	3.210176638582422	-23.490683914849175	-35.62250036961584	200.0	0.0	0.0	-24.2856103020919	0.0	-24.2856103020919	-24.2856103020919	200.0	0.0	0.0	1	-55.605781526877735	20.970845783172336	-30.635561917804285	-111.98989829275742	200.0	20000	20000	5.735771	7.9897313	20.004286	-22.722652	5.735926	7.98971	19.816519	-22.678335	1.9942814	4.502268	67.44148	-13.014621	-6.050475	0.025887895	0.025447119	0.10841504264434211	0.0	0.0	0.0	167.972088098526
-33.373936990865815	4.496155694813023	-26.741908214908428	-44.22601128956622	200.0	0.0	0.0	-25.8085196010438	0.0	-25.8085196010438	-25.8085196010438	200.0	0.0	0.0	2	-30.620201398934174	10.066894328293934	-23.521451813175087	-115.15694029381642	200.0	40000	40000	-8.389961	5.9330163	1.230658	-47.474888	-8.3899355	5.9331064	1.155964	-47.058197	3.9952376	5.0170774	96.14203	-12.812437	8.359025	0.04202672	0.041855756	0.003993166470830329	0.0	0.0	0.0	358.13752841949463
-29.963186101440858	3.6394082543213853	-25.761098192937812	-37.91307390044522	200.0	0.0	0.0	-25.651338152449174	0.0	-25.651338152449174	-25.651338152449174	200.0	0.0	0.0	3	-27.882550054244337	5.955289154721958	-20.534005669637878	-68.85325145199515	200.0	60000	60000	-12.5847025	5.567054	-7.749982	-56.364094	-12.584727	5.567238	-7.675645	-56.080715	4.008908	5.215291	161.8037	-13.751089	12.574492	0.046706237	0.04515229	0.003544112574704923	0.0	0.0	0.0	539.1867628097534
-25.517587821511032	3.910204276171532	-21.496539937619527	-32.279715586507926	200.0	0.0	0.0	-19.28648445110053	0.0	-19.28648445110053	-19.28648445110053	200.0	0.0	0.0	4	-26.151431158398477	4.241681012970792	-19.143374995898014	-42.19407316868099	200.0	80000	80000	-13.10573	4.925714	-10.074527	-56.707092	-13.105743	4.925673	-10.002316	-56.771637	3.9658968	4.957802	95.740036	-13.866127	13.093459	0.03415403	0.03438842	0.003093160463287495	0.0	0.0	0.0	721.3397061824799
-25.28998597858988	6.788852535717827	-18.357104638906087	-34.983865086733	200.0	0.0	0.0	-18.285399677779726	0.0	-18.285399677779726	-18.285399677779726	200.0	0.0	0.0	5	-26.007702641704586	6.40662637021503	-18.152597528708554	-66.47956137308523	200.0	100000	100000	-12.746341	4.5062866	-10.157407	-59.639797	-12.746365	4.5065827	-10.15295	-58.91559	3.994455	4.9971824	141.66774	-13.269037	12.738543	0.031870697	0.029877478	0.0026933047855854965	0.0	0.0	0.0	903.0812487602234
-50.05301390901696	132.9783934039033	345.3882751464844	-105.89657673647811	200.0	0.0	0.0	1.8570298317137006	0.0	1.8570298317137006	1.8570298317137006	200.0	0.0	0.0	6	387.91821684413446	2819.6936661629843	26050.546875	-200.08362468868972	200.0	120000	120000	83.99668	407.98886	9714.237	-337.66666	83.99496	407.9826	9905.192	-336.8818	5.7790537	7.513302	399.72958	-15.881277	-89.68256	517.146	516.8952	0.21878494641657453	0.0	0.0	0.0	1084.6673996448517
-98.90041164016262	24.864564577910457	-52.81135432956049	-125.5010374494625	200.0	0.0	0.0	-107.55260569002863	0.0	-107.55260569002863	-107.55260569002863	200.0	0.0	0.0	7	324.8965448621204	1430.0564221784323	10991.3232421875	-117.74782779120004	200.0	140000	140000	1191.8909	788.932	9474.374	-440.35703	1191.8921	788.89075	9746.445	-384.83194	3.9291406	3.9795842	80.01731	-16.007639	-1209.5681	1303.1311	1330.2026	0.7354623254314065	0.0	0.0	0.0	1267.341209411621
2242.440106684166	5546.1541632395665	18672.044176652198	-103.72897638880612	200.0	0.0	0.0	-93.99663867699273	0.0	-93.99663867699273	-93.99663867699273	200.0	0.0	0.0	8	1178.4142344790232	5665.103957035479	38936.92578125	-176.60643346099528	200.0	160000	160000	795.4584	569.05493	22406.26	-1222.4038	795.45996	569.0689	22867.057	-942.27686	4.1344934	5.7647457	101.57501	-13.976206	-800.2487	2324.6333	2290.1711	0.5335649050846696	0.0	0.0	0.02	1448.8733932971954
-63.33352674184057	24.894403052518193	-22.84822324039867	-100.47445195650153	200.0	0.0	0.0	-45.47321368915939	0.0	-45.47321368915939	-45.47321368915939	200.0	0.0	0.0	9	1694.3982918434237	5854.352654206881	41068.7578125	-140.1054860843652	200.0	180000	180000	1042.5035	1878.6465	48267.56	-2997.7827	1042.4312	1878.7212	49411.0	-2828.764	4.0950885	5.5990257	103.18455	-12.619579	-1053.5051	9123.278	8996.993	0.9065378251641989	0.0	0.0	0.02	1630.9366521835327
10965.896744088415	20971.01100251008	56798.984375	-89.62555631014763	200.0	0.1	0.1	94.23792549119742	0.0	94.23792549119742	94.23792549119742	200.0	0.0	0.0	10	8955.195595402029	20050.877992423648	98394.421875	-152.71874955539622	200.0	200000	200000	2033.3835	3590.5417	48709.805	-7901.911	2033.389	3590.7913	49475.883	-8444.827	4.122507	5.526923	187.81117	-16.311468	-2045.0815	33100.23	32212.36	2.0128411790013314	0.0	0.0	0.16	1814.8268206119537
