test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
246.6947233145695	336.459496997959	914.6926501576062	-45.19685521595911	200.0	0.0	0.0	-45.143846320205206	0.0	-45.143846320205206	-45.143846320205206	200.0	0.0	0.0	1	521.2709301446172	2569.24273427816	21990.99726993066	-69.79539558641156	200.0	20000	20000	185.61615	316.8417	2379.8936	-200.45506	185.61324	316.83316	2370.622	-203.58244	3.4715567	6.2155194	173.60402	-14.13224	-189.27107	204.6403	208.26643	0.33444639567246565	0.0	0.0	0.02	167.5825273990631
16210.120889328678	9755.409232086799	35818.5965933991	-30.201601409915185	200.0	0.2	0.2	65122.924514157894	0.0	65122.924514157894	65122.924514157894	200.0	1.0	1.0	2	7782.622544896103	11699.724842072192	65228.95568037508	-97.54542082009674	200.0	40000	40000	2037.276	4505.141	94079.62	-3303.1936	2037.3252	4505.7305	93627.47	-3259.0635	4.1734786	4.7516375	137.30638	-16.564375	-2082.7769	156964.08	153626.42	3.40483311817646	0.0	0.0	0.07	357.0455422401428
6471.7967023474885	4145.0427477247895	14467.254728182508	407.0960793106711	200.0	0.1	0.1	17901.06058128711	0.0	17901.06058128711	17901.06058128711	200.0	1.0	1.0	3	10556.75212381012	19049.86619148807	136889.78334079098	-89.2425374814505	200.0	60000	60000	12273.226	18496.28	161658.98	-8883.687	12273.918	18494.838	164486.8	-8871.29	4.0659647	4.117514	95.7536	-14.846319	-12485.423	1416686.1	1430247.5	14.774343582272529	0.0	0.0	0.16	541.844658613205
15886.61365845126	6271.300646165893	26891.017942158665	6063.90051204019	200.0	0.1	0.1	18198.755661198837	0.0	18198.755661198837	18198.755661198837	200.0	0.0	0.0	4	26721.82602903721	27855.324895017504	144937.42544562637	-23.46837010835811	200.0	80000	80000	24553.031	19658.66	121109.45	-10615.395	24553.389	19657.3	121996.58	-10926.93	3.9724734	3.5143912	67.61495	-12.772854	-24704.252	1012232.0	1027820.56	13.843836509752274	0.0	0.0	0.37	726.8332726955414
30758.71601228387	42370.934626365095	152727.29473976765	-35.57001515078821	200.0	0.2	0.2	26565.795913798444	0.0	26565.795913798444	26565.795913798444	200.0	0.0	0.0	5	24047.768210865535	29080.14294394948	138218.8356026147	-35.95228950437718	200.0	100000	100000	21538.625	15920.83	126928.11	-7320.1245	21538.678	15921.2	127259.71	-7375.0566	3.9973867	3.7297747	75.62558	-14.39184	-21601.652	996075.94	987243.94	9.46741075644493	0.0	0.0	0.32	910.7270646095276
6802.018540443321	5167.359385322929	14824.665344884328	1143.7835540359983	200.0	0.5	0.5	31609.198390436657	0.0	31609.198390436657	31609.198390436657	200.0	1.0	1.0	6	40655.96586297187	48196.92181572703	181166.69672866256	-96.41949170226609	200.0	120000	120000	19028.367	18110.729	118753.53	-9355.845	19028.545	18110.318	118739.67	-9587.091	4.004781	4.150331	61.670956	-14.018404	-19115.182	1233237.4	1233733.0	11.120881085157395	0.0	0.0	0.46	1096.5668523311615
24946.778029251567	44113.84300686486	149520.22245177513	-27.195592092217257	200.0	0.4	0.4	105547.05172920301	0.0	105547.05172920301	105547.05172920301	200.0	1.0	1.0	7	54423.42281657174	49410.94895232856	188090.3387791108	-33.68883077158623	200.0	140000	140000	20494.998	19825.578	104685.836	-13127.98	20494.562	19825.738	104203.55	-12511.912	4.0060167	4.0707493	49.42089	-13.032803	-20584.18	1446174.8	1450622.6	13.097117397546768	0.0	0.0	0.68	1280.22545170784
75887.31586529175	37632.89482338122	146592.65692237788	30208.326589420583	200.0	1.0	1.0	135424.80096540134	0.0	135424.80096540134	135424.80096540134	200.0	1.0	1.0	8	50743.674043400024	47763.090475139485	184045.2903373222	-62.56700419611703	200.0	160000	160000	22635.244	21081.936	104837.23	-12140.909	22635.428	21081.38	103707.05	-12375.177	3.9975176	3.850581	51.61125	-14.41065	-22687.979	1667423.9	1674250.2	13.143945804071427	0.0	0.0	0.65	1463.505464553833
10069.785891921569	15201.12638286812	49388.83620297812	-53.389467352322704	200.0	0.0	0.0	-19.620102793131917	0.0	-19.620102793131917	-19.620102793131917	200.0	0.0	0.0	9	67592.36907094199	59545.64094406941	209297.08294059592	294.8992685194652	200.0	180000	180000	22240.018	20312.05	101768.625	-10985.397	22240.184	20310.832	104404.16	-11259.944	4.001113	3.8351743	60.39747	-13.987741	-22283.605	1651701.5	1669345.2	12.255156622457504	0.0	0.0	0.7	1645.386736869812
99157.10193734159	78905.59868427643	201152.31493704556	12793.70307259237	200.0	0.6	0.6	5122.7159534581315	0.0	5122.7159534581315	5122.7159534581315	200.0	0.0	0.0	10	76037.72108775722	57101.07646854461	210308.91823551166	293.1604493029701	200.0	200000	200000	22741.55	21251.127	101661.25	-12125.969	22741.725	21250.2	102445.08	-11922.042	4.0038943	3.9003751	57.62613	-15.201634	-22782.303	1941555.6	1956633.4	12.84775927066803	0.0	0.0	0.79	1828.4023299217224
97135.76192139981	59747.512475244344	170294.52475378758	15923.083511558594	200.0	0.8	0.8	18588.24225665023	0.0	18588.24225665023	18588.24225665023	200.0	0.0	0.0	11	79159.22698813704	59285.43680974625	200648.5427041647	4621.287995898356	200.0	220000	220000	23847.012	21485.898	101471.0	-13290.229	23847.28	21484.695	101513.92	-12665.849	3.9970043	3.764576	90.62578	-16.27094	-23893.82	1835847.1	1855721.6	13.241642050552368	0.0	0.0	0.78	2011.3042936325073
63603.84580968274	62866.821520982645	184537.81642095692	6160.6819505049025	200.0	0.6	0.6	18712.606052602874	0.0	18712.606052602874	18712.606052602874	200.0	0.0	0.0	12	87503.40353612773	62042.621819645305	212115.53424358205	5835.602448426363	200.0	240000	240000	25183.143	21828.678	102952.8	-12611.172	25183.19	21827.56	102846.41	-13196.78	4.0034904	3.7108777	44.158554	-14.6229315	-25221.053	1844671.2	1865261.2	13.25400828680992	0.0	0.0	0.81	2192.4441781044006
155127.94600335453	38589.6964703042	192286.25812527374	64017.031678530475	200.0	1.0	1.0	171876.55965399608	0.0	171876.55965399608	171876.55965399608	200.0	1.0	1.0	13	99640.29511024489	59781.49211879504	203759.0438060742	12432.816032101417	200.0	260000	260000	27075.088	22482.785	104099.37	-12711.757	27075.238	22481.639	103712.4	-15148.271	4.0007887	3.7044377	48.08775	-13.243601	-27107.916	2031896.1	2048818.0	14.382974311733246	0.0	0.0	0.87	2373.064210176468
138579.81090558766	48008.595631220975	194970.45466431443	52311.722071689	200.0	1.0	1.0	177159.11175786788	0.0	177159.11175786788	177159.11175786788	200.0	1.0	1.0	14	98498.42611917127	58445.12210862896	200594.06161620904	2482.8930552673933	200.0	280000	280000	28877.564	23123.588	105355.9	-17565.326	28877.84	23121.943	104335.81	-17813.377	4.0010357	3.6594005	40.66161	-14.521242	-28908.922	2182371.2	2208132.5	15.117404131174087	0.0	0.0	0.87	2553.866153717041
132414.612917599	37434.14321017554	194122.60949422434	64626.50192796548	200.0	1.0	1.0	65201.37385443907	0.0	65201.37385443907	65201.37385443907	200.0	1.0	1.0	15	102261.32934718486	59247.24852388891	204409.13052537336	7249.809079240909	200.0	300000	300000	29924.07	23002.645	99861.305	-20405.488	29924.26	23001.6	100062.086	-20160.396	4.0006886	3.6418324	46.213726	-15.126032	-29942.807	2131665.2	2146708.0	15.428804912376403	0.0	0.0	0.9	2734.5039732456207
117621.50241060753	66372.30669490721	195695.82822289784	16788.986324241167	200.0	0.9	0.9	170906.01249256489	0.0	170906.01249256489	170906.01249256489	200.0	1.0	1.0	16	103070.34808039434	55933.159543461836	198716.15337935527	12500.605294747416	200.0	320000	320000	31112.287	22880.602	98305.07	-26685.664	31112.395	22880.041	98584.35	-27437.246	4.005185	3.5967243	50.138397	-13.545376	-31126.527	2095192.6	2099418.8	15.297005212402343	0.0	0.0	0.94	2915.8821363449097
104073.04156765544	72243.40648228697	202258.2566199572	10104.236682985464	200.0	0.6	0.6	31361.41660758387	0.0	31361.41660758387	31361.41660758387	200.0	0.0	0.0	17	118666.54812137896	56377.532481545306	199947.51167036485	14432.133435509706	200.0	340000	340000	32450.314	22697.76	100701.875	-27278.389	32450.291	22697.021	98026.266	-27912.76	3.9995484	3.5464919	43.61168	-12.694414	-32460.918	2038435.9	2051414.0	15.72488887720108	0.0	0.0	0.95	3095.9735209941864
180165.231656001	19367.87332794701	199106.96265870938	131947.3264209204	200.0	1.0	1.0	146749.23786958354	0.0	146749.23786958354	146749.23786958354	200.0	1.0	1.0	18	113598.34184329859	55364.31732200828	195999.04049675446	6904.938605227448	200.0	360000	360000	34374.297	22993.562	102265.805	-21783.832	34374.363	22992.832	101926.47	-22149.312	4.003043	3.476491	42.84493	-13.049677	-34392.516	2086348.6	2096402.0	15.960275949192047	0.0	0.0	0.94	3273.9839129447937
79679.93009916364	46292.52871659801	173346.2509470053	34135.21823268404	200.0	0.9	0.9	109815.21683336889	0.0	109815.21683336889	109815.21683336889	200.0	1.0	1.0	19	115689.73567021066	53605.40416647561	206644.22617219418	1668.3467413347503	200.0	380000	380000	36654.21	23529.16	105200.71	-22627.338	36654.254	23528.582	105720.63	-22342.492	3.9996073	3.4219527	38.999317	-15.10485	-36673.426	2219388.0	2228183.5	16.43295668978691	0.0	0.0	0.98	3455.405034303665
44409.394758965645	48568.747532808164	141779.05032101704	-16.578439201883164	200.0	0.4	0.4	19030.225874193347	0.0	19030.225874193347	19030.225874193347	200.0	0.0	0.0	20	108570.6131500935	54325.567164240914	193916.58952255896	16783.716554653358	200.0	400000	400000	38640.203	23980.941	107738.51	-23298.406	38640.29	23979.877	106447.336	-22608.227	4.0026	3.4176521	50.018623	-13.500366	-38656.86	2253475.5	2270505.2	16.75809279136658	0.0	0.0	0.96	3636.1615068912506
119069.75666112799	41022.21939774792	173028.42828248272	41034.6953161118	200.0	1.0	1.0	172849.89125241063	0.0	172849.89125241063	172849.89125241063	200.0	1.0	1.0	21	101456.64879577015	52374.17686837805	185485.85335872317	10604.656686725488	200.0	420000	420000	40215.09	23974.021	107547.17	-20363.014	40215.168	23973.049	107479.55	-20574.906	3.998895	3.3454492	40.112385	-13.325769	-40221.887	2207432.8	2221043.0	16.489560084867477	0.0	0.0	0.95	3816.9091596603394
121993.50581126873	73116.16750188128	191183.85610165546	19508.819881784973	200.0	0.8	0.8	116144.65507267657	0.0	116144.65507267657	116144.65507267657	200.0	1.0	1.0	22	109476.85004190195	54952.63304570172	199594.62949882483	15231.315383499807	200.0	440000	440000	41254.445	24346.676	108316.0	-18468.727	41254.652	24345.902	108093.03	-18753.184	4.000102	3.32598	41.37225	-13.247653	-41260.586	2224562.2	2234847.2	16.98258509554863	0.0	0.0	0.94	3998.0320920944214
