test/stochastic/0/shelf-place-v1/return/avg	test/stochastic/0/shelf-place-v1/return/std	test/stochastic/0/shelf-place-v1/return/max	test/stochastic/0/shelf-place-v1/return/min	test/stochastic/0/shelf-place-v1/ep_length	test/stochastic/0/shelf-place-v1/success	test/stochastic/average_success	test/deterministic/0/shelf-place-v1/return/avg	test/deterministic/0/shelf-place-v1/return/std	test/deterministic/0/shelf-place-v1/return/max	test/deterministic/0/shelf-place-v1/return/min	test/deterministic/0/shelf-place-v1/ep_length	test/deterministic/0/shelf-place-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-20.982051804144948	5.352996135165376	-16.4297449236851	-31.10888485803191	200.0	0.0	0.0	-17.790805610529617	0.0	-17.790805610529617	-17.790805610529617	200.0	0.0	0.0	1	-34.040995825725346	9.287704387816598	-18.19382258841556	-68.18376696364646	200.0	20000	20000	9.654296	6.3419137	20.523722	-9.672831	9.654159	6.3420534	20.513733	-9.474926	1.6186919	4.9993553	80.235596	-15.40694	-9.926071	0.015813118	0.016117126	0.10561857527271097	0.0	0.0	0.0	173.15012121200562
-20.504994979819386	2.6520152869239713	-16.303943827283604	-26.218760148064373	200.0	0.0	0.0	-24.292190634029797	0.0	-24.292190634029797	-24.292190634029797	200.0	0.0	0.0	2	-22.19041939262075	4.227627124175408	-15.23117615599146	-43.382914293578864	200.0	40000	40000	-4.005226	2.5974972	2.4132712	-29.885427	-4.005242	2.5972645	2.265873	-29.20194	4.0236516	4.6808143	90.86078	-14.921158	3.9956086	0.012546786	0.013077153	0.002202241025160765	0.0	0.0	0.0	362.07883405685425
-41.36784835855083	23.427938400031973	-23.39040012556885	-92.91859024251468	200.0	0.0	0.0	-30.302291943910955	0.0	-30.302291943910955	-30.302291943910955	200.0	0.0	0.0	3	-31.100528016336508	24.53076373203604	93.37079098199389	-120.44706812512203	200.0	60000	60000	-8.006129	2.2487423	69.530235	-54.309513	-8.005886	2.2554321	280.97522	-53.532604	4.1703286	5.7649274	182.9828	-14.485823	8.008601	0.052595776	0.06408372	0.0025983626013679896	0.0	0.0	0.0	545.3336832523346
-56.49716894351883	34.221492971947804	7.86778450012207	-110.20727448025454	200.0	0.0	0.0	-88.90864786249134	0.0	-88.90864786249134	-88.90864786249134	200.0	0.0	0.0	4	-21.717781008582	288.67291403299674	2699.305908203125	-131.94758156908463	200.0	80000	80000	-6.777349	19.888845	941.34644	-102.07793	-6.777552	19.897812	974.30505	-100.65329	4.5911894	7.3090906	226.16574	-15.143996	6.619053	5.7272773	5.597314	0.02317315045777941	0.0	0.0	0.0	732.3711140155792
-55.21206695236659	11.94513265729223	-28.431189104160474	-73.76886509550197	200.0	0.0	0.0	-67.50922912489861	0.0	-67.50922912489861	-67.50922912489861	200.0	0.0	0.0	5	-57.879354214057756	50.72092634968526	306.03570556640625	-134.27687517026175	200.0	100000	100000	-13.271495	18.651398	1111.8859	-132.75255	-13.265261	18.701815	837.8528	-128.3095	3.9635718	7.4244814	133.29317	-15.335363	13.217022	5.369313	4.272696	0.032738610892742874	0.0	0.0	0.0	918.1158142089844
-56.738158695247435	17.187341991310014	-29.644901119305878	-86.87554924862054	200.0	0.0	0.0	-67.93023959378745	0.0	-67.93023959378745	-67.93023959378745	200.0	0.0	0.0	6	-70.83125434391631	26.214745946068916	-16.494152069091797	-155.6242557428513	200.0	120000	120000	-28.180925	9.481308	866.65344	-108.91002	-28.178228	9.5185585	831.40674	-111.008934	4.350723	8.695486	178.24055	-13.731334	28.16958	2.7018194	2.2937915	0.02272364394390024	0.0	0.0	0.0	1102.118456363678
-103.42277025941272	15.976542656153836	-70.46243553370302	-124.75612807069385	200.0	0.0	0.0	-124.6590043858443	0.0	-124.6590043858443	-124.6590043858443	200.0	0.0	0.0	7	-78.1408002124914	30.12215620923316	-24.373825663266615	-163.7486643799659	200.0	140000	140000	-43.696106	9.631711	1079.8649	-107.85225	-43.69579	9.655187	866.2557	-104.969185	4.313259	8.87722	172.0111	-13.767422	43.660206	2.6595864	2.5523095	0.0264166576448828	0.0	0.0	0.0	1285.0158314704895
-154.00543892291313	11.667171441823212	-132.2439300876811	-169.272335487623	200.0	0.0	0.0	-175.02875953865325	0.0	-175.02875953865325	-175.02875953865325	200.0	0.0	0.0	8	-84.87089688196055	30.703285120088612	-27.464413857786624	-170.5205831734854	200.0	160000	160000	-58.557762	9.8853655	1451.1204	-106.885056	-58.554382	9.90439	1312.0872	-111.13847	4.0495553	8.121599	174.26544	-17.284615	58.37504	4.1586375	4.118706	0.03307082807198167	0.0	0.0	0.0	1466.5683851242065
-52.381564661265784	15.523706878558377	-23.16834669286776	-74.22192329258762	200.0	0.0	0.0	-42.36479138270516	0.0	-42.36479138270516	-42.36479138270516	200.0	0.0	0.0	9	-75.73052054577128	29.52503846748268	-25.765168808037018	-155.73295051144083	200.0	180000	180000	-64.40576	10.148237	1299.5297	-120.31879	-64.403824	10.12591	1169.4117	-116.63085	4.161745	7.8524117	135.30212	-14.933697	64.258316	3.7562804	3.8856266	0.025492223623767494	0.0	0.0	0.0	1647.91379570961
-79.50092492138967	14.180360173649582	-56.15280909946659	-108.70990518680249	200.0	0.0	0.0	-78.0572234413579	0.0	-78.0572234413579	-78.0572234413579	200.0	0.0	0.0	10	-70.49178141592176	29.704251198505776	-28.887216510165086	-175.76562999639003	200.0	200000	200000	-80.096146	11.461265	1270.3982	-151.25117	-80.09672	11.455657	1277.5986	-148.45978	4.13369	8.20385	189.26881	-13.997181	80.007034	3.3396273	3.4988453	0.02453481684466824	0.0	0.0	0.0	1829.6949970722198
-43.929687094599686	10.09231160710845	-24.59363116885906	-59.308733956953525	200.0	0.0	0.0	-38.767780143848704	0.0	-38.767780143848704	-38.767780143848704	200.0	0.0	0.0	11	-75.39692895896293	28.195519528393334	-19.121715036596687	-159.09242837890176	200.0	220000	220000	-80.75252	12.347196	1864.3213	-137.61891	-80.75201	12.266457	1831.0675	-140.4019	4.140305	7.835463	239.09782	-14.998909	80.49279	5.4733734	6.252356	0.029730736739188433	0.0	0.0	0.0	2010.6137902736664
-57.95276332531936	34.38330280991836	-18.09476394419945	-109.53262394635489	200.0	0.0	0.0	-50.20358745999003	0.0	-50.20358745999003	-50.20358745999003	200.0	0.0	0.0	12	-61.338633752738204	25.979872695889412	-24.14882084497825	-164.17431154336145	200.0	240000	240000	-79.28778	13.178645	1845.933	-175.0223	-79.286804	13.172619	1820.1055	-192.8342	4.327138	8.141523	216.48978	-13.9697	79.01821	4.981644	5.0756493	0.025247130211349576	0.0	0.0	0.0	2191.1647822856903
-86.83940479581621	51.37838564654241	-15.80066994022698	-177.14668085296648	200.0	0.0	0.0	-165.05994005038607	0.0	-165.05994005038607	-165.05994005038607	200.0	0.0	0.0	13	-59.02620980952698	46.681594458382826	333.18536376953125	-147.27543580973781	200.0	260000	260000	-77.1156	11.2966795	1871.297	-158.85806	-77.11374	11.324612	1843.3872	-147.37402	4.127539	7.5111628	165.99815	-13.472886	76.97105	3.6981337	3.4873538	0.02073184828860685	0.0	0.0	0.0	2370.7250146865845
