test/stochastic/0/faucet-close-v1/return/avg	test/stochastic/0/faucet-close-v1/return/std	test/stochastic/0/faucet-close-v1/return/max	test/stochastic/0/faucet-close-v1/return/min	test/stochastic/0/faucet-close-v1/ep_length	test/stochastic/0/faucet-close-v1/success	test/stochastic/average_success	test/deterministic/0/faucet-close-v1/return/avg	test/deterministic/0/faucet-close-v1/return/std	test/deterministic/0/faucet-close-v1/return/max	test/deterministic/0/faucet-close-v1/return/min	test/deterministic/0/faucet-close-v1/ep_length	test/deterministic/0/faucet-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
4828.731037839941	6262.848368393496	17869.21662105286	-59.30639160574935	200.0	0.4	0.4	18202.054493008847	0.0	18202.054493008847	18202.054493008847	200.0	1.0	1.0	1	946.9781194043919	2767.0254854723025	15772.751330638457	-95.99456676800622	200.0	20000	20000	1017.6116	1206.0919	5643.927	-80.83849	1017.5975	1206.0924	5562.676	-117.71191	3.6726553	4.9706697	98.33332	-12.504985	-1036.1334	1040.3938	1045.5198	0.8523537457036344	0.0	0.0	0.0	165.70951914787292
14387.91614689888	11106.172789781014	30656.42947383573	-63.38787301709882	200.0	0.2	0.2	26229.73688705111	0.0	26229.73688705111	26229.73688705111	200.0	1.0	1.0	2	6858.94021252441	10050.01699846043	48935.895541399295	-73.82137864078679	200.0	40000	40000	2836.7715	2132.0547	24430.393	-594.14905	2836.764	2131.9912	24563.877	-664.54767	4.028083	4.2295113	91.00543	-13.688919	-2858.3958	11920.09	11974.123	1.4248198138296604	0.0	0.0	0.01	352.3409171104431
30845.229726315087	8951.779327586992	44419.04363613143	15768.067478022851	200.0	0.8	0.8	26018.8078823338	0.0	26018.8078823338	26018.8078823338	200.0	1.0	1.0	3	12073.498485295779	15618.795238365246	80889.18154873425	-70.8923155013831	200.0	60000	60000	4274.7	4699.224	33255.035	-1631.7063	4274.689	4699.3765	33714.945	-1702.8572	4.030534	4.274112	82.362236	-15.654999	-4305.2534	49647.508	48760.54	2.4567843425273894	0.0	0.0	0.15	532.972284078598
10832.70208603295	7260.09212053391	19627.827762231453	1052.402523108717	200.0	0.0	0.0	18323.40645218802	0.0	18323.40645218802	18323.40645218802	200.0	0.0	0.0	4	31719.329397074674	33620.29902788606	157471.39009008565	-23.602455589619467	200.0	80000	80000	8135.8486	8871.028	72821.734	-5882.186	8135.887	8871.086	73937.64	-6164.9233	4.024829	3.65059	71.115005	-14.901201	-8189.3623	159436.84	158788.81	4.361109717905522	0.0	0.0	0.41	715.2241959571838
65826.7555190612	56463.85447876286	177323.14366775737	7664.807528254561	200.0	0.8	0.8	35900.130719313216	0.0	35900.130719313216	35900.130719313216	200.0	1.0	1.0	5	43381.68525827585	44738.56454603749	171150.6871827829	511.2248442294103	200.0	100000	100000	16579.73	16712.652	125238.07	-16280.174	16579.62	16712.672	122806.34	-16306.881	4.0112453	3.2933066	61.573914	-15.335672	-16697.395	412716.1	414395.84	7.957187662220001	0.0	0.0	0.57	896.5587191581726
14630.211577680055	20383.10608121001	60362.529101765045	-48.665137255660476	200.0	0.2	0.2	121366.27219719769	0.0	121366.27219719769	121366.27219719769	200.0	1.0	1.0	6	59677.541213781566	49533.479157603986	187817.16247147007	621.7654886417195	200.0	120000	120000	27754.938	24036.633	138558.66	-20854.887	27754.73	24036.996	139635.86	-20719.94	4.009719	3.0279443	54.41089	-12.821935	-27901.213	672744.94	667692.94	12.735746010494232	0.0	0.0	0.75	1077.4126589298248
67921.32438041837	70344.94720446118	195497.09593178172	3444.2768540404045	200.0	0.9	0.9	10671.083079643482	0.0	10671.083079643482	10671.083079643482	200.0	1.0	1.0	7	64931.64945765422	56130.4243309444	210925.67841340168	1040.7951691228047	200.0	140000	140000	36956.9	29391.133	169429.27	-31661.783	36956.96	29391.045	170198.02	-33343.215	4.004938	2.9296799	60.0907	-16.644262	-37113.938	1141887.8	1140774.4	16.171178225660324	0.0	0.0	0.67	1257.2780802249908
85393.26149492989	49903.43454557616	152583.67899755714	2761.9569036699413	200.0	0.8	0.8	68235.8325867224	0.0	68235.8325867224	68235.8325867224	200.0	1.0	1.0	8	72662.77602176237	55250.55981240467	185705.91995199377	-26.797189371996392	200.0	160000	160000	43875.953	33933.004	175413.81	-26576.92	43876.07	33932.957	175148.38	-27600.906	4.0026526	2.8711553	48.72519	-12.961386	-44034.258	1655171.6	1654855.5	18.72974040670395	0.0	0.0	0.77	1436.9097836017609
73027.96056305911	42281.530127936334	129916.17609306736	8386.088769302884	200.0	0.9	0.9	134487.42810122616	0.0	134487.42810122616	134487.42810122616	200.0	1.0	1.0	9	94364.20654883629	49768.53358810243	177547.51093042595	5036.987761334374	200.0	180000	180000	50211.56	36298.918	181571.48	-12630.908	50211.883	36298.836	181004.86	-10373.734	3.9998415	2.791408	69.26265	-13.744118	-50376.52	1633805.2	1621080.6	19.798049978160858	0.0	0.0	0.9	1616.9313220977783
106755.95583865853	46966.69864215493	155800.7518128006	42532.30425328489	200.0	1.0	1.0	144332.17328546662	0.0	144332.17328546662	144332.17328546662	200.0	1.0	1.0	10	97960.74336055994	51631.06058820774	188718.15743583773	5225.085390750486	200.0	200000	200000	55562.785	40623.234	187579.55	-21409.402	55563.02	40622.89	187728.89	-23635.178	4.001411	2.7941847	52.70054	-14.374861	-55685.523	1724194.2	1723268.2	20.02632797060013	0.0	0.0	0.9	1796.4601962566376
