test/stochastic/0/peg-unplug-side-v1/return/avg	test/stochastic/0/peg-unplug-side-v1/return/std	test/stochastic/0/peg-unplug-side-v1/return/max	test/stochastic/0/peg-unplug-side-v1/return/min	test/stochastic/0/peg-unplug-side-v1/ep_length	test/stochastic/0/peg-unplug-side-v1/success	test/stochastic/average_success	test/deterministic/0/peg-unplug-side-v1/return/avg	test/deterministic/0/peg-unplug-side-v1/return/std	test/deterministic/0/peg-unplug-side-v1/return/max	test/deterministic/0/peg-unplug-side-v1/return/min	test/deterministic/0/peg-unplug-side-v1/ep_length	test/deterministic/0/peg-unplug-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
11627.635036015683	14329.762002642245	40250.125	-86.11238329707618	200.0	0.0	0.0	1087.7607244587762	0.0	1087.7607244587762	1087.7607244587762	200.0	0.0	0.0	1	3509.991765237028	7343.675818197095	36806.95703125	-115.50389115704354	200.0	20000	20000	2495.2102	3173.5635	11076.016	-331.9142	2495.2136	3173.577	11156.104	-315.58243	4.0435286	6.8285446	391.73776	-14.774811	-2546.2158	3405.5234	3355.638	2.2470196288800555	0.0	0.0	0.02	166.92906522750854
29230.135	18658.133	84558.17	21219.213	200.0	0.0	0.0	36375.52	0.0	36375.52	36375.52	200.0	0.0	0.0	2	25216.1343323845	24862.198112756232	173437.71875	-93.05946203599576	200.0	40000	40000	7666.543	3221.3164	38855.04	-804.8025	7666.5254	3221.3284	39042.92	-809.67645	4.0170627	3.7129347	41.47025	-14.46949	-7697.6226	11839.315	11943.802	3.2808604041159155	0.0	0.0	0.08	359.96375823020935
273292.7	63710.727	365072.56	174652.17	200.0	1.0	1.0	319678.5	0.0	319678.5	319678.5	200.0	1.0	1.0	3	89109.08924384382	96013.62116568018	346989.71875	-100.72219549454674	200.0	60000	60000	21613.924	19573.55	113375.28	-15874.758	21613.88	19573.383	113635.79	-15951.271	4.085409	3.7914271	99.60094	-15.370484	-21785.785	635213.75	640404.06	14.843720011222363	0.0	0.0	0.69	545.9489624500275
304029.7	79181.055	337107.2	67402.49	200.0	1.0	1.0	300800.34	0.0	300800.34	300800.34	200.0	1.0	1.0	4	230591.01810369178	86489.77665528032	359864.1875	-67.76384957378515	200.0	80000	80000	65172.59	37678.562	166698.61	-40403.637	65172.293	37678.754	166380.14	-40918.414	4.007013	3.3572514	70.60933	-13.625837	-65514.957	2267857.0	2278359.8	34.8071681139946	0.0	0.0	0.98	733.3161835670471
304680.66	68706.13	357104.03	146516.1	200.0	1.0	1.0	246825.81	0.0	246825.81	246825.81	200.0	1.0	1.0	5	247737.0	94157.53	360669.72	4019.1223	200.0	100000	100000	102499.336	41731.6	193648.11	-52739.355	102499.43	41731.77	194753.78	-53219.047	4.0049877	3.1342056	50.2825	-13.164972	-102830.78	3486793.0	3475741.0	41.64224507408142	0.0	0.0	0.95	920.2868897914886
323349.75	82846.13	365444.94	75780.914	200.0	1.0	1.0	350739.16	0.0	350739.16	350739.16	200.0	1.0	1.0	6	262862.47	92836.71	360114.28	1357.51	200.0	120000	120000	123479.695	42750.438	200478.64	-46718.316	123479.695	42750.418	200767.02	-48383.543	3.9973702	3.2341495	50.125645	-13.681885	-123799.695	3718028.0	3726264.2	41.676220986557006	0.0	0.0	0.99	1106.9792709350586
318593.49996355246	106460.53144381904	364156.0	-92.78161447527295	200.0	1.0	1.0	315024.3	0.0	315024.3	315024.3	200.0	1.0	1.0	7	303117.16	66983.336	365044.88	19602.914	200.0	140000	140000	138267.89	43217.527	208068.86	-19542.295	138267.81	43216.992	208014.69	-19284.996	4.000715	3.2773232	66.3711	-15.018584	-138568.34	3856516.0	3894194.2	40.50582464351654	0.0	0.0	1.0	1293.0514159202576
354631.94	8573.94	364108.53	339209.38	200.0	1.0	1.0	364924.94	0.0	364924.94	364924.94	200.0	1.0	1.0	8	281178.31929013535	99993.19273045538	367027.875	4873.979794784508	200.0	160000	160000	148803.06	42266.543	214258.66	-24478.82	148803.16	42265.496	213889.78	-24538.945	4.0018086	3.2619994	62.49241	-13.450344	-149085.16	3796704.8	3813113.8	38.52865307865143	0.0	0.0	0.99	1479.1495141983032
271621.53	113811.34	370826.28	658.0535	200.0	1.0	1.0	285391.4	0.0	285391.4	285391.4	200.0	1.0	1.0	9	310864.6	62109.17	368861.0	56290.65	200.0	180000	180000	153925.22	42630.113	219304.11	-32882.234	153925.34	42630.05	218834.39	-32892.53	3.9974246	3.1691926	55.799393	-13.645437	-154167.9	4221096.5	4221136.0	36.9977050989151	0.0	0.0	1.0	1666.4156439304352
339107.44	18704.408	372231.34	310657.56	200.0	1.0	1.0	351793.7	0.0	351793.7	351793.7	200.0	1.0	1.0	10	304972.97	71544.23	370177.97	14364.796	200.0	200000	200000	157681.16	42003.883	219182.77	-43122.66	157681.14	42003.734	219173.06	-43750.332	4.00206	3.179935	67.46146	-12.367133	-157907.33	4140090.2	4141133.0	35.99081856803894	0.0	0.0	0.99	1852.9711191654205
43669.56187531056	80748.8420106405	263615.78125	2200.0456543610276	200.0	1.0	1.0	7993.5747	0.0	7993.5747	7993.5747	200.0	1.0	1.0	11	310603.5656118346	66269.4980828017	368514.03125	472.0260272056147	200.0	220000	220000	160060.62	41288.633	216906.22	-47846.402	160060.5	41289.09	216503.61	-49171.367	3.9997933	3.2401204	64.97631	-12.3200655	-160268.42	4258502.0	4262482.5	35.24156950645447	0.0	0.0	1.0	2036.9769976139069
