test/stochastic/0/stick-pull-v1/return/avg	test/stochastic/0/stick-pull-v1/return/std	test/stochastic/0/stick-pull-v1/return/max	test/stochastic/0/stick-pull-v1/return/min	test/stochastic/0/stick-pull-v1/ep_length	test/stochastic/0/stick-pull-v1/success	test/stochastic/average_success	test/deterministic/0/stick-pull-v1/return/avg	test/deterministic/0/stick-pull-v1/return/std	test/deterministic/0/stick-pull-v1/return/max	test/deterministic/0/stick-pull-v1/return/min	test/deterministic/0/stick-pull-v1/ep_length	test/deterministic/0/stick-pull-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-49.500930901309886	5.776675375283401	-40.14441753445637	-59.521658266245055	200.0	0.0	0.0	-49.066203162019974	0.0	-49.066203162019974	-49.066203162019974	200.0	0.0	0.0	1	-27.62087082802054	27.211225064295707	129.45643615722656	-56.6012723116268	200.0	20000	20000	11.636352	5.363421	52.397316	-3.055277	11.636247	5.363557	52.472675	-3.206451	1.9536473	4.5275593	130.03447	-14.120386	-11.933372	0.042088572	0.042464245	0.10848758019983008	0.0	0.0	0.0	182.47921991348267
-104.39907491269506	4.367030877540634	-96.00151223870664	-110.13699615836622	200.0	0.0	0.0	-111.02260901051044	0.0	-111.02260901051044	-111.02260901051044	200.0	0.0	0.0	2	-44.81024334742721	166.34764506369964	1583.3895263671875	-115.39186077615507	200.0	40000	40000	-4.313781	6.9213758	805.6323	-28.998314	-4.313692	6.8764257	768.6064	-28.888561	4.4714017	6.54342	130.338	-13.183826	4.010898	1.8875557	2.20932	0.0265990168717457	0.0	0.0	0.0	384.64754009246826
-96.70564753288713	3.29308729126909	-90.29850324712393	-103.27834201247538	200.0	0.0	0.0	-107.16199808088231	0.0	-107.16199808088231	-107.16199808088231	200.0	0.0	0.0	3	-78.02617570523117	19.25669969183325	-26.852140426635742	-129.97868409321163	200.0	60000	60000	-18.015846	8.989453	858.49384	-47.115913	-18.018509	8.981234	954.6129	-48.447426	3.9257016	5.5341315	111.31944	-13.019056	17.717175	2.8039281	2.841237	0.041798535781074314	0.0	0.0	0.0	580.9220380783081
-83.83966012510197	7.001736299857319	-68.6987547391142	-92.40358871118025	200.0	0.0	0.0	-88.31334486238339	0.0	-88.31334486238339	-88.31334486238339	200.0	0.0	0.0	4	-65.68220142511383	21.1425048338516	-9.699989318847656	-121.76489868570756	200.0	80000	80000	-29.260971	10.656154	1062.3047	-72.18207	-29.25391	10.679178	1014.9106	-70.35135	4.1363883	6.027216	134.19675	-12.954534	29.020937	2.484421	2.2434366	0.034223108665831385	0.0	0.0	0.0	780.5041735172272
-53.6662570860193	7.218213310825831	-43.40238952636719	-64.06735761080871	200.0	0.0	0.0	-48.49747998654527	0.0	-48.49747998654527	-48.49747998654527	200.0	0.0	0.0	5	-62.52743455752128	21.711823162910566	69.44635772705078	-118.87897706678052	200.0	100000	100000	-43.686028	12.2514515	981.7571	-87.00001	-43.681175	12.286095	974.7629	-88.32846	4.0244465	5.969514	165.93123	-13.784355	43.547913	2.228435	1.8618501	0.02777358185676858	0.0	0.0	0.0	981.9526298046112
-47.15159571656291	5.060354252032791	-39.82372113046462	-57.293786632595	200.0	0.0	0.0	-51.744536400391084	0.0	-51.744536400391084	-51.744536400391084	200.0	0.0	0.0	6	-59.34321601809507	22.64448161364494	36.25359195158076	-109.29009309508531	200.0	120000	120000	-56.6093	12.778693	1130.169	-107.64611	-56.60845	12.810479	1109.3284	-111.55203	4.15393	6.046803	119.047295	-14.066918	56.382286	3.1382656	2.712806	0.0313689502786845	0.0	0.0	0.0	1181.420435667038
-94.56449820070881	2.4694091041732715	-91.44496794213335	-98.2636972719768	200.0	0.0	0.0	-95.82906804401168	0.0	-95.82906804401168	-95.82906804401168	200.0	0.0	0.0	7	-11.41170806650573	467.88707719590286	4638.44580078125	-122.2942821663212	200.0	140000	140000	-53.33907	15.156177	1421.5975	-97.694664	-53.33713	15.170061	1439.7135	-100.5509	4.0774	5.930827	115.88712	-15.694321	53.09379	2.6574583	2.5751197	0.030314618693338707	0.0	0.0	0.0	1382.5010740756989
-61.14409140273126	14.875797770245242	-37.1846921550021	-77.31776131021557	200.0	0.0	0.0	-52.66576671731286	0.0	-52.66576671731286	-52.66576671731286	200.0	0.0	0.0	8	-70.6351776264334	29.294614299022864	81.09623317012104	-129.77475425373285	200.0	160000	160000	-88.125565	42.866894	2966.264	-164.1338	-88.11876	42.89577	2860.2415	-162.86493	4.1973577	5.4339886	113.39451	-14.167351	87.537224	12.782904	11.562436	0.06391388945020736	0.0	0.0	0.0	1582.7528066635132
-55.43782643540436	17.86699211931143	-25.06595521120886	-72.48841886044393	200.0	0.0	0.0	-66.39449485443043	0.0	-66.39449485443043	-66.39449485443043	200.0	0.0	0.0	9	-50.74498503317741	177.00646576379495	1210.869384765625	-119.9022548758099	200.0	180000	180000	-102.44115	80.79585	3457.8296	-202.68591	-102.44041	80.77412	3601.7783	-211.04121	4.1591325	5.7279463	149.22105	-13.703078	100.52147	39.33142	40.5801	0.12093975964039565	0.0	0.0	0.0	1783.3574695587158
-21.299631055769698	12.762530548874127	-10.029313087463379	-49.76900191098681	200.0	0.0	0.0	-43.67027030291347	0.0	-43.67027030291347	-43.67027030291347	200.0	0.0	0.0	10	-38.1818813011069	210.18992386342762	1933.769287109375	-114.98248033185808	200.0	200000	200000	-88.56782	120.875885	5210.296	-290.04773	-88.55558	120.83972	5485.451	-311.55338	4.132639	5.9822116	105.06274	-13.160067	84.42908	134.72395	139.52939	0.20644089281335473	0.0	0.0	0.0	1983.5725202560425
