test/stochastic/0/hammer-v1/return/avg	test/stochastic/0/hammer-v1/return/std	test/stochastic/0/hammer-v1/return/max	test/stochastic/0/hammer-v1/return/min	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/average_success	test/deterministic/0/hammer-v1/return/avg	test/deterministic/0/hammer-v1/return/std	test/deterministic/0/hammer-v1/return/max	test/deterministic/0/hammer-v1/return/min	test/deterministic/0/hammer-v1/ep_length	test/deterministic/0/hammer-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
-31.087500259326635	4.3270304298779605	-22.662872953928243	-36.2969092952281	200.0	0.0	0.0	-21.294858045037522	0.0	-21.294858045037522	-21.294858045037522	200.0	0.0	0.0	1	-26.165829465361547	17.803299656090463	98.16191101074219	-56.768012196632526	200.0	20000	20000	11.308855	5.6133494	37.659138	-11.342643	11.309023	5.613372	31.749716	-10.323543	1.8350974	4.422926	78.51172	-16.171196	-11.592491	0.02513201	0.023140922	0.10697520679101886	0.0	0.0	0.0	173.32018733024597
-126.25898327377539	4.2342137784449045	-115.55843503938272	-131.7179240833174	200.0	0.0	0.0	-116.44455626079395	0.0	-116.44455626079395	-116.44455626079395	200.0	0.0	0.0	2	27.64037261290223	693.4601151405382	6920.52197265625	-116.77637086408279	200.0	40000	40000	-2.912428	8.67627	1078.9893	-47.096687	-2.9117968	8.669956	1057.587	-48.24604	5.364923	8.747168	216.19618	-14.302626	2.765334	3.821245	3.694289	0.013373805257875938	0.0	0.0	0.0	364.5647084712982
-90.30457524406017	3.9187588142151393	-82.45516513536222	-95.62281871333457	200.0	0.0	0.0	-89.20931577731352	0.0	-89.20931577731352	-89.20931577731352	200.0	0.0	0.0	3	-78.08025421492658	24.691320906843004	-28.545209884643555	-124.49888838024245	200.0	60000	60000	-19.742447	121.65112	8818.063	-141.57513	-19.760756	121.55339	8169.1533	-129.0448	4.290902	5.6673	113.30883	-12.988807	18.611427	174.15973	176.2763	0.10332082790192217	0.0	0.0	0.01	547.6708483695984
-86.83202237179832	14.006137161284572	-59.723891793847834	-104.28005393018822	200.0	0.0	0.0	-101.00239459716981	0.0	-101.00239459716981	-101.00239459716981	200.0	0.0	0.0	4	-77.71741081544414	26.97133960388222	52.749244689941406	-132.89427910517935	200.0	80000	80000	-41.568703	320.82806	12967.207	-210.53838	-41.611286	320.90848	13297.659	-200.83788	4.0954013	5.843541	113.74321	-14.928823	37.82829	1057.0344	1027.0139	0.267118837813288	0.0	0.0	0.0	730.9132831096649
-54.70975930935772	18.040628182103614	-30.46114663175086	-87.08952620533073	200.0	0.0	0.0	-104.7745186206802	0.0	-104.7745186206802	-104.7745186206802	200.0	0.0	0.0	5	-25.136798596984708	419.07343924754997	4137.36083984375	-116.14440917046883	200.0	100000	100000	-44.075214	237.2252	9821.781	-168.35327	-44.086716	237.3644	9634.653	-169.89062	4.0435243	6.759837	132.97075	-14.413106	42.193077	550.47217	512.38403	0.18561849220246077	0.0	0.0	0.0	915.3391771316528
-27.582402500202488	7.010003439885264	-10.730568885803223	-34.50959777832031	200.0	0.0	0.0	-35.16254	0.0	-35.16254	-35.16254	200.0	0.0	0.0	6	8.475653130929093	722.3360581044179	7191.5625	-111.53925443038412	200.0	120000	120000	-43.111786	272.66122	9991.394	-181.28395	-43.103664	272.60284	9876.826	-183.85953	4.0513506	5.9438424	142.07503	-13.860277	40.51442	540.4113	550.6267	0.17045973874591291	0.0	0.0	0.01	1099.8670649528503
-20.33264421957028	9.617353496330754	-6.617136478424072	-33.6308043843511	200.0	0.0	0.0	-16.808601	0.0	-16.808601	-16.808601	200.0	0.0	0.0	7	1002.5907656810518	3722.9257363374777	21706.384765625	-121.01988567714314	200.0	140000	140000	350.25165	924.2226	14432.61	-448.96674	350.24445	924.2515	14396.969	-429.55634	4.18371	6.1239705	152.50838	-13.19452	-361.9174	1660.244	1640.7296	0.44842395086735487	0.0	0.0	0.0	1283.550624847412
314.5941542372107	1152.62404573168	3771.591796875	-101.99235268842378	200.0	0.0	0.0	-55.961864169750406	0.0	-55.961864169750406	-55.961864169750406	200.0	0.0	0.0	8	1906.5275738157234	6100.510714333846	44745.2421875	-47.538857398171636	200.0	160000	160000	1145.1099	1467.201	19250.264	-1262.4746	1145.1611	1467.0765	19012.057	-1219.8772	4.0526414	5.4192758	179.56642	-13.5966835	-1163.3333	7485.792	7598.197	1.0775943190574646	0.0	0.0	0.0	1468.6481635570526
22836.889	14254.496	39323.453	453.18796	200.0	0.0	0.0	31691.592	0.0	31691.592	31691.592	200.0	0.0	0.0	9	9644.867553734553	14538.71223782098	55804.616412309784	-53.915980345285256	200.0	180000	180000	1651.1981	2720.9944	24158.031	-3158.1367	1651.1921	2720.7847	24317.326	-3179.0361	4.0412736	5.314286	81.09911	-13.736433	-1678.9128	20098.76	20513.83	1.548862190902233	0.0	0.0	0.02	1655.5244190692902
16300.209710852758	11586.822182318992	28835.818359375	-16.788516328042704	200.0	0.0	0.0	11067.329	0.0	11067.329	11067.329	200.0	0.0	0.0	10	28951.231423463836	23247.609896198417	117258.8828125	-17.691978454589844	200.0	200000	200000	4966.534	5524.2793	32887.0	-6870.7446	4966.51	5524.113	32755.783	-6882.8447	4.018917	4.2737026	70.9527	-14.724143	-5034.0312	39855.35	40796.76	3.002326637101173	0.0	0.0	0.09	1844.138087272644
92399.31110644081	38167.814532430675	143034.82733251218	28739.6484375	200.0	0.7	0.7	84450.04	0.0	84450.04	84450.04	200.0	0.0	0.0	11	41594.195121053395	37085.01301484615	138336.21617545898	-18.741666793823242	200.0	220000	220000	8841.675	8867.322	62951.766	-16341.056	8841.625	8867.416	62261.383	-15261.753	4.015049	4.177791	77.158394	-13.414489	-8927.884	127843.67	127253.09	4.43368787831068	0.0	0.0	0.35	2032.4785697460175
