test/stochastic/0/window-close-v1/return/avg	test/stochastic/0/window-close-v1/return/std	test/stochastic/0/window-close-v1/return/max	test/stochastic/0/window-close-v1/return/min	test/stochastic/0/window-close-v1/ep_length	test/stochastic/0/window-close-v1/success	test/stochastic/average_success	test/deterministic/0/window-close-v1/return/avg	test/deterministic/0/window-close-v1/return/std	test/deterministic/0/window-close-v1/return/max	test/deterministic/0/window-close-v1/return/min	test/deterministic/0/window-close-v1/ep_length	test/deterministic/0/window-close-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
670.3661731120992	1374.4369039410487	3422.518783626494	-21.33718012537422	200.0	0.0	0.0	-17.597131280428076	0.0	-17.597131280428076	-17.597131280428076	200.0	0.0	0.0	1	218.07271200459246	1185.0491887413834	9110.053534705985	-93.40907867798524	200.0	20000	20000	12.469723	35.42222	1278.5734	-41.819286	12.469796	35.405594	1299.3773	-43.23185	3.0296698	7.420163	203.04532	-14.96342	-12.720648	10.577447	10.999919	0.12478218917308473	0.0	0.0	0.01	176.64166855812073
27126.411588220122	7858.576844725006	32419.967751787954	4400.476327103656	200.0	0.0	0.0	32863.7551065362	0.0	32863.7551065362	32863.7551065362	200.0	0.0	0.0	2	5213.741617003569	8711.503625528661	35688.45242040792	-74.08365143634737	200.0	40000	40000	573.4646	1253.8448	12033.58	-404.96167	573.46173	1253.8538	12050.745	-424.74246	4.253951	4.779346	155.58229	-16.043238	-579.2218	1699.629	1685.1282	0.3896022639993578	0.0	0.0	0.0	371.5351142883301
36237.36470517159	19320.926854806396	52294.087147592094	-31.056262653042197	200.0	0.0	0.0	43442.84437489984	0.0	43442.84437489984	43442.84437489984	200.0	0.0	0.0	3	33185.43589467056	18393.539331818607	73587.76753412175	-24.845083319250598	200.0	60000	60000	4950.395	6002.135	29809.502	-1006.53174	4950.4053	6002.172	30106.36	-1029.0133	4.050175	3.5804539	84.26625	-12.676342	-4989.03	20953.611	20695.332	1.847534785553813	0.0	0.0	0.0	558.5654242038727
130252.88301162705	17108.734940863407	149883.80167086667	94766.30994332116	200.0	1.0	1.0	118865.12091615458	0.0	118865.12091615458	118865.12091615458	200.0	1.0	1.0	4	50333.40667433976	37187.31320029172	156293.7166147667	-19.127908077410105	200.0	80000	80000	12691.557	10772.198	66460.766	-3106.134	12691.548	10772.216	66130.51	-3005.7026	4.0098515	3.1446884	63.921776	-14.750247	-12755.725	73935.54	74114.53	3.716152275323868	0.0	0.0	0.18	744.9046428203583
35802.09402171713	35844.98724883627	82657.73252588889	-38.26317764165237	200.0	0.3	0.3	98315.59614102269	0.0	98315.59614102269	98315.59614102269	200.0	0.0	0.0	5	72621.5944607103	61804.21861353273	197325.77076468855	-64.14409704819019	200.0	100000	100000	24978.348	26739.824	171518.42	-11514.452	24978.379	26739.64	171609.1	-11605.029	4.0393467	3.5642579	66.22497	-16.421839	-25132.21	511508.44	516897.75	8.22290436065197	0.0	0.0	0.7	930.5849161148071
50017.14557336814	67227.80547140076	166130.46493495913	-50.40063565549838	200.0	0.5	0.5	-39.919910531217326	0.0	-39.919910531217326	-39.919910531217326	200.0	0.0	0.0	6	71387.57416102043	62314.88128770765	189245.29135284876	-47.11660020034771	200.0	120000	120000	47234.285	50040.11	235623.83	-22245.328	47234.344	50039.914	235702.45	-22560.47	4.0320187	3.6649454	74.29507	-13.549461	-47497.426	2176479.8	2182983.8	15.612954295682908	0.0	0.0	0.66	1115.8453350067139
85692.90364441398	74818.91903588701	171845.63418048146	2468.184564653072	200.0	0.5	0.5	116445.03798876745	0.0	116445.03798876745	116445.03798876745	200.0	1.0	1.0	7	67864.01412044752	60974.48098070774	170402.3326524705	-68.75697040609003	200.0	140000	140000	68253.43	64488.24	263530.78	-25999.34	68253.59	64487.86	262076.38	-26815.48	4.0161204	3.3245325	72.18907	-13.995962	-68598.25	3869900.5	3890344.0	21.12917527179718	0.0	0.0	0.66	1301.0423979759216
43246.212248797805	33758.35597917123	96552.52530892634	-37.68690114930382	200.0	0.7	0.7	53520.13419344026	0.0	53520.13419344026	53520.13419344026	200.0	1.0	1.0	8	67161.42436365818	60818.394528338446	172485.6955863779	-60.271194226593614	200.0	160000	160000	80077.32	67515.35	261713.45	-35922.332	80077.42	67515.72	261097.58	-31682.197	3.9984784	3.017111	67.60929	-13.613762	-80432.305	4793107.5	4772316.0	21.74240791130066	0.0	0.0	0.66	1486.1718957424164
-61.83733515250141	3.2082543401935926	-56.877585196694284	-68.88161535319308	200.0	0.0	0.0	-60.92708656992051	0.0	-60.92708656992051	-60.92708656992051	200.0	0.0	0.0	9	77228.50630432887	56232.893137350155	167162.8880365665	-62.57647298331078	200.0	180000	180000	86907.96	68124.7	269460.25	-40845.39	86907.86	68125.36	274143.47	-38156.438	4.0086446	3.022816	57.27542	-15.741639	-87225.484	5194914.0	5162911.5	22.36157232942581	0.0	0.0	0.76	1671.5799243450165
-30.047436236990926	4.421886955718445	-23.24677275513137	-41.16440297948926	200.0	0.0	0.0	-31.745030866886207	0.0	-31.745030866886207	-31.745030866886207	200.0	0.0	0.0	10	70619.43040699903	56865.82543675916	175951.61335252228	-56.577635030408615	200.0	200000	200000	90248.88	69916.11	272901.56	-41705.777	90248.76	69915.69	273360.0	-42379.06	4.008547	3.1839137	77.903275	-12.454658	-90539.63	5879294.5	5940582.0	25.313442185020445	0.0	0.0	0.74	1857.094586133957
