test/stochastic/0/handle-press-side-v1/return/avg	test/stochastic/0/handle-press-side-v1/return/std	test/stochastic/0/handle-press-side-v1/return/max	test/stochastic/0/handle-press-side-v1/return/min	test/stochastic/0/handle-press-side-v1/ep_length	test/stochastic/0/handle-press-side-v1/success	test/stochastic/average_success	test/deterministic/0/handle-press-side-v1/return/avg	test/deterministic/0/handle-press-side-v1/return/std	test/deterministic/0/handle-press-side-v1/return/max	test/deterministic/0/handle-press-side-v1/return/min	test/deterministic/0/handle-press-side-v1/ep_length	test/deterministic/0/handle-press-side-v1/success	test/deterministic/average_success	epoch	train/return/avg	train/return/std	train/return/max	train/return/min	train/ep_length	total_env_steps	current_task_steps	train/q1_vals/avg	train/q1_vals/std	train/q1_vals/max	train/q1_vals/min	train/q2_vals/avg	train/q2_vals/std	train/q2_vals/max	train/q2_vals/min	train/log_pi/avg	train/log_pi/std	train/log_pi/max	train/log_pi/min	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/loss_reg	train/agem_violation	train/success	walltime
60206.776118826376	11385.640601693993	80601.23554118577	41276.23669807629	200.0	0.0	0.0	66361.51871996152	0.0	66361.51871996152	66361.51871996152	200.0	0.0	0.0	1	10585.587270184926	20292.9795376895	99568.79256680954	-82.18975393934828	200.0	20000	20000	1236.1445	1946.3403	11898.172	-508.78488	1236.1586	1946.2911	11699.798	-572.55835	3.7647035	5.360019	146.31161	-14.411476	-1266.3057	6144.483	6158.2627	1.4242833730123545	0.0	0.0	0.0	167.15932178497314
47876.529153750744	22226.86568869101	80244.66731586179	3404.350887742644	200.0	0.0	0.0	44614.12942753108	0.0	44614.12942753108	44614.12942753108	200.0	0.0	0.0	2	39321.035673918646	26375.261697357793	98068.16915017829	-60.66026228513488	200.0	40000	40000	9821.83	6643.7812	43564.973	-3464.5852	9821.869	6643.463	43976.11	-3374.1824	4.017346	3.5608275	74.21164	-13.279978	-9870.608	62762.406	64230.156	5.412678093290329	0.0	0.0	0.0	354.4808382987976
38941.887603874304	25093.445511857943	109427.93534617721	22839.259689524853	200.0	0.1	0.1	123196.8482138348	0.0	123196.8482138348	123196.8482138348	200.0	0.0	0.0	3	82006.7572635128	57171.37090061189	220676.44337514782	-17.893932779598416	200.0	60000	60000	20271.762	14036.576	77058.03	-7108.277	20271.846	14036.033	77843.08	-7885.6377	4.0281034	3.209936	82.02087	-13.094046	-20281.855	258271.31	264880.5	8.79499357612133	0.0	0.0	0.2	538.6341462135315
120981.50159210859	46388.77614440344	233512.44217013652	61612.17314677417	200.0	0.5	0.5	111001.2970947544	0.0	111001.2970947544	111001.2970947544	200.0	1.0	1.0	4	115839.50279645577	51073.38477915667	217161.00038425022	-13.737468021778419	200.0	80000	80000	38864.07	23315.592	102157.86	-15077.811	38864.293	23314.473	102335.4	-15197.204	4.0079737	3.1900861	72.851364	-13.605644	-38934.797	707318.25	727828.4	16.896684702157973	0.0	0.0	0.5	722.0284600257874
116532.28310648329	61905.576061897475	273540.098088716	37971.62347047809	200.0	0.6	0.6	121454.50831274303	0.0	121454.50831274303	121454.50831274303	200.0	1.0	1.0	5	143606.03157274498	54562.449006607734	284831.43203964434	2183.4922546449793	200.0	100000	100000	53933.176	26644.908	140638.19	-24288.229	53933.195	26644.918	140518.27	-23973.129	4.003178	2.985217	58.37142	-12.968371	-54004.32	847928.5	856282.94	19.849898919582365	0.0	0.0	0.74	906.5389096736908
106422.14656559021	100264.23072611938	288846.46751319617	5579.781753358366	200.0	0.5	0.5	3382.8364555347703	0.0	3382.8364555347703	3382.8364555347703	200.0	0.0	0.0	6	149639.42337805446	64234.12216137009	282826.1331458945	3014.393105548773	200.0	120000	120000	65075.68	30107.29	166884.83	-31963.387	65075.79	30107.105	166713.03	-30479.648	3.9995747	2.875329	70.63816	-13.51524	-65115.297	1132482.4	1143915.6	20.366502833938597	0.0	0.0	0.74	1090.673460483551
149827.07152286277	83112.61943885635	298959.752102022	2185.88407416506	200.0	0.6	0.6	36064.272086357705	0.0	36064.272086357705	36064.272086357705	200.0	0.0	0.0	7	156437.17140684335	61555.04432008829	287251.84363326133	16245.2872259158	200.0	140000	140000	74376.055	34050.523	195151.08	-38401.734	74376.164	34050.22	196501.55	-32434.205	4.001401	2.9081826	69.97887	-13.529089	-74414.03	1541469.9	1566483.6	22.94306434583664	0.0	0.0	0.84	1274.3336117267609
176478.23999824128	74723.26427931932	271602.33220169507	9479.010598028715	200.0	0.9	0.9	3147.681119640348	0.0	3147.681119640348	3147.681119640348	200.0	0.0	0.0	8	152437.45045300497	64184.9209390665	288521.7139744438	30570.545089390343	200.0	160000	160000	81771.67	36192.746	212036.84	-44327.156	81771.91	36191.31	213649.36	-34354.65	4.003542	2.90247	60.01404	-12.759627	-81794.99	2193040.2	2242099.0	24.59830318555832	0.0	0.0	0.8	1456.4418399333954
183026.42676632392	49451.870869290826	251602.65248565684	79939.74397524942	200.0	0.7	0.7	151255.05123267922	0.0	151255.05123267922	151255.05123267922	200.0	0.0	0.0	9	154631.2211764875	66456.88794091177	289774.08982620167	4609.134052693688	200.0	180000	180000	85833.99	37914.2	214985.03	-54620.383	85834.14	37912.52	214062.31	-45798.12	4.0039372	2.988962	84.12843	-14.52791	-85849.49	2612460.8	2677391.2	26.909749269866943	0.0	0.0	0.81	1638.8359174728394
201132.15469651617	53600.23884076581	275005.12702279	130990.37504652962	200.0	0.9	0.9	231203.4841052185	0.0	231203.4841052185	231203.4841052185	200.0	1.0	1.0	10	161205.33614916896	58605.78005399645	279237.8945782586	25679.441258320432	200.0	200000	200000	88606.87	38715.695	206284.69	-44338.977	88606.98	38713.5	205583.28	-46548.14	3.9982636	2.9304154	72.58657	-16.578787	-88596.055	2893972.2	2979756.2	26.448999907779694	0.0	0.0	0.76	1821.2544491291046
164906.52759678077	12419.61781593921	184951.52971083258	144138.80777464338	200.0	0.9	0.9	220450.04125177686	0.0	220450.04125177686	220450.04125177686	200.0	1.0	1.0	11	152454.80390301917	58526.39646082025	275813.2776000179	20353.638155225162	200.0	220000	220000	90161.98	38402.215	198483.02	-43167.715	90162.22	38399.69	198388.1	-46042.695	3.9974515	3.0203846	63.5278	-16.773706	-90163.586	3022074.2	3112121.2	26.52389521036148	0.0	0.0	0.69	2002.9099481105804
165152.43193810392	58070.31912924209	288499.90455928206	100538.60104974649	200.0	1.0	1.0	122495.53034730896	0.0	122495.53034730896	122495.53034730896	200.0	1.0	1.0	12	160115.73902427172	58617.239490531225	291491.9943727542	27369.953274995543	200.0	240000	240000	91335.75	39099.312	200446.47	-63355.8	91335.805	39097.57	200165.48	-66885.3	3.9920363	2.9869535	83.17958	-15.197733	-91301.49	3224643.2	3307231.8	24.323389727687836	0.0	0.0	0.72	2183.013910293579
120666.96822035429	52085.146118784745	186331.3742711825	43601.85942643806	200.0	0.5	0.5	41641.474663436136	0.0	41641.474663436136	41641.474663436136	200.0	0.0	0.0	13	156317.14944846262	50459.05603497877	292234.43776841735	19480.14077717177	200.0	260000	260000	91179.78	40096.074	203705.75	-62108.547	91179.95	40093.77	204387.95	-67476.98	4.0034823	3.02541	98.16812	-13.435408	-91147.73	3703688.5	3787710.5	24.298156421375275	0.0	0.0	0.73	2359.9794347286224
157829.59541858145	54849.51294687974	258351.05493157444	80985.73198491405	200.0	0.3	0.3	168906.39934831837	0.0	168906.39934831837	168906.39934831837	200.0	0.0	0.0	14	145210.6770018046	60367.15239153767	277408.7633310513	23492.47992603799	200.0	280000	280000	91779.555	40555.723	204183.45	-53322.848	91779.625	40553.574	204892.56	-59157.055	4.002498	3.178561	109.79432	-15.126389	-91766.45	4076638.2	4162930.2	25.080043322467805	0.0	0.0	0.64	2537.9025650024414
239220.3109688963	26201.946191894007	286701.5849362623	191183.0680643029	200.0	1.0	1.0	174722.83447595048	0.0	174722.83447595048	174722.83447595048	200.0	1.0	1.0	15	151791.63503632665	59509.30180189495	280165.1253176254	25469.42515229604	200.0	300000	300000	92286.18	40328.63	205857.95	-61015.254	92286.11	40325.387	205425.06	-64003.133	3.996325	3.2796829	134.38634	-13.227208	-92271.734	4115984.8	4261697.0	25.44786670846939	0.0	0.0	0.71	2715.4680852890015
28120.013168336493	23984.541091193492	90220.8757267248	12903.264699450367	200.0	0.0	0.0	14407.841054275188	0.0	14407.841054275188	14407.841054275188	200.0	0.0	0.0	16	154124.3661333525	67861.46697136851	290800.9914198802	17466.094244865795	200.0	320000	320000	92602.78	40741.75	206052.73	-81255.14	92602.71	40738.953	205967.08	-85600.71	3.9985223	3.4155648	115.33893	-16.061615	-92606.164	4479267.5	4600047.0	26.59501088447571	0.0	0.0	0.86	2892.1418743133545
165172.25247787987	54012.039839181896	260251.46048849882	70375.06307232655	200.0	0.9	0.9	96608.64086408015	0.0	96608.64086408015	96608.64086408015	200.0	0.0	0.0	17	167087.7903460938	64606.492805506154	295111.1005625533	28873.52383591936	200.0	340000	340000	96127.36	41874.797	206294.19	-73235.52	96127.305	41873.844	205584.97	-89842.8	3.9980445	3.246533	123.97625	-12.930349	-96189.79	4790807.5	4831487.5	26.940774469470977	0.0	0.0	0.86	3069.3710882663727
207143.78055808463	50592.39994470871	287511.27101844864	150819.14290148817	200.0	0.9	0.9	180265.74426962543	0.0	180265.74426962543	180265.74426962543	200.0	1.0	1.0	18	163037.81700783857	58999.25203299045	300263.08056379826	44379.32909257738	200.0	360000	360000	101011.055	41513.406	209579.11	-55732.812	101010.9	41513.176	209235.03	-70078.164	4.004298	3.1813946	146.3111	-13.216266	-101080.945	4440871.5	4465212.0	26.391947135639192	0.0	0.0	0.8	3246.598546743393
154435.4258770051	27443.55214668554	221726.4081601721	125699.66095037614	200.0	0.8	0.8	153405.95853448432	0.0	153405.95853448432	153405.95853448432	200.0	0.0	0.0	19	167922.5600198286	60390.953483497906	293301.46257215104	39083.95617033248	200.0	380000	380000	104093.19	42164.254	211650.22	-49620.996	104093.336	42163.438	211835.94	-62888.97	3.996549	3.0945835	113.531494	-16.09433	-104156.63	4522847.5	4538814.5	25.959724545001983	0.0	0.0	0.86	3424.6884667873383
175307.20339399166	33101.842863976155	240058.63967483488	122157.11363548461	200.0	0.9	0.9	136311.6525984256	0.0	136311.6525984256	136311.6525984256	200.0	1.0	1.0	20	166603.84664126296	56644.48340139833	280514.4196803586	54894.83041101509	200.0	400000	400000	105765.27	42146.227	210449.89	-64208.676	105765.29	42145.305	209556.66	-61275.367	4.0052557	3.1667995	135.60397	-12.684648	-105822.54	4845294.5	4886182.0	26.06647169494629	0.0	0.0	0.86	3603.5515031814575
